rank	key	placement	tile_m	tile_n	tile_k	stages	split_k	kappa	residency	floor_ns	predicted_ns	source	cg
1	32x16x64s2split1kappa1r1	eft	32	16	64	2	1	1	1	61212.1	130469	docs/experiments/WRITEBACK/interval_closure/gqa2.cu.top1.cu	docs/experiments/WRITEBACK/interval_closure/gqa2.cu.top1.mlir
2	32x16x64s2split1kappa1r1	rotate	32	16	64	2	1	1	1	61212.1	138616	docs/experiments/WRITEBACK/interval_closure/gqa2.cu.top2.cu	docs/experiments/WRITEBACK/interval_closure/gqa2.cu.top2.mlir
3	32x16x64s2split1kappa1r1	wavefront	32	16	64	2	1	1	1	61212.1	138616	docs/experiments/WRITEBACK/interval_closure/gqa2.cu.top3.cu	docs/experiments/WRITEBACK/interval_closure/gqa2.cu.top3.mlir
