slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789563765536022528	1789563765536022528	1789563765536022528	1789563765536032768	1789563765536033792	0	0	0	0	47970139048130	47970139073323
1	0	3	0	0	1789563765536033792	1789563765536034816	1789563765536034816	1789563765536058368	1789563765536059392	0	3	2	1	47970139079337	47970139137479
2	0	1	256	0	1789563765536059392	1789563765536059392	1789563765536059392	1789563765536079872	1789563765536081920	3	0	0	1	47970139141090	47970139192578
3	0	5	0	0	1789563765536081920	1789563765536081920	1789563765536081920	1789563765536100352	1789563765536101376	3	0	4	1	47970139197643	47970139243025
4	0	2	24	0	1789563765536101376	1789563765536104448	1789563765536104448	1789563765536110592	1789563765536111616	3	16	1	1	47970139252925	47970139268370
5	0	8	0	0	1789563765536111616	1789563765536112640	1789563765536112640	1789563765536113664	1789563765536114688	19	1	7	1	47970139274282	47970139277373
6	0	9	0	0	1789563765536114688	1789563765536115712	1789563765536115712	1789563765536116736	1789563765536117760	20	0	8	1	47970139281032	47970139283654
7	0	11	0	0	1789563765536117760	1789563765536118784	1789563765536118784	1789563765536122880	1789563765536123904	20	3	10	3	47970139289573	47970139300294
8	0	12	0	0	1789563765536123904	1789563765536124928	1789563765536124928	1789563765536147456	1789563765536148480	23	1	13	1	47970139305708	47970139361703
9	0	12	256	0	1789563765536148480	1789563765536148480	1789563765536148480	1789563765536169984	1789563765536171008	24	0	13	1	47970139365347	47970139417917
10	0	13	0	0	1789563765536171008	1789563765536172032	1789563765536172032	1789563765536179200	1789563765536180224	24	15	14	1	47970139423733	47970139440669
11	0	14	0	0	1789563765536180224	1789563765536185344	1789563765536185344	1789563765536198656	1789563765536199680	39	31	15	1	47970139457205	47970139489831
12	0	15	0	0	1789563765536199680	1789563765536199680	1789563765536200704	1789563765536222208	1789563765536223232	70	3	16	1	47970139494829	47970139550102
13	0	15	256	0	1789563765536223232	1789563765536223232	1789563765536223232	1789563765536241664	1789563765536243712	73	0	16	1	47970139552924	47970139600255
14	0	15	512	0	1789563765536243712	1789563765536244736	1789563765536244736	1789563765536261120	1789563765536263168	73	0	16	1	47970139605852	47970139648601
15	0	15	768	0	1789563765536263168	1789563765536263168	1789563765536263168	1789563765536278528	1789563765536282624	73	0	16	1	47970139652809	47970139692738
16	0	15	1024	0	1789563765536282624	1789563765536283648	1789563765536283648	1789563765536296960	1789563765536301056	73	0	16	1	47970139704045	47970139739608
17	0	15	1280	0	1789563765536301056	1789563765536301056	1789563765536301056	1789563765536313344	1789563765536316416	73	0	16	1	47970139748948	47970139780108
18	0	15	1536	0	1789563765536316416	1789563765536316416	1789563765536316416	1789563765536330752	1789563765536333824	73	0	16	1	47970139787937	47970139823338
19	0	17	0	0	1789563765536333824	1789563765536333824	1789563765536333824	1789563765536351232	1789563765536352256	73	0	18	1	47970139832367	47970139873831
20	0	17	256	0	1789563765536352256	1789563765536353280	1789563765536353280	1789563765536368640	1789563765536370688	73	0	18	1	47970139879742	47970139919676
21	0	17	512	0	1789563765536370688	1789563765536370688	1789563765536370688	1789563765536385024	1789563765536386048	73	0	18	1	47970139924194	47970139960955
22	0	17	768	0	1789563765536387072	1789563765536387072	1789563765536387072	1789563765536403456	1789563765536404480	73	0	18	1	47970139964561	47970140007589
23	0	17	1024	0	1789563765536404480	1789563765536405504	1789563765536405504	1789563765536423936	1789563765536425984	73	0	18	1	47970140012108	47970140058502
24	0	17	1280	0	1789563765536425984	1789563765536425984	1789563765536425984	1789563765536443392	1789563765536445440	73	0	18	1	47970140063707	47970140106565
25	0	17	1536	0	1789563765536445440	1789563765536445440	1789563765536445440	1789563765536460800	1789563765536461824	73	0	18	1	47970140112369	47970140151505
26	0	18	0	0	1789563765536462848	1789563765536464896	1789563765536464896	1789563765536474112	1789563765536476160	73	15	19	1	47970140161222	47970140185585
