kernel_span_ns	kernel_span_ms	measured_l2_ms	hop_samples	hop_p50_ns	hop_p90_ns	hop_max_ns	hop_negative_count	hop_negative_slots	workers_used	grid	busy_total_ns	busy_max_worker_ns	busy_mean_worker_ns	idle_total_ns	idle_fraction_of_worker_time	wait_total_ns	publish_total_ns	hol_reclaimable_ns	hol_fraction_of_kernel	hol_worker_p50_ns	hol_worker_p90_ns	hol_worker_max_ns	hol_workers_nonzero	dag_same_worker_edges	dag_cross_worker_edges	dag_cross_worker_fraction	cp_reconstructed_ns	cp_reconstructed_ms	cp_nodes	cp_error_vs_l2_ms	cp_chain_span_ns	cp_split_task_ns	cp_split_wait_ns	cp_split_prerun_barrier_ns	cp_split_publish_ns	cp_split_gap_ns	cp_with_publish_ns	cp_with_publish_ms	cp_with_publish_error	work_lb_ns	work_lb_ms	queue_lb_ns	queue_lb_ms	cp_lb_nosync_ns	cp_lb_nosync_ms	cp_lb_sync_ns	cp_lb_sync_ms	hop_p50_used_ns	run_clk_p50_cycles	run_clk_max_cycles	run_globaltimer_zero_slots	run_globaltimer_zero_fraction	model	fixture	seq	past	placement	schedule_policy	stage_count	slot_count	event_count	traced_launch	globaltimer_resolution_ns	commit	l1_ms	kernel_span_ns_legacy	kernel_span_ms_legacy	measured_l2_ms_legacy	hop_samples_legacy	hop_p50_ns_legacy	hop_p90_ns_legacy	hop_max_ns_legacy	hop_negative_count_legacy	hop_negative_slots_legacy	workers_used_legacy	grid_legacy	busy_total_ns_legacy	busy_max_worker_ns_legacy	busy_mean_worker_ns_legacy	idle_total_ns_legacy	idle_fraction_of_worker_time_legacy	wait_total_ns_legacy	publish_total_ns_legacy	hol_reclaimable_ns_legacy	hol_fraction_of_kernel_legacy	hol_worker_p50_ns_legacy	hol_worker_p90_ns_legacy	hol_worker_max_ns_legacy	hol_workers_nonzero_legacy	dag_same_worker_edges_legacy	dag_cross_worker_edges_legacy	dag_cross_worker_fraction_legacy	cp_reconstructed_ns_legacy	cp_reconstructed_ms_legacy	cp_nodes_legacy	cp_error_vs_l2_ms_legacy	cp_chain_span_ns_legacy	cp_split_task_ns_legacy	cp_split_wait_ns_legacy	cp_split_prerun_barrier_ns_legacy	cp_split_publish_ns_legacy	cp_split_gap_ns_legacy	cp_with_publish_ns_legacy	cp_with_publish_ms_legacy	cp_with_publish_error_legacy	work_lb_ns_legacy	work_lb_ms_legacy	queue_lb_ns_legacy	queue_lb_ms_legacy	cp_lb_nosync_ns_legacy	cp_lb_nosync_ms_legacy	cp_lb_sync_ns_legacy	cp_lb_sync_ms_legacy	hop_p50_used_ns_legacy	run_clk_p50_cycles_legacy	run_clk_max_cycles_legacy	run_globaltimer_zero_slots_legacy	run_globaltimer_zero_fraction_legacy	model_legacy	fixture_legacy	seq_legacy	past_legacy	placement_legacy	schedule_policy_legacy	stage_count_legacy	slot_count_legacy	event_count_legacy	traced_launch_legacy	globaltimer_resolution_ns_legacy	commit_legacy	l1_ms_legacy	corrected_status	task_dag_source	task_dag_source_sha256	window	cp_corrected_ns	cp_corrected_ms	cp_corrected_nodes	cp_corrected_task_ns	cp_plan_nosync_ns	cp_corrected_path	phase_all_run_ns	phase_all_setup_ns	phase_all_setup_share_ns	phase_all_load_wait_ns	phase_all_load_wait_share_ns	phase_all_mainloop_ns	phase_all_mainloop_share_ns	phase_all_epilogue_ns	phase_all_epilogue_share_ns	phase_all_body_epilogue_ns	phase_all_body_epilogue_share_ns	phase_all_harness_tail_ns	phase_all_harness_tail_share_ns	phase_all_run_cycles	phase_all_setup_cycles	phase_all_setup_share_cycles	phase_all_load_wait_cycles	phase_all_load_wait_share_cycles	phase_all_mainloop_cycles	phase_all_mainloop_share_cycles	phase_all_epilogue_cycles	phase_all_epilogue_share_cycles	phase_all_body_epilogue_cycles	phase_all_body_epilogue_share_cycles	phase_all_harness_tail_cycles	phase_all_harness_tail_share_cycles	phase_cp_run_ns	phase_cp_setup_ns	phase_cp_setup_share_ns	phase_cp_load_wait_ns	phase_cp_load_wait_share_ns	phase_cp_mainloop_ns	phase_cp_mainloop_share_ns	phase_cp_epilogue_ns	phase_cp_epilogue_share_ns	phase_cp_body_epilogue_ns	phase_cp_body_epilogue_share_ns	phase_cp_harness_tail_ns	phase_cp_harness_tail_share_ns	phase_cp_run_cycles	phase_cp_setup_cycles	phase_cp_setup_share_cycles	phase_cp_load_wait_cycles	phase_cp_load_wait_share_cycles	phase_cp_mainloop_cycles	phase_cp_mainloop_share_cycles	phase_cp_epilogue_cycles	phase_cp_epilogue_share_cycles	phase_cp_body_epilogue_cycles	phase_cp_body_epilogue_share_cycles	phase_cp_harness_tail_cycles	phase_cp_harness_tail_share_cycles	dump
569344	0.569344	0.574752	2728	1789550437182764032	1789550437182859264	1789550437183000576	0	none	256	256	25775104	493568	100684.0	119976960	0.8231578799460432	87730176	5879808	22239232	0.1525826214028777	87040	90112	92160	256	3736	545140	0.9931933624352313	569344	0.569344	34	0.009409275652803433	569344	493568	26624	2048	46080	1024	569344	0.569344	0.009409275652803433	100684.0	0.100684	493568	0.493568	319488	0.319488	30422357432107308032	30422357432107.31	1789550437182764032	3178	134196	179	0.04053442028985507	gqa2	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/gqa2_s128_p3	128	3	0	critical_path	30	4416	3412	l2_forward_last_timed_sample	unset	unset	0.519232	569344	0.569344	0.574752	2728	1789550437182764032	1789550437182859264	1789550437183000576	0	none	256	256	25775104	493568	100684.0	119976960	0.8231578799460432	87730176	5879808	81573888	0.559675696942446	318464	334848	337920	256	1040	278932	0.9962853428199963	30422357432107480064	30422357432107.48	28	52931277198003.49	569344	491520	61440	1024	31744	-16384	30422357432107520000	30422357432107.52	52931277198003.56	100684.0	0.100684	493568	0.493568	183296	0.183296	17895504371827823616	17895504371827.824	1789550437182764032	3178	134196	179	0.04053442028985507	gqa2	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/gqa2_s128_p3	128	3	0	critical_path	30	4416	3412	l2_forward_last_timed_sample	unset	unset	0.519232	available	/root/TileMega/docs/experiments/PLAN_CONTRACT/legacy_identity/plan/gqa2.cu	017a39b966658b8b5ce3b22cef6528366068806a2503a53110395fe19c5c9b9c	1	319488	0.319488	20	319488	497664	0:0,2:0,5:128,6:128,8:99,9:0,10:0,11:0,13:0,14:0,15:0,17:0,20:128,21:128,23:106,24:0,25:0,26:6,28:0,29:0	25775104	2932736	0.11378173294664495	37888	0.0014699455722855667	21779456	0.8449803345119383	1025024	0.03976798696913114	806912	0.03130586786381153	218112	0.008462119105319613	70766940	6164666	0.08711223065459663	80966	0.0011441218173344784	61549591	0.8697506349716407	2971717	0.041993012556428184	2010002	0.0284031215706091	961715	0.013589890985819085	319488	16384	0.05128205128205128	4096	0.01282051282051282	230400	0.7211538461538461	68608	0.21474358974358973	65536	0.20512820512820512	3072	0.009615384615384616	865729	36259	0.04188262146699487	9595	0.01108314495644711	633422	0.7316631416990768	186453	0.2153710918774813	179183	0.20697354483908936	7270	0.008397547038391922	docs/experiments/PHASE/raw/trace/gqa2_s128_p0/dump
420864	0.420864	0.434176	2752	1789550438693330944	1789550438693457920	1789550438693491712	0	none	256	256	25867264	144384	101044.0	81873920	0.7599129409975669	59228160	6006784	3192832	0.029634276155717763	12288	14336	16384	256	3624	545252	0.9933974158097639	420864	0.420864	28	0.030660377358490545	420864	354304	25600	2048	37888	1024	420864	0.420864	0.030660377358490545	101044.0	0.101044	144384	0.144384	321536	0.321536	30422357457786947584	30422357457786.945	1789550438693330944	3164	132203	159	0.036005434782608696	gqa2	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/gqa2_s128_p3	128	3	5	critical_path	30	4416	3412	l2_forward_last_timed_sample	unset	unset	0.519232	420864	0.420864	0.434176	2752	1789550438693330944	1789550438693457920	1789550438693491712	0	none	256	256	25867264	144384	101044.0	81873920	0.7599129409975669	59228160	6006784	46562304	0.4321681113138686	182272	189440	227328	256	1040	282084	0.9963266978426414	10737302632160142336	10737302632160.14	21	24730299768203.926	366592	181248	261120	0	29696	-105472	10737302632160169984	10737302632160.17	24730299768203.992	101044.0	0.101044	144384	0.144384	81920	0.08192	8947752193466736640	8947752193466.736	1789550438693330944	3164	132203	159	0.036005434782608696	gqa2	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/gqa2_s128_p3	128	3	5	critical_path	30	4416	3412	l2_forward_last_timed_sample	unset	unset	0.519232	available	/root/TileMega/docs/experiments/PLAN_CONTRACT/legacy_identity/plan/gqa2.cu	017a39b966658b8b5ce3b22cef6528366068806a2503a53110395fe19c5c9b9c	1	321536	0.321536	20	321536	363520	0:0,2:1,5:250,6:250,8:119,9:3,10:0,11:0,13:0,14:0,15:0,17:0,20:0,21:0,23:118,24:0,25:0,26:0,28:0,29:1	25867264	3110912	0.1202644392541863	27648	0.0010688412968607734	21618688	0.8357547207157278	1110016	0.042911998733225126	794624	0.0307192906060726	315392	0.012192708127152528	70384874	6148001	0.0873483271419936	73124	0.0010389164012711027	61133848	0.8685651408568267	3029901	0.043047615599908585	2033030	0.028884473104263852	996871	0.014163142495644732	321536	19456	0.06050955414012739	5120	0.01592356687898089	226304	0.7038216560509554	70656	0.2197452229299363	66560	0.2070063694267516	4096	0.012738853503184714	868302	33794	0.038919638558934565	9229	0.01062879044387782	635939	0.7323937984710389	189340	0.21805777252614875	182891	0.2106306331207345	6449	0.007427139405414245	docs/experiments/PHASE/raw/trace/gqa2_s128_p5/dump
420864	0.420864	0.424672	156	1789550434605647872	1789550434605766656	1789550434605816832	0	none	16	256	1679360	349184	104960.0	5054464	0.7506082725060828	3559424	303104	487424	0.07238442822384428	9216	78848	78848	8	184	1108	0.8575851393188855	419840	0.41984	30	0.01137819305252054	419840	348160	20480	3072	45056	3072	419840	0.41984	0.01137819305252054	6560.0	0.00656	349184	0.349184	232448	0.232448	30422357388296245248	30422357388296.246	1789550434605647872	8085	108145	10	0.05	gqa2	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/gqa2_s4_p3	4	3	0	critical_path	30	200	188	l2_forward_last_timed_sample	unset	unset	0.366592	420864	0.420864	0.424672	156	1789550434605647872	1789550434605766656	1789550434605816832	0	none	16	256	1679360	349184	104960.0	5054464	0.7506082725060828	3559424	303104	3299328	0.48996350364963503	251904	257024	257024	16	48	1028	0.9553903345724907	30422357388296363008	30422357388296.363	26	71637304527484.6	419840	349184	31744	0	37888	1024	30422357388296403968	30422357388296.406	71637304527484.7	6560.0	0.00656	349184	0.349184	136192	0.136192	17895504346056614912	17895504346056.613	1789550434605647872	8085	108145	10	0.05	gqa2	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/gqa2_s4_p3	4	3	0	critical_path	30	200	188	l2_forward_last_timed_sample	unset	unset	0.366592	available	/root/TileMega/docs/experiments/PLAN_CONTRACT/legacy_identity/plan/gqa2.cu	017a39b966658b8b5ce3b22cef6528366068806a2503a53110395fe19c5c9b9c	1	232448	0.232448	19	232448	353280	0:0,1:3,4:1,8:1,9:1,10:0,11:0,13:0,14:1,15:0,17:0,20:0,21:0,23:0,24:1,25:0,26:0,28:0,29:1	1679360	149504	0.08902439024390243	18432	0.01097560975609756	1364992	0.8128048780487804	146432	0.0871951219512195	123904	0.07378048780487804	22528	0.013414634146341463	4643909	327614	0.0705470326830263	65985	0.014208934757334823	3832752	0.8253288339629394	417558	0.08991519859669946	363745	0.07832733156485194	53813	0.011587867031847523	232448	14336	0.06167400881057269	4096	0.01762114537444934	186368	0.801762114537445	27648	0.11894273127753303	21504	0.09251101321585903	6144	0.02643171806167401	624476	33842	0.05419263510527226	8355	0.013379217135646526	512799	0.8211668663007066	69480	0.1112612814583747	63822	0.10220088522217027	5658	0.009060396236204435	docs/experiments/PHASE/raw/trace/gqa2_s4_p0/dump
271360	0.27136	0.273408	196	1789550435788014592	1789550435788081152	1789550435788108800	0	none	200	256	1677312	38912	8386.56	52594688	0.9690943396226415	21494784	268288	0	0.0	0	0	0	0	0	1292	1.0	270336	0.270336	20	0.011235955056179643	270336	226304	18432	0	25600	0	270336	0.270336	0.011235955056179643	6552.0	0.006552	38912	0.038912	228352	0.228352	34001458279972505600	34001458279972.504	1789550435788014592	7591	108207	0	0.0	gqa2	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/gqa2_s4_p3	4	3	5	critical_path	30	200	188	l2_forward_last_timed_sample	unset	unset	0.374784	271360	0.27136	0.273408	196	1789550435788014592	1789550435788081152	1789550435788108800	0	none	200	256	1677312	38912	8386.56	52594688	0.9690943396226415	21494784	268288	0	0.0	0	0	0	0	0	1292	1.0	34001458279972505600	34001458279972.504	20	124361607121855.38	271360	228352	2268160	0	23552	-2248704	34001458279972530176	34001458279972.527	124361607121855.45	6552.0	0.006552	38912	0.038912	228352	0.228352	34001458279972505600	34001458279972.504	1789550435788014592	7591	108207	0	0.0	gqa2	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/gqa2_s4_p3	4	3	5	critical_path	30	200	188	l2_forward_last_timed_sample	unset	unset	0.374784	available	/root/TileMega/docs/experiments/PLAN_CONTRACT/legacy_identity/plan/gqa2.cu	017a39b966658b8b5ce3b22cef6528366068806a2503a53110395fe19c5c9b9c	1	228352	0.228352	20	228352	228352	0:0,2:1,5:0,6:0,8:2,9:0,10:0,11:0,13:0,14:0,15:0,17:0,20:0,21:0,23:0,24:0,25:0,26:0,28:0,29:0	1677312	162816	0.09706959706959707	0	0.0	1383424	0.8247863247863247	131072	0.07814407814407814	118784	0.07081807081807082	12288	0.007326007326007326	4620778	323579	0.07002695217125775	67286	0.014561617112962362	3831422	0.8291724900006017	398491	0.08623894071517826	346244	0.07493197033053742	52247	0.011306970384640855	228352	16384	0.07174887892376682	0	0.0	186368	0.8161434977578476	25600	0.11210762331838565	22528	0.09865470852017937	3072	0.013452914798206279	622232	33852	0.054404145077720206	8222	0.013213720927242573	513977	0.8260214839481094	66181	0.10636065004692784	60556	0.0973206135332159	5625	0.009040036513711927	docs/experiments/PHASE/raw/trace/gqa2_s4_p5/dump
1171456	1.171456	1.175552	5584	1789550443104411648	1789550443104784384	1789550443104948224	0	none	256	256	54258688	992256	211948.0	245634048	0.8190730168269231	202002432	15440896	43854848	0.1462351125437063	174080	177152	181248	256	12664	2149540	0.9941430133326921	1171456	1.171456	80	0.003484320557491185	1171456	992256	49152	7168	113664	9216	1171456	1.171456	0.003484320557491185	211948.0	0.211948	992256	0.992256	638976	0.638976	62634265508655046656	62634265508655.05	1789550443104411648	3027	134883	1260	0.10570469798657718	mha4	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/mha4_s128_p3	128	3	0	critical_path	60	11920	7852	l2_forward_last_timed_sample	unset	unset	1.029248	1171456	1.171456	1.175552	5584	1789550443104411648	1789550443104784384	1789550443104948224	0	none	256	256	54258688	992256	211948.0	245634048	0.8190730168269231	202002432	15440896	195850240	0.6530676354895105	778240	789504	794624	256	4144	1084692	0.9961941008563273	62634265508655396864	62634265508655.4	64	53280727274211.8	1171456	989184	83968	3072	79872	15360	62634265508655493120	62634265508655.5	53280727274211.88	211948.0	0.211948	992256	0.992256	183296	0.183296	17895504431044299776	17895504431044.3	1789550443104411648	3027	134883	1260	0.10570469798657718	mha4	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/mha4_s128_p3	128	3	0	critical_path	60	11920	7852	l2_forward_last_timed_sample	unset	unset	1.029248	available	/root/TileMega/docs/experiments/PLAN_CONTRACT/legacy_identity/plan/mha4.cu	1be74406debdc487b29ad0bdac4a0757d96a683135cac16caf1c9332a8c71cd2	1	638976	0.638976	40	638976	1005568	0:0,2:0,5:128,6:128,8:21,9:0,10:0,11:0,13:0,14:0,15:0,17:0,20:2,21:2,23:105,24:0,25:0,26:0,28:0,29:0,30:0,32:1,35:2,36:2,38:33,39:0,40:0,41:0,43:0,44:0,45:0,47:1,50:128,51:128,53:110,54:0,55:0,57:1,58:1,59:0	54258688	6822912	0.1257478249381924	72704	0.0013399513088115953	45049856	0.8302791250684131	2313216	0.04263309868458301	1756160	0.03236642950157586	557056	0.010266669183007152	149776992	15629919	0.10435460607995119	171212	0.001143112822028099	127159730	0.8489937493203229	6816131	0.04550853177769787	4248450	0.028365171067128922	2567681	0.01714336071056895	638976	38912	0.060897435897435896	13312	0.020833333333333332	447488	0.7003205128205128	139264	0.21794871794871795	126976	0.1987179487179487	12288	0.019230769230769232	1726784	70388	0.04076248100515177	18586	0.01076336125421593	1265991	0.7331496006448983	371819	0.21532455709573403	356275	0.20632285219228347	15544	0.009001704903450576	docs/experiments/PHASE/raw/trace/mha4_s128_p0/dump
870400	0.8704	0.874496	5648	1789550444511097856	1789550444511357952	1789550444511481856	0	none	256	256	54316032	276480	212172.0	168506368	0.7562362132352941	134721536	15518720	6649856	0.02984375	27648	29696	31744	256	12416	2149788	0.99425771111329	870400	0.8704	68	0.0046838407494146335	870400	711680	62464	3072	87040	6144	870400	0.8704	0.0046838407494146335	212172.0	0.212172	276480	0.27648	633856	0.633856	62634265557889058816	62634265557889.055	1789550444511097856	3018	134350	1059	0.08884228187919463	mha4	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/mha4_s128_p3	128	3	5	critical_path	60	11920	7852	l2_forward_last_timed_sample	unset	unset	1.031936	870400	0.8704	0.874496	5648	1789550444511097856	1789550444511357952	1789550444511481856	0	none	256	256	54316032	276480	212172.0	168506368	0.7562362132352941	134721536	15518720	122219520	0.5485064338235294	478208	493568	533504	256	4144	1093052	0.9962230996102793	12526853111577976832	12526853111577.977	50	14324654557113.012	870400	317440	544768	2048	63488	-57344	12526853111578044416	12526853111578.045	14324654557113.09	212172.0	0.212172	276480	0.27648	82944	0.082944	8947752222555570176	8947752222555.57	1789550444511097856	3018	134350	1059	0.08884228187919463	mha4	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/mha4_s128_p3	128	3	5	critical_path	60	11920	7852	l2_forward_last_timed_sample	unset	unset	1.031936	available	/root/TileMega/docs/experiments/PLAN_CONTRACT/legacy_identity/plan/mha4.cu	1be74406debdc487b29ad0bdac4a0757d96a683135cac16caf1c9332a8c71cd2	1	633856	0.633856	40	633856	732160	0:0,2:0,5:0,6:0,8:105,9:1,10:0,11:0,13:0,14:1,15:0,17:0,20:458,21:458,23:106,24:2,25:0,26:0,28:0,29:2,30:0,32:0,35:0,36:0,38:110,39:1,40:0,41:0,43:0,44:0,45:0,47:0,50:0,51:0,53:125,54:0,55:0,56:0,58:0,59:0	54316032	6758400	0.12442735139415191	47104	0.0008672209339592406	44990464	0.8283091077050695	2520064	0.04639631996681937	1764352	0.032483079765473294	755712	0.013913240201346077	148684057	15516799	0.10436087979493322	163764	0.0011014227302124262	126053984	0.8477975819559457	6949510	0.046740115518908665	4324011	0.029081873922770347	2625499	0.017658241596138314	633856	38912	0.061389337641357025	6144	0.009693053311793215	450560	0.7108239095315024	138240	0.21809369951534732	132096	0.2084006462035541	6144	0.009693053311793215	1714598	64966	0.03788993105089356	18015	0.010506836004707809	1261274	0.7356091631974375	370343	0.2159940697469611	354022	0.2064752204306782	16321	0.009518849316282885	docs/experiments/PHASE/raw/trace/mha4_s128_p5/dump
845824	0.845824	0.847872	380	1789550440001135616	1789550440001431552	1789550440001517568	0	none	16	256	3768320	701440	235520.0	9764864	0.7215496368038741	7769088	720896	1901568	0.14051150121065376	148480	156672	156672	16	504	3604	0.8773125608568647	845824	0.845824	60	0.0024154589371979955	845824	700416	40960	4096	89088	11264	845824	0.845824	0.0024154589371979955	14720.0	0.01472	701440	0.70144	466944	0.466944	62634265400040212480	62634265400040.21	1789550440001135616	5291	108567	32	0.0625	mha4	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/mha4_s4_p3	4	3	0	critical_path	60	512	412	l2_forward_last_timed_sample	unset	unset	0.733184	845824	0.845824	0.847872	380	1789550440001135616	1789550440001431552	1789550440001517568	0	none	16	256	3768320	701440	235520.0	9764864	0.7215496368038741	7769088	720896	7685120	0.5678722760290557	652288	655360	660480	16	176	3396	0.9507278835386338	62634265400040449024	62634265400040.445	52	73872312566094.4	844800	702464	48128	1024	67584	25600	62634265400040522752	62634265400040.52	73872312566094.5	14720.0	0.01472	701440	0.70144	137216	0.137216	17895504400011493376	17895504400011.492	1789550440001135616	5291	108567	32	0.0625	mha4	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/mha4_s4_p3	4	3	0	critical_path	60	512	412	l2_forward_last_timed_sample	unset	unset	0.733184	available	/root/TileMega/docs/experiments/PLAN_CONTRACT/legacy_identity/plan/mha4.cu	1be74406debdc487b29ad0bdac4a0757d96a683135cac16caf1c9332a8c71cd2	1	466944	0.466944	40	466944	713728	0:0,2:0,5:0,6:0,8:0,9:0,10:0,11:2,13:0,14:0,15:0,17:1,20:1,21:1,23:0,24:1,25:0,26:0,28:1,29:1,30:0,32:0,35:2,36:2,38:0,39:0,40:0,41:1,43:0,44:0,45:0,47:0,50:0,51:0,53:0,54:1,55:0,56:0,58:1,59:1	3768320	354304	0.09402173913043478	40960	0.010869565217391304	3069952	0.8146739130434782	303104	0.08043478260869565	268288	0.07119565217391305	34816	0.00923913043478261	10399168	791945	0.07615465006431284	150166	0.014440193677032625	8542006	0.821412443764732	915051	0.08799271249392258	783549	0.07534727778222258	131502	0.012645434711700014	466944	32768	0.07017543859649122	7168	0.015350877192982455	373760	0.8004385964912281	53248	0.11403508771929824	49152	0.10526315789473684	4096	0.008771929824561403	1259107	69938	0.0555457161305592	16915	0.013434124343681672	1032866	0.8203163035389367	139388	0.1107038559868224	127829	0.10152354009627458	11559	0.009180315890547824	docs/experiments/PHASE/raw/trace/mha4_s4_p0/dump
544768	0.544768	0.54976	508	1789550441570504704	1789550441570670592	1789550441570736128	0	none	256	256	3761152	78848	14692.0	135699456	0.9730307213345865	94262272	649216	0	0.0	0	0	0	0	0	4108	1.0	544768	0.544768	40	0.009080325960419085	544768	455680	37888	0	51200	0	544768	0.544768	0.009080325960419085	14692.0	0.014692	78848	0.078848	456704	0.456704	69792467221250140160	69792467221250.14	1789550441570504704	5124	108618	0	0.0	mha4	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/mha4_s4_p3	4	3	5	critical_path	60	512	412	l2_forward_last_timed_sample	unset	unset	0.738368	544768	0.544768	0.54976	508	1789550441570504704	1789550441570670592	1789550441570736128	0	none	256	256	3761152	78848	14692.0	135699456	0.9730307213345865	94262272	649216	26492928	0.18996710526315788	136192	199680	231424	252	0	4108	1.0	35791008831410322432	35791008831410.32	40	65102970080416.49	544768	456704	7473152	0	50176	-7435264	35791008831410348032	35791008831410.35	65102970080416.555	14692.0	0.014692	78848	0.078848	228352	0.228352	35791008831410322432	35791008831410.32	1789550441570504704	5124	108618	0	0.0	mha4	/root/TileMega/docs/experiments/SEQSCAN/raw/fixture/mha4_s4_p3	4	3	5	critical_path	60	512	412	l2_forward_last_timed_sample	unset	unset	0.738368	available	/root/TileMega/docs/experiments/PLAN_CONTRACT/legacy_identity/plan/mha4.cu	1be74406debdc487b29ad0bdac4a0757d96a683135cac16caf1c9332a8c71cd2	1	456704	0.456704	40	456704	456704	0:0,2:0,5:0,6:0,8:0,9:0,10:0,11:0,13:0,14:1,15:0,17:0,20:0,21:0,23:0,24:0,25:0,26:0,28:0,29:0,30:0,32:0,35:0,36:0,38:0,39:0,40:0,41:0,43:0,44:0,45:0,47:0,50:0,51:0,53:0,54:0,55:0,56:0,58:0,59:0	3761152	387072	0.10291315001361286	1024	0.0002722570106180234	3089408	0.8213994010345766	283648	0.07541519194119249	261120	0.06942553770759598	22528	0.005989654233596515	10354024	798946	0.07716284992192407	152659	0.014743929509918076	8526299	0.8234768433992427	876120	0.0846163771689152	746721	0.0721189172441555	129399	0.012497459924759688	456704	32768	0.07174887892376682	1024	0.002242152466367713	374784	0.820627802690583	48128	0.10538116591928251	45056	0.09865470852017937	3072	0.006726457399103139	1245808	67078	0.05384296777673606	17394	0.013962023040468514	1030383	0.8270800958093061	130953	0.10511491337348933	119677	0.096063759423603	11276	0.009051153949886339	docs/experiments/PHASE/raw/trace/mha4_s4_p5/dump
7832576	7.832576	7.839744	6336	1789550515739462656	1789550515741963264	1789550515742889984	0	none	256	256	649278464	7319552	2536244.0	1355860992	0.6761928642633024	1092206592	67718144	245630976	0.12250069453523336	991232	1001472	1010688	256	158464	34829792	0.9954709374482683	7832576	7.832576	216	0.0009143155694878782	7832576	7320576	171008	23552	291840	25600	7832576	7.832576	0.0009143155694878782	2536244.0	2.536244	7319552	7.319552	4229120	4.22912	62634268050885422080	62634268050885.42	1789550515739462656	3236	1380894	1270	0.02649365821094793	real	/root/TileMega/docs/experiments/REALMODEL/raw/work/r2sim_s128/export/fixture	128	3	0	critical_path	60	47936	39600	l2_forward_last_timed_sample	unset	unset	7.055424	7832576	7.832576	7.839744	6336	1789550515739462656	1789550515741963264	1789550515742889984	0	none	256	256	649278464	7319552	2536244.0	1355860992	0.6761928642633024	1092206592	67718144	1085853696	0.5415352497058439	5017600	5074944	5095424	256	8384	2891808	0.9971091569109907	62634268050888462336	62634268050888.46	136	7989325678348.761	7832576	7269376	786432	5120	178176	-406528	62634268050888671232	62634268050888.67	7989325678348.788	2536244.0	2.536244	7319552	7.319552	1199104	1.199104	17895505157395825664	17895505157395.824	1789550515739462656	3236	1380894	1270	0.02649365821094793	real	/root/TileMega/docs/experiments/REALMODEL/raw/work/r2sim_s128/export/fixture	128	3	0	critical_path	60	47936	39600	l2_forward_last_timed_sample	unset	unset	7.055424	available	/root/TileMega/docs/experiments/REALMODEL/raw/work/r2sim_s4/model.cu	ac2850192990785f3ba181cffb7dc5f6c9e56243f08217e980431d73670fb078	1	4229120	4.22912	40	4229120	7357440	0:54,2:0,5:128,6:128,8:4000,9:17,10:1,11:108,13:0,14:11,15:0,17:0,20:129,21:129,23:4000,24:0,25:1,26:34,28:1,29:0,30:1,32:6,35:19,36:19,38:4049,39:0,40:0,41:36,43:0,44:0,45:1,47:0,50:35,51:35,53:4000,54:0,55:1,56:45,58:5,59:0	649278464	31901696	0.04913407385093863	1628160	0.002507645163477962	593366016	0.9138852570967146	22382592	0.034473023888868734	18428928	0.028383704406989233	3953664	0.0060893194818795035	1792661875	82112753	0.04580493072626984	4434628	0.002473767117962499	1644081631	0.9171175300417431	62032863	0.03460377211402457	51131666	0.028522760880380745	10901197	0.006081011233643824	4229120	43008	0.010169491525423728	20480	0.004842615012106538	3943424	0.9324455205811139	222208	0.05254237288135593	217088	0.051331719128329296	5120	0.0012106537530266344	11666722	89115	0.0076383923436248845	54431	0.004665492157951479	10899052	0.9342000263655892	624124	0.0534960891328344	606142	0.05195478215731891	17982	0.0015413069755154875	docs/experiments/PHASE/raw/trace/real_s128_p0/dump
