model	variant	arm	seq	past	round	pass	l1_ms	l2_ms	l05_ms	reg	ctas_per_sm	grid	block	task_smem	occupancy_smem	static_smem	regs_per_sm	smem_per_sm	threads_per_sm	l1_reg	l05_reg	l1_ctas	l2_ctas	min_blocks	warp_size	l05_spill_stores	l05_spill_loads	l1_spill_stores	l1_spill_loads	l2_spill_stores	l2_spill_loads	f40_ctas	f40_binding
gqa2	occ1	full	4	3	27	1	0.335008	0.370016	0.339776	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	28	1	0.336416	0.370528	0.340960	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	28	1	0.335936	0.370592	0.339808	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	29	1	0.335584	0.368800	0.339104	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	29	1	0.335680	0.370720	0.340096	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	30	1	0.335744	0.370624	0.339744	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	30	1	0.336064	0.369312	0.340096	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	31	1	0.336064	0.370272	0.341056	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	31	1	0.335136	0.369088	0.339776	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	32	1	0.335264	0.368832	0.339968	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	32	1	0.336000	0.373088	0.340000	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	33	1	0.336416	0.374816	0.339712	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	33	1	0.335456	0.370944	0.339840	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	34	1	0.339488	0.375520	0.340576	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	34	1	0.337824	0.372896	0.339808	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	35	1	0.335200	0.372608	0.342368	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	35	1	0.339296	0.368896	0.339488	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	36	1	0.336032	0.368896	0.339360	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	36	1	0.336160	0.370464	0.341376	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	37	1	0.339552	0.369472	0.339584	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	37	1	0.336000	0.367968	0.339808	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	38	1	0.336000	0.372000	0.342560	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	38	1	0.337024	0.371840	0.340128	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	39	1	0.338848	0.377920	0.339584	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	39	1	0.335808	0.371456	0.340064	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	40	1	0.336000	0.372032	0.340448	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	40	1	0.336128	0.370816	0.339808	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	41	1	0.335200	0.370432	0.339616	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	41	1	0.334560	0.370752	0.339744	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	42	1	0.335648	0.370016	0.339200	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	42	1	0.336416	0.372672	0.339520	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	43	1	0.336224	0.370784	0.340096	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	43	1	0.339872	0.369632	0.343744	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	44	1	0.336640	0.369792	0.339520	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	44	1	0.335904	0.370720	0.339712	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	45	1	0.335968	0.371456	0.340224	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	45	1	0.335136	0.370848	0.339808	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	46	1	0.335936	0.374208	0.339776	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	46	1	0.335456	0.370016	0.339648	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	47	1	0.336384	0.376800	0.339712	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	47	1	0.336320	0.370496	0.339616	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	48	1	0.337216	0.371424	0.340128	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	48	1	0.335872	0.374560	0.339872	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	49	1	0.336064	0.372800	0.340160	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	49	1	0.334176	0.370816	0.339680	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	0	1	0.534432	0.572640	0.559232	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	0	1	0.534880	0.571744	0.559424	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	1	1	0.534304	0.570912	0.558624	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	1	1	0.534592	0.571104	0.559488	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	2	1	0.534592	0.571040	0.559520	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	2	1	0.534688	0.569632	0.559328	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	3	1	0.534304	0.570912	0.559552	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	3	1	0.533600	0.570912	0.559520	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	4	1	0.534208	0.572864	0.558720	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	4	1	0.534528	0.570752	0.560640	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	5	1	0.534528	0.569088	0.558688	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	5	1	0.535584	0.570912	0.560000	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	6	1	0.534368	0.570432	0.559296	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	6	1	0.534016	0.570848	0.558976	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	7	1	0.534176	0.571200	0.559648	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	7	1	0.534496	0.571072	0.558752	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	8	1	0.534240	0.571072	0.560832	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	8	1	0.535712	0.571296	0.560512	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	9	1	0.534048	0.570560	0.559360	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	9	1	0.533824	0.570816	0.558880	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	10	1	0.534816	0.570784	0.561216	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	10	1	0.534400	0.570752	0.559104	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	11	1	0.533184	0.570464	0.558720	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	11	1	0.534720	0.570688	0.559296	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	12	1	0.533824	0.570816	0.559840	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	12	1	0.534880	0.571232	0.558080	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	13	1	0.534944	0.570944	0.558976	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	13	1	0.534272	0.570400	0.560320	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	14	1	0.534720	0.570944	0.560128	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	14	1	0.536032	0.572864	0.559744	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	15	1	0.534176	0.572800	0.558720	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	15	1	0.534592	0.570624	0.559200	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	16	1	0.534336	0.571040	0.560064	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	16	1	0.533920	0.571136	0.559136	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	17	1	0.534848	0.570976	0.559008	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	17	1	0.534656	0.571136	0.559456	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	18	1	0.533824	0.570976	0.558656	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	18	1	0.534496	0.570720	0.559232	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	19	1	0.534240	0.570624	0.560352	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	19	1	0.534144	0.571168	0.559552	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	20	1	0.534112	0.571072	0.560128	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	20	1	0.534848	0.571264	0.559200	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	21	1	0.533888	0.571104	0.560800	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	21	1	0.533824	0.571360	0.560256	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	22	1	0.534784	0.570944	0.560288	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	22	1	0.534688	0.570688	0.562560	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	23	1	0.534624	0.570976	0.560416	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	23	1	0.534272	0.571200	0.559008	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	24	1	0.533216	0.571072	0.560448	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	24	1	0.535168	0.570560	0.559616	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	25	1	0.534528	0.571392	0.559424	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	25	1	0.534144	0.570944	0.558560	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	26	1	0.534112	0.570976	0.559424	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	26	1	0.534592	0.572864	0.559328	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	2	32	0	0	0	0	0	0	2	registers
