producer	consumer	direction	oracle	coordinate	expected	actual	equal
576	577	0	General	15	1	1	1
576	577	1	General	0	16	16	1
577	578	0	General	0	512	512	1
577	578	1	General	0	1	1	1
577	578	1	General	256	1	1	1
577	578	1	General	511	1	1	1
578	579	0	Unique	0	1	1	1
578	579	0	Unique	256	1	1	1
578	579	0	Unique	511	1	1	1
578	579	1	General	0	32	32	1
578	579	1	General	8	32	32	1
578	579	1	General	15	32	32	1
577	580	0	General	0	256	256	1
577	580	1	General	0	1	1	1
577	580	1	General	128	1	1	1
577	580	1	General	255	1	1	1
580	581	0	Unique	0	1	1	1
580	581	0	Unique	128	1	1	1
580	581	0	Unique	255	1	1	1
580	581	1	General	0	32	32	1
580	581	1	General	4	32	32	1
580	581	1	General	7	32	32	1
579	582	0	General	0	16	16	1
579	582	0	General	8	16	16	1
579	582	0	General	15	16	16	1
579	582	1	General	0	16	16	1
579	582	1	General	8	16	16	1
579	582	1	General	15	16	16	1
581	583	0	General	0	8	8	1
581	583	0	General	4	8	8	1
581	583	0	General	7	8	8	1
581	583	1	General	0	8	8	1
581	583	1	General	4	8	8	1
581	583	1	General	7	8	8	1
577	584	0	General	0	256	256	1
577	584	1	General	0	1	1	1
577	584	1	General	128	1	1	1
577	584	1	General	255	1	1	1
584	585	0	Unique	0	1	1	1
584	585	0	Unique	128	1	1	1
584	585	0	Unique	255	1	1	1
584	585	1	General	0	32	32	1
584	585	1	General	4	32	32	1
584	585	1	General	7	32	32	1
582	586	0	Unique	0	1	1	1
582	586	0	Unique	8	1	1	1
582	586	0	Unique	15	1	1	1
582	586	1	Unique	0	1	1	1
582	586	1	Unique	8	1	1	1
582	586	1	Unique	15	1	1	1
583	587	0	Unique	0	1	1	1
583	587	0	Unique	4	1	1	1
583	587	0	Unique	7	1	1	1
583	587	1	Unique	0	1	1	1
583	587	1	Unique	4	1	1	1
583	587	1	Unique	7	1	1	1
587	588	0	Unique	0	1	1	1
587	588	0	Unique	4	1	1	1
587	588	0	Unique	7	1	1	1
587	588	1	Unique	0	1	1	1
587	588	1	Unique	4	1	1	1
587	588	1	Unique	7	1	1	1
585	589	0	General	0	8	8	1
585	589	0	General	4	8	8	1
585	589	0	General	7	8	8	1
585	589	1	General	0	8	8	1
585	589	1	General	4	8	8	1
585	589	1	General	7	8	8	1
586	590	0	Unique	0	1	1	1
586	590	0	Unique	8	1	1	1
586	590	0	Unique	15	1	1	1
586	590	1	Unique	0	1	1	1
586	590	1	Unique	8	1	1	1
586	590	1	Unique	15	1	1	1
588	590	0	General	0	16	16	1
588	590	0	General	4	16	16	1
588	590	0	General	7	16	16	1
588	590	1	General	0	8	8	1
588	590	1	General	8	8	8	1
588	590	1	General	15	8	8	1
589	590	0	General	0	16	16	1
589	590	0	General	4	16	16	1
589	590	0	General	7	16	16	1
589	590	1	General	0	8	8	1
589	590	1	General	8	8	8	1
589	590	1	General	15	8	8	1
576	591	0	Unique	0	1	1	1
576	591	0	Unique	8	1	1	1
576	591	0	Unique	15	1	1	1
576	591	1	Unique	0	1	1	1
576	591	1	Unique	256	0	0	1
576	591	1	Unique	511	0	0	1
590	591	0	General	0	512	512	1
590	591	0	General	8	512	512	1
590	591	0	General	15	512	512	1
590	591	1	General	0	16	16	1
590	591	1	General	256	16	16	1
590	591	1	General	511	16	16	1
576	592	0	Unique	0	1	1	1
576	592	0	Unique	8	1	1	1
576	592	0	Unique	15	1	1	1
576	592	1	Unique	0	1	1	1
576	592	1	Unique	8	1	1	1
576	592	1	Unique	15	1	1	1
591	592	0	Unique	0	1	1	1
591	592	0	Unique	256	1	1	1
591	592	0	Unique	511	1	1	1
591	592	1	General	0	32	32	1
591	592	1	General	8	32	32	1
591	592	1	General	15	32	32	1
592	593	0	General	0	1	1	1
592	593	0	General	8	1	1	1
592	593	0	General	15	1	1	1
592	593	1	General	0	16	16	1
593	594	0	General	0	1536	1536	1
593	594	1	General	0	1	1	1
593	594	1	General	768	1	1	1
593	594	1	General	1535	1	1	1
594	595	0	Unique	0	1	1	1
594	595	0	Unique	768	1	1	1
594	595	0	Unique	1535	1	1	1
594	595	1	General	0	32	32	1
594	595	1	General	24	32	32	1
594	595	1	General	47	32	32	1
593	596	0	General	0	1536	1536	1
593	596	1	General	0	1	1	1
593	596	1	General	768	1	1	1
593	596	1	General	1535	1	1	1
596	597	0	Unique	0	1	1	1
596	597	0	Unique	768	1	1	1
596	597	0	Unique	1535	1	1	1
596	597	1	General	0	32	32	1
596	597	1	General	24	32	32	1
596	597	1	General	47	32	32	1
595	598	0	General	0	1	1	1
595	598	0	General	24	1	1	1
595	598	0	General	47	1	1	1
595	598	1	General	0	48	48	1
597	598	0	General	0	1	1	1
597	598	0	General	24	1	1	1
597	598	0	General	47	1	1	1
597	598	1	General	0	48	48	1
592	599	0	Unique	0	1	1	1
592	599	0	Unique	8	1	1	1
592	599	0	Unique	15	1	1	1
592	599	1	Unique	0	1	1	1
592	599	1	Unique	256	0	0	1
592	599	1	Unique	511	0	0	1
598	599	0	General	0	512	512	1
598	599	1	General	0	1	1	1
598	599	1	General	256	1	1	1
598	599	1	General	511	1	1	1
592	600	0	Unique	0	1	1	1
592	600	0	Unique	8	1	1	1
592	600	0	Unique	15	1	1	1
592	600	1	Unique	0	1	1	1
592	600	1	Unique	8	1	1	1
592	600	1	Unique	15	1	1	1
599	600	0	Unique	0	1	1	1
599	600	0	Unique	256	1	1	1
599	600	0	Unique	511	1	1	1
599	600	1	General	0	32	32	1
599	600	1	General	8	32	32	1
599	600	1	General	15	32	32	1
600	601	0	General	0	1	1	1
600	601	0	General	8	1	1	1
600	601	0	General	15	1	1	1
600	601	1	General	0	16	16	1
601	602	0	General	0	512	512	1
601	602	1	General	0	1	1	1
601	602	1	General	256	1	1	1
601	602	1	General	511	1	1	1
602	603	0	Unique	0	1	1	1
602	603	0	Unique	256	1	1	1
602	603	0	Unique	511	1	1	1
602	603	1	General	0	32	32	1
602	603	1	General	8	32	32	1
602	603	1	General	15	32	32	1
601	604	0	General	0	256	256	1
601	604	1	General	0	1	1	1
601	604	1	General	128	1	1	1
601	604	1	General	255	1	1	1
604	605	0	Unique	0	1	1	1
604	605	0	Unique	128	1	1	1
604	605	0	Unique	255	1	1	1
604	605	1	General	0	32	32	1
604	605	1	General	4	32	32	1
604	605	1	General	7	32	32	1
603	606	0	General	0	16	16	1
603	606	0	General	8	16	16	1
603	606	0	General	15	16	16	1
603	606	1	General	0	16	16	1
603	606	1	General	8	16	16	1
603	606	1	General	15	16	16	1
605	607	0	General	0	8	8	1
605	607	0	General	4	8	8	1
605	607	0	General	7	8	8	1
605	607	1	General	0	8	8	1
605	607	1	General	4	8	8	1
605	607	1	General	7	8	8	1
601	608	0	General	0	256	256	1
601	608	1	General	0	1	1	1
601	608	1	General	128	1	1	1
601	608	1	General	255	1	1	1
608	609	0	Unique	0	1	1	1
608	609	0	Unique	128	1	1	1
608	609	0	Unique	255	1	1	1
608	609	1	General	0	32	32	1
608	609	1	General	4	32	32	1
608	609	1	General	7	32	32	1
606	610	0	Unique	0	1	1	1
606	610	0	Unique	8	1	1	1
606	610	0	Unique	15	1	1	1
606	610	1	Unique	0	1	1	1
606	610	1	Unique	8	1	1	1
606	610	1	Unique	15	1	1	1
607	611	0	Unique	0	1	1	1
607	611	0	Unique	4	1	1	1
607	611	0	Unique	7	1	1	1
607	611	1	Unique	0	1	1	1
607	611	1	Unique	4	1	1	1
607	611	1	Unique	7	1	1	1
611	612	0	Unique	0	1	1	1
611	612	0	Unique	4	1	1	1
611	612	0	Unique	7	1	1	1
611	612	1	Unique	0	1	1	1
611	612	1	Unique	4	1	1	1
611	612	1	Unique	7	1	1	1
609	613	0	General	0	8	8	1
609	613	0	General	4	8	8	1
609	613	0	General	7	8	8	1
609	613	1	General	0	8	8	1
609	613	1	General	4	8	8	1
609	613	1	General	7	8	8	1
610	614	0	Unique	0	1	1	1
610	614	0	Unique	8	1	1	1
610	614	0	Unique	15	1	1	1
610	614	1	Unique	0	1	1	1
610	614	1	Unique	8	1	1	1
610	614	1	Unique	15	1	1	1
612	614	0	General	0	16	16	1
612	614	0	General	4	16	16	1
612	614	0	General	7	16	16	1
612	614	1	General	0	8	8	1
612	614	1	General	8	8	8	1
612	614	1	General	15	8	8	1
613	614	0	General	0	16	16	1
613	614	0	General	4	16	16	1
613	614	0	General	7	16	16	1
613	614	1	General	0	8	8	1
613	614	1	General	8	8	8	1
613	614	1	General	15	8	8	1
600	615	0	Unique	0	1	1	1
600	615	0	Unique	8	1	1	1
600	615	0	Unique	15	1	1	1
600	615	1	Unique	0	1	1	1
600	615	1	Unique	256	0	0	1
600	615	1	Unique	511	0	0	1
614	615	0	General	0	512	512	1
614	615	0	General	8	512	512	1
614	615	0	General	15	512	512	1
614	615	1	General	0	16	16	1
614	615	1	General	256	16	16	1
614	615	1	General	511	16	16	1
600	616	0	Unique	0	1	1	1
600	616	0	Unique	8	1	1	1
600	616	0	Unique	15	1	1	1
600	616	1	Unique	0	1	1	1
600	616	1	Unique	8	1	1	1
600	616	1	Unique	15	1	1	1
615	616	0	Unique	0	1	1	1
615	616	0	Unique	256	1	1	1
615	616	0	Unique	511	1	1	1
615	616	1	General	0	32	32	1
615	616	1	General	8	32	32	1
615	616	1	General	15	32	32	1
616	617	0	General	0	1	1	1
616	617	0	General	8	1	1	1
616	617	0	General	15	1	1	1
616	617	1	General	0	16	16	1
617	618	0	General	0	1536	1536	1
617	618	1	General	0	1	1	1
617	618	1	General	768	1	1	1
617	618	1	General	1535	1	1	1
618	619	0	Unique	0	1	1	1
618	619	0	Unique	768	1	1	1
618	619	0	Unique	1535	1	1	1
618	619	1	General	0	32	32	1
618	619	1	General	24	32	32	1
618	619	1	General	47	32	32	1
617	620	0	General	0	1536	1536	1
617	620	1	General	0	1	1	1
617	620	1	General	768	1	1	1
617	620	1	General	1535	1	1	1
620	621	0	Unique	0	1	1	1
620	621	0	Unique	768	1	1	1
620	621	0	Unique	1535	1	1	1
620	621	1	General	0	32	32	1
620	621	1	General	24	32	32	1
620	621	1	General	47	32	32	1
619	622	0	General	0	1	1	1
619	622	0	General	24	1	1	1
619	622	0	General	47	1	1	1
619	622	1	General	0	48	48	1
621	622	0	General	0	1	1	1
621	622	0	General	24	1	1	1
621	622	0	General	47	1	1	1
621	622	1	General	0	48	48	1
616	623	0	Unique	0	1	1	1
616	623	0	Unique	8	1	1	1
616	623	0	Unique	15	1	1	1
616	623	1	Unique	0	1	1	1
616	623	1	Unique	256	0	0	1
616	623	1	Unique	511	0	0	1
622	623	0	General	0	512	512	1
622	623	1	General	0	1	1	1
622	623	1	General	256	1	1	1
622	623	1	General	511	1	1	1
616	624	0	Unique	0	1	1	1
616	624	0	Unique	8	1	1	1
616	624	0	Unique	15	1	1	1
616	624	1	Unique	0	1	1	1
616	624	1	Unique	8	1	1	1
616	624	1	Unique	15	1	1	1
623	624	0	Unique	0	1	1	1
623	624	0	Unique	256	1	1	1
623	624	0	Unique	511	1	1	1
623	624	1	General	0	32	32	1
623	624	1	General	8	32	32	1
623	624	1	General	15	32	32	1
624	625	0	General	0	1	1	1
624	625	0	General	8	1	1	1
624	625	0	General	15	1	1	1
624	625	1	General	0	16	16	1
625	626	0	General	0	512	512	1
625	626	1	General	0	1	1	1
625	626	1	General	256	1	1	1
625	626	1	General	511	1	1	1
626	627	0	Unique	0	1	1	1
626	627	0	Unique	256	1	1	1
626	627	0	Unique	511	1	1	1
626	627	1	General	0	32	32	1
626	627	1	General	8	32	32	1
626	627	1	General	15	32	32	1
625	628	0	General	0	256	256	1
625	628	1	General	0	1	1	1
625	628	1	General	128	1	1	1
625	628	1	General	255	1	1	1
628	629	0	Unique	0	1	1	1
628	629	0	Unique	128	1	1	1
628	629	0	Unique	255	1	1	1
628	629	1	General	0	32	32	1
628	629	1	General	4	32	32	1
628	629	1	General	7	32	32	1
627	630	0	General	0	16	16	1
627	630	0	General	8	16	16	1
627	630	0	General	15	16	16	1
627	630	1	General	0	16	16	1
627	630	1	General	8	16	16	1
627	630	1	General	15	16	16	1
629	631	0	General	0	8	8	1
629	631	0	General	4	8	8	1
629	631	0	General	7	8	8	1
629	631	1	General	0	8	8	1
629	631	1	General	4	8	8	1
629	631	1	General	7	8	8	1
625	632	0	General	0	256	256	1
625	632	1	General	0	1	1	1
625	632	1	General	128	1	1	1
625	632	1	General	255	1	1	1
632	633	0	Unique	0	1	1	1
632	633	0	Unique	128	1	1	1
632	633	0	Unique	255	1	1	1
632	633	1	General	0	32	32	1
632	633	1	General	4	32	32	1
632	633	1	General	7	32	32	1
630	634	0	Unique	0	1	1	1
630	634	0	Unique	8	1	1	1
630	634	0	Unique	15	1	1	1
630	634	1	Unique	0	1	1	1
630	634	1	Unique	8	1	1	1
630	634	1	Unique	15	1	1	1
631	635	0	Unique	0	1	1	1
631	635	0	Unique	4	1	1	1
631	635	0	Unique	7	1	1	1
631	635	1	Unique	0	1	1	1
631	635	1	Unique	4	1	1	1
631	635	1	Unique	7	1	1	1
635	636	0	Unique	0	1	1	1
635	636	0	Unique	4	1	1	1
635	636	0	Unique	7	1	1	1
635	636	1	Unique	0	1	1	1
635	636	1	Unique	4	1	1	1
635	636	1	Unique	7	1	1	1
633	637	0	General	0	8	8	1
633	637	0	General	4	8	8	1
633	637	0	General	7	8	8	1
633	637	1	General	0	8	8	1
633	637	1	General	4	8	8	1
633	637	1	General	7	8	8	1
634	638	0	Unique	0	1	1	1
634	638	0	Unique	8	1	1	1
634	638	0	Unique	15	1	1	1
634	638	1	Unique	0	1	1	1
634	638	1	Unique	8	1	1	1
634	638	1	Unique	15	1	1	1
636	638	0	General	0	16	16	1
636	638	0	General	4	16	16	1
636	638	0	General	7	16	16	1
636	638	1	General	0	8	8	1
636	638	1	General	8	8	8	1
636	638	1	General	15	8	8	1
637	638	0	General	0	16	16	1
637	638	0	General	4	16	16	1
637	638	0	General	7	16	16	1
637	638	1	General	0	8	8	1
637	638	1	General	8	8	8	1
637	638	1	General	15	8	8	1
624	639	0	Unique	0	1	1	1
624	639	0	Unique	8	1	1	1
624	639	0	Unique	15	1	1	1
624	639	1	Unique	0	1	1	1
624	639	1	Unique	256	0	0	1
624	639	1	Unique	511	0	0	1
638	639	0	General	0	512	512	1
638	639	0	General	8	512	512	1
638	639	0	General	15	512	512	1
638	639	1	General	0	16	16	1
638	639	1	General	256	16	16	1
638	639	1	General	511	16	16	1
624	640	0	Unique	0	1	1	1
624	640	0	Unique	8	1	1	1
624	640	0	Unique	15	1	1	1
624	640	1	Unique	0	1	1	1
624	640	1	Unique	8	1	1	1
624	640	1	Unique	15	1	1	1
639	640	0	Unique	0	1	1	1
639	640	0	Unique	256	1	1	1
639	640	0	Unique	511	1	1	1
639	640	1	General	0	32	32	1
639	640	1	General	8	32	32	1
639	640	1	General	15	32	32	1
640	641	0	General	0	1	1	1
640	641	0	General	8	1	1	1
640	641	0	General	15	1	1	1
640	641	1	General	0	16	16	1
641	642	0	General	0	1536	1536	1
641	642	1	General	0	1	1	1
641	642	1	General	768	1	1	1
641	642	1	General	1535	1	1	1
642	643	0	Unique	0	1	1	1
642	643	0	Unique	768	1	1	1
642	643	0	Unique	1535	1	1	1
642	643	1	General	0	32	32	1
642	643	1	General	24	32	32	1
642	643	1	General	47	32	32	1
641	644	0	General	0	1536	1536	1
641	644	1	General	0	1	1	1
641	644	1	General	768	1	1	1
641	644	1	General	1535	1	1	1
644	645	0	Unique	0	1	1	1
644	645	0	Unique	768	1	1	1
644	645	0	Unique	1535	1	1	1
644	645	1	General	0	32	32	1
644	645	1	General	24	32	32	1
644	645	1	General	47	32	32	1
643	646	0	General	0	1	1	1
643	646	0	General	24	1	1	1
643	646	0	General	47	1	1	1
643	646	1	General	0	48	48	1
645	646	0	General	0	1	1	1
645	646	0	General	24	1	1	1
645	646	0	General	47	1	1	1
645	646	1	General	0	48	48	1
640	647	0	Unique	0	1	1	1
640	647	0	Unique	8	1	1	1
640	647	0	Unique	15	1	1	1
640	647	1	Unique	0	1	1	1
640	647	1	Unique	256	0	0	1
640	647	1	Unique	511	0	0	1
646	647	0	General	0	512	512	1
646	647	1	General	0	1	1	1
646	647	1	General	256	1	1	1
646	647	1	General	511	1	1	1
640	648	0	Unique	0	1	1	1
640	648	0	Unique	8	1	1	1
640	648	0	Unique	15	1	1	1
640	648	1	Unique	0	1	1	1
640	648	1	Unique	8	1	1	1
640	648	1	Unique	15	1	1	1
647	648	0	Unique	0	1	1	1
647	648	0	Unique	256	1	1	1
647	648	0	Unique	511	1	1	1
647	648	1	General	0	32	32	1
647	648	1	General	8	32	32	1
647	648	1	General	15	32	32	1
648	649	0	General	0	1	1	1
648	649	0	General	8	1	1	1
648	649	0	General	15	1	1	1
648	649	1	General	0	16	16	1
649	650	0	General	0	512	512	1
649	650	1	General	0	1	1	1
649	650	1	General	256	1	1	1
649	650	1	General	511	1	1	1
650	651	0	Unique	0	1	1	1
650	651	0	Unique	256	1	1	1
650	651	0	Unique	511	1	1	1
650	651	1	General	0	32	32	1
650	651	1	General	8	32	32	1
650	651	1	General	15	32	32	1
649	652	0	General	0	256	256	1
649	652	1	General	0	1	1	1
649	652	1	General	128	1	1	1
649	652	1	General	255	1	1	1
652	653	0	Unique	0	1	1	1
652	653	0	Unique	128	1	1	1
652	653	0	Unique	255	1	1	1
652	653	1	General	0	32	32	1
652	653	1	General	4	32	32	1
652	653	1	General	7	32	32	1
651	654	0	General	0	16	16	1
651	654	0	General	8	16	16	1
651	654	0	General	15	16	16	1
651	654	1	General	0	16	16	1
651	654	1	General	8	16	16	1
651	654	1	General	15	16	16	1
653	655	0	General	0	8	8	1
653	655	0	General	4	8	8	1
653	655	0	General	7	8	8	1
653	655	1	General	0	8	8	1
653	655	1	General	4	8	8	1
653	655	1	General	7	8	8	1
649	656	0	General	0	256	256	1
649	656	1	General	0	1	1	1
649	656	1	General	128	1	1	1
649	656	1	General	255	1	1	1
656	657	0	Unique	0	1	1	1
656	657	0	Unique	128	1	1	1
656	657	0	Unique	255	1	1	1
656	657	1	General	0	32	32	1
656	657	1	General	4	32	32	1
656	657	1	General	7	32	32	1
654	658	0	Unique	0	1	1	1
654	658	0	Unique	8	1	1	1
654	658	0	Unique	15	1	1	1
654	658	1	Unique	0	1	1	1
654	658	1	Unique	8	1	1	1
654	658	1	Unique	15	1	1	1
655	659	0	Unique	0	1	1	1
655	659	0	Unique	4	1	1	1
655	659	0	Unique	7	1	1	1
655	659	1	Unique	0	1	1	1
655	659	1	Unique	4	1	1	1
655	659	1	Unique	7	1	1	1
659	660	0	Unique	0	1	1	1
659	660	0	Unique	4	1	1	1
659	660	0	Unique	7	1	1	1
659	660	1	Unique	0	1	1	1
659	660	1	Unique	4	1	1	1
659	660	1	Unique	7	1	1	1
657	661	0	General	0	8	8	1
657	661	0	General	4	8	8	1
657	661	0	General	7	8	8	1
657	661	1	General	0	8	8	1
657	661	1	General	4	8	8	1
657	661	1	General	7	8	8	1
658	662	0	Unique	0	1	1	1
658	662	0	Unique	8	1	1	1
658	662	0	Unique	15	1	1	1
658	662	1	Unique	0	1	1	1
658	662	1	Unique	8	1	1	1
658	662	1	Unique	15	1	1	1
660	662	0	General	0	16	16	1
660	662	0	General	4	16	16	1
660	662	0	General	7	16	16	1
660	662	1	General	0	8	8	1
660	662	1	General	8	8	8	1
660	662	1	General	15	8	8	1
661	662	0	General	0	16	16	1
661	662	0	General	4	16	16	1
661	662	0	General	7	16	16	1
661	662	1	General	0	8	8	1
661	662	1	General	8	8	8	1
661	662	1	General	15	8	8	1
648	663	0	Unique	0	1	1	1
648	663	0	Unique	8	1	1	1
648	663	0	Unique	15	1	1	1
648	663	1	Unique	0	1	1	1
648	663	1	Unique	256	0	0	1
648	663	1	Unique	511	0	0	1
662	663	0	General	0	512	512	1
662	663	0	General	8	512	512	1
662	663	0	General	15	512	512	1
662	663	1	General	0	16	16	1
662	663	1	General	256	16	16	1
662	663	1	General	511	16	16	1
648	664	0	Unique	0	1	1	1
648	664	0	Unique	8	1	1	1
648	664	0	Unique	15	1	1	1
648	664	1	Unique	0	1	1	1
648	664	1	Unique	8	1	1	1
648	664	1	Unique	15	1	1	1
663	664	0	Unique	0	1	1	1
663	664	0	Unique	256	1	1	1
663	664	0	Unique	511	1	1	1
663	664	1	General	0	32	32	1
663	664	1	General	8	32	32	1
663	664	1	General	15	32	32	1
664	665	0	General	0	1	1	1
664	665	0	General	8	1	1	1
664	665	0	General	15	1	1	1
664	665	1	General	0	16	16	1
665	666	0	General	0	1536	1536	1
665	666	1	General	0	1	1	1
665	666	1	General	768	1	1	1
665	666	1	General	1535	1	1	1
666	667	0	Unique	0	1	1	1
666	667	0	Unique	768	1	1	1
666	667	0	Unique	1535	1	1	1
666	667	1	General	0	32	32	1
666	667	1	General	24	32	32	1
666	667	1	General	47	32	32	1
665	668	0	General	0	1536	1536	1
665	668	1	General	0	1	1	1
665	668	1	General	768	1	1	1
665	668	1	General	1535	1	1	1
668	669	0	Unique	0	1	1	1
668	669	0	Unique	768	1	1	1
668	669	0	Unique	1535	1	1	1
668	669	1	General	0	32	32	1
668	669	1	General	24	32	32	1
668	669	1	General	47	32	32	1
667	670	0	General	0	1	1	1
667	670	0	General	24	1	1	1
667	670	0	General	47	1	1	1
667	670	1	General	0	48	48	1
669	670	0	General	0	1	1	1
669	670	0	General	24	1	1	1
669	670	0	General	47	1	1	1
669	670	1	General	0	48	48	1
664	671	0	Unique	0	1	1	1
664	671	0	Unique	8	1	1	1
664	671	0	Un
