DOMAIN	0	1218
DOMAIN	1	1218
DOMAIN	2	1218
DOMAIN	3	1218
DOMAIN	4	1218
DOMAIN	5	1218
EVALUATE	0	32x16x64s2k4;32x16x64s2k4;32x16x64s2k4;32x16x64s2k4;32x16x64s2k4;32x16x64s2k4;kappa=1;residency=4	4584604.1446754569	4	6	
EVALUATE	1	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=1	10181317.854872841	1	6	
EVALUATE	2	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=2	7306831.9274444971	2	6	
EVALUATE	3	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=3	6892420.6324317483	3	6	
EVALUATE	4	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=4	6477291.9901375351	4	6	
EVALUATE	5	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=5	6897564.5096912654	5	6	
EVALUATE	6	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=6	7410921.1414904092	6	6	
EVALUATE	7	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=1	10277501.158905284	1	6	
EVALUATE	8	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=2	7389629.9718775181	2	6	
EVALUATE	9	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=3	6958031.9997316785	3	6	
EVALUATE	10	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=4	6545474.3047837457	4	6	
EVALUATE	11	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=5	6965746.8243374778	5	6	
EVALUATE	12	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=6	7479103.4561366197	6	6	
EVALUATE	13	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=1	10277501.158905284	1	6	
EVALUATE	14	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=2	7389629.9718775181	2	6	
EVALUATE	15	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=3	6957729.1349075371	3	6	
EVALUATE	16	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=4	6545474.3047837457	4	6	
EVALUATE	17	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=5	6965746.8243374778	5	6	
EVALUATE	18	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=6	7479103.4561366197	6	6	
EVALUATE	19	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=1	11948443.78708736	1	6	
EVALUATE	20	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=2	6901264.814317923	2	6	
EVALUATE	21	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=3	5882033.1160495058	3	6	
EVALUATE	22	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=4	5269650.0047716387	4	6	
EVALUATE	23	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=5	5488135.3687357334	5	6	
EVALUATE	24	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=6	5417816.3870679289	6	6	
EVALUATE	25	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=1	12075061.707130516	1	6	
EVALUATE	26	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=2	6987278.7504906068	2	6	
EVALUATE	27	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=3	5947644.483349436	3	6	
EVALUATE	28	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=4	5337832.3194178492	4	6	
EVALUATE	29	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=5	5556317.6833819412	5	6	
EVALUATE	30	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=6	5485998.7017141376	6	6	
EVALUATE	31	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=1	12074253.428958867	1	6	
EVALUATE	32	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=2	6987278.7504906068	2	6	
EVALUATE	33	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=3	5947341.6185252964	3	6	
EVALUATE	34	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=4	5337832.3194178492	4	6	
EVALUATE	35	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=5	5556317.6833819412	5	6	
EVALUATE	36	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=6	5485998.7017141376	6	6	
EVALUATE	37	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=1	13636760.881711662	1	6	
EVALUATE	38	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=2	7706489.449002374	2	6	
EVALUATE	39	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=3	6337953.7964957636	3	6	
EVALUATE	40	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=4	4881824.1698019514	4	6	
EVALUATE	41	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=5	4814533.6144466838	5	6	
EVALUATE	42	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=6	4685118.7881085705	6	6	
EVALUATE	43	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=1	13764199.314582391	1	6	
EVALUATE	44	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=2	7789287.4934353959	2	6	
EVALUATE	45	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=3	6423322.1655847123	3	6	
