placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	kappa	grouping_model	status
eft	1	2401348.46142	2164307.5	652712.5	2164307.5	12208	128	4	projected_events_and_sigma_lifting	ok
rotate	1	2402308.96142	1966315	652712.5	1966315	12208	128	4	projected_events_and_sigma_lifting	ok
chain	1	2512636.13573	1969490.92857	652712.5	1969490.92857	12208	128	4	projected_events_and_sigma_lifting	ok
wavefront	0	2170947	2170947	652712.5	2170947	12208	128	4	projected_events_and_sigma_lifting	ok
legacy_grid_stride	0	2231805	2231805	652712.5	2231805	12208	128	4	projected_events_and_sigma_lifting	ok
balanced	0	3848292.21429	3848292.21429	652712.5	3848292.21429	12208	128	4	projected_events_and_sigma_lifting	ok
