slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789716710589690880	1789716710589690880	1789716710589690880	1789716710589707264	1789716710589708288	0	0	0	0	104378522748420	104378522792333
1	0	3	0	0	1789716710589708288	1789716710589709312	1789716710589709312	1789716710589758464	1789716710589761536	0	63	2	1	104378522799043	104378522932528
2	0	1	192	0	1789716710589761536	1789716710589762560	1789716710589762560	1789716710589800448	1789716710589801472	63	64	0	1	104378522943812	104378523045409
3	0	2	48	0	1789716710589801472	1789716710589803520	1789716710589803520	1789716710589829120	1789716710589830144	127	3	1	1	104378523056594	104378523127415
4	0	7	4064	0	1789716710589831168	1789716710589835264	1789716710589835264	1789716710589836288	1789716710589837312	130	1	6	1	104378523143871	104378523146491
5	0	10	448	0	1789716710589837312	1789716710589838336	1789716710589838336	1789716710589839360	1789716710589840384	131	1	9	1	104378523152746	104378523154800
6	0	10	704	0	1789716710589840384	1789716710589840384	1789716710589840384	1789716710589841408	1789716710589842432	132	0	9	1	104378523158845	104378523160576
7	0	10	960	0	1789716710589842432	1789716710589842432	1789716710589842432	1789716710589843456	1789716710589844480	132	0	9	1	104378523164626	104378523166196
8	0	7	3840	0	1789716710589844480	1789716710589844480	1789716710589844480	1789716710589845504	1789716710589846528	132	0	6	1	104378523170213	104378523172560
9	0	7	3584	0	1789716710589846528	1789716710589847552	1789716710589847552	1789716710589847552	1789716710589849600	132	0	6	1	104378523176246	104378523178566
10	0	7	3328	0	1789716710589849600	1789716710589849600	1789716710589849600	1789716710589850624	1789716710589851648	132	0	6	1	104378523182639	104378523184678
11	0	7	3072	0	1789716710589851648	1789716710589851648	1789716710589851648	1789716710589852672	1789716710589853696	132	0	6	1	104378523189284	104378523191394
12	0	7	2816	0	1789716710589853696	1789716710589853696	1789716710589853696	1789716710589854720	1789716710589855744	132	0	6	1	104378523195287	104378523197277
13	0	7	2560	0	1789716710589855744	1789716710589855744	1789716710589855744	1789716710589856768	1789716710589857792	132	0	6	1	104378523201108	104378523203226
14	0	7	2304	0	1789716710589857792	1789716710589857792	1789716710589857792	1789716710589858816	1789716710589859840	132	0	6	1	104378523207109	104378523209141
15	0	7	2048	0	1789716710589859840	1789716710589859840	1789716710589860864	1789716710589860864	1789716710589861888	132	0	6	1	104378523213021	104378523215076
16	0	11	3968	0	1789716710589861888	1789716710589863936	1789716710589863936	1789716710589881344	1789716710589882368	132	3	10	3	104378523222004	104378523271277
17	0	7	1760	0	1789716710589882368	1789716710589882368	1789716710589883392	1789716710589883392	1789716710589885440	135	0	6	1	104378523275608	104378523277963
18	0	7	1664	0	1789716710589885440	1789716710589885440	1789716710589885440	1789716710589886464	1789716710589887488	135	0	6	1	104378523282377	104378523284454
19	0	7	1600	0	1789716710589887488	1789716710589887488	1789716710589887488	1789716710589888512	1789716710589889536	135	0	6	1	104378523288871	104378523291204
20	0	7	1568	0	1789716710589889536	1789716710589889536	1789716710589890560	1789716710589890560	1789716710589891584	135	0	6	1	104378523295308	104378523297179
21	0	7	1536	0	1789716710589891584	1789716710589891584	1789716710589891584	1789716710589893632	1789716710589896704	135	0	6	1	104378523300839	104378523305699
22	0	11	3584	0	1789716710589896704	1789716710589896704	1789716710589896704	1789716710589913088	1789716710589915136	135	0	10	3	104378523314973	104378523360372
23	0	11	3360	0	1789716710589916160	1789716710589917184	1789716710589917184	1789716710589935616	1789716710589937664	135	1	10	3	104378523371709	104378523421711
24	0	11	3136	0	1789716710589937664	1789716710589939712	1789716710589939712	1789716710589957120	1789716710589958144	136	1	10	3	104378523434361	104378523482098
25	0	7	864	0	1789716710589958144	1789716710589958144	1789716710589959168	1789716710589959168	1789716710589960192	137	0	6	1	104378523485487	104378523487890
26	0	7	832	0	1789716710589961216	1789716710589961216	1789716710589961216	1789716710589962240	1789716710589963264	137	0	6	1	104378523492097	104378523494158
27	0	7	800	0	1789716710589964288	1789716710589964288	1789716710589964288	1789716710589965312	1789716710589967360	137	0	6	1	104378523501324	104378523504518
28	0	7	768	0	1789716710589967360	1789716710589967360	1789716710589967360	1789716710589968384	1789716710589969408	137	0	6	1	104378523510406	104378523512672
29	0	11	2816	0	1789716710589969408	1789716710589970432	1789716710589970432	1789716710589987840	1789716710589988864	137	0	10	3	104378523516990	104378523567138
30	0	11	2592	0	1789716710589989888	1789716710589989888	1789716710589990912	1789716710590008320	1789716710590009344	137	1	10	3	104378523573571	104378523623439
31	0	11	2368	0	1789716710590009344	1789716710590010368	1789716710590010368	1789716710590027776	1789716710590028800	138	1	10	3	104378523629809	104378523676273
