slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles
27	0	32	16	64	1	6144	1789561884611945472	47558203237898	1789561884611946496	47558203240064	1789561884611946496	47558203241165	1789561884611950592	47558203250238	1789561884611950592	47558203251221	1789561884611950592	47558203251352
28	4	0	0	0	1	0	1789561884611952640	47558203257986	1789561884611953664	47558203259263	1789561884611953664	47558203259263	1789561884611955712	47558203265723	1789561884611955712	47558203265753	1789561884611955712	47558203265882
29	0	32	16	64	1	6144	1789561884611957760	47558203270859	1789561884611958784	47558203273042	1789561884611958784	47558203275033	1789561884611968000	47558203299103	1789561884611968000	47558203300762	1789561884611968000	47558203300892
30	1	0	0	0	1	0	1789561884611970048	47558203306279	1789561884611971072	47558203307553	1789561884611971072	47558203307553	1789561884611971072	47558203309824	1789561884611972096	47558203311605	1789561884611972096	47558203311736
31	0	32	16	64	1	6144	1789561884611974144	47558203316405	1789561884611975168	47558203318576	1789561884611975168	47558203319565	1789561884611979264	47558203331517	1789561884611980288	47558203333033	1789561884611980288	47558203333329
32	2	0	0	0	1	0	1789561884611982336	47558203338690	1789561884611982336	47558203339945	1789561884611982336	47558203339945	1789561884611983360	47558203341529	1789561884611983360	47558203341559	1789561884611983360	47558203341688
33	3	0	0	0	1	0	1789561884611984384	47558203345123	1789561884611984384	47558203346138	1789561884611984384	47558203346138	1789561884611985408	47558203347128	1789561884611985408	47558203347158	1789561884611985408	47558203347287
34	5	0	0	0	1	0	1789561884611986432	47558203352463	1789561884611987456	47558203354103	1789561884611987456	47558203354103	1789561884611990528	47558203362253	1789561884611990528	47558203362283	1789561884611990528	47558203362412
35	0	32	16	64	1	6144	1789561884611992576	47558203367770	1789561884611993600	47558203369936	1789561884611993600	47558203371027	1789561884611996672	47558203380161	1789561884611997696	47558203381556	1789561884611997696	47558203381686
36	1	0	0	0	1	0	1789561884611998720	47558203386855	1789561884611999744	47558203388130	1789561884611999744	47558203388130	1789561884612000768	47558203390406	1789561884612000768	47558203392182	1789561884612000768	47558203392313
37	0	32	16	64	1	6144	1789561884612002816	47558203397196	1789561884612003840	47558203399364	1789561884612004864	47558203401251	1789561884612007936	47558203411098	1789561884612008960	47558203412839	1789561884612008960	47558203412970
38	4	0	0	0	1	0	1789561884612009984	47558203417843	1789561884612011008	47558203419120	1789561884612011008	47558203419120	1789561884612013056	47558203425560	1789561884612013056	47558203425590	1789561884612013056	47558203425720
39	0	32	16	64	1	6144	1789561884612015104	47558203430708	1789561884612016128	47558203432891	1789561884612016128	47558203433910	1789561884612022272	47558203451957	1789561884612023296	47558203453889	1789561884612023296	47558203454019
40	1	0	0	0	1	0	1789561884611912704	47542038781563	1789561884611913728	47542038782867	1789561884611913728	47542038782867	1789561884611914752	47542038785143	1789561884611914752	47542038786902	1789561884611914752	47542038787032
41	0	32	16	64	1	6144	1789561884611916800	47542038791590	1789561884611917824	47542038793689	1789561884611917824	47542038795159	1789561884611921920	47542038807405	1789561884611922944	47542038808594	1789561884611922944	47542038808724
42	2	0	0	0	1	0	1789561884611924992	47542038813795	1789561884611924992	47542038815014	1789561884611924992	47542038815014	1789561884611926016	47542038816543	1789561884611926016	47542038816573	1789561884611926016	47542038816702
43	3	0	0	0	1	0	1789561884611927040	47542038820268	1789561884611927040	47542038821322	1789561884611927040	47542038821322	1789561884611928064	47542038822207	1789561884611928064	47542038822237	1789561884611928064	47542038822367
44	5	0	0	0	1	0	1789561884611929088	47542038827402	1789561884611930112	47542038829000	1789561884611930112	47542038829000	1789561884611933184	47542038836925	1789561884611933184	47542038836955	1789561884611933184	47542038837084
45	0	32	16	64	1	6144	1789561884611935232	47542038842244	1789561884611935232	47542038844359	1789561884611936256	47542038845417	1789561884611939328	47542038854611	1789561884611940352	47542038856483	1789561884611940352	47542038856612
46	1	0	0	0	1	0	1789561884611941376	47542038861647	1789561884611942400	47542038862881	1789561884611942400	47542038862881	1789561884611943424	47542038865166	1789561884611943424	47542038866870	1789561884611943424	47542038867001
47	0	32	16	64	1	6144	1789561884611945472	47542038872180	1789561884611946496	47542038874283	1789561884611946496	47542038875359	1789561884611949568	47542038884344	1789561884611950592	47542038885315	1789561884611950592	47542038885447
48	4	0	0	0	1	0	1789561884611952640	47542038892558	1789561884611953664	47542038893792	1789561884611953664	47542038893792	1789561884611955712	47542038900310	1789561884611955712	47542038900340	1789561884611955712	47542038900469
49	0	32	16	64	1	6144	1789561884611957760	47542038905018	1789561884611957760	47542038907133	1789561884611958784	47542038908627	1789561884611966976	47542038932111	1789561884611968000	47542038934247	1789561884611968000	47542038934378
50	1	0	0	0	1	0	1789561884611970048	47542038939577	1789561884611970048	47542038940812	1789561884611970048	47542038940812	1789561884611971072	47542038943108	1789561884611972096	47542038944841	1789561884611972096	47542038944972
51	0	32	16	64	1	6144	1789561884611974144	47542038950459	1789561884611974144	47542038952572	1789561884611975168	47542038953998	1789561884611979264	47542038965251	1789561884611979264	47542038966724	1789561884611979264	47542038967007
52	2	0	0	0	1	0	1789561884611981312	47542038972170	1789561884611982336	47542038973381	1789561884611982336	47542038973381	1789561884611982336	47542038974922	1789561884611982336	47542038974952	1789561884611982336	47542038975081
53	3	0	0	0	1	0	1789561884611983360	47542038977923	1789561884611984384	47542038978907	1789561884611984384	47542038978907	1789561884611984384	47542038979947	1789561884611984384	47542038979977	1789561884611984384	47542038980107
54	5	0	0	0	1	0	1789561884611986432	47542038985636	1789561884611986432	47542038987241	1789561884611986432	47542038987241	1789561884611989504	47542038995167	1789561884611989504	47542038995197	1789561884611989504	47542038995326
55	0	32	16	64	1	6144	1789561884611991552	47542039001034	1789561884611992576	47542039003129	1789561884611992576	47542039004208	1789561884611996672	47542039013317	1789561884611996672	47542039014684	1789561884611996672	47542039014814
56	1	0	0	0	1	0	1789561884611998720	47542039020349	1789561884611998720	47542039021581	1789561884611998720	47542039021581	1789561884611999744	47542039023912	1789561884612000768	47542039025643	1789561884612000768	47542039025774
57	0	32	16	64	1	6144	1789561884612002816	47542039030778	1789561884612002816	47542039032888	1789561884612003840	47542039033968	1789561884612006912	47542039043707	1789561884612007936	47542039045394	1789561884612007936	47542039045677
58	4	0	0	0	1	0	1789561884612009984	47542039051785	1789561884612011008	47542039053023	1789561884612011008	47542039053023	1789561884612013056	47542039059312	1789561884612013056	47542039059342	1789561884612013056	47542039059472
59	0	32	16	64	1	6144	1789561884612014080	47542039064278	1789561884612015104	47542039066396	1789561884612016128	47542039067429	1789561884612022272	47542039085565	1789561884612023296	47542039087444	1789561884612023296	47542039087574
60	1	0	0	0	1	0	1789561884611912704	47545125846531	1789561884611913728	47545125847806	1789561884611913728	47545125847806	1789561884611913728	47545125850004	1789561884611914752	47545125851691	1789561884611914752	47545125851821
61	0	32	16	64	1	6144	1789561884611916800	47545125856156	1789561884611916800	47545125858185	1789561884611917824	47545125859621	1789561884611921920	47545125871337	1789561884611921920	47545125872517	1789561884611921920	47545125872647
62	2	0	0	0	1	0	1789561884611923968	47545125878413	1789561884611924992	47545125879584	1789561884611924992	47545125879584	1789561884611924992	47545125881073	1789561884611924992	47545125881103	1789561884611924992	47545125881232
63	3	0	0	0	1	0	1789561884611926016	47545125883960	1789561884611927040	47545125885025	1789561884611927040	47545125885025	1789561884611927040	47545125885847	1789561884611927040	47545125885877	1789561884611927040	47545125886007
64	5	0	0	0	1	0	1789561884611929088	47545125891371	1789561884611930112	47545125892935	1789561884611930112	47545125892935	1789561884611932160	47545125900668	1789561884611932160	47545125900698	1789561884611932160	47545125900828
65	0	32	16	64	1	6144	1789561884611934208	47545125906379	1789561884611935232	47545125908425	1789561884611935232	47545125909483	1789561884611939328	47545125918569	1789561884611939328	47545125920385	1789561884611939328	47545125920515
66	1	0	0	0	1	0	1789561884611941376	47545125925854	1789561884611942400	47545125927049	1789561884611942400	47545125927049	1789561884611942400	47545125929238	1789561884611943424	47545125930914	1789561884611943424	47545125931043
67	0	32	16	64	1	6144	1789561884611945472	47545125936872	1789561884611946496	47545125938908	1789561884611946496	47545125939973	1789561884611949568	47545125949050	1789561884611950592	47545125950013	1789561884611950592	47545125950144
68	4	0	0	0	1	0	1789561884611952640	47545125957984	1789561884611953664	47545125959184	1789561884611953664	47545125959184	1789561884611955712	47545125965437	1789561884611955712	47545125965467	1789561884611955712	47545125965596
69	0	32	16	64	1	6144	1789561884611957760	47545125970010	1789561884611957760	47545125972058	1789561884611958784	47545125973497	1789561884611966976	47545125996644	1789561884611968000	47545125998702	1789561884611968000	47545125998832
70	1	0	0	0	1	0	1789561884611970048	47545126004335	1789561884611970048	47545126005529	1789561884611970048	47545126005529	1789561884611971072	47545126007722	1789561884611971072	47545126009398	1789561884611971072	47545126009527
71	0	32	16	64	1	6144	1789561884611974144	47545126015352	1789561884611974144	47545126017390	1789561884611975168	47545126018792	1789561884611979264	47545126030211	1789561884611979264	47545126031640	1789561884611979264	47545126031771
72	2	0	0	0	1	0	1789561884611981312	47545126037090	1789561884611982336	47545126038267	1789561884611982336	47545126038267	1789561884611982336	47545126039790	1789561884611982336	47545126039820	1789561884611982336	47545126040177
73	3	0	0	0	1	0	1789561884611983360	47545126042678	1789561884611983360	47545126043746	1789561884611983360	47545126043746	1789561884611984384	47545126044554	1789561884611984384	47545126044584	1789561884611984384	47545126044714
74	5	0	0	0	1	0	1789561884611986432	47545126050571	1789561884611986432	47545126052129	1789561884611986432	47545126052129	1789561884611989504	47545126059869	1789561884611989504	47545126059899	1789561884611989504	47545126060028
75	0	32	16	64	1	6144	1789561884611991552	47545126065978	1789561884611992576	47545126068019	1789561884611992576	47545126069080	1789561884611996672	47545126078160	1789561884611996672	47545126079504	1789561884611996672	47545126079634
76	1	0	0	0	1	0	1789561884611998720	47545126084949	1789561884611998720	47545126086133	1789561884611998720	47545126086133	1789561884611999744	47545126088313	1789561884612000768	47545126089984	1789561884612000768	47545126090113
77	0	32	16	64	1	6144	1789561884612002816	47545126095798	1789561884612002816	47545126097844	1789561884612003840	47545126098903	1789561884612006912	47545126108678	1789561884612007936	47545126110337	1789561884612007936	47545126110602
78	4	0	0	0	1	0	1789561884612009984	47545126116424	1789561884612009984	47545126117626	1789561884612009984	47545126117626	1789561884612012032	47545126123613	1789561884612012032	47545126123644	1789561884612013056	47545126123774
79	0	32	16	64	1	6144	1789561884612014080	47545126129329	1789561884612015104	47545126131370	1789561884612016128	47545126132371	1789561884612022272	47545126150452	1789561884612023296	47545126152269	1789561884612023296	47545126152399
80	0	32	16	64	1	6144	1789561884611916800	47554784899939	1789561884611916800	47554784902039	1789561884611917824	47554784903443	1789561884611921920	47554784915352	1789561884611922944	47554784916559	1789561884611922944	47554784916689
81	2	0	0	0	1	0	1789561884611923968	47554784921777	1789561884611924992	47554784922998	1789561884611924992	47554784922998	1789561884611924992	47554784924532	1789561884611924992	47554784924562	1789561884611924992	47554784924691
82	3	0	0	0	1	0	1789561884611926016	47554784927521	1789561884611927040	47554784928601	1789561884611927040	47554784928601	1789561884611927040	47554784929465	1789561884611927040	47554784929495	1789561884611927040	47554784929625
83	5	0	0	0	1	0	1789561884611929088	47554784934669	1789561884611929088	47554784936280	1789561884611929088	47554784936280	1789561884611932160	47554784943984	1789561884611932160	47554784944014	1789561884611932160	47554784944143
84	0	32	16	64	1	6144	1789561884611934208	47554784950309	1789561884611935232	47554784952422	1789561884611935232	47554784953497	1789561884611939328	47554784962544	1789561884611939328	47554784964411	1789561884611939328	47554784964541
85	0	32	16	64	1	6144	1789561884611945472	47554784980865	1789561884611946496	47554784982894	1789561884611946496	47554784983964	1789561884611949568	47554784992982	1789561884611950592	47554784994207	1789561884611950592	47554784994339
86	0	32	16	64	1	6144	1789561884611956736	47554785012946	1789561884611957760	47554785015062	1789561884611958784	47554785016524	1789561884611966976	47554785040628	1789561884611968000	47554785042748	1789561884611968000	47554785042878
87	0	32	16	64	1	6144	1789561884611973120	47554785058891	1789561884611974144	47554785061000	1789561884611975168	47554785062442	1789561884611979264	47554785074050	1789561884611979264	47554785075029	1789561884611979264	47554785075160
88	2	0	0	0	1	0	1789561884611981312	47554785080658	1789561884611982336	47554785081876	1789561884611982336	47554785081876	1789561884611982336	47554785083516	1789561884611982336	47554785083546	1789561884611982336	47554785083675
89	3	0	0	0	1	0	1789561884611983360	47554785086501	1789561884611984384	47554785087566	1789561884611984384	47554785087566	1789561884611984384	47554785088433	1789561884611984384	47554785088463	1789561884611984384	47554785088593
90	5	0	0	0	1	0	1789561884611986432	47554785094274	1789561884611986432	47554785095869	1789561884611986432	47554785095869	1789561884611989504	47554785103755	1789561884611989504	47554785103785	1789561884611989504	47554785103916
91	0	32	16	64	1	6144	1789561884611991552	47554785109529	1789561884611992576	47554785111641	1789561884611992576	47554785112713	1789561884611996672	47554785121799	1789561884611996672	47554785123164	1789561884611996672	47554785123294
92	0	32	16	64	1	6144	1789561884612002816	47554785139727	1789561884612003840	47554785141841	1789561884612003840	47554785142915	1789561884612006912	47554785152444	1789561884612007936	47554785153686	1789561884612007936	47554785153815
93	0	32	16	64	1	6144	1789561884612015104	47554785173223	1789561884612015104	47554785175340	1789561884612016128	47554785176395	1789561884612022272	47554785194559	1789561884612023296	47554785196432	1789561884612023296	47554785196562
94	0	32	16	64	1	6144	1789561884611916800	47511157443202	1789561884611916800	47511157445355	1789561884611917824	47511157446879	1789561884611921920	47511157459280	1789561884611922944	47511157460520	1789561884611922944	47511157460650
95	2	0	0	0	1	0	1789561884611924992	47511157465832	1789561884611924992	47511157467082	1789561884611924992	47511157467082	1789561884611926016	47511157468646	1789561884611926016	47511157468676	1789561884611926016	47511157468805
96	3	0	0	0	1	0	1789561884611927040	47511157471706	1789561884611927040	47511157472792	1789561884611927040	47511157472792	1789561884611927040	47511157473722	1789561884611927040	47511157473752	1789561884611927040	47511157473882
97	5	0	0	0	1	0	1789561884611929088	47511157479113	1789561884611930112	47511157480758	1789561884611930112	47511157480758	1789561884611933184	47511157488573	1789561884611933184	47511157488603	1789561884611933184	47511157488733
98	0	32	16	64	1	6144	1789561884611935232	47511157494012	1789561884611935232	47511157496183	1789561884611936256	47511157497243	1789561884611939328	47511157506404	1789561884611940352	47511157508574	1789561884611940352	47511157508703
99	0	32	16	64	1	6144	1789561884611945472	47511157523389	1789561884611946496	47511157525553	1789561884611946496	47511157526642	1789561884611949568	47511157535838	1789561884611950592	47511157536830	1789561884611950592	47511157536960
100	0	32	16	64	1	6144	1789561884611956736	47511157556219	1789561884611957760	47511157558399	1789561884611958784	47511157559887	1789561884611966976	47511157584137	1789561884611968000	47511157585839	1789561884611968000	47511157585969
101	0	32	16	64	1	6144	1789561884611974144	47511157602183	1789561884611974144	47511157604351	1789561884611975168	47511157605791	1789561884611979264	47511157617260	1789561884611979264	47511157618258	1789561884611979264	47511157618388
102	2	0	0	0	1	0	1789561884611981312	47511157623599	1789561884611982336	47511157624853	1789561884611982336	47511157624853	1789561884611982336	47511157626420	1789561884611982336	47511157626450	1789561884611982336	47511157626579
103	3	0	0	0	1	0	1789561884611983360	47511157629478	1789561884611984384	47511157630575	1789561884611984384	47511157630575	1789561884611984384	47511157631526	1789561884611984384	47511157631556	1789561884611984384	47511157631685
104	5	0	0	0	1	0	1789561884611986432	47511157636840	1789561884611986432	47511157638489	1789561884611986432	47511157638489	1789561884611989504	47511157646491	1789561884611989504	47511157646521	1789561884611989504	47511157646651
105	0	32	16	64	1	6144	1789561884611991552	47511157652440	1789561884611992576	47511157654612	1789561884611992576	47511157655673	1789561884611996672	47511157664744	1789561884611996672	47511157666140	1789561884611996672	47511157666269
106	0	32	16	64	1	6144	1789561884612002816	47511157682520	1789561884612003840	47511157684698	1789561884612003840	47511157685781	1789561884612006912	47511157695778	1789561884612007936	47511157697026	1789561884612007936	47511157697156
107	0	32	16	64	1	6144	1789561884612014080	47511157715591	1789561884612015104	47511157717770	1789561884612016128	47511157718803	1789561884612022272	47511157736890	1789561884612023296	47511157738809	1789561884612023296	47511157738938
108	0	32	16	64	1	6144	1789561884611916800	47536939653772	1789561884611916800	47536939655884	1789561884611917824	47536939657522	1789561884611921920	47536939669964	1789561884611922944	47536939671174	1789561884611922944	47536939671304
109	2	0	0	0	1	0	1789561884611924992	47536939676465	1789561884611924992	47536939677723	1789561884611924992	47536939677723	1789561884611926016	47536939679263	1789561884611926016	47536939679293	1789561884611926016	47536939679422
110	3	0	0	0	1	0	1789561884611927040	47536939682278	1789561884611927040	47536939683366	1789561884611927040	47536939683366	1789561884611927040	47536939684292	1789561884611927040	47536939684322	1789561884611927040	47536939684452
111	5	0	0	0	1	0	1789561884611929088	47536939689694	1789561884611930112	47536939691336	1789561884611930112	47536939691336	1789561884611933184	47536939699270	1789561884611933184	47536939699300	1789561884611933184	47536939699430
112	0	32	16	64	1	6144	1789561884611935232	47536939704674	1789561884611935232	47536939706810	1789561884611936256	47536939707890	1789561884611939328	47536939717067	1789561884611940352	47536939718956	1789561884611940352	47536939719085
113	0	32	16	64	1	6144	1789561884611945472	47536939734051	1789561884611946496	47536939736225	1789561884611946496	47536939737334	1789561884611949568	47536939746591	1789561884611950592	47536939747571	1789561884611950592	47536939747701
114	0	32	16	64	1	6144	1789561884611956736	47536939766617	1789561884611957760	47536939768759	1789561884611958784	47536939770214	1789561884611966976	47536939794200	1789561884611968000	47536939796349	1789561884611968000	47536939796478
115	0	32	16	64	1	6144	1789561884611974144	47536939812667	1789561884611974144	47536939814791	1789561884611975168	47536939816260	1789561884611979264	47536939827875	1789561884611979264	47536939828856	1789561884611979264	47536939828986
116	2	0	0	0	1	0	1789561884611981312	47536939834321	1789561884611982336	47536939835593	1789561884611982336	47536939835593	1789561884611982336	47536939837194	1789561884611982336	47536939837224	1789561884611982336	47536939837591
117	3	0	0	0	1	0	1789561884611983360	47536939840465	1789561884611984384	47536939841522	1789561884611984384	47536939841522	1789561884611984384	47536939842463	1789561884611984384	47536939842493	1789561884611984384	47536939842623
118	5	0	0	0	1	0	1789561884611986432	47536939847863	1789561884611986432	47536939849529	1789561884611986432	47536939849529	1789561884611989504	47536939857507	1789561884611989504	47536939857537	1789561884611989504	47536939857668
119	0	32	16	64	1	6144	1789561884611991552	47536939863557	1789561884611992576	47536939865749	1789561884611993600	47536939866841	1789561884611996672	47536939875883	1789561884611996672	47536939877305	1789561884611996672	47536939877434
120	0	32	16	64	1	6144	1789561884612002816	47536939893327	1789561884612003840	47536939895506	1789561884612003840	47536939896586	1789561884612006912	47536939906496	1789561884612007936	47536939907790	1789561884612007936	47536939907920
121	0	32	16	64	1	6144	1789561884612014080	47536939926353	1789561884612015104	47536939928528	1789561884612016128	47536939929591	1789561884612022272	47536939947709	1789561884612023296	47536939949664	1789561884612023296	47536939949793
122	0	32	16	64	1	6144	1789561884611916800	47547274497558	1789561884611916800	47547274499611	1789561884611917824	47547274501426	1789561884611921920	47547274513627	1789561884611922944	47547274514815	1789561884611922944	47547274514945
123	2	0	0	0	1	0	1789561884611924992	47547274519963	1789561884611924992	47547274521182	1789561884611924992	47547274521182	1789561884611926016	47547274522687	1789561884611926016	47547274522717	1789561884611926016	47547274522846
124	3	0	0	0	1	0	1789561884611927040	47547274525613	1789561884611927040	47547274526647	1789561884611927040	47547274526647	1789561884611927040	47547274527577	1789561884611927040	47547274527607	1789561884611927040	47547274527737
125	5	0	0	0	1	0	1789561884611929088	47547274532756	1789561884611930112	47547274534369	1789561884611930112	47547274534369	1789561884611932160	47547274542168	1789561884611932160	47547274542198	1789561884611932160	47547274542328
126	0	32	16	64	1	6144	1789561884611934208	47547274547943	1789561884611935232	47547274550024	1789561884611936256	47547274551088	1789561884611939328	47547274560266	1789561884611939328	47547274561885	1789561884611939328	47547274562014
127	0	32	16	64	1	6144	1789561884611945472	47547274577999	1789561884611946496	47547274580113	1789561884611946496	47547274581182	1789561884611949568	47547274590297	1789561884611950592	47547274591264	1789561884611950592	47547274591396
128	0	32	16	64	1	6144	1789561884611956736	47547274610757	1789561884611957760	47547274612837	1789561884611958784	47547274614266	1789561884611966976	47547274637852	1789561884611968000	47547274639942	1789561884611968000	47547274640072
129	0	32	16	64	1	6144	1789561884611974144	47547274656719	1789561884611974144	47547274658781	1789561884611975168	47547274660213	1789561884611979264	47547274671838	1789561884611979264	47547274672808	1789561884611979264	47547274672938
130	2	0	0	0	1	0	1789561884611981312	47547274678328	1789561884611982336	47547274679562	1789561884611982336	47547274679562	1789561884611982336	47547274681103	1789561884611982336	47547274681133	1789561884611982336	47547274681467
131	3	0	0	0	1	0	1789561884611983360	47547274684268	1789561884611984384	47547274685296	1789561884611984384	47547274685296	1789561884611984384	47547274686223	1789561884611984384	47547274686253	1789561884611984384	47547274686383
132	5	0	0	0	1	0	1789561884611986432	47547274691441	1789561884611986432	47547274693063	1789561884611986432	47547274693063	1789561884611989504	47547274700915	1789561884611989504	47547274700945	1789561884611989504	47547274701075
133	0	32	16	64	1	6144	1789561884611991552	47547274707151	1789561884611992576	47547274709276	1789561884611992576	47547274710345	1789561884611996672	47547274719408	1789561884611996672	47547274720803	1789561884611996672	47547274720932
134	0	32	16	64	1	6144	1789561884612002816	47547274737017	1789561884612002816	47547274739133	1789561884612003840	47547274740209	1789561884612006912	47547274750074	1789561884612007936	47547274751855	1789561884612007936	47547274751985
135	0	32	16	64	1	6144	1789561884612014080	47547274770202	1789561884612015104	47547274772314	1789561884612016128	47547274773380	1789561884612022272	47547274791372	1789561884612022272	47547274793282	1789561884612023296	47547274793411
136	0	32	16	64	1	6144	1789561884611916800	47494628925419	1789561884611916800	47494628927403	1789561884611917824	47494628928862	1789561884611921920	47494628940615	1789561884611921920	47494628941776	1789561884611921920	47494628942014
137	2	0	0	0	1	0	1789561884611923968	47494628947598	1789561884611924992	47494628948781	1789561884611924992	47494628948781	1789561884611924992	47494628950236	1789561884611924992	47494628950266	1789561884611924992	47494628950610
138	5	0	0	0	1	0	1789561884611929088	47494628960422	1789561884611930112	47494628961993	1789561884611930112	47494628961993	1789561884611932160	47494628969724	1789561884611932160	47494628969754	1789561884611932160	47494628969885
