m	n	k	stages	split	kappa	residency	status	work_lb_ns	cp_lb_ns	priority_ns	estimated_work_ns	estimated_stage_cp_ns	register_seed	key	placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	grouping_model	source
128	128	16	2	2	4	2	ok	676782.725430303	0.0	6816472.640004	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k4_r2	rotate	1	11062823.7935	9181070.65143	6397271.40286	9181070.65143	50624	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k4_r2/rotate.cu
128	128	32	2	2	4	2	ok	676782.725430303	0.0	6816472.640004	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k4_r2	rotate	1	11062823.7935	9181070.65143	6397271.40286	9181070.65143	50624	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k4_r2/rotate.cu
64	128	16	2	1	1	2	ok	676782.725430303	0.0	6999080.800000999	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k1_r2	wavefront	1	11063490.636	10805853.2571	6669967.35714	10805853.2571	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k1_r2/wavefront.cu
64	128	16	2	1	1	2	ok	676782.725430303	0.0	6999080.800000999	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k1_r2	rotate	1	11065267.436	9614102.85714	6669967.35714	9614102.85714	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k1_r2/rotate.cu
64	128	16	2	1	2	2	ok	676782.725430303	0.0	6999080.800001998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k2_r2	wavefront	1	11283512.8923	10805853.2571	6669967.35714	10805853.2571	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k2_r2/wavefront.cu
64	128	16	2	1	4	2	ok	676782.725430303	0.0	6999080.800003999	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k4_r2	wavefront	1	11283512.8923	10805853.2571	6669967.35714	10805853.2571	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k4_r2/wavefront.cu
64	128	16	2	1	2	2	ok	676782.725430303	0.0	6999080.800001998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k2_r2	rotate	1	11285289.6923	9614102.85714	6669967.35714	9614102.85714	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k2_r2/rotate.cu
64	128	16	2	1	4	2	ok	676782.725430303	0.0	6999080.800003999	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k4_r2	rotate	1	11285289.6923	9614102.85714	6669967.35714	9614102.85714	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k4_r2/rotate.cu
32	16	16	2	1	1	2	ok	676782.725430303	0.0	10707436.000001	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k1_r2	wavefront	1	12455987.0215	11983500	3480209.64286	11983500	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k1_r2/wavefront.cu
32	16	16	2	1	1	2	ok	676782.725430303	0.0	10707436.000001	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k1_r2	rotate	1	12459693.2569	11859020	3480209.64286	11859020	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k1_r2/rotate.cu
32	16	16	2	1	1	2	ok	676782.725430303	0.0	10707436.000001	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k1_r2	legacy_grid_stride	1	12459693.2569	11983500	3480209.64286	11983500	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k1_r2/legacy_grid_stride.cu
32	16	16	2	1	2	2	ok	676782.725430303	0.0	10707436.000002	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k2_r2	wavefront	1	12676009.2778	11983500	3480209.64286	11983500	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k2_r2/wavefront.cu
32	16	16	2	1	4	2	ok	676782.725430303	0.0	10707436.000004	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k4_r2	wavefront	1	12676009.2778	11983500	3480209.64286	11983500	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k4_r2/wavefront.cu
32	16	16	2	1	2	2	ok	676782.725430303	0.0	10707436.000002	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k2_r2	rotate	1	12679715.5132	11859020	3480209.64286	11859020	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k2_r2/rotate.cu
32	16	16	2	1	2	2	ok	676782.725430303	0.0	10707436.000002	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k2_r2	legacy_grid_stride	1	12679715.5132	11983500	3480209.64286	11983500	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k2_r2/legacy_grid_stride.cu
32	16	16	2	1	4	2	ok	676782.725430303	0.0	10707436.000004	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k4_r2	rotate	1	12679715.5132	11859020	3480209.64286	11859020	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k4_r2/rotate.cu
32	16	16	2	1	4	2	ok	676782.725430303	0.0	10707436.000004	2741103616.0	3480209.6428571427	0	32x16x16s2k1_k4_r2	legacy_grid_stride	1	12679715.5132	11983500	3480209.64286	11983500	89600	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/32x16x16s2k1_k4_r2/legacy_grid_stride.cu
128	128	16	3	1	1	2	ok	676782.725430303	0.0	9391827.92857243	1715453952.0	9391827.92857143	0	128x128x16s3k1_k1_r2	wavefront	1	13153584.4682	12840773.1429	9391827.92857	12840773.1429	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k1_r2/wavefront.cu
128	128	16	3	1	1	2	ok	676782.725430303	0.0	9391827.92857243	1715453952.0	9391827.92857143	0	128x128x16s3k1_k1_r2	rotate	1	13155952.4682	9391827.92857	9391827.92857	8039672.57143	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k1_r2/rotate.cu
128	128	16	3	1	2	2	ok	676782.725430303	0.0	9391827.92857343	1715453952.0	9391827.92857143	0	128x128x16s3k1_k2_r2	wavefront	1	13373606.7245	12840773.1429	9391827.92857	12840773.1429	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k2_r2/wavefront.cu
128	128	16	3	1	4	2	ok	676782.725430303	0.0	9391827.928575428	1715453952.0	9391827.92857143	0	128x128x16s3k1_k4_r2	wavefront	1	13373606.7245	12840773.1429	9391827.92857	12840773.1429	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k4_r2/wavefront.cu
128	128	16	3	1	2	2	ok	676782.725430303	0.0	9391827.92857343	1715453952.0	9391827.92857143	0	128x128x16s3k1_k2_r2	rotate	1	13375974.7245	9391827.92857	9391827.92857	8039672.57143	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k2_r2/rotate.cu
128	128	16	3	1	4	2	ok	676782.725430303	0.0	9391827.928575428	1715453952.0	9391827.92857143	0	128x128x16s3k1_k4_r2	rotate	1	13375974.7245	9391827.92857	9391827.92857	8039672.57143	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k4_r2/rotate.cu
64	128	16	2	1	1	2	ok	676782.725430303	0.0	6999080.800000999	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k1_r2	chain	1	13601743.0726	10218111.3071	6669967.35714	10218111.3071	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k1_r2/chain.cu
128	128	16	3	1	1	2	ok	676782.725430303	0.0	9391827.92857243	1715453952.0	9391827.92857143	0	128x128x16s3k1_k1_r2	chain	1	13707269.7352	9822989.57143	9391827.92857	9822989.57143	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k1_r2/chain.cu
64	128	16	2	1	2	2	ok	676782.725430303	0.0	6999080.800001998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k2_r2	chain	1	13726636.9236	10218111.3071	6669967.35714	10218111.3071	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k2_r2/chain.cu
64	128	16	2	1	4	2	ok	676782.725430303	0.0	6999080.800003999	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k4_r2	chain	1	13726636.9236	10218111.3071	6669967.35714	10218111.3071	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k4_r2/chain.cu
128	128	16	3	1	2	2	ok	676782.725430303	0.0	9391827.92857343	1715453952.0	9391827.92857143	0	128x128x16s3k1_k2_r2	chain	1	13800094.8088	9822989.57143	9391827.92857	9822989.57143	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k2_r2/chain.cu
128	128	16	3	1	4	2	ok	676782.725430303	0.0	9391827.928575428	1715453952.0	9391827.92857143	0	128x128x16s3k1_k4_r2	chain	1	13800094.8088	9822989.57143	9391827.92857	9822989.57143	47936	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k4_r2/chain.cu
128	128	16	2	2	1	2	ok	676782.725430303	0.0	6816472.640001	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k1_r2	chain	1	13993847.3422	9427605.57571	6397271.40286	9427605.57571	50624	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k1_r2/chain.cu
128	128	32	2	2	1	2	ok	676782.725430303	0.0	6816472.640001	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k1_r2	chain	1	13993847.3422	9427605.57571	6397271.40286	9427605.57571	50624	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k1_r2/chain.cu
128	128	16	2	2	2	2	ok	676782.725430303	0.0	6816472.640001999	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k2_r2	chain	1	14115212.4567	9427605.57571	6397271.40286	9427605.57571	50624	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k2_r2/chain.cu
128	128	32	2	2	2	2	ok	676782.725430303	0.0	6816472.640001999	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k2_r2	chain	1	14115212.4567	9427605.57571	6397271.40286	9427605.57571	50624	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k2_r2/chain.cu
128	128	16	2	2	4	2	ok	676782.725430303	0.0	6816472.640004	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k4_r2	chain	1	14117825.1537	9427605.57571	6397271.40286	9427605.57571	50624	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k4_r2/chain.cu
128	128	32	2	2	4	2	ok	676782.725430303	0.0	6816472.640004	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k4_r2	chain	1	14117825.1537	9427605.57571	6397271.40286	9427605.57571	50624	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k4_r2/chain.cu
128	128	16	2	2	1	1	ok	676782.725430303	0.0	13632945.280001	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k1_r1	eft	1	15785314.0589	15352900.6171	6397271.40286	15352900.6171	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k1_r1/eft.cu
128	128	32	2	2	1	1	ok	676782.725430303	0.0	13632945.280001	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k1_r1	eft	1	15785314.0589	15352900.6171	6397271.40286	15352900.6171	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k1_r1/eft.cu
128	128	16	2	2	1	1	ok	676782.725430303	0.0	13632945.280001	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k1_r1	wavefront	1	15821783.2667	15382957.4857	6397271.40286	15382957.4857	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k1_r1/wavefront.cu
128	128	32	2	2	1	1	ok	676782.725430303	0.0	13632945.280001	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k1_r1	wavefront	1	15821783.2667	15382957.4857	6397271.40286	15382957.4857	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k1_r1/wavefront.cu
128	128	16	2	2	1	1	ok	676782.725430303	0.0	13632945.280001	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k1_r1	rotate	1	16134877.4275	14896881.8743	6397271.40286	14896881.8743	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k1_r1/rotate.cu
128	128	32	2	2	1	1	ok	676782.725430303	0.0	13632945.280001	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k1_r1	rotate	1	16134877.4275	14896881.8743	6397271.40286	14896881.8743	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k1_r1/rotate.cu
64	128	16	2	1	1	1	ok	676782.725430303	0.0	13998161.600000998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k1_r1	wavefront	1	16212278.047	15842931.3143	6669967.35714	15842931.3143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k1_r1/wavefront.cu
64	128	16	2	1	1	1	ok	676782.725430303	0.0	13998161.600000998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k1_r1	rotate	1	16214054.847	14678660.9143	6669967.35714	14678660.9143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k1_r1/rotate.cu
64	128	16	2	1	1	1	ok	676782.725430303	0.0	13998161.600000998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k1_r1	eft	1	16214054.847	15844708.1143	6669967.35714	15844708.1143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k1_r1/eft.cu
128	128	16	2	2	2	1	ok	676782.725430303	0.0	13632945.280002	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k2_r1	eft	1	16232416.0442	15352900.6171	6397271.40286	15352900.6171	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k2_r1/eft.cu
128	128	32	2	2	2	1	ok	676782.725430303	0.0	13632945.280002	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k2_r1	eft	1	16232416.0442	15352900.6171	6397271.40286	15352900.6171	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k2_r1/eft.cu
128	128	16	2	2	4	1	ok	676782.725430303	0.0	13632945.280003998	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k4_r1	eft	1	16232416.0442	15352900.6171	6397271.40286	15352900.6171	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k4_r1/eft.cu
128	128	32	2	2	4	1	ok	676782.725430303	0.0	13632945.280003998	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k4_r1	eft	1	16232416.0442	15352900.6171	6397271.40286	15352900.6171	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k4_r1/eft.cu
128	128	16	2	2	2	1	ok	676782.725430303	0.0	13632945.280002	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k2_r1	wavefront	1	16268885.2521	15382957.4857	6397271.40286	15382957.4857	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k2_r1/wavefront.cu
128	128	32	2	2	2	1	ok	676782.725430303	0.0	13632945.280002	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k2_r1	wavefront	1	16268885.2521	15382957.4857	6397271.40286	15382957.4857	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k2_r1/wavefront.cu
128	128	16	2	2	4	1	ok	676782.725430303	0.0	13632945.280003998	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k4_r1	wavefront	1	16268885.2521	15382957.4857	6397271.40286	15382957.4857	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k4_r1/wavefront.cu
128	128	32	2	2	4	1	ok	676782.725430303	0.0	13632945.280003998	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k4_r1	wavefront	1	16268885.2521	15382957.4857	6397271.40286	15382957.4857	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k4_r1/wavefront.cu
128	128	16	2	2	2	1	ok	676782.725430303	0.0	13632945.280002	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k2_r1	rotate	1	16581979.4129	14896881.8743	6397271.40286	14896881.8743	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k2_r1/rotate.cu
128	128	32	2	2	2	1	ok	676782.725430303	0.0	13632945.280002	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k2_r1	rotate	1	16581979.4129	14896881.8743	6397271.40286	14896881.8743	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k2_r1/rotate.cu
128	128	16	2	2	4	1	ok	676782.725430303	0.0	13632945.280003998	1745016995.84	6397271.4028571425	0	128x128x16s2k2_k4_r1	rotate	1	16581979.4129	14896881.8743	6397271.40286	14896881.8743	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s2k2_k4_r1/rotate.cu
128	128	32	2	2	4	1	ok	676782.725430303	0.0	13632945.280003998	1745016995.84	6397271.4028571425	0	128x128x32s2k2_k4_r1	rotate	1	16581979.4129	14896881.8743	6397271.40286	14896881.8743	50624	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x32s2k2_k4_r1/rotate.cu
64	128	16	2	1	2	1	ok	676782.725430303	0.0	13998161.600001998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k2_r1	wavefront	1	16659380.0324	15842931.3143	6669967.35714	15842931.3143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k2_r1/wavefront.cu
64	128	16	2	1	4	1	ok	676782.725430303	0.0	13998161.600003997	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k4_r1	wavefront	1	16659380.0324	15842931.3143	6669967.35714	15842931.3143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k4_r1/wavefront.cu
64	128	16	2	1	2	1	ok	676782.725430303	0.0	13998161.600001998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k2_r1	rotate	1	16661156.8324	14678660.9143	6669967.35714	14678660.9143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k2_r1/rotate.cu
64	128	16	2	1	2	1	ok	676782.725430303	0.0	13998161.600001998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k2_r1	eft	1	16661156.8324	15844708.1143	6669967.35714	15844708.1143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k2_r1/eft.cu
64	128	16	2	1	4	1	ok	676782.725430303	0.0	13998161.600003997	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k4_r1	rotate	1	16661156.8324	14678660.9143	6669967.35714	14678660.9143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k4_r1/rotate.cu
64	128	16	2	1	4	1	ok	676782.725430303	0.0	13998161.600003997	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k4_r1	eft	1	16661156.8324	15844708.1143	6669967.35714	15844708.1143	49280	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k4_r1/eft.cu
128	128	16	3	1	1	1	ok	676782.725430303	0.0	13401984.000001	1715453952.0	9391827.92857143	0	128x128x16s3k1_k1_r1	wavefront	1	18066319.0228	17707681.1429	9391827.92857	17707681.1429	47936	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k1_r1/wavefront.cu
128	128	16	3	1	1	1	ok	676782.725430303	0.0	13401984.000001	1715453952.0	9391827.92857143	0	128x128x16s3k1_k1_r1	rotate	1	18068687.0228	15078497.1429	9391827.92857	15078497.1429	47936	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k1_r1/rotate.cu
128	128	16	3	1	1	1	ok	676782.725430303	0.0	13401984.000001	1715453952.0	9391827.92857143	0	128x128x16s3k1_k1_r1	chain	1	18374859.5666	17139711.6429	9391827.92857	17139711.6429	47936	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k1_r1/chain.cu
128	128	16	3	1	2	1	ok	676782.725430303	0.0	13401984.000002	1715453952.0	9391827.92857143	0	128x128x16s3k1_k2_r1	wavefront	1	18513421.0081	17707681.1429	9391827.92857	17707681.1429	47936	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k2_r1/wavefront.cu
128	128	16	3	1	4	1	ok	676782.725430303	0.0	13401984.000004	1715453952.0	9391827.92857143	0	128x128x16s3k1_k4_r1	wavefront	1	18513421.0081	17707681.1429	9391827.92857	17707681.1429	47936	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/128x128x16s3k1_k4_r1/wavefront.cu
