m	n	k	stages	split	kappa	residency	status	work_lb_ns	cp_lb_ns	priority_ns	estimated_work_ns	estimated_stage_cp_ns	register_seed	key	placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	grouping_model	source
64	128	16	2	1	1	2	ok	676782.725430303	0.0	6999080.800000999	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k1_r2	wavefront	1	11063490.636	10805853.2571	6669967.35714	10805853.2571	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k1_r2/wavefront.cu
64	128	16	2	1	1	2	ok	676782.725430303	0.0	6999080.800000999	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k1_r2	rotate	1	11065267.436	9614102.85714	6669967.35714	9614102.85714	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k1_r2/rotate.cu
64	128	16	2	1	2	2	ok	676782.725430303	0.0	6999080.800001998	1791764684.7999997	6669967.357142856	0	64x128x16s2k1_k2_r2	wavefront	1	11283512.8923	10805853.2571	6669967.35714	10805853.2571	49280	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s128/plans/64x128x16s2k1_k2_r2/wavefront.cu
