slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789821321546490880	1789821321546490880	1789821321546490880	1789821321546492928	1789821321546493952	0	0	0	0	7535653355086	7535653360854
1	0	2	0	0	1789821321546493952	1789821321546493952	1789821321546494976	1789821321546505216	1789821321546505216	0	16	1	1	7535653366052	7535653393820
2	0	5	0	0	1789821321546506240	1789821321546507264	1789821321546507264	1789821321546509312	1789821321546510336	16	1	4	1	7535653401381	7535653404947
3	0	4	128	0	1789821321546510336	1789821321546510336	1789821321546511360	1789821321546512384	1789821321546512384	17	1	3	1	7535653410687	7535653413962
4	0	7	384	0	1789821321546513408	1789821321546514432	1789821321546514432	1789821321546515456	1789821321546516480	18	1	6	1	7535653419851	7535653422853
5	0	8	0	0	1789821321546516480	1789821321546520576	1789821321546520576	1789821321546544128	1789821321546545152	19	3	7	3	7535653437810	7535653502984
6	0	9	0	0	1789821321546545152	1789821321546549248	1789821321546549248	1789821321546560512	1789821321546561536	22	64	10	1	7535653517278	7535653548372
7	0	10	0	0	1789821321546561536	1789821321546563584	1789821321546563584	1789821321546565632	1789821321546566656	86	16	11	1	7535653555505	7535653561268
8	0	11	0	0	1789821321546566656	1789821321546567680	1789821321546567680	1789821321546577920	1789821321546578944	102	16	12	1	7535653568138	7535653595638
9	0	13	0	0	1789821321546578944	1789821321546582016	1789821321546582016	1789821321546586112	1789821321546587136	118	64	14	2	7535653608361	7535653617003
10	0	14	0	0	1789821321546587136	1789821321546587136	1789821321546588160	1789821321546605568	1789821321546606592	182	16	16	2	7535653622846	7535653671871
11	0	15	0	0	1789821321546606592	1789821321546607616	1789821321546607616	1789821321546609664	1789821321546610688	198	16	18	1	7535653678148	7535653684359
12	0	17	0	0	1789821321546610688	1789821321546611712	1789821321546611712	1789821321546620928	1789821321546621952	214	16	20	1	7535653688847	7535653713976
13	0	20	0	0	1789821321546621952	1789821321546624000	1789821321546624000	1789821321546626048	1789821321546627072	230	1	23	1	7535653724297	7535653728038
14	0	19	128	0	1789821321546627072	1789821321546628096	1789821321546628096	1789821321546629120	1789821321546631168	231	1	22	1	7535653734690	7535653738397
15	0	21	0	0	1789821321546631168	1789821321546632192	1789821321546632192	1789821321546633216	1789821321546634240	232	1	24	1	7535653745243	7535653748294
