candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x32s2split32kappa1r1	wavefront	ok	443589	89035.6	443512	817387	128	1
32x16x32s2split32kappa1r1	rotate	ok	451501	89035.6	407047	862831	128	1
32x16x32s2split32kappa1r1	eft	ok	455719	89035.6	455719	842738	128	1
32x16x32s2split32kappa1r1	legacy_grid_stride	ok	461798	89035.6	461721	871773	128	1
32x16x32s2split32kappa1r1	chain	ok	468410	89035.6	414195	858470	128	1
32x16x32s2split32kappa1r1	balanced	ok	5.30548e+06	89035.6	541696	8.10762e+06	128	1
32x16x32s2split32kappa1r2	wavefront	ok	250220	92920.2	250066	538088	256	1
32x16x32s2split32kappa1r2	rotate	ok	259337	92920.2	204919	584738	256	1
32x16x32s2split32kappa1r2	eft	ok	259363	92920.2	259363	555113	256	1
32x16x32s2split32kappa1r2	legacy_grid_stride	ok	269814	92920.2	269660	594534	256	1
32x16x32s2split32kappa1r2	chain	ok	273590	92920.2	213236	570638	256	1
32x16x32s2split32kappa1r2	balanced	ok	4.22633e+06	92920.2	344699	6.55042e+06	256	1
32x16x32s2split32kappa1r3	wavefront	ok	205827	97116.7	205596	472212	384	1
32x16x32s2split32kappa1r3	eft	ok	206891	97116.7	206891	468334	384	1
32x16x32s2split32kappa1r3	rotate	ok	212193	97116.7	141691	505838	384	1
32x16x32s2split32kappa1r3	chain	ok	221957	97116.7	141526	490115	384	1
32x16x32s2split32kappa1r3	legacy_grid_stride	ok	246668	97116.7	246438	558421	384	1
32x16x32s2split32kappa1r3	balanced	ok	3.73699e+06	97116.7	317691	5.78963e+06	384	1
32x16x32s2split32kappa1r4	eft	ok	162950	102232	162950	402911	512	1
32x16x32s2split32kappa1r4	wavefront	ok	162950	102232	162643	407853	512	1
32x16x32s2split32kappa1r4	rotate	ok	174478	102232	107495	456913	512	1
32x16x32s2split32kappa1r4	chain	ok	182509	102232	111315	427807	512	1
32x16x32s2split32kappa1r4	legacy_grid_stride	ok	185313	102232	185006	481218	512	1
32x16x32s2split32kappa1r4	balanced	ok	2.83732e+06	102232	255862	4.51805e+06	512	1
32x16x32s2split32kappa1r5	eft	ok	166039	107347	166039	399588	640	1
32x16x32s2split32kappa1r5	rotate	ok	166039	107347	91018.7	420500	640	1
32x16x32s2split32kappa1r5	wavefront	ok	169732	107347	169348	414635	640	1
32x16x32s2split32kappa1r5	chain	ok	184497	107347	90236.1	425615	640	1
32x16x32s2split32kappa1r5	legacy_grid_stride	ok	193480	107347	193095	489385	640	1
32x16x32s2split32kappa1r5	balanced	ok	2.95818e+06	107347	263554	4.43735e+06	640	1
32x16x32s2split32kappa2r1	wavefront	ok	443589	89035.6	443512	817387	128	2
32x16x32s2split32kappa2r1	rotate	ok	451501	89035.6	407047	862831	128	2
32x16x32s2split32kappa2r1	eft	ok	455719	89035.6	455719	847334	128	2
32x16x32s2split32kappa2r1	legacy_grid_stride	ok	461798	89035.6	461721	887424	128	2
32x16x32s2split32kappa2r1	chain	ok	468410	89035.6	414195	864830	128	2
32x16x32s2split32kappa2r1	balanced	ok	5.30548e+06	89035.6	541696	7.99586e+06	128	2
32x16x32s2split32kappa2r2	wavefront	ok	250220	92920.2	250066	538088	256	2
32x16x32s2split32kappa2r2	rotate	ok	259337	92920.2	204919	584738	256	2
32x16x32s2split32kappa2r2	eft	ok	259363	92920.2	259363	559350	256	2
32x16x32s2split32kappa2r2	legacy_grid_stride	ok	269814	92920.2	269660	610184	256	2
32x16x32s2split32kappa2r2	chain	ok	273590	92920.2	213236	573992	256	2
32x16x32s2split32kappa2r2	balanced	ok	4.22633e+06	92920.2	344699	6.45922e+06	256	2
32x16x32s2split32kappa2r3	wavefront	ok	205827	97116.7	205596	472212	384	2
32x16x32s2split32kappa2r3	eft	ok	206891	97116.7	206891	472212	384	2
32x16x32s2split32kappa2r3	rotate	ok	212193	97116.7	141691	505838	384	2
32x16x32s2split32kappa2r3	chain	ok	221957	97116.7	141526	493196	384	2
