candidate	work_lb_ns	cp_lb_ns	queue_lb_lb_ns	priority_ns
32x16x32s2split1kappa1	6001.5102787601418	167655.07309379708	12067.99469023577	167655.07309379708
32x16x32s2split1kappa2	6001.5102787601418	167655.07309379708	12067.99469023577	167655.07309379708
32x16x32s2split1kappa4	6001.5102787601418	167655.07309379708	12067.99469023577	167655.07309379708
32x16x32s2split2kappa1	8259.21748689575	131804.20205730395	7110.7956651135391	131804.20205730395
32x16x32s2split2kappa2	8259.21748689575	131804.20205730395	7110.7956651135391	131804.20205730395
32x16x32s2split2kappa4	8259.21748689575	131804.20205730395	7110.7956651135391	131804.20205730395
32x16x32s2split4kappa1	11499.227831580856	107223.33513858667	4632.1961525524239	107223.33513858667
32x16x32s2split4kappa2	11499.227831580856	107223.33513858667	4632.1961525524239	107223.33513858667
32x16x32s2split4kappa4	11499.227831580856	107223.33513858667	4632.1961525524239	107223.33513858667
32x16x32s2split8kappa1	17979.248520949932	95240.593989568835	3392.8963962718663	95240.593989568835
32x16x32s2split8kappa2	17979.248520949932	95240.593989568835	3392.8963962718663	95240.593989568835
32x16x32s2split8kappa4	17979.248520949932	95240.593989568835	3392.8963962718663	95240.593989568835
32x16x32s2split16kappa1	30939.289899703155	89864.608035741461	2773.2465181315874	89864.608035741461
32x16x32s2split16kappa2	30939.289899703155	89864.608035741461	2773.2465181315874	89864.608035741461
32x16x32s2split16kappa4	30939.289899703155	89864.608035741461	2773.2465181315874	89864.608035741461
32x16x32s2split32kappa1	33819.299094980073	89035.564693248598	2463.421579061448	89035.564693248598
32x16x32s2split32kappa2	33819.299094980073	89035.564693248598	2463.421579061448	89035.564693248598
32x16x32s2split32kappa4	33819.299094980073	89035.564693248598	2463.421579061448	89035.564693248598
