workers=340
worker	slot	stage	logical_task
24	7	32	36
24	8	34	120
24	9	38	12
24	10	40	32
25	0	0	25
25	1	8	13
25	2	11	33
25	3	15	53
25	4	17	73
25	5	20	61
25	6	24	1
25	7	32	37
25	8	34	121
25	9	38	13
25	10	40	33
26	0	0	26
26	1	8	14
26	2	11	34
26	3	15	54
26	4	17	74
26	5	20	62
26	6	24	2
26	7	32	38
26	8	34	122
26	9	38	14
26	10	40	34
27	0	0	27
27	1	8	15
27	2	11	35
27	3	15	55
27	4	17	75
27	5	20	63
27	6	24	3
27	7	32	39
27	8	34	123
27	9	38	15
27	10	40	35
28	0	0	28
28	1	8	16
28	2	11	36
28	3	15	56
28	4	17	76
28	5	20	64
28	6	24	4
28	7	32	40
28	8	34	124
28	9	38	16
28	10	40	36
29	0	0	29
29	1	8	17
29	2	11	37
29	3	15	57
29	4	17	77
29	5	20	65
29	6	24	5
29	7	32	41
29	8	34	125
29	9	38	17
29	10	40	37
30	0	0	30
30	1	8	18
30	2	11	38
30	3	15	58
30	4	17	78
30	5	20	66
30	6	24	6
30	7	32	42
30	8	34	126
30	9	38	18
30	10	40	38
31	0	0	31
31	1	8	19
31	2	11	39
31	3	15	59
31	4	17	79
31	5	20	67
31	6	24	7
31	7	32	43
31	8	34	127
31	9	38	19
31	10	40	39
32	0	3	0
32	1	8	20
32	2	11	40
32	3	15	60
32	4	17	80
32	5	20	68
32	6	24	8
32	7	32	44
32	8	35	0
32	9	38	20
32	10	40	40
33	0	3	1
33	1	8	21
33	2	11	41
33	3	15	61
33	4	17	81
33	5	20	69
33	6	24	9
33	7	32	45
33	8	35	1
33	9	38	21
33	10	40	41
34	0	3	2
34	1	8	22
34	2	11	42
34	3	15	62
34	4	17	82
34	5	20	70
34	6	24	10
34	7	32	46
34	8	35	2
34	9	38	22
34	10	40	42
35	0	3	3
35	1	8	23
35	2	11	43
35	3	15	63
35	4	17	83
35	5	20	71
35	6	24	11
35	7	32	47
35	8	35	3
35	9	38	23
35	10	40	43
36	0	3	4
36	1	8	24
36	2	11	44
36	3	15	64
36	4	17	84
36	5	20	72
36	6	24	12
36	7	32	48
36	8	35	4
36	9	38	24
36	10	40	44
37	0	3	5
37	1	8	25
37	2	11	45
37	3	15	65
37	4	17	85
37	5	20	73
37	6	24	13
37	7	32	49
37	8	35	5
37	9	38	25
37	10	40	45
38	0	3	6
38	1	8	26
38	2	11	46
38	3	15	66
38	4	17	86
38	5	20	74
38	6	24	14
38	7	32	50
38	8	35	6
38	9	38	26
38	10	40	46
39	0	3	7
39	1	8	27
39	2	11	47
39	3	15	67
39	4	17	87
39	5	20	75
39	6	24	15
39	7	32	51
39	8	35	7
39	9	38	27
39	10	40	47
40	0	3	8
40	1	8	28
40	2	11	48
40	3	15	68
40	4	17	88
40	5	20	76
40	6	24	16
40	7	32	52
40	8	35	8
40	9	38	28
40	10	40	48
41	0	3	9
41	1	8	29
41	2	11	49
41	3	15	69
41	4	17	89
41	5	20	77
41	6	24	17
41	7	32	53
41	8	35	9
41	9	38	29
41	10	40	49
42	0	3	10
42	1	8	30
42	2	11	50
42	3	15	70
42	4	17	90
42	5	20	78
42	6	24	18
42	7	32	54
42	8	35	10
42	9	38	30
42	10	40	50
43	0	3	11
43	1	8	31
43	2	11	51
43	3	15	71
43	4	17	91
43	5	20	79
43	6	24	19
43	7	32	55
43	8	35	11
43	9	38	31
43	10	40	51
44	0	3	12
44	1	8	32
44	2	11	52
44	3	15	72
44	4	17	92
44	5	20	80
44	6	24	20
44	7	32	56
44	8	35	12
44	9	38	32
44	10	40	52
45	0	3	13
45	1	8	33
45	2	11	53
45	3	15	73
45	4	17	93
45	5	20	81
45	6	24	21
45	7	32	57
45	8	35	13
45	9	38	33
45	10	40	53
46	0	3	14
46	1	8	34
46	2	11	54
46	3	15	74
46	4	17	94
46	5	20	82
46	6	24	22
46	7	32	58
46	8	35	14
46	9	38	34
46	10	40	54
47	0	3	15
47	1	8	35
47	2	11	55
47	3	15	75
47	4	17	95
47	5	20	83
47	6	24	23
47	7	32	59
47	8	35	15
47	9	38	35
47	10	40	55
48	0	3	16
48	1	8	36
48	2	11	56
48	3	15	76
48	4	17	96
48	5	20	84
48	6	24	24
48	7	32	60
48	8	35	16
48	9	38	36
48	10	40	56
49	0	3	17
49	1	8	37
49	2	11	57
49	3	15	77
49	4	17	97
49	5	20	85
49	6	24	25
49	7	32	61
49	8	35	17
49	9	38	37
49	10	40	57
50	0	3	18
50	1	8	38
50	2	11	58
50	3	15	78
50	4	17	98
50	5	20	86
50	6	24	26
50	7	32	62
50	8	35	18
50	9	38	38
50	10	40	58
51	0	3	19
51	1	8	39
51	2	11	59
51	3	15	79
51	4	17	99
51	5	20	87
51	6	24	27
51	7	32	63
51	8	35	19
51	9	38	39
51	10	40	59
52	0	3	20
52	1	8	40
52	2	11	60
52	3	15	80
52	4	17	100
52	5	20	88
52	6	24	28
52	7	31	0
52	8	35	20
52	9	38	40
52	10	40	60
53	0	3	21
53	1	8	41
53	2	11	61
53	3	15	81
53	4	17	101
53	5	20	89
53	6	24	29
53	7	31	1
53	8	35	21
53	9	38	41
53	10	40	61
54	0	3	22
54	1	8	42
54	2	11	62
54	3	15	82
54	4	17	102
54	5	20	90
54	6	24	30
54	7	31	2
54	8	35	22
54	9	38	42
54	10	40	62
55	0	3	23
55	1	8	43
55	2	11	63
55	3	15	83
55	4	17	103
55	5	20	91
55	6	24	31
55	7	31	3
55	8	35	23
55	9	38	43
55	10	40	63
56	0	3	24
56	1	8	44
56	2	11	64
56	3	15	84
56	4	17	104
56	5	20	92
56	6	27	0
56	7	31	4
56	8	35	24
56	9	38	44
56	10	41	0
57	0	3	25
57	1	8	45
57	2	11	65
57	3	15	85
57	4	17	105
57	5	20	93
57	6	27	1
57	7	31	5
57	8	35	25
57	9	38	45
57	10	41	1
58	0	3	26
58	1	8	46
58	2	11	66
58	3	15	86
58	4	17	106
58	5	20	94
58	6	27	2
58	7	31	6
58	8	35	26
58	9	38	46
58	10	41	2
59	0	3	27
59	1	8	47
59	2	11	67
59	3	15	87
59	4	17	107
59	5	20	95
59	6	27	3
59	7	31	7
59	8	35	27
59	9	38	47
59	10	41	3
60	0	3	28
60	1	8	48
60	2	11	68
60	3	15	88
60	4	17	108
60	5	20	96
60	6	27	4
60	7	31	8
60	8	35	28
60	9	38	48
60	10	41	4
61	0	3	29
61	1	8	49
61	2	11	69
61	3	15	89
61	4	17	109
61	5	20	97
61	6	27	5
61	7	31	9
61	8	35	29
61	9	38	49
61	10	41	5
62	0	3	30
62	1	8	50
62	2	11	70
62	3	15	90
62	4	17	110
62	5	20	98
62	6	27	6
62	7	31	10
62	8	35	30
62	9	38	50
62	10	41	6
63	0	3	31
63	1	8	51
63	2	11	71
63	3	15	91
63	4	17	111
63	5	20	99
63	6	27	7
63	7	31	11
63	8	35	31
63	9	38	51
63	10	41	7
64	0	3	32
64	1	8	52
64	2	11	72
64	3	15	92
64	4	17	112
64	5	20	100
64	6	27	8
64	7	31	12
64	8	36	0
64	9	38	52
64	10	41	8
65	0	3	33
65	1	8	53
65	2	11	73
65	3	15	93
65	4	17	113
65	5	20	101
65	6	27	9
65	7	31	13
65	8	36	1
65	9	38	53
65	10	41	9
66	0	3	34
66	1	8	54
66	2	11	74
66	3	15	94
66	4	17	114
66	5	20	102
66	6	27	10
66	7	31	14
66	8	36	2
66	9	38	54
66	10	41	10
67	0	3	35
67	1	8	55
67	2	11	75
67	3	15	95
67	4	17	115
67	5	20	103
67	6	27	11
67	7	31	15
67	8	36	3
67	9	38	55
67	10	41	11
68	0	3	36
68	1	8	56
68	2	11	76
68	3	15	96
68	4	17	116
68	5	20	104
68	6	27	12
68	7	31	16
68	8	36	4
68	9	38	56
68	10	41	12
69	0	3	37
69	1	8	57
69	2	11	77
69	3	15	97
69	4	17	117
69	5	20	105
69	6	27	13
69	7	31	17
69	8	36	5
69	9	38	57
69	10	41	13
70	0	3	38
70	1	8	58
70	2	11	78
70	3	15	98
70	4	17	118
70	5	20	106
70	6	27	14
70	7	31	18
70	8	36	6
70	9	38	58
70	10	41	14
71	0	3	39
71	1	8	59
71	2	11	79
71	3	15	99
71	4	17	119
71	5	20	107
71	6	27	15
71	7	31	19
71	8	36	7
71	9	38	59
71	10	41	15
72	0	3	40
72	1	8	60
72	2	11	80
72	3	15	100
72	4	17	120
72	5	20	108
72	6	27	16
72	7	31	20
72	8	36	8
72	9	38	60
72	10	41	16
73	0	3	41
73	1	8	61
73	2	11	81
73	3	15	101
73	4	17	121
73	5	20	109
73	6	27	17
73	7	31	21
73	8	36	9
73	9	38	61
73	10	41	17
74	0	3	42
74	1	8	62
74	2	11	82
74	3	15	102
74	4	17	122
74	5	20	110
74	6	27	18
74	7	31	22
74	8	36	10
74	9	38	62
74	10	41	18
75	0	3	43
75	1	8	63
75	2	11	83
75	3	15	103
75	4	17	123
75	5	20	111
75	6	27	19
75	7	31	23
75	8	36	11
75	9	38	63
75	10	41	19
76	0	3	44
76	1	7	0
76	2	11	84
76	3	15	104
76	4	17	124
76	5	20	112
76	6	27	20
76	7	31	24
76	8	36	12
76	9	39	0
76	10	41	20
77	0	3	45
77	1	7	1
77	2	11	85
77	3	15	105
77	4	17	125
77	5	20	113
77	6	27	21
77	7	31	25
77	8	36	13
77	9	39	1
77	10	41	21
78	0	3	46
78	1	7	2
78	2	11	86
78	3	15	106
78	4	17	126
78	5	20	114
78	6	27	22
78	7	31	26
78	8	36	14
78	9	39	2
78	10	41	22
79	0	3	47
79	1	7	3
79	2	11	87
79	3	15	107
79	4	17	127
79	5	20	115
79	6	27	23
79	7	31	27
79	8	36	15
79	9	39	3
79	10	41	23
80	0	3	48
80	1	7	4
80	2	11	88
80	3	15	108
80	4	17	128
80	5	20	116
80	6	27	24
80	7	31	28
80	8	36	16
80	9	39	4
80	10	41	24
81	0	3	49
81	1	7	5
81	2	11	89
81	3	15	109
81	4	17	129
81	5	20	117
81	6	27	25
81	7	31	29
81	8	36	17
81	9	39	5
81	10	41	25
82	0	3	50
82	1	7	6
82	2	11	90
82	3	15	110
82	4	17	130
82	5	20	118
82	6	27	26
82	7	31	30
82	8	36	18
82	9	39	6
82	10	41	26
83	0	3	51
83	1	7	7
83	2	11	91
83	3	15	111
83	4	17	131
83	5	20	119
83	6	27	27
83	7	31	31
83	8	36	19
83	9	39	7
83	10	41	27
84	0	3	52
84	1	7	8
84	2	11	92
84	3	15	112
84	4	17	132
84	5	20	120
84	6	27	28
84	7	31	32
84	8	36	20
84	9	39	8
84	10	41	28
85	0	3	53
85	1	7	9
85	2	11	93
85	3	15	113
85	4	17	133
85	5	20	121
85	6	27	29
85	7	31	33
85	8	36	21
85	9	39	9
85	10	41	29
86	0	3	54
86	1	7	10
86	2	11	94
86	3	15	114
86	4	17	134
86	5	20	122
86	6	27	30
86	7	31	34
86	8	36	22
86	9	39	10
86	10	41	30
87	0	3	55
87	1	7	11
87	2	11	95
87	3	15	115
87	4	17	135
87	5	20	123
87	6	27	31
87	7	31	35
87	8	36	23
87	9	39	11
87	10	41	31
88	0	3	56
88	1	7	12
88	2	11	96
88	3	15	116
88	4	17	136
88	5	20	124
88	6	27	32
88	7	31	36
88	8	36	24
88	9	39	12
88	10	42	0
89	0	3	57
89	1	7	13
89	2	11	97
89	3	15	117
89	4	17	137
89	5	20	125
89	6	27	33
89	7	31	37
89	8	36	25
89	9	39	13
89	10	42	1
90	0	3	58
90	1	7	14
90	2	11	98
90	3	15	118
90	4	17	138
90	5	20	126
90	6	27	34
90	7	31	38
90	8	36	26
90	9	39	14
90	10	42	2
91	0	3	59
91	1	7	15
91	2	11	99
91	3	15	119
91	4	17	139
91	5	20	127
91	6	27	35
91	7	31	39
91	8	36	27
91	9	39	15
91	10	42	3
92	0	3	60
92	1	7	16
92	2	11	100
92	3	15	120
92	4	17	140
92	5	21	0
92	6	27	36
92	7	31	40
92	8	36	28
92	9	39	16
92	10	42	4
93	0	3	61
93	1	7	17
93	2	11	101
93	3	15	121
93	4	17	141
93	5	21	1
93	6	27	37
93	7	31	41
93	8	36	29
93	9	39	17
93	10	42	5
94	0	3	62
94	1	7	18
94	2	11	102
94	3	15	122
94	4	17	142
94	5	21	2
94	6	27	38
94	7	31	42
94	8	36	30
94	9	39	18
94	10	42	6
95	0	3	63
95	1	7	19
95	2	11	103
95	3	15	123
95	4	17	143
95	5	21	3
95	6	27	39
95	7	31	43
95	8	36	31
95	9	39	19
95	10	42	7
96	0	4	0
96	1	7	20
96	2	11	104
96	3	15	124
96	4	17	144
96	5	21	4
96	6	27	40
96	7	31	44
96	8	37	0
96	9	39	20
96	10	42	8
97	0	4	1
97	1	7	21
97	2	11	105
97	3	15	125
97	4	17	145
97	5	21	5
97	6	27	41
97	7	31	45
97	8	37	1
97	9	39	21
97	10	42	9
98	0	4	2
98	1	7	22
98	2	11	106
98	3	15	126
98	4	17	146
98	5	21	6
98	6	27	42
98	7	31	46
98	8	37	2
98	9	39	22
98	10	42	10
99	0	4	3
99	1	7	23
99	2	11	107
99	3	15	127
99	4	17	147
99	5	21	7
99	6	27	43
99	7	31	47
99	8	37	3
99	9	39	23
99	10	42	11
100	0	4	4
100	1	7	24
100	2	11	108
100	3	15	128
100	4	17	148
100	5	21	8
100	6	27	44
100	7	31	48
100	8	37	4
100	9	39	24
100	10	42	12
101	0	4	5
101	1	7	25
101	2	11	109
101	3	15	129
101	4	17	149
101	5	21	9
101	6	27	45
101	7	31	49
101	8	37	5
101	9	39	25
101	10	42	13
102	0	4	6
102	1	7	26
102	2	11	110
102	3	15	130
102	4	17	150
102	5	21	10
102	6	27	46
102	7	31	50
102	8	37	6
102	9	39	26
102	10	42	14
103	0	4	7
103	1	7	27
103	2	11	111
103	3	15	131
103	4	17	151
103	5	21	11
103	6	27	47
103	7	31	51
103	8	37	7
103	9	39	27
103	10	42	15
104	0	4	8
104	1	7	28
104	2	11	112
104	3	15	132
104	4	17	152
104	5	21	12
104	6	27	48
104	7	31	52
104	8	37	8
104	9	39	28
104	10	42	16
105	0	4	9
105	1	7	29
105	2	11	113
105	3	15	133
105	4	17	153
105	5	21	13
105	6	27	49
105	7	31	53
105	8	37	9
105	9	39	29
105	10	42	17
106	0	4	10
106	1	7	30
106	2	11	114
106	3	15	134
106	4	17	154
106	5	21	14
106	6	27	50
106	7	31	54
106	8	37	10
106	9	39	30
106	10	42	18
107	0	4	11
107	1	7	31
107	2	11	115
107	3	15	135
107	4	17	155
107	5	21	15
107	6	27	51
107	7	31	55
107	8	37	11
107	9	39	31
107	10	42	19
108	0	4	12
108	1	7	32
108	2	11	116
108	3	15	136
108	4	17	156
108	5	21	16
108	6	27	52
108	7	31	56
108	8	37	12
108	9	39	32
108	10	42	20
109	0	4	13
109	1	7	33
109	2	11	117
109	3	15	137
109	4	17	157
109	5	21	17
109	6	27	53
109	7	31	57
109	8	37	13
109	9	39	33
109	10	42	21
110	0	4	14
110	1	7	34
110	2	11	118
110	3	15	138
110	4	17	158
110	5	21	18
110	6	27	54
110	7	31	58
110	8	37	14
110	9	39	34
110	10	42	22
111	0	4	15
111	1	7	35
111	2	11	119
111	3	15	139
111	4	17	159
111	5	21	19
111	6	27	55
111	7	31	59
111	8	37	15
111	9	39	35
111	10	42	23
112	0	1	0
112	1	7	36
112	2	11	120
112	3	15	140
112	4	17	160
112	5	21	20
112	6	27	56
112	7	31	60
112	8	37	16
112	9	39	36
112	10	42	24
113	0	1	1
113	1	7	37
113	2	11	121
113	3	15	141
113	4	17	161
113	5	21	21
113	6	27	57
113	7	31	61
113	8	37	17
113	9	39	37
113	10	42	25
114	0	1	2
114	1	7	38
114	2	11	122
114	3	15	142
114	4	17	162
114	5	21	22
114	6	27	58
114	7	31	62
114	8	37	18
114	9	39	38
114	10	42	26
115	0	1	3
115	1	7	39
115	2	11	123
115	3	15	143
115	4	17	163
115	5	21	23
115	6	27	59
115	7	31	63
115	8	37	19
115	9	39	39
115	10	42	27
116	0	1	4
116	1	7	40
116	2	11	124
116	3	15	144
116	4	17	164
116	5	21	24
116	6	27	60
116	7	33	0
116	8	37	20
116	9	39	40
116	10	42	28
117	0	1	5
117	1	7	41
117	2	11	125
117	3	15	145
117	4	17	165
117	5	21	25
117	6	27	61
117	7	33	1
117	8	37	21
117	9	39	41
117	10	42	29
118	0	1	6
118	1	7	42
118	2	11	126
118	3	15	146
118	4	17	166
118	5	21	26
118	6	27	62
118	7	33	2
118	8	37	22
118	9	39	42
118	10	42	30
119	0	1	7
119	1	7	43
119	2	11	127
119	3	15	147
119	4	17	167
119	5	21	27
119	6	27	63
119	7	33	3
119	8	37	23
119	9	39	43
119	10	42	31
120	0	1	8
120	1	7	44
120	2	12	0
120	3	15	148
120	4	17	168
120	5	21	28
120	6	28	0
120	7	33	4
120	8	37	24
120	9	39	44
120	10	42	32
121	0	1	9
121	1	7	45
121	2	12	1
121	3	15	149
121	4	17	169
121	5	21	29
121	6	28	1
121	7	33	5
121	8	37	25
121	9	39	45
121	10	42	33
122	0	1	10
122	1	7	46
122	2	12	2
122	3	15	150
122	4	17	170
122	5	21	30
122	6	28	2
122	7	33	6
122	8	37	26
122	9	39	46
122	10	42	34
123	0	1	11
123	1	7	47
123	2	12	3
123	3	15	151
123	4	17	171
123	5	21	31
123	6	28	3
123	7	33	7
123	8	37	27
123	9	39	47
123	10	42	35
124	0	1	12
124	1	7	48
124	2	12	4
124	3	15	152
124	4	17	172
124	5	22	0
124	6	28	4
124	7	33	8
124	8	37	28
124	9	39	48
124	10	42	36
125	0	1	13
125	1	7	49
125	2	12	5
125	3	15	153
125	4	17	173
125	5	22	1
125	6	28	5
125	7	33	9
125	8	37	29
125	9	39	49
125	10	42	37
126	0	1	14
126	1	7	50
126	2	12	6
126	3	15	154
126	4	17	174
126	5	22	2
126	6	28	6
126	7	33	10
126	8	37	30
126	9	39	50
126	10	42	38
127	0	1	15
127	1	7	51
127	2	12	7
127	3	15	155
127	4	17	175
127	5	22	3
127	6	28	7
127	7	33	11
127	8	37	31
127	9	39	51
127	10	42	39
128	0	1	16
128	1	7	52
128	2	12	8
128	3	15	156
128	4	17	176
128	5	22	4
128	6	28	8
128	7	33	12
128	8	37	32
128	9	39	52
128	10	42	40
129	0	1	17
129	1	7	53
129	2	12	9
129	3	15	157
129	4	17	177
129	5	22	5
129	6	28	9
129	7	33	13
129	8	37	33
129	9	39	53
129	10	42	41
130	0	1	18
130	1	7	54
130	2	12	10
130	3	15	158
130	4	17	178
130	5	22	6
130	6	28	10
130	7	33	14
130	8	37	34
130	9	39	54
130	10	42	42
131	0	1	19
131	1	7	55
131	2	12	11
131	3	15	159
131	4	17	179
131	5	22	7
131	6	28	11
131	7	33	15
131	8	37	35
131	9	39	55
131	10	42	43
132	0	1	20
132	1	7	56
132	2	12	12
132	3	15	160
132	4	17	180
132	5	22	8
132	6	28	12
132	7	33	16
132	8	37	36
132	9	39	56
132	10	42	44
133	0	1	21
133	1	7	57
133	2	12	13
133	3	15	161
133	4	17	181
133	5	22	9
133	6	28	13
133	7	33	17
133	8	37	37
133	9	39	57
133	10	42	45
134	0	1	22
134	1	7	58
134	2	12	14
134	3	15	162
134	4	17	182
134	5	22	10
134	6	28	14
134	7	33	18
134	8	37	38
134	9	39	58
134	10	42	46
135	0	1	23
135	1	7	59
135	2	12	15
135	3	15	163
135	4	17	183
135	5	22	11
135	6	28	15
135	7	33	19
135	8	37	39
135	9	39	59
135	10	42	47
136	0	1	24
136	1	7	60
136	2	12	16
136	3	15	164
136	4	17	184
136	5	22	12
136	6	30	0
136	7	33	20
136	8	37	40
136	9	39	60
136	10	42	48
137	0	1	25
137	1	7	61
137	2	12	17
137	3	15	165
137	4	17	185
137	5	22	13
137	6	30	1
137	7	33	21
137	8	37	41
137	9	39	61
137	10	42	49
138	0	1	26
138	1	7	62
138	2	12	18
138	3	15	166
138	4	17	186
138	5	22	14
138	6	30	2
138	7	33	22
138	8	37	42
138	9	39	62
138	10	42	50
139	0	1	27
139	1	7	63
139	2	12	19
139	3	15	167
139	4	17	187
139	5	22	15
139	6	30	3
139	7	33	23
139	8	37	43
139	9	39	63
139	10	42	51
140	0	1	28
140	1	7	64
140	2	12	20
140	3	15	168
140	4	17	188
140	5	22	16
140	6	30	4
140	7	33	24
140	8	37	44
140	9	39	64
140	10	42	52
141	0	1	29
141	1	7	65
141	2	12	21
141	3	15	169
141	4	17	189
141	5	22	17
141	6	30	5
141	7	33	25
141	8	37	45
141	9	39	65
141	10	42	53
142	0	1	30
142	1	7	66
142	2	12	22
142	3	15	170
142	4	17	190
142	5	22	18
142	6	30	6
142	7	33	26
142	8	37	46
142	9	39	66
142	10	42	54
143	0	1	31
143	1	7	67
143	2	12	23
143	3	15	171
143	4	17	191
143	5	22	19
143	6	30	7
143	7	33	27
143	8	37	47
143	9	39	67
143	10	42	55
144	0	1	32
144	1	7	68
144	2	12	24
144	3	15	172
144	4	17	192
144	5	22	20
144	6	30	8
144	7	33	28
144	8	37	48
144	9	39	68
144	10	42	56
145	0	1	33
145	1	7	69
145	2	12	25
145	3	15	173
145	4	17	193
145	5	22	21
145	6	30	9
145	7	33	29
145	8	37	49
145	9	39	69
145	10	42	57
146	0	1	34
146	1	7	70
146	2	12	26
146	3	15	174
146	4	17	194
146	5	22	22
146	6	30	10
146	7	33	30
146	8	37	50
146	9	39	70
146	10	42	58
147	0	1	35
147	1	7	71
147	2	12	27
147	3	15	175
147	4	17	195
147	5	22	23
147	6	30	11
147	7	33	31
147	8	37	51
147	9	39	71
147	10	42	59
148	0	1	36
148	1	7	72
148	2	12	28
148	3	15	176
148	4	17	196
148	5	22	24
148	6	30	12
148	7	33	32
148	8	37	52
148	9	39	72
148	10	42	60
149	0	1	37
149	1	7	73
149	2	12	29
149	3	15	177
149	4	17	197
149	5	22	25
149	6	30	13
149	7	33	33
149	8	37	53
149	9	39	73
149	10	42	61
150	0	1	38
150	1	7	74
150	2	12	30
150	3	15	178
150	4	17	198
150	5	22	26
150	6	30	14
150	7	33	34
150	8	37	54
150	9	39	74
150	10	42	62
151	0	1	39
151	1	7	75
151	2	12	31
151	3	15	179
151	4	17	199
151	5	22	27
151	6	30	15
151	7	33	35
151	8	37	55
151	9	39	75
151	10	42	63
152	0	1	40
152	1	7	76
152	2	12	32
152	3	15	180
152	4	17	200
152	5	22	28
152	6	30	16
152	7	33	36
152	8	37	56
152	9	39	76
152	10	42	64
153	0	1	41
153	1	7	77
153	2	12	33
153	3	15	181
153	4	17	201
153	5	22	29
153	6	30	17
153	7	33	37
153	8	37	57
153	9	39	77
153	10	42	65
154	0	1	42
154	1	7	78
154	2	12	34
154	3	15	182
154	4	17	202
154	5	22	30
154	6	30	18
154	7	33	38
154	8	37	58
154	9	39	78
154	10	42	66
155	0	1	43
155	1	7	79
155	2	12	35
155	3	15	183
155	4	17	203
155	5	22	31
155	6	30	19
155	7	33	39
155	8	37	59
155	9	39	79
155	10	42	67
156	0	1	44
156	1	7	80
156	2	12	36
156	3	15	184
156	4	17	204
156	5	25	0
156	6	30	20
156	7	33	40
156	8	37	60
156	9	39	80
156	10	42	68
157	0	1	45
157	1	7	81
157	2	12	37
157	3	15	185
157	4	17	205
157	5	25	1
157	6	30	21
157	7	33	41
157	8	37	61
157	9	39	81
157	10	42	69
158	0	1	46
158	1	7	82
158	2	12	38
158	3	15	186
158	4	17	206
158	5	25	2
158	6	30	22
