workers=340
worker	slot	stage	logical_task
0	0	0	0
0	1	1	0
0	2	1	340
0	3	3	168
0	4	5	252
0	5	2	0
0	6	7	0
0	7	7	340
0	8	8	168
0	9	10	252
0	10	9	0
0	11	11	0
0	12	11	340
0	13	12	0
0	14	12	340
0	15	13	0
0	16	14	0
0	17	15	0
0	18	15	340
0	19	15	680
0	20	15	1020
0	21	17	336
0	22	17	676
0	23	17	1016
0	24	16	0
0	25	18	84
0	26	19	0
0	27	20	0
0	28	20	340
0	29	21	0
0	30	22	0
0	31	23	0
0	32	23	340
0	33	25	168
0	34	27	252
0	35	24	0
0	36	29	0
0	37	29	340
0	38	30	168
0	39	32	252
0	40	31	0
0	41	33	0
0	42	33	340
0	43	34	0
0	44	34	340
0	45	35	0
0	46	36	0
0	47	37	0
0	48	37	340
0	49	37	680
0	50	37	1020
0	51	39	336
0	52	39	676
0	53	39	1016
0	54	38	0
0	55	40	84
0	56	41	0
0	57	42	0
0	58	42	340
0	59	43	0
1	0	0	1
1	1	1	1
1	2	1	341
1	3	3	169
1	4	5	253
1	5	2	1
1	6	7	1
1	7	7	341
1	8	8	169
1	9	10	253
1	10	9	1
1	11	11	1
1	12	11	341
1	13	12	1
1	14	12	341
1	15	13	1
1	16	14	1
1	17	15	1
1	18	15	341
1	19	15	681
1	20	15	1021
1	21	17	337
1	22	17	677
1	23	17	1017
1	24	16	1
1	25	18	85
1	26	19	1
1	27	20	1
1	28	20	341
1	29	21	1
1	30	22	1
1	31	23	1
1	32	23	341
1	33	25	169
1	34	27	253
1	35	24	1
1	36	29	1
1	37	29	341
1	38	30	169
1	39	32	253
1	40	31	1
1	41	33	1
1	42	33	341
1	43	34	1
1	44	34	341
1	45	35	1
1	46	36	1
1	47	37	1
1	48	37	341
1	49	37	681
1	50	37	1021
1	51	39	337
1	52	39	677
1	53	39	1017
1	54	38	1
1	55	40	85
1	56	41	1
1	57	42	1
1	58	42	341
1	59	43	1
2	0	0	2
2	1	1	2
2	2	1	342
2	3	3	170
2	4	5	254
2	5	2	2
2	6	7	2
2	7	7	342
2	8	8	170
2	9	10	254
2	10	9	2
2	11	11	2
2	12	11	342
2	13	12	2
2	14	12	342
2	15	13	2
2	16	14	2
2	17	15	2
2	18	15	342
2	19	15	682
2	20	15	1022
2	21	17	338
2	22	17	678
2	23	17	1018
2	24	16	2
2	25	18	86
2	26	19	2
2	27	20	2
2	28	20	342
2	29	21	2
2	30	22	2
2	31	23	2
2	32	23	342
2	33	25	170
2	34	27	254
2	35	24	2
2	36	29	2
2	37	29	342
2	38	30	170
2	39	32	254
2	40	31	2
2	41	33	2
2	42	33	342
2	43	34	2
2	44	34	342
2	45	35	2
2	46	36	2
2	47	37	2
2	48	37	342
2	49	37	682
2	50	37	1022
2	51	39	338
2	52	39	678
2	53	39	1018
2	54	38	2
2	55	40	86
2	56	41	2
2	57	42	2
2	58	42	342
2	59	43	2
3	0	0	3
3	1	1	3
3	2	1	343
3	3	3	171
3	4	5	255
3	5	2	3
3	6	7	3
3	7	7	343
3	8	8	171
3	9	10	255
3	10	9	3
3	11	11	3
3	12	11	343
3	13	12	3
3	14	12	343
3	15	13	3
3	16	14	3
3	17	15	3
3	18	15	343
3	19	15	683
3	20	15	1023
3	21	17	339
3	22	17	679
3	23	17	1019
3	24	16	3
3	25	18	87
3	26	19	3
3	27	20	3
3	28	20	343
3	29	21	3
3	30	22	3
3	31	23	3
3	32	23	343
3	33	25	171
3	34	27	255
3	35	24	3
3	36	29	3
3	37	29	343
3	38	30	171
3	39	32	255
3	40	31	3
3	41	33	3
3	42	33	343
3	43	34	3
3	44	34	343
3	45	35	3
3	46	36	3
3	47	37	3
3	48	37	343
3	49	37	683
3	50	37	1023
3	51	39	339
3	52	39	679
3	53	39	1019
3	54	38	3
3	55	40	87
3	56	41	3
3	57	42	3
3	58	42	343
3	59	43	3
4	0	0	4
4	1	1	4
4	2	1	344
4	3	3	172
4	4	2	4
4	5	7	4
4	6	7	344
4	7	8	172
4	8	9	4
4	9	11	4
4	10	11	344
4	11	12	4
4	12	12	344
4	13	13	4
4	14	14	4
4	15	15	4
4	16	15	344
4	17	15	684
4	18	17	0
4	19	17	340
4	20	17	680
4	21	17	1020
4	22	16	4
4	23	18	88
4	24	19	4
4	25	20	4
4	26	20	344
4	27	21	4
4	28	22	4
4	29	23	4
4	30	23	344
4	31	25	172
4	32	24	4
4	33	29	4
4	34	29	344
4	35	30	172
4	36	31	4
4	37	33	4
4	38	33	344
4	39	34	4
4	40	34	344
4	41	35	4
4	42	36	4
4	43	37	4
4	44	37	344
4	45	37	684
4	46	39	0
4	47	39	340
4	48	39	680
4	49	39	1020
4	50	38	4
4	51	40	88
4	52	41	4
4	53	42	4
4	54	42	344
4	55	43	4
5	0	0	5
5	1	1	5
5	2	1	345
5	3	3	173
5	4	2	5
5	5	7	5
5	6	7	345
5	7	8	173
5	8	9	5
5	9	11	5
5	10	11	345
5	11	12	5
5	12	12	345
5	13	13	5
5	14	14	5
5	15	15	5
5	16	15	345
5	17	15	685
5	18	17	1
5	19	17	341
5	20	17	681
5	21	17	1021
5	22	16	5
5	23	18	89
5	24	19	5
5	25	20	5
5	26	20	345
5	27	21	5
5	28	22	5
5	29	23	5
5	30	23	345
5	31	25	173
5	32	24	5
5	33	29	5
5	34	29	345
5	35	30	173
5	36	31	5
5	37	33	5
5	38	33	345
5	39	34	5
5	40	34	345
5	41	35	5
5	42	36	5
5	43	37	5
5	44	37	345
5	45	37	685
5	46	39	1
5	47	39	341
5	48	39	681
5	49	39	1021
5	50	38	5
5	51	40	89
5	52	41	5
5	53	42	5
5	54	42	345
5	55	43	5
6	0	0	6
6	1	1	6
6	2	1	346
6	3	3	174
6	4	2	6
6	5	7	6
6	6	7	346
6	7	8	174
6	8	9	6
6	9	11	6
6	10	11	346
6	11	12	6
6	12	12	346
6	13	13	6
6	14	14	6
6	15	15	6
6	16	15	346
6	17	15	686
6	18	17	2
6	19	17	342
6	20	17	682
6	21	17	1022
6	22	16	6
6	23	18	90
6	24	19	6
6	25	20	6
6	26	20	346
6	27	21	6
6	28	22	6
6	29	23	6
6	30	23	346
6	31	25	174
6	32	24	6
6	33	29	6
6	34	29	346
6	35	30	174
6	36	31	6
6	37	33	6
6	38	33	346
6	39	34	6
6	40	34	346
6	41	35	6
6	42	36	6
6	43	37	6
6	44	37	346
6	45	37	686
6	46	39	2
6	47	39	342
6	48	39	682
6	49	39	1022
6	50	38	6
6	51	40	90
6	52	41	6
6	53	42	6
6	54	42	346
6	55	43	6
7	0	0	7
7	1	1	7
7	2	1	347
7	3	3	175
7	4	2	7
7	5	7	7
7	6	7	347
7	7	8	175
7	8	9	7
7	9	11	7
7	10	11	347
7	11	12	7
7	12	12	347
7	13	13	7
7	14	14	7
7	15	15	7
7	16	15	347
7	17	15	687
7	18	17	3
7	19	17	343
7	20	17	683
7	21	17	1023
7	22	16	7
7	23	18	91
7	24	19	7
7	25	20	7
7	26	20	347
7	27	21	7
7	28	22	7
7	29	23	7
7	30	23	347
7	31	25	175
7	32	24	7
7	33	29	7
7	34	29	347
7	35	30	175
7	36	31	7
7	37	33	7
7	38	33	347
7	39	34	7
7	40	34	347
7	41	35	7
7	42	36	7
7	43	37	7
7	44	37	347
7	45	37	687
7	46	39	3
7	47	39	343
7	48	39	683
7	49	39	1023
7	50	38	7
7	51	40	91
7	52	41	7
7	53	42	7
7	54	42	347
7	55	43	7
8	0	0	8
8	1	1	8
8	2	1	348
8	3	3	176
8	4	2	8
8	5	7	8
8	6	7	348
8	7	8	176
8	8	9	8
8	9	11	8
8	10	11	348
8	11	12	8
8	12	12	348
8	13	13	8
8	14	14	8
8	15	15	8
8	16	15	348
8	17	15	688
8	18	17	4
8	19	17	344
8	20	17	684
8	21	16	8
8	22	18	92
8	23	19	8
8	24	20	8
8	25	20	348
8	26	21	8
8	27	22	8
8	28	23	8
8	29	23	348
8	30	25	176
8	31	24	8
8	32	29	8
8	33	29	348
8	34	30	176
8	35	31	8
8	36	33	8
8	37	33	348
8	38	34	8
8	39	34	348
8	40	35	8
8	41	36	8
8	42	37	8
8	43	37	348
8	44	37	688
8	45	39	4
8	46	39	344
8	47	39	684
8	48	38	8
8	49	40	92
8	50	41	8
8	51	42	8
8	52	42	348
8	53	43	8
9	0	0	9
9	1	1	9
9	2	1	349
9	3	3	177
9	4	2	9
9	5	7	9
9	6	7	349
9	7	8	177
9	8	9	9
9	9	11	9
9	10	11	349
9	11	12	9
9	12	12	349
9	13	13	9
9	14	14	9
9	15	15	9
9	16	15	349
9	17	15	689
9	18	17	5
9	19	17	345
9	20	17	685
9	21	16	9
9	22	18	93
9	23	19	9
9	24	20	9
9	25	20	349
9	26	21	9
9	27	22	9
9	28	23	9
9	29	23	349
9	30	25	177
9	31	24	9
9	32	29	9
9	33	29	349
9	34	30	177
9	35	31	9
9	36	33	9
9	37	33	349
9	38	34	9
9	39	34	349
9	40	35	9
9	41	36	9
9	42	37	9
9	43	37	349
9	44	37	689
9	45	39	5
9	46	39	345
9	47	39	685
9	48	38	9
9	49	40	93
9	50	41	9
9	51	42	9
9	52	42	349
9	53	43	9
10	0	0	10
10	1	1	10
10	2	1	350
10	3	3	178
10	4	2	10
10	5	7	10
10	6	7	350
10	7	8	178
10	8	9	10
10	9	11	10
10	10	11	350
10	11	12	10
10	12	12	350
10	13	13	10
10	14	14	10
10	15	15	10
10	16	15	350
10	17	15	690
10	18	17	6
10	19	17	346
10	20	17	686
10	21	16	10
10	22	18	94
10	23	19	10
10	24	20	10
10	25	20	350
10	26	21	10
10	27	22	10
10	28	23	10
10	29	23	350
10	30	25	178
10	31	24	10
10	32	29	10
10	33	29	350
10	34	30	178
10	35	31	10
10	36	33	10
10	37	33	350
10	38	34	10
10	39	34	350
10	40	35	10
10	41	36	10
10	42	37	10
10	43	37	350
10	44	37	690
10	45	39	6
10	46	39	346
10	47	39	686
10	48	38	10
10	49	40	94
10	50	41	10
10	51	42	10
10	52	42	350
10	53	43	10
11	0	0	11
11	1	1	11
11	2	1	351
11	3	3	179
11	4	2	11
11	5	7	11
11	6	7	351
11	7	8	179
11	8	9	11
11	9	11	11
11	10	11	351
11	11	12	11
11	12	12	351
11	13	13	11
11	14	14	11
11	15	15	11
11	16	15	351
11	17	15	691
11	18	17	7
11	19	17	347
11	20	17	687
11	21	16	11
11	22	18	95
11	23	19	11
11	24	20	11
11	25	20	351
11	26	21	11
11	27	22	11
11	28	23	11
11	29	23	351
11	30	25	179
11	31	24	11
11	32	29	11
11	33	29	351
11	34	30	179
11	35	31	11
11	36	33	11
11	37	33	351
11	38	34	11
11	39	34	351
11	40	35	11
11	41	36	11
11	42	37	11
11	43	37	351
11	44	37	691
11	45	39	7
11	46	39	347
11	47	39	687
11	48	38	11
11	49	40	95
11	50	41	11
11	51	42	11
11	52	42	351
11	53	43	11
12	0	0	12
12	1	1	12
12	2	1	352
12	3	3	180
12	4	2	12
12	5	7	12
12	6	7	352
12	7	8	180
12	8	9	12
12	9	11	12
12	10	11	352
12	11	12	12
12	12	12	352
12	13	13	12
12	14	14	12
12	15	15	12
12	16	15	352
12	17	15	692
12	18	17	8
12	19	17	348
12	20	17	688
12	21	16	12
12	22	18	96
12	23	19	12
12	24	20	12
12	25	20	352
12	26	21	12
12	27	22	12
12	28	23	12
12	29	23	352
12	30	25	180
12	31	24	12
12	32	29	12
12	33	29	352
12	34	30	180
12	35	31	12
12	36	33	12
12	37	33	352
12	38	34	12
12	39	34	352
12	40	35	12
12	41	36	12
12	42	37	12
12	43	37	352
12	44	37	692
12	45	39	8
12	46	39	348
12	47	39	688
12	48	38	12
12	49	40	96
12	50	41	12
12	51	42	12
12	52	42	352
12	53	43	12
13	0	0	13
13	1	1	13
13	2	1	353
13	3	3	181
13	4	2	13
13	5	7	13
13	6	7	353
13	7	8	181
13	8	9	13
13	9	11	13
13	10	11	353
13	11	12	13
13	12	12	353
13	13	13	13
13	14	14	13
13	15	15	13
13	16	15	353
13	17	15	693
13	18	17	9
13	19	17	349
13	20	17	689
13	21	16	13
13	22	18	97
13	23	19	13
13	24	20	13
13	25	20	353
13	26	21	13
13	27	22	13
13	28	23	13
13	29	23	353
13	30	25	181
13	31	24	13
13	32	29	13
13	33	29	353
13	34	30	181
13	35	31	13
13	36	33	13
13	37	33	353
13	38	34	13
13	39	34	353
13	40	35	13
13	41	36	13
13	42	37	13
13	43	37	353
13	44	37	693
13	45	39	9
13	46	39	349
13	47	39	689
13	48	38	13
13	49	40	97
13	50	41	13
13	51	42	13
13	52	42	353
13	53	43	13
14	0	0	14
14	1	1	14
14	2	1	354
14	3	3	182
14	4	2	14
14	5	7	14
14	6	7	354
14	7	8	182
14	8	9	14
14	9	11	14
14	10	11	354
14	11	12	14
14	12	12	354
14	13	13	14
14	14	14	14
14	15	15	14
14	16	15	354
14	17	15	694
14	18	17	10
14	19	17	350
14	20	17	690
14	21	16	14
14	22	18	98
14	23	19	14
14	24	20	14
14	25	20	354
14	26	21	14
14	27	22	14
14	28	23	14
14	29	23	354
14	30	25	182
14	31	24	14
14	32	29	14
14	33	29	354
14	34	30	182
14	35	31	14
14	36	33	14
14	37	33	354
14	38	34	14
14	39	34	354
14	40	35	14
14	41	36	14
14	42	37	14
14	43	37	354
14	44	37	694
14	45	39	10
14	46	39	350
14	47	39	690
14	48	38	14
14	49	40	98
14	50	41	14
