workers=340
worker	slot	stage	logical_task
23	35	26	23
23	36	23	46
23	37	23	47
23	38	24	23
23	39	27	23
23	40	28	23
23	41	30	23
23	42	29	46
23	43	29	47
23	44	32	23
23	45	31	23
23	46	33	46
23	47	33	47
23	48	34	46
23	49	34	47
23	50	35	23
23	51	36	23
23	52	37	92
23	53	37	93
23	54	37	94
23	55	37	95
23	56	38	23
23	57	39	92
23	58	39	93
23	59	39	94
23	60	39	95
23	61	40	23
23	62	41	23
23	63	42	46
23	64	42	47
23	65	43	23
24	0	0	24
24	1	3	24
24	2	4	24
24	3	1	48
24	4	1	49
24	5	2	24
24	6	5	24
24	7	6	24
24	8	8	24
24	9	7	48
24	10	7	49
24	11	10	24
24	12	9	24
24	13	11	48
24	14	11	49
24	15	12	48
24	16	12	49
24	17	13	24
24	18	14	24
24	19	15	96
24	20	15	97
24	21	15	98
24	22	15	99
24	23	16	24
24	24	17	96
24	25	17	97
24	26	17	98
24	27	17	99
24	28	18	24
24	29	19	24
24	30	20	48
24	31	20	49
24	32	21	24
24	33	22	24
24	34	25	24
24	35	26	24
24	36	23	48
24	37	23	49
24	38	24	24
24	39	27	24
24	40	28	24
24	41	30	24
24	42	29	48
24	43	29	49
24	44	32	24
24	45	31	24
24	46	33	48
24	47	33	49
24	48	34	48
24	49	34	49
24	50	35	24
24	51	36	24
24	52	37	96
24	53	37	97
24	54	37	98
24	55	37	99
24	56	38	24
24	57	39	96
24	58	39	97
24	59	39	98
24	60	39	99
24	61	40	24
24	62	41	24
24	63	42	48
24	64	42	49
24	65	43	24
25	0	0	25
25	1	3	25
25	2	4	25
25	3	1	50
25	4	1	51
25	5	2	25
25	6	5	25
25	7	6	25
25	8	8	25
25	9	7	50
25	10	7	51
25	11	10	25
25	12	9	25
25	13	11	50
25	14	11	51
25	15	12	50
25	16	12	51
25	17	13	25
25	18	14	25
25	19	15	100
25	20	15	101
25	21	15	102
25	22	15	103
25	23	16	25
25	24	17	100
25	25	17	101
25	26	17	102
25	27	17	103
25	28	18	25
25	29	19	25
25	30	20	50
25	31	20	51
25	32	21	25
25	33	22	25
25	34	25	25
25	35	26	25
25	36	23	50
25	37	23	51
25	38	24	25
25	39	27	25
25	40	28	25
25	41	30	25
25	42	29	50
25	43	29	51
25	44	32	25
25	45	31	25
25	46	33	50
25	47	33	51
25	48	34	50
25	49	34	51
25	50	35	25
25	51	36	25
25	52	37	100
25	53	37	101
25	54	37	102
25	55	37	103
25	56	38	25
25	57	39	100
25	58	39	101
25	59	39	102
25	60	39	103
25	61	40	25
25	62	41	25
25	63	42	50
25	64	42	51
25	65	43	25
26	0	0	26
26	1	3	26
26	2	4	26
26	3	1	52
26	4	1	53
26	5	2	26
26	6	5	26
26	7	6	26
26	8	8	26
26	9	7	52
26	10	7	53
