workers=256
worker	slot	stage	logical_task
3	39	39	579
3	40	40	67
3	41	42	35
3	42	42	291
4	0	0	4
4	1	3	164
4	2	1	180
4	3	2	52
4	4	6	20
4	5	7	36
4	6	7	292
4	7	10	164
4	8	11	36
4	9	11	292
4	10	12	164
4	11	13	36
4	12	15	100
4	13	15	356
4	14	15	612
4	15	16	100
4	16	17	164
4	17	17	420
4	18	17	676
4	19	18	164
4	20	20	132
4	21	21	4
4	22	25	68
4	23	23	84
4	24	23	340
4	25	27	116
4	26	30	132
4	27	29	196
4	28	32	68
4	29	31	132
4	30	33	196
4	31	34	68
4	32	34	324
4	33	37	4
4	34	37	260
4	35	37	516
4	36	38	4
4	37	39	68
4	38	39	324
4	39	39	580
4	40	40	68
4	41	42	36
4	42	42	292
5	0	0	5
5	1	3	165
5	2	1	181
5	3	2	53
5	4	6	21
5	5	7	37
5	6	7	293
5	7	10	165
5	8	11	37
5	9	11	293
5	10	12	165
5	11	13	37
5	12	15	101
5	13	15	357
5	14	15	613
5	15	16	101
5	16	17	165
5	17	17	421
5	18	17	677
5	19	18	165
5	20	20	133
5	21	21	5
5	22	25	69
5	23	23	85
5	24	23	341
5	25	27	117
5	26	30	133
5	27	29	197
5	28	32	69
5	29	31	133
5	30	33	197
5	31	34	69
5	32	34	325
5	33	37	5
5	34	37	261
5	35	37	517
5	36	38	5
5	37	39	69
5	38	39	325
5	39	39	581
5	40	40	69
5	41	42	37
5	42	42	293
6	0	0	6
6	1	3	166
6	2	1	182
6	3	2	54
6	4	6	22
6	5	7	38
6	6	7	294
6	7	10	166
6	8	11	38
6	9	11	294
6	10	12	166
6	11	13	38
6	12	15	102
6	13	15	358
6	14	15	614
6	15	16	102
6	16	17	166
6	17	17	422
6	18	17	678
6	19	18	166
6	20	20	134
6	21	21	6
6	22	25	70
6	23	23	86
6	24	23	342
6	25	27	118
6	26	30	134
6	27	29	198
6	28	32	70
6	29	31	134
6	30	33	198
6	31	34	70
6	32	34	326
6	33	37	6
6	34	37	262
6	35	37	518
6	36	38	6
6	37	39	70
6	38	39	326
6	39	39	582
6	40	40	70
6	41	42	38
6	42	42	294
7	0	0	7
7	1	3	167
7	2	1	183
7	3	2	55
7	4	6	23
7	5	7	39
7	6	7	295
7	7	10	167
7	8	11	39
7	9	11	295
7	10	12	167
7	11	13	39
7	12	15	103
7	13	15	359
7	14	15	615
7	15	16	103
7	16	17	167
7	17	17	423
7	18	17	679
7	19	18	167
7	20	20	135
7	21	21	7
7	22	25	71
7	23	23	87
7	24	23	343
7	25	27	119
7	26	30	135
7	27	29	199
7	28	32	71
7	29	31	135
7	30	33	199
7	31	34	71
7	32	34	327
7	33	37	7
7	34	37	263
7	35	37	519
7	36	38	7
7	37	39	71
7	38	39	327
7	39	39	583
7	40	40	71
7	41	42	39
7	42	42	295
8	0	0	8
8	1	3	168
8	2	1	184
8	3	2	56
8	4	6	24
8	5	7	40
8	6	7	296
8	7	10	168
8	8	11	40
8	9	11	296
8	10	12	168
8	11	13	40
8	12	15	104
8	13	15	360
8	14	15	616
8	15	16	104
8	16	17	168
8	17	17	424
8	18	17	680
8	19	18	168
8	20	20	136
8	21	21	8
8	22	25	72
8	23	23	88
8	24	23	344
8	25	27	120
8	26	30	136
8	27	29	200
8	28	32	72
8	29	31	136
8	30	33	200
8	31	34	72
8	32	34	328
8	33	37	8
8	34	37	264
8	35	37	520
8	36	38	8
8	37	39	72
8	38	39	328
8	39	39	584
8	40	40	72
8	41	42	40
8	42	42	296
9	0	0	9
9	1	3	169
9	2	1	185
9	3	2	57
9	4	6	25
9	5	7	41
9	6	7	297
9	7	10	169
9	8	11	41
9	9	11	297
9	10	12	169
9	11	13	41
9	12	15	105
9	13	15	361
9	14	15	617
9	15	16	105
9	16	17	169
9	17	17	425
9	18	17	681
9	19	18	169
9	20	20	137
9	21	21	9
9	22	25	73
9	23	23	89
9	24	23	345
9	25	27	121
9	26	30	137
9	27	29	201
9	28	32	73
9	29	31	137
9	30	33	201
9	31	34	73
9	32	34	329
9	33	37	9
9	34	37	265
9	35	37	521
9	36	38	9
9	37	39	73
9	38	39	329
9	39	39	585
9	40	40	73
9	41	42	41
9	42	42	297
10	0	0	10
10	1	3	170
10	2	1	186
10	3	2	58
10	4	6	26
10	5	7	42
10	6	7	298
10	7	10	170
10	8	11	42
10	9	11	298
10	10	12	170
10	11	13	42
10	12	15	106
10	13	15	362
10	14	15	618
10	15	16	106
10	16	17	170
10	17	17	426
10	18	17	682
10	19	18	170
10	20	20	138
10	21	21	10
10	22	25	74
10	23	23	90
10	24	23	346
10	25	27	122
10	26	30	138
10	27	29	202
10	28	32	74
10	29	31	138
10	30	33	202
10	31	34	74
10	32	34	330
10	33	37	10
10	34	37	266
10	35	37	522
10	36	38	10
10	37	39	74
10	38	39	330
10	39	39	586
10	40	40	74
10	41	42	42
10	42	42	298
11	0	0	11
11	1	3	171
11	2	1	187
11	3	2	59
11	4	6	27
11	5	7	43
11	6	7	299
11	7	10	171
11	8	11	43
11	9	11	299
11	10	12	171
11	11	13	43
11	12	15	107
11	13	15	363
11	14	15	619
11	15	16	107
11	16	17	171
11	17	17	427
11	18	17	683
11	19	18	171
11	20	20	139
11	21	21	11
11	22	25	75
11	23	23	91
11	24	23	347
11	25	27	123
11	26	30	139
11	27	29	203
11	28	32	75
11	29	31	139
11	30	33	203
11	31	34	75
11	32	34	331
11	33	37	11
11	34	37	267
11	35	37	523
11	36	38	11
11	37	39	75
11	38	39	331
11	39	39	587
11	40	40	75
11	41	42	43
11	42	42	299
12	0	0	12
12	1	3	172
12	2	1	188
12	3	2	60
12	4	6	28
12	5	7	44
12	6	7	300
12	7	10	172
12	8	11	44
12	9	11	300
12	10	12	172
12	11	13	44
12	12	15	108
12	13	15	364
12	14	15	620
12	15	16	108
12	16	17	172
12	17	17	428
12	18	17	684
12	19	18	172
12	20	20	140
12	21	21	12
12	22	25	76
12	23	23	92
12	24	23	348
12	25	27	124
12	26	30	140
12	27	29	204
12	28	32	76
12	29	31	140
12	30	33	204
12	31	34	76
12	32	34	332
12	33	37	12
12	34	37	268
12	35	37	524
12	36	38	12
12	37	39	76
12	38	39	332
12	39	39	588
12	40	40	76
12	41	42	44
12	42	42	300
13	0	0	13
13	1	3	173
13	2	1	189
13	3	2	61
13	4	6	29
13	5	7	45
13	6	7	301
13	7	10	173
13	8	11	45
13	9	11	301
13	10	12	173
13	11	13	45
13	12	15	109
13	13	15	365
13	14	15	621
13	15	16	109
13	16	17	173
13	17	17	429
13	18	17	685
13	19	18	173
13	20	20	141
13	21	21	13
13	22	25	77
13	23	23	93
13	24	23	349
13	25	27	125
13	26	30	141
13	27	29	205
13	28	32	77
13	29	31	141
13	30	33	205
13	31	34	77
13	32	34	333
13	33	37	13
13	34	37	269
13	35	37	525
13	36	38	13
13	37	39	77
13	38	39	333
13	39	39	589
13	40	40	77
13	41	42	45
13	42	42	301
14	0	0	14
14	1	3	174
14	2	1	190
14	3	2	62
14	4	6	30
14	5	7	46
14	6	7	302
14	7	10	174
14	8	11	46
14	9	11	302
14	10	12	174
14	11	13	46
14	12	15	110
14	13	15	366
14	14	15	622
14	15	16	110
14	16	17	174
14	17	17	430
14	18	17	686
14	19	18	174
14	20	20	142
14	21	21	14
14	22	25	78
14	23	23	94
14	24	23	350
14	25	27	126
14	26	30	142
14	27	29	206
14	28	32	78
14	29	31	142
14	30	33	206
14	31	34	78
14	32	34	334
14	33	37	14
14	34	37	270
14	35	37	526
14	36	38	14
14	37	39	78
14	38	39	334
14	39	39	590
14	40	40	78
14	41	42	46
14	42	42	302
15	0	0	15
15	1	3	175
15	2	1	191
15	3	2	63
15	4	6	31
15	5	7	47
15	6	7	303
15	7	10	175
15	8	11	47
15	9	11	303
15	10	12	175
15	11	13	47
15	12	15	111
15	13	15	367
15	14	15	623
15	15	16	111
15	16	17	175
15	17	17	431
15	18	17	687
15	19	18	175
15	20	20	143
15	21	21	15
15	22	25	79
15	23	23	95
15	24	23	351
15	25	27	127
15	26	30	143
15	27	29	207
15	28	32	79
15	29	31	143
15	30	33	207
15	31	34	79
15	32	34	335
15	33	37	15
15	34	37	271
15	35	37	527
15	36	38	15
15	37	39	79
15	38	39	335
15	39	39	591
15	40	40	79
15	41	42	47
15	42	42	303
16	0	0	16
16	1	3	176
16	2	1	192
16	3	2	64
16	4	6	32
16	5	7	48
16	6	7	304
16	7	10	176
16	8	11	48
16	9	11	304
16	10	12	176
16	11	13	48
16	12	15	112
16	13	15	368
16	14	15	624
16	15	16	112
16	16	17	176
16	17	17	432
16	18	17	688
16	19	18	176
16	20	20	144
16	21	21	16
16	22	25	80
16	23	23	96
16	24	23	352
16	25	27	128
16	26	30	144
16	27	29	208
16	28	32	80
16	29	31	144
16	30	33	208
16	31	34	80
16	32	34	336
16	33	37	16
16	34	37	272
16	35	37	528
16	36	38	16
16	37	39	80
16	38	39	336
16	39	39	592
16	40	40	80
16	41	42	48
16	42	42	304
17	0	0	17
17	1	3	177
17	2	1	193
17	3	2	65
17	4	6	33
17	5	7	49
17	6	7	305
17	7	10	177
17	8	11	49
17	9	11	305
17	10	12	177
17	11	13	49
17	12	15	113
17	13	15	369
17	14	15	625
17	15	16	113
17	16	17	177
17	17	17	433
17	18	17	689
17	19	18	177
17	20	20	145
17	21	21	17
17	22	25	81
17	23	23	97
17	24	23	353
17	25	27	129
17	26	30	145
17	27	29	209
17	28	32	81
17	29	31	145
17	30	33	209
17	31	34	81
17	32	34	337
17	33	37	17
17	34	37	273
17	35	37	529
17	36	38	17
17	37	39	81
17	38	39	337
17	39	39	593
17	40	40	81
17	41	42	49
17	42	42	305
18	0	0	18
18	1	3	178
18	2	1	194
18	3	2	66
18	4	6	34
18	5	7	50
18	6	7	306
18	7	10	178
18	8	11	50
18	9	11	306
18	10	12	178
18	11	13	50
18	12	15	114
18	13	15	370
18	14	15	626
18	15	16	114
18	16	17	178
18	17	17	434
18	18	17	690
18	19	18	178
18	20	20	146
18	21	21	18
18	22	25	82
18	23	23	98
18	24	23	354
18	25	27	130
18	26	30	146
18	27	29	210
18	28	32	82
18	29	31	146
18	30	33	210
18	31	34	82
18	32	34	338
18	33	37	18
18	34	37	274
18	35	37	530
18	36	38	18
18	37	39	82
18	38	39	338
18	39	39	594
18	40	40	82
18	41	42	50
18	42	42	306
19	0	0	19
19	1	3	179
19	2	1	195
19	3	2	67
19	4	6	35
19	5	7	51
19	6	7	307
19	7	10	179
19	8	11	51
19	9	11	307
19	10	12	179
19	11	13	51
19	12	15	115
19	13	15	371
19	14	15	627
19	15	16	115
19	16	17	179
19	17	17	435
19	18	17	691
19	19	18	179
19	20	20	147
19	21	21	19
19	22	25	83
19	23	23	99
19	24	23	355
19	25	27	131
19	26	30	147
19	27	29	211
19	28	32	83
19	29	31	147
19	30	33	211
19	31	34	83
19	32	34	339
19	33	37	19
19	34	37	275
19	35	37	531
19	36	38	19
19	37	39	83
19	38	39	339
19	39	39	595
19	40	40	83
19	41	42	51
19	42	42	307
20	0	0	20
20	1	3	180
20	2	1	196
20	3	2	68
20	4	6	36
20	5	7	52
20	6	7	308
20	7	10	180
20	8	11	52
20	9	11	308
20	10	12	180
20	11	13	52
20	12	15	116
20	13	15	372
20	14	15	628
20	15	16	116
20	16	17	180
20	17	17	436
20	18	17	692
20	19	18	180
20	20	20	148
20	21	21	20
20	22	25	84
20	23	23	100
20	24	23	356
20	25	27	132
20	26	30	148
20	27	29	212
20	28	32	84
20	29	31	148
20	30	33	212
20	31	34	84
20	32	34	340
20	33	37	20
20	34	37	276
20	35	37	532
20	36	38	20
20	37	39	84
20	38	39	340
20	39	39	596
20	40	40	84
20	41	42	52
20	42	42	308
21	0	0	21
21	1	3	181
21	2	1	197
21	3	2	69
21	4	6	37
21	5	7	53
21	6	7	309
21	7	10	181
21	8	11	53
21	9	11	309
21	10	12	181
21	11	13	53
21	12	15	117
21	13	15	373
21	14	15	629
21	15	16	117
21	16	17	181
21	17	17	437
21	18	17	693
21	19	18	181
21	20	20	149
21	21	21	21
21	22	25	85
21	23	23	101
21	24	23	357
21	25	27	133
21	26	30	149
21	27	29	213
21	28	32	85
21	29	31	149
21	30	33	213
21	31	34	85
21	32	34	341
21	33	37	21
21	34	37	277
21	35	37	533
21	36	38	21
21	37	39	85
21	38	39	341
21	39	39	597
21	40	40	85
21	41	42	53
21	42	42	309
22	0	0	22
22	1	3	182
22	2	1	198
22	3	2	70
22	4	6	38
22	5	7	54
22	6	7	310
22	7	10	182
22	8	11	54
22	9	11	310
22	10	12	182
22	11	13	54
22	12	15	118
22	13	15	374
22	14	15	630
22	15	16	118
22	16	17	182
22	17	17	438
22	18	17	694
22	19	18	182
22	20	20	150
22	21	21	22
22	22	25	86
22	23	23	102
22	24	23	358
22	25	27	134
22	26	30	150
22	27	29	214
22	28	32	86
22	29	31	150
22	30	33	214
22	31	34	86
22	32	34	342
22	33	37	22
22	34	37	278
22	35	37	534
22	36	38	22
22	37	39	86
22	38	39	342
22	39	39	598
22	40	40	86
22	41	42	54
22	42	42	310
23	0	0	23
23	1	3	183
23	2	1	199
23	3	2	71
23	4	6	39
23	5	7	55
23	6	7	311
23	7	10	183
23	8	11	55
23	9	11	311
23	10	12	183
23	11	13	55
23	12	15	119
23	13	15	375
23	14	15	631
23	15	16	119
23	16	17	183
23	17	17	439
23	18	17	695
23	19	18	183
23	20	20	151
23	21	21	23
23	22	25	87
23	23	23	103
23	24	23	359
23	25	27	135
23	26	30	151
23	27	29	215
23	28	32	87
23	29	31	151
23	30	33	215
23	31	34	87
23	32	34	343
23	33	37	23
23	34	37	279
23	35	37	535
23	36	38	23
23	37	39	87
23	38	39	343
23	39	39	599
23	40	40	87
23	41	42	55
23	42	42	311
24	0	0	24
24	1	3	184
24	2	1	200
24	3	2	72
24	4	6	40
24	5	7	56
24	6	7	312
24	7	10	184
24	8	11	56
24	9	11	312
24	10	12	184
24	11	13	56
24	12	15	120
24	13	15	376
24	14	15	632
24	15	16	120
24	16	17	184
24	17	17	440
24	18	17	696
24	19	18	184
24	20	20	152
24	21	21	24
24	22	25	88
24	23	23	104
24	24	23	360
24	25	27	136
24	26	30	152
24	27	29	216
24	28	32	88
24	29	31	152
24	30	33	216
24	31	34	88
24	32	34	344
24	33	37	24
24	34	37	280
24	35	37	536
24	36	38	24
24	37	39	88
24	38	39	344
24	39	39	600
24	40	40	88
24	41	42	56
24	42	42	312
25	0	0	25
25	1	3	185
25	2	1	201
25	3	2	73
25	4	6	41
25	5	7	57
25	6	7	313
25	7	10	185
25	8	11	57
25	9	11	313
25	10	12	185
25	11	13	57
25	12	15	121
25	13	15	377
25	14	15	633
25	15	16	121
25	16	17	185
25	17	17	441
25	18	17	697
25	19	18	185
25	20	20	153
25	21	21	25
25	22	25	89
25	23	23	105
25	24	23	361
25	25	27	137
25	26	30	153
25	27	29	217
25	28	32	89
25	29	31	153
25	30	33	217
25	31	34	89
25	32	34	345
25	33	37	25
25	34	37	281
25	35	37	537
25	36	38	25
25	37	39	89
25	38	39	345
25	39	39	601
25	40	40	89
25	41	42	57
25	42	42	313
26	0	0	26
26	1	3	186
26	2	1	202
26	3	2	74
26	4	6	42
26	5	7	58
26	6	7	314
26	7	10	186
26	8	11	58
26	9	11	314
26	10	12	186
26	11	13	58
26	12	15	122
26	13	15	378
26	14	15	634
26	15	16	122
26	16	17	186
26	17	17	442
26	18	17	698
26	19	18	186
26	20	20	154
26	21	21	26
26	22	25	90
26	23	23	106
26	24	23	362
26	25	27	138
26	26	30	154
26	27	29	218
26	28	32	90
26	29	31	154
26	30	33	218
26	31	34	90
26	32	34	346
26	33	37	26
26	34	37	282
26	35	37	538
26	36	38	26
26	37	39	90
26	38	39	346
26	39	39	602
26	40	40	90
26	41	42	58
26	42	42	314
27	0	0	27
27	1	3	187
27	2	1	203
27	3	2	75
27	4	6	43
27	5	7	59
27	6	7	315
27	7	10	187
27	8	11	59
27	9	11	315
27	10	12	187
27	11	13	59
27	12	15	123
27	13	15	379
27	14	15	635
27	15	16	123
27	16	17	187
27	17	17	443
27	18	17	699
27	19	18	187
27	20	20	155
27	21	21	27
27	22	25	91
27	23	23	107
27	24	23	363
27	25	27	139
27	26	30	155
27	27	29	219
27	28	32	91
27	29	31	155
27	30	33	219
27	31	34	91
27	32	34	347
27	33	37	27
27	34	37	283
27	35	37	539
27	36	38	27
27	37	39	91
27	38	39	347
27	39	39	603
27	40	40	91
27	41	42	59
27	42	42	315
28	0	0	28
28	1	3	188
28	2	1	204
28	3	2	76
28	4	6	44
28	5	7	60
28	6	7	316
28	7	10	188
28	8	11	60
28	9	11	316
28	10	12	188
28	11	13	60
28	12	15	124
28	13	15	380
28	14	15	636
28	15	16	124
28	16	17	188
28	17	17	444
28	18	17	700
28	19	18	188
28	20	20	156
28	21	21	28
28	22	25	92
28	23	23	108
28	24	23	364
28	25	27	140
28	26	30	156
28	27	29	220
28	28	32	92
28	29	31	156
28	30	33	220
28	31	34	92
28	32	34	348
28	33	37	28
28	34	37	284
28	35	37	540
28	36	38	28
28	37	39	92
28	38	39	348
28	39	39	604
28	40	40	92
28	41	42	60
28	42	42	316
29	0	0	29
29	1	3	189
29	2	1	205
29	3	2	77
29	4	6	45
29	5	7	61
29	6	7	317
29	7	10	189
29	8	11	61
29	9	11	317
29	10	12	189
29	11	13	61
29	12	15	125
29	13	15	381
29	14	15	637
29	15	16	125
29	16	17	189
29	17	17	445
29	18	17	701
29	19	18	189
29	20	20	157
29	21	21	29
29	22	25	93
29	23	23	109
29	24	23	365
29	25	27	141
29	26	30	157
29	27	29	221
29	28	32	93
29	29	31	157
29	30	33	221
29	31	34	93
29	32	34	349
29	33	37	29
29	34	37	285
29	35	37	541
29	36	38	29
29	37	39	93
29	38	39	349
29	39	39	605
29	40	40	93
29	41	42	61
29	42	42	317
30	0	0	30
30	1	3	190
30	2	1	206
30	3	2	78
30	4	6	46
30	5	7	62
30	6	7	318
30	7	10	190
30	8	11	62
30	9	11	318
30	10	12	190
30	11	13	62
30	12	15	126
30	13	15	382
30	14	15	638
30	15	16	126
30	16	17	190
30	17	17	446
30	18	17	702
30	19	18	190
30	20	20	158
30	21	21	30
30	22	25	94
30	23	23	110
30	24	23	366
30	25	27	142
30	26	30	158
30	27	29	222
30	28	32	94
30	29	31	158
30	30	33	222
30	31	34	94
30	32	34	350
30	33	37	30
30	34	37	286
30	35	37	542
30	36	38	30
30	37	39	94
30	38	39	350
30	39	39	606
30	40	40	94
30	41	42	62
30	42	42	318
31	0	0	31
31	1	3	191
31	2	1	207
31	3	2	79
31	4	6	47
31	5	7	63
31	6	7	319
31	7	10	191
31	8	11	63
31	9	11	319
31	10	12	191
31	11	13	63
31	12	15	127
31	13	15	383
31	14	15	639
31	15	16	127
31	16	17	191
31	17	17	447
31	18	17	703
31	19	18	191
31	20	20	159
31	21	21	31
31	22	25	95
31	23	23	111
31	24	23	367
31	25	27	143
31	26	30	159
31	27	29	223
31	28	32	95
31	29	31	159
31	30	33	223
31	31	34	95
31	32	34	351
31	33	37	31
31	34	37	287
31	35	37	543
31	36	38	31
31	37	39	95
31	38	39	351
31	39	39	607
31	40	40	95
31	41	42	63
31	42	42	319
32	0	0	32
32	1	4	0
32	2	1	208
32	3	2	80
32	4	8	0
32	5	7	64
32	6	7	320
32	7	9	0
32	8	11	64
32	9	11	320
32	10	12	192
32	11	13	64
32	12	15	128
32	13	15	384
32	14	15	640
32	15	16	128
32	16	17	192
32	17	17	448
32	18	17	704
32	19	19	0
32	20	20	160
32	21	21	32
32	22	25	96
32	23	23	112
32	24	23	368
32	25	27	144
32	26	30	160
32	27	29	224
32	28	32	96
32	29	31	160
32	30	33	224
32	31	34	96
32	32	34	352
32	33	37	32
32	34	37	288
32	35	37	544
32	36	38	32
32	37	39	96
32	38	39	352
32	39	39	608
32	40	40	96
32	41	42	64
32	42	42	320
33	0	0	33
33	1	4	1
33	2	1	209
33	3	2	81
33	4	8	1
33	5	7	65
33	6	7	321
33	7	9	1
33	8	11	65
33	9	11	321
33	10	12	193
33	11	13	65
33	12	15	129
33	13	15	385
33	14	15	641
33	15	16	129
33	16	17	193
33	17	17	449
33	18	17	705
33	19	19	1
33	20	20	161
33	21	21	33
33	22	25	97
33	23	23	113
33	24	23	369
33	25	27	145
33	26	30	161
33	27	29	225
33	28	32	97
33	29	31	161
33	30	33	225
33	31	34	97
33	32	34	353
33	33	37	33
33	34	37	289
33	35	37	545
33	36	38	33
33	37	39	97
33	38	39	353
33	39	39	609
33	40	40	97
33	41	42	65
33	42	42	321
34	0	0	34
34	1	4	2
34	2	1	210
34	3	2	82
34	4	8	2
34	5	7	66
34	6	7	322
34	7	9	2
34	8	11	66
34	9	11	322
34	10	12	194
34	11	13	66
34	12	15	130
34	13	15	386
34	14	15	642
34	15	16	130
34	16	17	194
34	17	17	450
34	18	17	706
34	19	19	2
34	20	20	162
34	21	21	34
34	22	25	98
34	23	23	114
34	24	23	370
34	25	27	146
34	26	30	162
34	27	29	226
34	28	32	98
34	29	31	162
34	30	33	226
34	31	34	98
34	32	34	354
34	33	37	34
34	34	37	290
34	35	37	546
34	36	38	34
34	37	39	98
34	38	39	354
34	39	39	610
34	40	40	98
34	41	42	66
34	42	42	322
35	0	0	35
35	1	4	3
35	2	1	211
35	3	2	83
35	4	8	3
35	5	7	67
35	6	7	323
35	7	9	3
35	8	11	67
35	9	11	323
35	10	12	195
35	11	13	67
35	12	15	131
35	13	15	387
35	14	15	643
35	15	16	131
35	16	17	195
35	17	17	451
35	18	17	707
35	19	19	3
35	20	20	163
35	21	21	35
35	22	25	99
35	23	23	115
35	24	23	371
35	25	27	147
35	26	30	163
35	27	29	227
35	28	32	99
35	29	31	163
35	30	33	227
35	31	34	99
35	32	34	355
35	33	37	35
35	34	37	291
35	35	37	547
35	36	38	35
35	37	39	99
35	38	39	355
35	39	39	611
35	40	40	99
35	41	42	67
35	42	42	323
36	0	0	36
36	1	4	4
36	2	1	212
36	3	2	84
36	4	8	4
36	5	7	68
36	6	7	324
36	7	9	4
36	8	11	68
36	9	11	324
36	10	12	196
36	11	13	68
36	12	15	132
36	13	15	388
36	14	15	644
36	15	16	132
36	16	17	196
36	17	17	452
36	18	17	708
36	19	19	4
36	20	20	164
36	21	21	36
36	22	25	100
36	23	23	116
36	24	23	372
36	25	27	148
36	26	30	164
36	27	29	228
36	28	32	100
36	29	31	164
36	30	33	228
36	31	34	100
36	32	34	356
36	33	37	36
36	34	37	292
36	35	37	548
36	36	38	36
36	37	39	100
36	38	39	356
36	39	39	612
36	40	40	100
36	41	42	68
36	42	42	324
37	0	0	37
37	1	4	5
37	2	1	213
37	3	2	85
37	4	8	5
37	5	7	69
37	6	7	325
37	7	9	5
37	8	11	69
37	9	11	325
37	10	12	197
37	11	13	69
37	12	15	133
37	13	15	389
37	14	15	645
37	15	16	133
37	16	17	197
37	17	17	453
37	18	17	709
37	19	19	5
37	20	20	165
37	21	21	37
37	22	25	101
37	23	23	117
37	24	23	373
37	25	27	149
37	26	30	165
37	27	29	229
37	28	32	101
37	29	31	165
37	30	33	229
37	31	34	101
37	32	34	357
37	33	37	37
37	34	37	293
37	35	37	549
37	36	38	37
37	37	39	101
37	38	39	357
37	39	39	613
37	40	40	101
37	41	42	69
37	42	42	325
38	0	0	38
38	1	4	6
38	2	1	214
38	3	2	86
38	4	8	6
38	5	7	70
38	6	7	326
38	7	9	6
38	8	11	70
38	9	11	326
38	10	12	198
38	11	13	70
38	12	15	134
38	13	15	390
38	14	15	646
38	15	16	134
38	16	17	198
38	17	17	454
38	18	17	710
38	19	19	6
38	20	20	166
38	21	21	38
38	22	25	102
38	23	23	118
38	24	23	374
38	25	27	150
38	26	30	166
38	27	29	230
38	28	32	102
38	29	31	166
38	30	33	230
38	31	34	102
38	32	34	358
38	33	37	38
38	34	37	294
38	35	37	550
38	36	38	38
38	37	39	102
38	38	39	358
38	39	39	614
38	40	40	102
38	41	42	70
38	42	42	326
39	0	0	39
39	1	4	7
39	2	1	215
39	3	2	87
39	4	8	7
39	5	7	71
39	6	7	327
39	7	9	7
39	8	11	71
39	9	11	327
39	10	12	199
39	11	13	71
39	12	15	135
39	13	15	391
39	14	15	647
39	15	16	135
39	16	17	199
39	17	17	455
39	18	17	711
39	19	19	7
39	20	20	167
39	21	21	39
39	22	25	103
39	23	23	119
39	24	23	375
39	25	27	151
39	26	30	167
39	27	29	231
39	28	32	103
39	29	31	167
39	30	33	231
39	31	34	103
39	32	34	359
39	33	37	39
39	34	37	295
39	35	37	551
39	36	38	39
39	37	39	103
39	38	39	359
39	39	39	615
39	40	40	103
39	41	42	71
39	42	42	327
40	0	0	40
40	1	4	8
40	2	1	216
40	3	2	88
40	4	8	8
40	5	7	72
40	6	7	328
40	7	9	8
40	8	11	72
40	9	11	328
40	10	12	200
40	11	13	72
40	12	15	136
40	13	15	392
40	14	15	648
40	15	16	136
40	16	17	200
40	17	17	456
40	18	17	712
40	19	19	8
40	20	20	168
40	21	21	40
40	22	25	104
40	23	23	120
40	24	23	376
