workers=256
worker	slot	stage	logical_task
48	8	28	0
48	9	34	48
48	10	37	48
48	11	39	48
48	12	38	48
48	13	42	48
49	0	1	49
49	1	6	1
49	2	12	49
49	3	15	49
49	4	17	49
49	5	16	49
49	6	20	49
49	7	23	49
49	8	28	1
49	9	34	49
49	10	37	49
49	11	39	49
49	12	38	49
49	13	42	49
50	0	1	50
50	1	6	2
50	2	12	50
50	3	15	50
50	4	17	50
50	5	16	50
50	6	20	50
50	7	23	50
50	8	28	2
50	9	34	50
50	10	37	50
50	11	39	50
50	12	38	50
50	13	42	50
51	0	1	51
51	1	6	3
51	2	12	51
51	3	15	51
51	4	17	51
51	5	16	51
51	6	20	51
51	7	23	51
51	8	28	3
51	9	34	51
51	10	37	51
51	11	39	51
51	12	38	51
51	13	42	51
52	0	1	52
52	1	6	4
52	2	12	52
52	3	15	52
52	4	17	52
52	5	16	52
52	6	20	52
52	7	23	52
52	8	28	4
52	9	34	52
52	10	37	52
52	11	39	52
52	12	38	52
52	13	42	52
53	0	1	53
53	1	6	5
53	2	12	53
53	3	15	53
53	4	17	53
53	5	16	53
53	6	20	53
53	7	23	53
53	8	28	5
53	9	34	53
53	10	37	53
53	11	39	53
53	12	38	53
53	13	42	53
54	0	1	54
54	1	6	6
54	2	12	54
54	3	15	54
54	4	17	54
54	5	16	54
54	6	20	54
54	7	23	54
54	8	28	6
54	9	34	54
54	10	37	54
54	11	39	54
54	12	38	54
54	13	42	54
55	0	1	55
55	1	6	7
55	2	12	55
55	3	15	55
55	4	17	55
55	5	16	55
55	6	20	55
55	7	23	55
55	8	28	7
55	9	34	55
55	10	37	55
55	11	39	55
55	12	38	55
55	13	42	55
56	0	1	56
56	1	6	8
56	2	12	56
56	3	15	56
56	4	17	56
56	5	16	56
56	6	20	56
56	7	23	56
56	8	28	8
56	9	34	56
56	10	37	56
56	11	39	56
56	12	38	56
56	13	42	56
57	0	1	57
57	1	6	9
57	2	12	57
57	3	15	57
57	4	17	57
57	5	16	57
57	6	20	57
57	7	23	57
57	8	28	9
57	9	34	57
57	10	37	57
57	11	39	57
57	12	38	57
57	13	42	57
58	0	1	58
58	1	6	10
58	2	12	58
58	3	15	58
58	4	17	58
58	5	16	58
58	6	20	58
58	7	23	58
58	8	28	10
58	9	34	58
58	10	37	58
58	11	39	58
58	12	38	58
58	13	42	58
59	0	1	59
59	1	6	11
59	2	12	59
59	3	15	59
59	4	17	59
59	5	16	59
59	6	20	59
59	7	23	59
59	8	28	11
59	9	34	59
59	10	37	59
59	11	39	59
59	12	38	59
59	13	42	59
60	0	1	60
60	1	6	12
60	2	12	60
60	3	15	60
60	4	17	60
60	5	16	60
60	6	20	60
60	7	23	60
60	8	28	12
60	9	34	60
60	10	37	60
60	11	39	60
60	12	38	60
60	13	42	60
61	0	1	61
61	1	6	13
61	2	12	61
61	3	15	61
61	4	17	61
61	5	16	61
61	6	20	61
61	7	23	61
61	8	28	13
61	9	34	61
61	10	37	61
61	11	39	61
61	12	38	61
61	13	42	61
62	0	1	62
62	1	6	14
62	2	12	62
62	3	15	62
62	4	17	62
62	5	16	62
62	6	20	62
62	7	23	62
62	8	28	14
62	9	34	62
62	10	37	62
62	11	39	62
62	12	38	62
62	13	42	62
63	0	1	63
63	1	6	15
63	2	12	63
63	3	15	63
63	4	17	63
63	5	16	63
63	6	20	63
63	7	23	63
63	8	28	15
63	9	34	63
63	10	37	63
63	11	39	63
63	12	38	63
63	13	42	63
64	0	1	64
64	1	12	64
64	2	15	64
64	3	17	64
64	4	18	0
64	5	20	64
64	6	23	64
64	7	34	64
64	8	37	64
64	9	39	64
64	10	40	0
64	11	42	64
65	0	1	65
65	1	12	65
65	2	15	65
65	3	17	65
65	4	18	1
65	5	20	65
65	6	23	65
65	7	34	65
65	8	37	65
65	9	39	65
65	10	40	1
65	11	42	65
66	0	1	66
66	1	12	66
66	2	15	66
66	3	17	66
66	4	18	2
66	5	20	66
66	6	23	66
66	7	34	66
66	8	37	66
66	9	39	66
66	10	40	2
66	11	42	66
67	0	1	67
67	1	12	67
67	2	15	67
67	3	17	67
67	4	18	3
67	5	20	67
67	6	23	67
67	7	34	67
67	8	37	67
67	9	39	67
67	10	40	3
67	11	42	67
68	0	1	68
68	1	12	68
68	2	15	68
68	3	17	68
68	4	18	4
68	5	20	68
68	6	23	68
68	7	34	68
68	8	37	68
68	9	39	68
68	10	40	4
68	11	42	68
69	0	1	69
69	1	12	69
69	2	15	69
69	3	17	69
69	4	18	5
69	5	20	69
69	6	23	69
69	7	34	69
69	8	37	69
69	9	39	69
69	10	40	5
69	11	42	69
70	0	1	70
70	1	12	70
70	2	15	70
70	3	17	70
70	4	18	6
70	5	20	70
70	6	23	70
70	7	34	70
70	8	37	70
70	9	39	70
70	10	40	6
70	11	42	70
71	0	1	71
71	1	12	71
71	2	15	71
71	3	17	71
71	4	18	7
71	5	20	71
71	6	23	71
71	7	34	71
71	8	37	71
71	9	39	71
71	10	40	7
71	11	42	71
72	0	1	72
72	1	12	72
72	2	15	72
72	3	17	72
72	4	18	8
72	5	20	72
72	6	23	72
72	7	34	72
72	8	37	72
72	9	39	72
72	10	40	8
72	11	42	72
73	0	1	73
73	1	12	73
73	2	15	73
73	3	17	73
73	4	18	9
73	5	20	73
73	6	23	73
73	7	34	73
73	8	37	73
73	9	39	73
73	10	40	9
73	11	42	73
74	0	1	74
74	1	12	74
74	2	15	74
74	3	17	74
74	4	18	10
74	5	20	74
74	6	23	74
74	7	34	74
74	8	37	74
74	9	39	74
74	10	40	10
74	11	42	74
75	0	1	75
75	1	12	75
75	2	15	75
75	3	17	75
75	4	18	11
75	5	20	75
75	6	23	75
75	7	34	75
75	8	37	75
75	9	39	75
75	10	40	11
75	11	42	75
76	0	1	76
76	1	12	76
76	2	15	76
76	3	17	76
76	4	18	12
76	5	20	76
76	6	23	76
76	7	34	76
76	8	37	76
76	9	39	76
76	10	40	12
76	11	42	76
77	0	1	77
77	1	12	77
77	2	15	77
77	3	17	77
77	4	18	13
77	5	20	77
77	6	23	77
77	7	34	77
77	8	37	77
77	9	39	77
77	10	40	13
77	11	42	77
78	0	1	78
78	1	12	78
78	2	15	78
78	3	17	78
78	4	18	14
78	5	20	78
78	6	23	78
78	7	34	78
78	8	37	78
78	9	39	78
78	10	40	14
78	11	42	78
79	0	1	79
79	1	12	79
79	2	15	79
79	3	17	79
79	4	18	15
79	5	20	79
79	6	23	79
79	7	34	79
79	8	37	79
79	9	39	79
79	10	40	15
79	11	42	79
80	0	1	80
80	1	12	80
80	2	15	80
80	3	17	80
80	4	18	16
80	5	20	80
80	6	23	80
80	7	34	80
80	8	37	80
80	9	39	80
80	10	40	16
80	11	42	80
81	0	1	81
81	1	12	81
81	2	15	81
81	3	17	81
81	4	18	17
81	5	20	81
81	6	23	81
81	7	34	81
81	8	37	81
81	9	39	81
81	10	40	17
81	11	42	81
82	0	1	82
82	1	12	82
82	2	15	82
82	3	17	82
82	4	18	18
82	5	20	82
82	6	23	82
82	7	34	82
82	8	37	82
82	9	39	82
82	10	40	18
82	11	42	82
83	0	1	83
83	1	12	83
83	2	15	83
83	3	17	83
83	4	18	19
83	5	20	83
83	6	23	83
83	7	34	83
83	8	37	83
83	9	39	83
83	10	40	19
83	11	42	83
84	0	1	84
84	1	12	84
84	2	15	84
84	3	17	84
84	4	18	20
84	5	20	84
84	6	23	84
84	7	34	84
84	8	37	84
84	9	39	84
84	10	40	20
84	11	42	84
85	0	1	85
85	1	12	85
85	2	15	85
85	3	17	85
85	4	18	21
85	5	20	85
85	6	23	85
85	7	34	85
85	8	37	85
85	9	39	85
85	10	40	21
85	11	42	85
86	0	1	86
86	1	12	86
86	2	15	86
86	3	17	86
86	4	18	22
86	5	20	86
86	6	23	86
86	7	34	86
86	8	37	86
86	9	39	86
86	10	40	22
86	11	42	86
87	0	1	87
87	1	12	87
87	2	15	87
87	3	17	87
87	4	18	23
87	5	20	87
87	6	23	87
87	7	34	87
87	8	37	87
87	9	39	87
87	10	40	23
87	11	42	87
88	0	1	88
88	1	12	88
88	2	15	88
88	3	17	88
88	4	18	24
88	5	20	88
88	6	23	88
88	7	34	88
88	8	37	88
88	9	39	88
88	10	40	24
88	11	42	88
89	0	1	89
89	1	12	89
89	2	15	89
89	3	17	89
89	4	18	25
89	5	20	89
89	6	23	89
89	7	34	89
89	8	37	89
89	9	39	89
89	10	40	25
89	11	42	89
90	0	1	90
90	1	12	90
90	2	15	90
90	3	17	90
90	4	18	26
90	5	20	90
90	6	23	90
90	7	34	90
90	8	37	90
90	9	39	90
90	10	40	26
90	11	42	90
91	0	1	91
91	1	12	91
91	2	15	91
91	3	17	91
91	4	18	27
91	5	20	91
91	6	23	91
91	7	34	91
91	8	37	91
91	9	39	91
91	10	40	27
91	11	42	91
92	0	1	92
92	1	12	92
92	2	15	92
92	3	17	92
92	4	18	28
92	5	20	92
92	6	23	92
92	7	34	92
92	8	37	92
92	9	39	92
92	10	40	28
92	11	42	92
93	0	1	93
93	1	12	93
93	2	15	93
93	3	17	93
93	4	18	29
93	5	20	93
93	6	23	93
93	7	34	93
93	8	37	93
93	9	39	93
93	10	40	29
93	11	42	93
94	0	1	94
94	1	12	94
94	2	15	94
94	3	17	94
94	4	18	30
94	5	20	94
94	6	23	94
94	7	34	94
94	8	37	94
94	9	39	94
94	10	40	30
94	11	42	94
95	0	1	95
95	1	12	95
95	2	15	95
95	3	17	95
95	4	18	31
95	5	20	95
95	6	23	95
95	7	34	95
95	8	37	95
95	9	39	95
95	10	40	31
95	11	42	95
96	0	1	96
96	1	12	96
96	2	15	96
96	3	17	96
96	4	18	32
96	5	20	96
96	6	23	96
96	7	34	96
96	8	37	96
96	9	39	96
96	10	40	32
96	11	42	96
97	0	1	97
97	1	12	97
97	2	15	97
97	3	17	97
97	4	18	33
97	5	20	97
97	6	23	97
97	7	34	97
97	8	37	97
97	9	39	97
97	10	40	33
97	11	42	97
98	0	1	98
98	1	12	98
98	2	15	98
98	3	17	98
98	4	18	34
98	5	20	98
98	6	23	98
98	7	34	98
98	8	37	98
98	9	39	98
98	10	40	34
98	11	42	98
99	0	1	99
99	1	12	99
99	2	15	99
99	3	17	99
99	4	18	35
99	5	20	99
99	6	23	99
99	7	34	99
99	8	37	99
99	9	39	99
99	10	40	35
99	11	42	99
100	0	1	100
100	1	12	100
100	2	15	100
100	3	17	100
100	4	18	36
100	5	20	100
100	6	23	100
100	7	34	100
100	8	37	100
100	9	39	100
100	10	40	36
100	11	42	100
101	0	1	101
101	1	12	101
101	2	15	101
101	3	17	101
101	4	18	37
101	5	20	101
101	6	23	101
101	7	34	101
101	8	37	101
101	9	39	101
101	10	40	37
101	11	42	101
102	0	1	102
102	1	12	102
102	2	15	102
102	3	17	102
102	4	18	38
102	5	20	102
102	6	23	102
102	7	34	102
102	8	37	102
102	9	39	102
102	10	40	38
102	11	42	102
103	0	1	103
103	1	12	103
103	2	15	103
103	3	17	103
103	4	18	39
103	5	20	103
103	6	23	103
103	7	34	103
103	8	37	103
103	9	39	103
103	10	40	39
103	11	42	103
104	0	1	104
104	1	12	104
104	2	15	104
104	3	17	104
104	4	18	40
104	5	20	104
104	6	23	104
104	7	34	104
104	8	37	104
104	9	39	104
104	10	40	40
104	11	42	104
105	0	1	105
105	1	12	105
105	2	15	105
105	3	17	105
105	4	18	41
105	5	20	105
105	6	23	105
105	7	34	105
105	8	37	105
105	9	39	105
105	10	40	41
105	11	42	105
106	0	1	106
106	1	12	106
106	2	15	106
106	3	17	106
106	4	18	42
106	5	20	106
106	6	23	106
106	7	34	106
106	8	37	106
106	9	39	106
106	10	40	42
106	11	42	106
107	0	1	107
107	1	12	107
107	2	15	107
107	3	17	107
107	4	18	43
107	5	20	107
107	6	23	107
107	7	34	107
107	8	37	107
107	9	39	107
107	10	40	43
107	11	42	107
108	0	1	108
108	1	12	108
108	2	15	108
108	3	17	108
108	4	18	44
108	5	20	108
108	6	23	108
108	7	34	108
108	8	37	108
108	9	39	108
108	10	40	44
108	11	42	108
109	0	1	109
109	1	12	109
109	2	15	109
109	3	17	109
109	4	18	45
109	5	20	109
109	6	23	109
109	7	34	109
109	8	37	109
109	9	39	109
109	10	40	45
109	11	42	109
110	0	1	110
110	1	12	110
110	2	15	110
110	3	17	110
110	4	18	46
110	5	20	110
110	6	23	110
110	7	34	110
110	8	37	110
110	9	39	110
110	10	40	46
110	11	42	110
111	0	1	111
111	1	12	111
111	2	15	111
111	3	17	111
111	4	18	47
111	5	20	111
111	6	23	111
111	7	34	111
111	8	37	111
111	9	39	111
111	10	40	47
111	11	42	111
112	0	1	112
112	1	12	112
112	2	15	112
112	3	17	112
112	4	18	48
112	5	20	112
112	6	23	112
112	7	34	112
112	8	37	112
112	9	39	112
112	10	40	48
112	11	42	112
113	0	1	113
113	1	12	113
113	2	15	113
113	3	17	113
113	4	18	49
113	5	20	113
113	6	23	113
113	7	34	113
113	8	37	113
113	9	39	113
113	10	40	49
113	11	42	113
114	0	1	114
114	1	12	114
114	2	15	114
114	3	17	114
114	4	18	50
114	5	20	114
114	6	23	114
114	7	34	114
114	8	37	114
114	9	39	114
114	10	40	50
114	11	42	114
115	0	1	115
115	1	12	115
115	2	15	115
115	3	17	115
115	4	18	51
115	5	20	115
115	6	23	115
115	7	34	115
115	8	37	115
115	9	39	115
115	10	40	51
115	11	42	115
116	0	1	116
116	1	12	116
116	2	15	116
116	3	17	116
116	4	18	52
116	5	20	116
116	6	23	116
116	7	34	116
116	8	37	116
116	9	39	116
116	10	40	52
116	11	42	116
117	0	1	117
117	1	12	117
117	2	15	117
117	3	17	117
117	4	18	53
117	5	20	117
117	6	23	117
117	7	34	117
117	8	37	117
117	9	39	117
117	10	40	53
117	11	42	117
118	0	1	118
118	1	12	118
118	2	15	118
118	3	17	118
118	4	18	54
118	5	20	118
118	6	23	118
118	7	34	118
118	8	37	118
118	9	39	118
118	10	40	54
118	11	42	118
119	0	1	119
119	1	12	119
119	2	15	119
119	3	17	119
119	4	18	55
119	5	20	119
119	6	23	119
119	7	34	119
119	8	37	119
119	9	39	119
119	10	40	55
119	11	42	119
120	0	1	120
120	1	12	120
120	2	15	120
120	3	17	120
120	4	18	56
120	5	20	120
120	6	23	120
120	7	34	120
120	8	37	120
120	9	39	120
120	10	40	56
120	11	42	120
121	0	1	121
121	1	12	121
121	2	15	121
