workers=256
worker	slot	stage	logical_task
0	0	0	0
0	1	3	128
0	2	1	64
0	3	1	320
0	4	2	64
0	5	5	192
0	6	8	128
0	7	7	128
0	8	7	384
0	9	10	128
0	10	9	128
0	11	11	128
0	12	11	384
0	13	12	128
0	14	12	384
0	15	14	0
0	16	15	128
0	17	15	384
0	18	15	640
0	19	15	896
0	20	16	128
0	21	17	128
0	22	17	384
0	23	17	640
0	24	17	896
0	25	18	128
0	26	20	0
0	27	20	256
0	28	21	0
0	29	25	0
0	30	26	0
0	31	23	192
0	32	23	448
0	33	27	64
0	34	30	0
0	35	29	0
0	36	29	256
0	37	32	0
0	38	31	0
0	39	33	0
0	40	33	256
0	41	34	0
0	42	34	256
0	43	35	0
0	44	37	0
0	45	37	256
0	46	37	512
0	47	37	768
0	48	38	0
0	49	39	0
0	50	39	256
0	51	39	512
0	52	39	768
0	53	40	0
0	54	41	0
0	55	42	128
0	56	42	384
1	0	0	1
1	1	3	129
1	2	1	65
1	3	1	321
1	4	2	65
1	5	5	193
1	6	8	129
1	7	7	129
1	8	7	385
1	9	10	129
1	10	9	129
1	11	11	129
1	12	11	385
1	13	12	129
1	14	12	385
1	15	14	1
1	16	15	129
1	17	15	385
1	18	15	641
1	19	15	897
1	20	16	129
1	21	17	129
1	22	17	385
1	23	17	641
1	24	17	897
1	25	18	129
1	26	20	1
1	27	20	257
1	28	21	1
1	29	25	1
1	30	26	1
1	31	23	193
1	32	23	449
1	33	27	65
1	34	30	1
1	35	29	1
1	36	29	257
1	37	32	1
1	38	31	1
1	39	33	1
1	40	33	257
1	41	34	1
1	42	34	257
1	43	35	1
1	44	37	1
1	45	37	257
1	46	37	513
1	47	37	769
1	48	38	1
1	49	39	1
1	50	39	257
1	51	39	513
1	52	39	769
1	53	40	1
1	54	41	1
1	55	42	129
1	56	42	385
2	0	0	2
2	1	3	130
2	2	1	66
2	3	1	322
2	4	2	66
2	5	5	194
2	6	8	130
2	7	7	130
2	8	7	386
2	9	10	130
2	10	9	130
2	11	11	130
2	12	11	386
2	13	12	130
2	14	12	386
2	15	14	2
2	16	15	130
2	17	15	386
2	18	15	642
2	19	15	898
2	20	16	130
2	21	17	130
2	22	17	386
2	23	17	642
2	24	17	898
2	25	18	130
2	26	20	2
2	27	20	258
2	28	21	2
2	29	25	2
2	30	26	2
2	31	23	194
2	32	23	450
2	33	27	66
2	34	30	2
2	35	29	2
2	36	29	258
2	37	32	2
2	38	31	2
2	39	33	2
2	40	33	258
2	41	34	2
2	42	34	258
2	43	35	2
2	44	37	2
2	45	37	258
2	46	37	514
2	47	37	770
2	48	38	2
2	49	39	2
2	50	39	258
2	51	39	514
2	52	39	770
2	53	40	2
2	54	41	2
2	55	42	130
2	56	42	386
3	0	0	3
3	1	3	131
3	2	1	67
3	3	1	323
3	4	2	67
3	5	5	195
3	6	8	131
3	7	7	131
3	8	7	387
3	9	10	131
3	10	9	131
3	11	11	131
3	12	11	387
