workers=256
worker	slot	stage	logical_task
0	0	0	0
0	1	3	0
0	2	4	0
0	3	1	0
0	4	2	0
0	5	5	0
0	6	6	0
0	7	8	0
0	8	7	0
0	9	10	0
0	10	9	0
0	11	11	0
0	12	12	0
0	13	13	0
0	14	14	0
0	15	15	0
0	16	15	256
0	17	16	0
0	18	17	0
0	19	17	256
0	20	18	0
0	21	19	0
0	22	20	0
0	23	21	0
0	24	22	0
0	25	25	0
0	26	26	0
0	27	23	0
0	28	24	0
0	29	27	0
0	30	28	0
0	31	30	0
0	32	29	0
0	33	32	0
0	34	31	0
0	35	33	0
0	36	34	0
0	37	35	0
0	38	36	0
0	39	37	0
0	40	37	256
0	41	38	0
0	42	39	0
0	43	39	256
0	44	40	0
0	45	41	0
0	46	42	0
0	47	43	0
1	0	0	1
1	1	3	1
1	2	4	1
1	3	1	1
1	4	2	1
1	5	5	1
1	6	6	1
1	7	8	1
1	8	7	1
1	9	10	1
1	10	9	1
1	11	11	1
1	12	12	1
1	13	13	1
1	14	14	1
1	15	15	1
1	16	15	257
1	17	16	1
1	18	17	1
1	19	17	257
1	20	18	1
1	21	19	1
1	22	20	1
1	23	21	1
1	24	22	1
1	25	25	1
1	26	26	1
1	27	23	1
1	28	24	1
1	29	27	1
1	30	28	1
1	31	30	1
1	32	29	1
1	33	32	1
1	34	31	1
1	35	33	1
1	36	34	1
1	37	35	1
1	38	36	1
1	39	37	1
1	40	37	257
1	41	38	1
1	42	39	1
1	43	39	257
1	44	40	1
1	45	41	1
1	46	42	1
1	47	43	1
2	0	0	2
2	1	3	2
2	2	4	2
2	3	1	2
2	4	2	2
2	5	5	2
2	6	6	2
2	7	8	2
2	8	7	2
2	9	10	2
2	10	9	2
2	11	11	2
2	12	12	2
2	13	13	2
2	14	14	2
2	15	15	2
2	16	15	258
2	17	16	2
2	18	17	2
2	19	17	258
2	20	18	2
2	21	19	2
2	22	20	2
2	23	21	2
2	24	22	2
2	25	25	2
2	26	26	2
2	27	23	2
2	28	24	2
2	29	27	2
2	30	28	2
2	31	30	2
2	32	29	2
2	33	32	2
2	34	31	2
2	35	33	2
2	36	34	2
2	37	35	2
2	38	36	2
2	39	37	2
2	40	37	258
2	41	38	2
2	42	39	2
2	43	39	258
2	44	40	2
2	45	41	2
2	46	42	2
2	47	43	2
3	0	0	3
3	1	3	3
3	2	4	3
3	3	1	3
3	4	2	3
3	5	5	3
3	6	6	3
3	7	8	3
3	8	7	3
3	9	10	3
3	10	9	3
3	11	11	3
3	12	12	3
3	13	13	3
3	14	14	3
3	15	15	3
3	16	15	259
3	17	16	3
3	18	17	3
3	19	17	259
3	20	18	3
3	21	19	3
3	22	20	3
3	23	21	3
3	24	22	3
3	25	25	3
3	26	26	3
