wait_index	producer	group
247	24	21
248	24	22
249	24	23
250	24	24
251	24	25
252	24	26
253	24	27
254	24	28
255	24	29
256	24	30
257	24	31
258	25	1
259	25	2
260	26	1
261	26	2
262	26	3
263	26	4
264	26	5
265	26	6
266	26	7
267	26	8
268	26	9
269	26	10
270	26	11
271	26	12
272	26	13
273	26	14
274	26	15
275	26	16
276	26	17
277	26	18
278	26	19
279	26	20
280	26	21
281	26	22
282	26	23
283	26	24
284	26	25
285	26	26
286	26	27
287	26	28
288	26	29
289	26	30
290	26	31
291	26	32
292	26	33
293	26	34
294	26	35
295	26	36
296	26	37
297	26	38
298	26	39
299	26	40
300	26	41
301	26	42
302	26	43
303	26	44
304	26	45
305	26	46
306	26	47
307	26	48
308	26	49
309	26	50
310	26	51
311	26	52
312	26	53
313	26	54
314	26	55
315	26	56
316	26	57
317	26	58
318	26	59
319	26	60
320	26	61
321	26	62
322	26	63
323	27	0
324	27	1
325	27	2
326	27	3
327	27	4
328	27	5
329	27	6
330	27	7
331	27	8
332	27	9
333	27	10
334	27	11
335	27	12
336	27	13
337	27	14
338	27	15
339	27	16
340	27	17
341	27	18
342	27	19
343	27	20
344	27	21
345	27	22
346	27	23
347	27	24
348	27	25
349	27	26
350	27	27
351	27	28
352	27	29
353	27	30
354	27	31
355	27	32
356	27	33
357	27	34
358	27	35
359	27	36
360	27	37
361	27	38
362	27	39
363	27	40
364	27	41
365	27	42
366	27	43
367	27	44
368	27	45
369	27	46
370	27	47
371	27	48
372	27	49
373	27	50
374	27	51
375	27	52
376	27	53
377	27	54
378	27	55
379	27	56
380	27	57
381	27	58
382	27	59
383	27	60
384	27	61
385	27	62
386	27	63
387	28	1
388	28	2
389	0	0
390	0	2
391	2	4294967295
392	4	9
393	6	4294967295
394	7	4294967295
395	8	0
396	8	1
397	8	2
398	8	3
399	8	4
400	8	5
401	8	6
402	8	7
403	8	8
404	8	10
405	8	11
406	9	0
407	9	2
408	9	3
409	9	4
410	9	5
411	9	6
412	9	7
413	9	8
414	9	9
415	9	10
416	9	11
417	9	12
418	9	13
419	9	14
420	9	15
421	9	16
422	9	17
423	9	18
424	9	19
425	9	20
426	9	21
427	9	22
428	9	23
429	9	24
430	9	25
431	9	26
432	9	27
433	9	28
434	9	29
435	9	30
436	9	31
437	10	0
438	10	2
439	11	0
440	11	2
441	11	3
442	11	4
443	11	5
444	11	6
445	11	7
446	11	8
447	11	9
448	11	10
449	11	11
450	11	12
451	11	13
452	11	14
453	11	15
454	11	16
455	11	17
456	11	18
457	11	19
458	11	20
459	11	21
460	11	22
461	11	23
462	11	24
463	11	25
464	11	26
465	11	27
466	11	28
467	11	29
468	11	30
469	11	31
470	11	32
471	11	33
472	11	34
473	11	35
474	11	36
475	11	37
476	11	38
477	11	39
478	11	40
479	11	41
480	11	42
481	11	43
482	11	44
483	11	45
484	11	46
485	11	47
486	11	48
487	11	49
488	11	50
489	11	51
490	11	52
491	11	53
492	11	54
493	11	55
494	11	56
495	11	57
496	11	58
497	11	59
498	11	60
499	11	61
500	11	62
501	11	63
502	12	0
503	12	1
504	12	2
505	12	3
506	12	4
507	12	5
508	12	6
509	12	7
510	12	8
511	12	9
512	12	10
513	12	11
514	12	12
515	12	13
516	12	14
517	12	15
518	12	16
519	12	17
520	12	18
521	12	19
522	12	20
523	12	21
524	12	22
525	12	23
526	12	24
527	12	25
528	12	26
529	12	27
530	12	28
531	12	29
532	12	30
533	12	31
534	12	32
535	12	33
536	12	34
537	12	35
538	12	36
539	12	37
540	12	38
541	12	39
542	12	40
543	12	41
544	12	42
545	12	43
546	12	44
547	12	45
548	12	46
549	12	47
550	12	48
551	12	49
552	12	50
553	12	51
554	12	52
555	12	53
556	12	54
557	12	55
558	12	56
559	12	57
560	12	58
561	12	59
562	12	60
563	12	61
564	12	62
565	12	63
566	13	0
567	13	2
568	14	0
569	14	2
570	14	3
571	14	4
572	14	5
573	14	6
574	14	7
575	14	8
576	14	9
577	14	10
578	14	11
579	14	12
580	14	13
581	14	14
582	14	15
583	14	16
584	14	17
585	14	18
586	14	19
587	14	20
588	14	21
589	14	22
590	14	23
591	14	24
592	14	25
593	14	26
594	14	27
595	14	28
596	14	29
597	14	30
598	14	31
599	15	0
600	15	2
601	17	4294967295
602	19	9
603	21	4294967295
604	22	4294967295
605	23	0
606	23	1
607	23	2
608	23	3
609	23	4
610	23	5
611	23	6
612	23	7
613	23	8
614	23	10
615	23	11
616	24	0
617	24	2
618	24	3
619	24	4
620	24	5
621	24	6
622	24	7
623	24	8
624	24	9
625	24	10
626	24	11
627	24	12
628	24	13
629	24	14
630	24	15
631	24	16
632	24	17
633	24	18
634	24	19
635	24	20
636	24	21
637	24	22
638	24	23
639	24	24
640	24	25
641	24	26
642	24	27
643	24	28
644	24	29
645	24	30
646	24	31
647	25	0
648	25	2
649	26	0
650	26	2
651	26	3
652	26	4
653	26	5
654	26	6
655	26	7
656	26	8
657	26	9
658	26	10
659	26	11
660	26	12
661	26	13
662	26	14
663	26	15
664	26	16
665	26	17
666	26	18
667	26	19
668	26	20
669	26	21
670	26	22
671	26	23
672	26	24
673	26	25
674	26	26
675	26	27
676	26	28
677	26	29
678	26	30
679	26	31
680	26	32
681	26	33
682	26	34
683	26	35
684	26	36
685	26	37
686	26	38
687	26	39
688	26	40
689	26	41
690	26	42
691	26	43
692	26	44
693	26	45
694	26	46
695	26	47
696	26	48
697	26	49
698	26	50
699	26	51
700	26	52
701	26	53
702	26	54
703	26	55
704	26	56
705	26	57
706	26	58
707	26	59
708	26	60
709	26	61
710	26	62
711	26	63
712	27	0
713	27	1
714	27	2
715	27	3
716	27	4
717	27	5
718	27	6
719	27	7
720	27	8
721	27	9
722	27	10
723	27	11
724	27	12
725	27	13
726	27	14
727	27	15
728	27	16
729	27	17
730	27	18
731	27	19
732	27	20
733	27	21
734	27	22
735	27	23
736	27	24
737	27	25
738	27	26
739	27	27
740	27	28
741	27	29
742	27	30
743	27	31
744	27	32
745	27	33
746	27	34
747	27	35
748	27	36
749	27	37
750	27	38
751	27	39
752	27	40
753	27	41
754	27	42
755	27	43
756	27	44
757	27	45
758	27	46
759	27	47
760	27	48
761	27	49
762	27	50
763	27	51
764	27	52
765	27	53
766	27	54
767	27	55
768	27	56
769	27	57
770	27	58
771	27	59
772	27	60
773	27	61
774	27	62
775	27	63
776	28	0
777	28	2
778	0	0
779	0	1
780	2	4294967295
781	4	10
782	6	4294967295
783	7	4294967295
784	8	0
785	8	1
786	8	2
787	8	3
788	8	4
789	8	5
790	8	6
791	8	7
792	8	8
793	8	9
794	8	11
795	9	0
796	9	1
797	9	3
798	9	4
799	9	5
800	9	6
801	9	7
802	9	8
803	9	9
804	9	10
805	9	11
806	9	12
807	9	13
808	9	14
809	9	15
810	9	16
811	9	17
812	9	18
813	9	19
814	9	20
815	9	21
816	9	22
817	9	23
818	9	24
819	9	25
820	9	26
821	9	27
822	9	28
823	9	29
824	9	30
825	9	31
826	10	0
827	10	1
828	11	0
829	11	1
830	11	3
831	11	4
832	11	5
833	11	6
834	11	7
835	11	8
836	11	9
837	11	10
838	11	11
839	11	12
840	11	13
841	11	14
842	11	15
843	11	16
844	11	17
845	11	18
846	11	19
847	11	20
848	11	21
849	11	22
850	11	23
851	11	24
852	11	25
853	11	26
854	11	27
855	11	28
856	11	29
857	11	30
858	11	31
859	11	32
860	11	33
861	11	34
862	11	35
863	11	36
864	11	37
865	11	38
866	11	39
867	11	40
868	11	41
869	11	42
870	11	43
871	11	44
872	11	45
873	11	46
874	11	47
875	11	48
876	11	49
877	11	50
878	11	51
879	11	52
880	11	53
881	11	54
882	11	55
883	11	56
884	11	57
885	11	58
886	11	59
887	11	60
888	11	61
889	11	62
890	11	63
891	12	0
892	12	1
893	12	2
894	12	3
895	12	4
896	12	5
897	12	6
898	12	7
899	12	8
900	12	9
901	12	10
902	12	11
903	12	12
904	12	13
905	12	14
906	12	15
907	12	16
908	12	17
909	12	18
910	12	19
911	12	20
912	12	21
913	12	22
914	12	23
915	12	24
916	12	25
917	12	26
918	12	27
919	12	28
920	12	29
921	12	30
922	12	31
923	12	32
924	12	33
925	12	34
926	12	35
927	12	36
928	12	37
929	12	38
930	12	39
931	12	40
932	12	41
933	12	42
934	12	43
935	12	44
936	12	45
937	12	46
938	12	47
939	12	48
940	12	49
941	12	50
942	12	51
943	12	52
944	12	53
945	12	54
946	12	55
947	12	56
948	12	57
949	12	58
950	12	59
951	12	60
952	12	61
953	12	62
954	12	63
955	13	0
956	13	1
957	14	0
958	14	1
959	14	3
960	14	4
961	14	5
962	14	6
963	14	7
964	14	8
965	14	9
966	14	10
967	14	11
968	14	12
969	14	13
970	14	14
971	14	15
972	14	16
973	14	17
974	14	18
975	14	19
976	14	20
977	14	21
978	14	22
979	14	23
980	14	24
981	14	25
982	14	26
983	14	27
984	14	28
985	14	29
986	14	30
987	14	31
988	15	0
989	15	1
990	17	4294967295
991	19	10
992	21	4294967295
993	22	4294967295
994	23	0
995	23	1
996	23	2
997	23	3
998	23	4
999	23	5
1000	23	6
1001	23	7
1002	23	8
1003	23	9
1004	23	11
1005	24	0
1006	24	1
1007	24	3
1008	24	4
1009	24	5
1010	24	6
1011	24	7
1012	24	8
1013	24	9
1014	24	10
1015	24	11
1016	24	12
1017	24	13
1018	24	14
1019	24	15
1020	24	16
1021	24	17
1022	24	18
1023	24	19
1024	24	20
1025	24	21
1026	24	22
1027	24	23
1028	24	24
1029	24	25
1030	24	26
1031	24	27
1032	24	28
1033	24	29
1034	24	30
1035	24	31
1036	25	0
1037	25	1
1038	26	0
1039	26	1
1040	26	3
1041	26	4
1042	26	5
1043	26	6
1044	26	7
1045	26	8
1046	26	9
1047	26	10
1048	26	11
1049	26	12
1050	26	13
1051	26	14
1052	26	15
1053	26	16
1054	26	17
1055	26	18
1056	26	19
1057	26	20
1058	26	21
1059	26	22
1060	26	23
1061	26	24
1062	26	25
1063	26	26
1064	26	27
1065	26	28
1066	26	29
1067	26	30
1068	26	31
1069	26	32
1070	26	33
1071	26	34
1072	26	35
1073	26	36
1074	26	37
1075	26	38
1076	26	39
1077	26	40
1078	26	41
1079	26	42
1080	26	43
1081	26	44
1082	26	45
1083	26	46
1084	26	47
1085	26	48
1086	26	49
1087	26	50
1088	26	51
1089	26	52
1090	26	53
1091	26	54
1092	26	55
1093	26	56
1094	26	57
1095	26	58
1096	26	59
1097	26	60
1098	26	61
1099	26	62
1100	26	63
1101	27	0
1102	27	1
1103	27	2
1104	27	3
1105	27	4
1106	27	5
1107	27	6
1108	27	7
1109	27	8
1110	27	9
1111	27	10
1112	27	11
1113	27	12
1114	27	13
1115	27	14
1116	27	15
1117	27	16
1118	27	17
1119	27	18
1120	27	19
1121	27	20
1122	27	21
1123	27	22
1124	27	23
1125	27	24
1126	27	25
1127	27	26
1128	27	27
1129	27	28
1130	27	29
1131	27	30
1132	27	31
1133	27	32
1134	27	33
1135	27	34
1136	27	35
1137	27	36
1138	27	37
1139	27	38
1140	27	39
1141	27	40
1142	27	41
1143	27	42
1144	27	43
1145	27	44
1146	27	45
1147	27	46
1148	27	47
1149	27	48
1150	27	49
1151	27	50
1152	27	51
1153	27	52
1154	27	53
1155	27	54
1156	27	55
1157	27	56
1158	27	57
1159	27	58
1160	27	59
1161	27	60
1162	27	61
1163	27	62
1164	27	63
1165	28	0
1166	28	1
1167	0	0
1168	0	1
1169	0	2
1170	2	4294967295
1171	4	11
1172	6	4294967295
1173	7	4294967295
1174	8	0
1175	8	1
1176	8	2
1177	8	3
1178	8	4
1179	8	5
1180	8	6
1181	8	7
1182	8	8
1183	8	9
1184	8	10
1185	10	0
1186	10	1
1187	10	2
1188	13	0
1189	13	1
1190	13	2
1191	15	0
1192	15	1
1193	15	2
1194	17	4294967295
1195	19	11
1196	21	4294967295
1197	22	4294967295
1198	23	0
1199	23	1
1200	23	2
1201	23	3
1202	23	4
1203	23	5
1204	23	6
1205	23	7
1206	23	8
1207	23	9
1208	23	10
1209	25	0
1210	25	1
1211	25	2
1212	28	0
1213	28	1
1214	28	2
1215	0	0
1216	0	1
1217	0	2
1218	2	4294967295
1219	4	4
1220	6	4294967295
1221	7	4294967295
1222	8	0
1223	8	1
1224	8	2
1225	8	3
1226	8	5
1227	8	6
1228	8	7
1229	8	8
1230	8	9
1231	8	10
1232	8	11
1233	10	0
1234	10	1
1235	10	2
1236	13	0
1237	13	1
1238	13	2
1239	15	0
1240	15	1
1241	15	2
1242	17	4294967295
1243	19	4
1244	21	4294967295
1245	22	4294967295
1246	23	0
1247	23	1
1248	23	2
1249	23	3
1250	23	5
1251	23	6
1252	23	7
1253	23	8
1254	23	9
1255	23	10
1256	23	11
1257	25	0
1258	25	1
1259	25	2
1260	28	0
1261	28	1
1262	28	2
1263	0	0
1264	0	1
1265	0	2
1266	2	4294967295
1267	4	5
1268	6	4294967295
1269	7	4294967295
1270	8	0
1271	8	1
1272	8	2
1273	8	3
1274	8	4
1275	8	6
1276	8	7
1277	8	8
1278	8	9
1279	8	10
1280	8	11
1281	10	0
1282	10	1
1283	10	2
1284	13	0
1285	13	1
1286	13	2
1287	15	0
1288	15	1
1289	15	2
1290	17	4294967295
1291	19	5
1292	21	4294967295
1293	22	4294967295
1294	23	0
1295	23	1
1296	23	2
1297	23	3
1298	23	4
1299	23	6
1300	23	7
1301	23	8
1302	23	9
1303	23	10
1304	23	11
1305	25	0
1306	25	1
1307	25	2
1308	28	0
1309	28	1
1310	28	2
1311	0	0
1312	0	1
1313	0	2
1314	1	4294967295
1315	4	6
1316	6	4294967295
1317	7	4294967295
1318	8	0
1319	8	1
1320	8	2
1321	8	3
1322	8	4
1323	8	5
1324	8	7
1325	8	8
1326	8	9
1327	8	10
1328	8	11
1329	10	0
1330	10	1
1331	10	2
1332	13	0
1333	13	1
1334	13	2
1335	15	0
1336	15	1
1337	15	2
1338	16	4294967295
1339	19	6
1340	21	4294967295
1341	22	4294967295
1342	23	0
1343	23	1
1344	23	2
1345	23	3
1346	23	4
1347	23	5
1348	23	7
1349	23	8
1350	23	9
1351	23	10
1352	23	11
1353	25	0
1354	25	1
1355	25	2
1356	28	0
1357	28	1
1358	28	2
1359	0	0
1360	0	1
1361	0	2
1362	1	4294967295
1363	4	7
1364	6	4294967295
1365	7	4294967295
1366	8	0
1367	8	1
1368	8	2
1369	8	3
1370	8	4
1371	8	5
1372	8	6
1373	8	8
1374	8	9
1375	8	10
1376	8	11
1377	10	0
1378	10	1
1379	10	2
1380	13	0
1381	13	1
1382	13	2
1383	15	0
1384	15	1
1385	15	2
1386	16	4294967295
1387	19	7
1388	21	4294967295
1389	22	4294967295
1390	23	0
1391	23	1
1392	23	2
1393	23	3
1394	23	4
1395	23	5
1396	23	6
1397	23	8
1398	23	9
1399	23	10
1400	23	11
1401	25	0
1402	25	1
1403	25	2
1404	28	0
1405	28	1
1406	28	2
1407	0	0
1408	0	1
1409	0	2
1410	1	4294967295
1411	4	0
1412	6	4294967295
1413	7	4294967295
1414	8	1
1415	8	2
1416	8	3
1417	8	4
1418	8	5
1419	8	6
1420	8	7
1421	8	8
1422	8	9
1423	8	10
1424	8	11
1425	10	0
1426	10	1
1427	10	2
1428	13	0
1429	13	1
1430	13	2
1431	15	0
1432	15	1
1433	15	2
1434	16	4294967295
1435	19	0
1436	21	4294967295
1437	22	4294967295
1438	23	1
1439	23	2
1440	23	3
1441	23	4
1442	23	5
1443	23	6
1444	23	7
1445	23	8
1446	23	9
1447	23	10
1448	23	11
1449	25	0
1450	25	1
1451	25	2
1452	28	0
1453	28	1
1454	28	2
1455	0	0
1456	0	1
1457	0	2
1458	1	4294967295
1459	4	1
1460	6	4294967295
1461	7	4294967295
1462	8	0
1463	8	2
1464	8	3
1465	8	4
1466	8	5
1467	8	6
1468	8	7
1469	8	8
1470	8	9
1471	8	10
1472	8	11
1473	10	0
1474	10	1
1475	10	2
1476	13	0
1477	13	1
1478	13	2
1479	15	0
1480	15	1
1481	15	2
1482	16	4294967295
1483	19	1
1484	21	4294967295
1485	22	4294967295
1486	23	0
1487	23	2
1488	23	3
1489	23	4
1490	23	5
1491	23	6
1492	23	7
1493	23	8
1494	23	9
1495	23	10
1496	23	11
1497	25	0
1498	25	1
1499	25	2
1500	28	0
1501	28	1
1502	28	2
1503	0	0
1504	0	1
1505	0	2
1506	3	4294967295
1507	4	2
1508	6	4294967295
1509	7	4294967295
1510	8	0
1511	8	1
1512	8	3
1513	8	4
1514	8	5
1515	8	6
1516	8	7
1517	8	8
1518	8	9
1519	8	10
1520	8	11
1521	10	0
1522	10	1
1523	10	2
1524	13	0
1525	13	1
1526	13	2
1527	15	0
1528	15	1
1529	15	2
1530	18	4294967295
1531	19	2
1532	21	4294967295
1533	22	4294967295
1534	23	0
1535	23	1
1536	23	3
1537	23	4
1538	23	5
1539	23	6
1540	23	7
1541	23	8
1542	23	9
1543	23	10
1544	23	11
1545	25	0
1546	25	1
1547	25	2
1548	28	0
1549	28	1
1550	28	2
1551	0	0
1552	0	1
1553	0	2
1554	3	4294967295
1555	4	3
1556	6	4294967295
1557	7	4294967295
1558	8	0
1559	8	1
1560	8	2
1561	8	4
1562	8	5
1563	8	6
1564	8	7
1565	8	8
1566	8	9
1567	8	10
1568	8	11
1569	10	0
1570	10	1
1571	10	2
1572	13	0
1573	13	1
1574	13	2
1575	15	0
1576	15	1
1577	15	2
1578	18	4294967295
1579	19	3
1580	21	4294967295
1581	22	4294967295
1582	23	0
1583	23	1
1584	23	2
1585	23	4
1586	23	5
1587	23	6
1588	23	7
1589	23	8
1590	23	9
1591	23	10
1592	23	11
1593	25	0
1594	25	1
1595	25	2
1596	28	0
1597	28	1
1598	28	2
1599	0	0
1600	0	1
1601	0	2
1602	3	4294967295
1603	8	0
1604	8	1
1605	8	2
1606	8	3
1607	8	4
1608	8	5
1609	8	6
1610	8	7
1611	8	8
1612	8	9
1613	8	10
1614	8	11
1615	10	0
1616	10	1
1617	10	2
1618	13	0
1619	13	1
1620	13	2
1621	15	0
1622	15	1
1623	15	2
1624	18	4294967295
1625	23	0
1626	23	1
1627	23	2
1628	23	3
1629	23	4
1630	23	5
1631	23	6
1632	23	7
1633	23	8
1634	23	9
1635	23	10
1636	23	11
1637	25	0
1638	25	1
1639	25	2
1640	28	0
1641	28	1
1642	28	2
1643	0	0
1644	0	1
1645	0	2
1646	3	4294967295
1647	8	0
1648	8	1
1649	8	2
1650	8	3
1651	8	4
1652	8	5
1653	8	6
1654	8	7
1655	8	8
1656	8	9
1657	8	10
1658	8	11
1659	10	0
1660	10	1
1661	10	2
1662	13	0
1663	13	1
1664	13	2
1665	15	0
1666	15	1
1667	15	2
1668	18	4294967295
1669	23	0
1670	23	1
1671	23	2
1672	23	3
1673	23	4
1674	23	5
1675	23	6
1676	23	7
1677	23	8
1678	23	9
1679	23	10
1680	23	11
1681	25	0
1682	25	1
1683	25	2
1684	28	0
1685	28	1
1686	28	2
1687	0	0
1688	0	1
1689	0	2
1690	3	4294967295
1691	8	0
1692	8	1
1693	8	2
1694	8	3
1695	8	4
1696	8	5
1697	8	6
1698	8	7
1699	8	8
1700	8	9
1701	8	10
1702	8	11
1703	10	0
1704	10	1
1705	10	2
1706	13	0
1707	13	1
1708	13	2
1709	15	0
1710	15	1
1711	15	2
1712	18	4294967295
1713	23	0
1714	23	1
1715	23	2
1716	23	3
1717	23	4
1718	23	5
1719	23	6
1720	23	7
1721	23	8
1722	23	9
1723	23	10
1724	23	11
1725	25	0
1726	25	1
1727	25	2
1728	28	0
1729	28	1
1730	28	2
1731	0	0
1732	0	1
1733	0	2
1734	3	4294967295
1735	8	0
1736	8	1
1737	8	2
1738	8	3
1739	8	4
1740	8	5
1741	8	6
1742	8	7
1743	8	8
1744	8	9
1745	8	10
1746	8	11
1747	10	0
1748	10	1
1749	10	2
1750	13	0
1751	13	1
1752	13	2
1753	15	0
1754	15	1
1755	15	2
1756	18	4294967295
1757	23	0
1758	23	1
1759	23	2
1760	23	3
1761	23	4
1762	23	5
1763	23	6
1764	23	7
1765	23	8
1766	23	9
1767	23	10
1768	23	11
1769	25	0
1770	25	1
1771	25	2
1772	28	0
1773	28	1
1774	28	2
1775	0	0
1776	0	1
1777	0	2
1778	1	4294967295
1779	8	0
1780	8	1
1781	8	2
1782	8	3
1783	8	4
1784	8	5
1785	8	6
1786	8	7
1787	8	8
1788	8	9
1789	8	10
1790	8	11
1791	10	0
1792	10	1
1793	10	2
1794	13	0
1795	13	1
1796	13	2
1797	15	0
1798	15	1
1799	15	2
1800	16	4294967295
1801	23	0
1802	23	1
1803	23	2
1804	23	3
1805	23	4
1806	23	5
1807	23	6
1808	23	7
1809	23	8
1810	23	9
1811	23	10
1812	23	11
1813	25	0
1814	25	1
1815	25	2
1816	28	0
1817	28	1
1818	28	2
1819	0	0
1820	0	1
1821	0	2
1822	1	4294967295
1823	8	0
1824	8	1
1825	8	2
1826	8	3
1827	8	4
1828	8	5
1829	8	6
1830	8	7
1831	8	8
1832	8	9
1833	8	10
1834	8	11
1835	10	0
1836	10	1
1837	10	2
1838	13	0
1839	13	1
1840	13	2
1841	15	0
1842	15	1
1843	15	2
1844	16	4294967295
1845	23	0
1846	23	1
1847	23	2
1848	23	3
1849	23	4
1850	23	5
1851	23	6
1852	23	7
1853	23	8
1854	23	9
1855	23	10
1856	23	11
1857	25	0
1858	25	1
1859	25	2
1860	28	0
1861	28	1
1862	28	2
1863	0	0
1864	0	1
1865	0	2
1866	1	4294967295
1867	8	0
1868	8	1
1869	8	2
1870	8	3
1871	8	4
1872	8	5
1873	8	6
1874	8	7
1875	8	8
1876	8	9
1877	8	10
1878	8	11
1879	10	0
1880	10	1
1881	10	2
1882	13	0
1883	13	1
1884	13	2
1885	15	0
1886	15	1
1887	15	2
1888	16	4294967295
1889	23	0
1890	23	1
1891	23	2
1892	23	3
1893	23	4
1894	23	5
1895	23	6
1896	23	7
1897	23	8
1898	23	9
1899	23	10
1900	23	11
1901	25	0
1902	25	1
1903	25	2
1904	28	0
1905	28	1
1906	28	2
1907	0	0
1908	0	1
1909	0	2
1910	1	4294967295
1911	8	0
1912	8	1
1913	8	2
1914	8	3
1915	8	4
1916	8	5
1917	8	6
1918	8	7
1919	8	8
1920	8	9
1921	8	10
1922	8	11
1923	10	0
1924	10	1
1925	10	2
1926	13	0
1927	13	1
1928	13	2
1929	15	0
1930	15	1
1931	15	2
1932	16	4294967295
1933	23	0
1934	23	1
1935	23	2
1936	23	3
1937	23	4
1938	23	5
1939	23	6
1940	23	7
1941	23	8
1942	23	9
1943	23	10
1944	23	11
1945	25	0
1946	25	1
1947	25	2
1948	28	0
1949	28	1
1950	28	2
1951	0	0
1952	0	1
1953	0	2
1954	1	4294967295
1955	8	0
1956	8	1
1957	8	2
1958	8	3
1959	8	4
1960	8	5
1961	8	6
1962	8	7
1963	8	8
1964	8	9
1965	8	10
1966	8	11
1967	10	0
1968	10	1
1969	10	2
1970	13	0
1971	13	1
1972	13	2
1973	15	0
1974	15	1
1975	15	2
1976	16	4294967295
1977	23	0
1978	23	1
1979	23	2
1980	23	3
1981	23	4
1982	23	5
1983	23	6
1984	23	7
1985	23	8
1986	23	9
1987	23	10
1988	23	11
1989	25	0
1990	25	1
1991	25	2
1992	28	0
1993	28	1
1994	28	2
1995	0	0
1996	0	1
1997	0	2
1998	1	4294967295
1999	8	0
2000	8	1
2001	8	2
2002	8	3
2003	8	4
2004	8	5
2005	8	6
2006	8	7
2007	8	8
2008	8	9
2009	8	10
2010	8	11
2011	10	0
2012	10	1
2013	10	2
2014	13	0
2015	13	1
2016	13	2
2017	15	0
2018	15	1
2019	15	2
2020	16	4294967295
2021	23	0
2022	23	1
2023	23	2
2024	23	3
2025	23	4
2026	23	5
2027	23	6
2028	23	7
2029	23	8
2030	23	9
2031	23	10
2032	23	11
2033	25	0
2034	25	1
2035	25	2
2036	28	0
2037	28	1
2038	28	2
2039	0	0
2040	0	1
2041	0	2
2042	1	4294967295
2043	8	0
2044	8	1
2045	8	2
2046	8	3
2047	8	4
2048	8	5
2049	8	6
2050	8	7
2051	8	8
2052	8	9
2053	8	10
2054	8	11
2055	10	0
2056	10	1
2057	10	2
2058	13	0
2059	13	1
2060	13	2
2061	15	0
2062	15	1
2063	15	2
2064	16	4294967295
2065	23	0
2066	23	1
2067	23	2
2068	23	3
2069	23	4
2070	23	5
2071	23	6
2072	23	7
2073	23	8
2074	23	9
2075	23	10
2076	23	11
2077	25	0
2078	25	1
2079	25	2
2080	28	0
2081	28	1
2082	28	2
2083	0	0
2084	0	1
2085	0	2
2086	1	4294967295
2087	8	0
2088	8	1
2089	8	2
2090	8	3
2091	8	4
2092	8	5
2093	8	6
2094	8	7
2095	8	8
2096	8	9
2097	8	10
2098	8	11
