slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
10	0	32	16	16	1	1536	1789794424227918848	1104422286652	1789794424227919872	1104422289084	1789794424227919872	1104422289749	1789794424227936256	1104422330495	1789794424227937280	1104422334905	1789794424227937280	1104422335024	1104422289762	1104422330357	24187	64	0	0
11	1	0	0	0	1	0	1789794424227940352	1104422341023	1789794424227940352	1104422342441	1789794424227940352	1104422342441	1789794424227942400	1104422346102	1789794424227942400	1104422347687	1789794424227942400	1104422347808	0	0	0	0	94	8
12	0	32	16	16	1	1536	1789794424227944448	1104422352596	1789794424227945472	1104422354987	1789794424227945472	1104422355648	1789794424227953664	1104422375248	1789794424227954688	1104422377572	1789794424227954688	1104422377927	1104422355657	1104422375107	11384	32	0	0
13	2	0	0	0	1	0	1789794424227959808	1104422389222	1789794424227959808	1104422391232	1789794424227959808	1104422391232	1789794424227960832	1104422392883	1789794424227960832	1104422392923	1789794424227960832	1104422393367	0	0	0	0	0	0
14	2	0	0	0	1	0	1789794424227963904	1104422399441	1789794424227963904	1104422400943	1789794424227963904	1104422400943	1789794424227964928	1104422402869	1789794424227964928	1104422402901	1789794424227964928	1104422403396	0	0	0	0	0	0
15	3	0	0	0	1	0	1789794424227968000	1104422409961	1789794424227968000	1104422411182	1789794424227968000	1104422411182	1789794424227969024	1104422412244	1789794424227969024	1104422412286	1789794424227969024	1104422412405	0	0	0	0	0	0
16	5	0	0	0	1	0	1789794424227973120	1104422422938	1789794424227974144	1104422424898	1789794424227974144	1104422424898	1789794424227999744	1104422490034	1789794424227999744	1104422490066	1789794424227999744	1104422490188	0	0	0	0	68	2
17	0	32	16	16	1	1536	1789794424228003840	1104422501735	1789794424228004864	1104422504364	1789794424228005888	1104422505391	1789794424228017152	1104422533131	1789794424228018176	1104422536712	1789794424228018176	1104422536847	1104422505400	1104422532992	17865	32	0	0
18	1	0	0	0	1	0	1789794424228020224	1104422542999	1789794424228021248	1104422544575	1789794424228021248	1104422544575	1789794424228022272	1104422548199	1789794424228023296	1104422550049	1789794424228023296	1104422550165	0	0	0	0	94	8
19	0	32	16	16	1	1536	1789794424228025344	1104422555515	1789794424228026368	1104422558110	1789794424228027392	1104422558778	1789794424228036608	1104422582104	1789794424228037632	1104422584888	1789794424228037632	1104422585105	1104422558787	1104422581939	13206	32	0	0
20	4	0	0	0	1	0	1789794424228042752	1104422597322	1789794424228042752	1104422598675	1789794424228042752	1104422598675	1789794424228045824	1104422606014	1789794424228045824	1104422606044	1789794424228045824	1104422606160	0	0	0	0	0	0
21	0	32	16	16	1	1536	1789794424228047872	1104422612104	1789794424228048896	1104422614545	1789794424228049920	1104422615209	1789794424228066304	1104422658193	1789794424228068352	1104422661500	1789794424228068352	1104422661879	1104422615229	1104422658104	21677	64	0	0
22	1	0	0	0	1	0	1789794424228070400	1104422668926	1789794424228071424	1104422670511	1789794424228071424	1104422670511	1789794424228073472	1104422674720	1789794424228073472	1104422675809	1789794424228073472	1104422675926	0	0	0	0	92	8
23	0	32	16	16	1	1536	1789794424228075520	1104422681458	1789794424228076544	1104422684161	1789794424228077568	1104422684820	1789794424228085760	1104422705372	1789794424228086784	1104422707830	1789794424228086784	1104422708094	1104422684830	1104422705238	13015	32	0	0
24	2	0	0	0	1	0	1789794424228091904	1104422722944	1789794424228092928	1104422724327	1789794424228092928	1104422724327	1789794424228093952	1104422726439	1789794424228093952	1104422726469	1789794424228093952	1104422726790	0	0	0	0	0	0
25	2	0	0	0	1	0	1789794424228096000	1104422733241	1789794424228097024	1104422734689	1789794424228097024	1104422734689	1789794424228098048	1104422736377	1789794424228098048	1104422736441	1789794424228098048	1104422736559	0	0	0	0	0	0
26	3	0	0	0	1	0	1789794424228100096	1104422743111	1789794424228101120	1104422744715	1789794424228101120	1104422744715	1789794424228101120	1104422745796	1789794424228101120	1104422745844	1789794424228101120	1104422745960	0	0	0	0	0	0
27	5	0	0	0	1	0	1789794424228105216	1104422755359	1789794424228106240	1104422757452	1789794424228106240	1104422757452	1789794424228131840	1104422823195	1789794424228131840	1104422823225	1789794424228131840	1104422823346	0	0	0	0	65	2
28	0	32	16	16	1	1536	1789794424228136960	1104422835246	1789794424228137984	1104422837787	1789794424228137984	1104422838470	1789794424228149248	1104422864686	1789794424228150272	1104422867946	1789794424228150272	1104422868064	1104422838669	1104422864556	13039	32	0	0
29	1	0	0	0	1	0	1789794424228152320	1104422874415	1789794424228153344	1104422875990	1789794424228153344	1104422875990	1789794424228155392	1104422880030	1789794424228155392	1104422881313	1789794424228155392	1104422881440	0	0	0	0	95	8
30	0	32	16	16	1	1536	1789794424228157440	1104422886869	1789794424228158464	1104422889579	1789794424228158464	1104422890156	1789794424228167680	1104422912904	1789794424228169728	1104422915545	1789794424228169728	1104422915768	1104422890253	1104422912775	12893	32	0	0
31	4	0	0	0	1	0	1789794424228173824	1104422927112	1789794424228174848	1104422928423	1789794424228174848	1104422928423	1789794424228176896	1104422935291	1789794424228176896	1104422935355	1789794424228176896	1104422935474	0	0	0	0	0	0
32	0	32	16	16	1	1536	1789794424228178944	1104422940602	1789794424228179968	1104422943042	1789794424228179968	1104422943694	1789794424228196352	1104422984243	1789794424228198400	1104422988965	1789794424228198400	1104422989089	1104422943711	1104422984123	25022	64	0	0
33	1	0	0	0	1	0	1789794424228200448	1104422994908	1789794424228201472	1104422996421	1789794424228201472	1104422996421	1789794424228202496	1104422999993	1789794424228203520	1104423001684	1789794424228203520	1104423001805	0	0	0	0	92	8
34	0	32	16	16	1	1536	1789794424228205568	1104423007006	1789794424228206592	1104423009307	1789794424228206592	1104423009970	1789794424228214784	1104423029575	1789794424228215808	1104423032393	1789794424228215808	1104423032511	1104423009979	1104423029472	11948	32	0	0
35	2	0	0	0	1	0	1789794424228219904	1104423042840	1789794424228220928	1104423044299	1789794424228220928	1104423044299	1789794424228220928	1104423046247	1789794424228220928	1104423046310	1789794424228221952	1104423046453	0	0	0	0	0	0
36	2	0	0	0	1	0	1789794424228224000	1104423052319	1789794424228224000	1104423053534	1789794424228224000	1104423053534	1789794424228225024	1104423055429	1789794424228225024	1104423055459	1789794424228225024	1104423055591	0	0	0	0	0	0
37	3	0	0	0	1	0	1789794424228227072	1104423061234	1789794424228228096	1104423063603	1789794424228228096	1104423063603	1789794424228229120	1104423064961	1789794424228229120	1104423064999	1789794424228229120	1104423065115	0	0	0	0	0	0
38	5	0	0	0	1	0	1789794424228235264	1104423080806	1789794424228236288	1104423082818	1789794424228236288	1104423082818	1789794424228261888	1104423147379	1789794424228261888	1104423147414	1789794424228261888	1104423147533	0	0	0	0	53	2
39	0	32	16	16	1	1536	1789794424228267008	1104423161257	1789794424228268032	1104423163678	1789794424228268032	1104423164308	1789794424228281344	1104423197222	1789794424228283392	1104423202363	1789794424228283392	1104423202480	1104423165166	1104423197112	10292	32	0	0
40	1	0	0	0	1	0	1789794424228290560	1104423220128	1789794424228291584	1104423221477	1789794424228291584	1104423221477	1789794424228293632	1104423226922	1789794424228293632	1104423229000	1789794424228293632	1104423229116	0	0	0	0	91	8
41	0	32	16	16	1	1536	1789794424228296704	1104423235114	1789794424228297728	1104423236990	1789794424228297728	1104423238379	1789794424228307968	1104423262822	1789794424228308992	1104423265781	1789794424228308992	1104423265900	1104423238388	1104423262687	14003	32	0	0
42	4	0	0	0	1	0	1789794424228314112	1104423279104	1789794424228315136	1104423280630	1789794424228315136	1104423280630	1789794424228317184	1104423287417	1789794424228317184	1104423287447	1789794424228317184	1104423287567	0	0	0	0	0	0
43	0	32	16	16	1	1536	1789794424228320256	1104423292960	1789794424228320256	1104423295328	1789794424228321280	1104423296000	1789794424228336640	1104423335614	1789794424228337664	1104423338989	1789794424228337664	1104423339119	1104423296010	1104423335488	23866	64	0	0
44	1	0	0	0	1	0	1789794424227810304	1104422016961	1789794424227811328	1104422018123	1789794424227811328	1104422018123	1789794424227812352	1104422021438	1789794424227813376	1104422023241	1789794424227813376	1104422023370	0	0	0	0	91	8
45	0	32	16	16	1	1536	1789794424227815424	1104422028579	1789794424227816448	1104422031104	1789794424227816448	1104422031821	1789794424227827712	1104422057503	1789794424227827712	1104422059255	1789794424227827712	1104422059508	1104422031830	1104422057365	13846	32	0	0
46	2	0	0	0	1	0	1789794424227830784	1104422067358	1789794424227831808	1104422069453	1789794424227831808	1104422069453	1789794424227832832	1104422071234	1789794424227832832	1104422071265	1789794424227832832	1104422071384	0	0	0	0	0	0
47	2	0	0	0	1	0	1789794424227835904	1104422077914	1789794424227835904	1104422079214	1789794424227835904	1104422079214	1789794424227836928	1104422081225	1789794424227836928	1104422081255	1789794424227836928	1104422081390	0	0	0	0	0	0
48	3	0	0	0	1	0	1789794424227838976	1104422087288	1789794424227840000	1104422088800	1789794424227840000	1104422088800	1789794424227840000	1104422090169	1789794424227840000	1104422090200	1789794424227840000	1104422090317	0	0	0	0	0	0
49	5	0	0	0	1	0	1789794424227844096	1104422100537	1789794424227845120	1104422102652	1789794424227845120	1104422102652	1789794424227870720	1104422167329	1789794424227870720	1104422167359	1789794424227870720	1104422167477	0	0	0	0	53	2
50	0	32	16	16	1	1536	1789794424227876864	1104422180582	1789794424227877888	1104422183373	1789794424227877888	1104422183999	1789794424227887104	1104422208532	1789794424227889152	1104422212181	1789794424227889152	1104422212297	1104422184065	1104422208434	12925	32	0	0
51	1	0	0	0	1	0	1789794424227891200	1104422218256	1789794424227892224	1104422219420	1789794424227892224	1104422219420	1789794424227893248	1104422222866	1789794424227894272	1104422224659	1789794424227894272	1104422224786	0	0	0	0	100	8
52	0	32	16	16	1	1536	1789794424227895296	1104422229530	1789794424227896320	1104422232042	1789794424227897344	1104422233021	1789794424227906560	1104422255364	1789794424227906560	1104422257559	1789794424227907584	1104422257849	1104422233030	1104422255233	12007	32	0	0
53	4	0	0	0	1	0	1789794424227912704	1104422273067	1789794424227913728	1104422274191	1789794424227913728	1104422274191	1789794424227916800	1104422281234	1789794424227916800	1104422281264	1789794424227916800	1104422281384	0	0	0	0	0	0
54	0	32	16	16	1	1536	1789794424227918848	1104422286720	1789794424227919872	1104422289179	1789794424227919872	1104422289853	1789794424227936256	1104422330614	1789794424227938304	1104422335309	1789794424227938304	1104422335426	1104422289884	1104422330492	21018	64	0	0
55	1	0	0	0	1	0	1789794424227940352	1104422341656	1789794424227940352	1104422342746	1789794424227940352	1104422342746	1789794424227942400	1104422345982	1789794424227942400	1104422347684	1789794424227942400	1104422347803	0	0	0	0	94	8
56	0	32	16	16	1	1536	1789794424227944448	1104422352530	1789794424227945472	1104422355074	1789794424227946496	1104422355743	1789794424227953664	1104422375410	1789794424227954688	1104422377606	1789794424227954688	1104422377936	1104422355773	1104422375282	10369	32	0	0
57	2	0	0	0	1	0	1789794424227959808	1104422389302	1789794424227959808	1104422391239	1789794424227959808	1104422391239	1789794424227960832	1104422392831	1789794424227960832	1104422392865	1789794424227960832	1104422393369	0	0	0	0	0	0
58	2	0	0	0	1	0	1789794424227963904	1104422399445	1789794424227963904	1104422400982	1789794424227963904	1104422400982	1789794424227964928	1104422402933	1789794424227964928	1104422402963	1789794424227964928	1104422403397	0	0	0	0	0	0
59	3	0	0	0	1	0	1789794424227968000	1104422409984	1789794424227968000	1104422411230	1789794424227968000	1104422411230	1789794424227969024	1104422412263	1789794424227969024	1104422412295	1789794424227969024	1104422412416	0	0	0	0	0	0
60	5	0	0	0	1	0	1789794424227973120	1104422422870	1789794424227974144	1104422424965	1789794424227974144	1104422424965	1789794424227999744	1104422490055	1789794424227999744	1104422490087	1789794424227999744	1104422490211	0	0	0	0	54	2
61	0	32	16	16	1	1536	1789794424228004864	1104422502216	1789794424228005888	1104422504979	1789794424228005888	1104422505846	1789794424228017152	1104422533251	1789794424228018176	1104422537017	1789794424228018176	1104422537136	1104422505855	1104422533133	16162	32	0	0
62	1	0	0	0	1	0	1789794424228020224	1104422543160	1789794424228021248	1104422544597	1789794424228021248	1104422544597	1789794424228023296	1104422548551	1789794424228023296	1104422550054	1789794424228023296	1104422550171	0	0	0	0	92	8
63	0	32	16	16	1	1536	1789794424228025344	1104422555506	1789794424228026368	1104422558187	1789794424228027392	1104422558840	1789794424228036608	1104422582211	1789794424228037632	1104422584900	1789794424228037632	1104422585108	1104422558877	1104422582071	11764	32	0	0
64	4	0	0	0	1	0	1789794424228042752	1104422597263	1789794424228042752	1104422598695	1789794424228042752	1104422598695	1789794424228045824	1104422605693	1789794424228045824	1104422605723	1789794424228045824	1104422605845	0	0	0	0	0	0
65	0	32	16	16	1	1536	1789794424228047872	1104422611959	1789794424228048896	1104422614631	1789794424228049920	1104422615304	1789794424228066304	1104422658543	1789794424228068352	1104422661632	1789794424228068352	1104422661890	1104422615423	1104422658407	21993	64	0	0
66	1	0	0	0	1	0	1789794424228070400	1104422669006	1789794424228071424	1104422670547	1789794424228071424	1104422670547	1789794424228072448	1104422674172	1789794424228073472	1104422675810	1789794424228073472	1104422675936	0	0	0	0	92	8
67	0	32	16	16	1	1536	1789794424228075520	1104422681390	1789794424228076544	1104422684263	1789794424228077568	1104422684892	1789794424228085760	1104422705531	1789794424228086784	1104422707854	1789794424228086784	1104422708108	1104422684908	1104422705443	10595	32	0	0
68	2	0	0	0	1	0	1789794424228092928	1104422723066	1789794424228092928	1104422724348	1789794424228092928	1104422724348	1789794424228093952	1104422726361	1789794424228093952	1104422726394	1789794424228093952	1104422726800	0	0	0	0	0	0
69	2	0	0	0	1	0	1789794424228096000	1104422733178	1789794424228097024	1104422734687	1789794424228097024	1104422734687	1789794424228098048	1104422736439	1789794424228098048	1104422736471	1789794424228098048	1104422736588	0	0	0	0	0	0
70	3	0	0	0	1	0	1789794424228100096	1104422743204	1789794424228101120	1104422744885	1789794424228101120	1104422744885	1789794424228101120	1104422745882	1789794424228101120	1104422745914	1789794424228101120	1104422746035	0	0	0	0	0	0
71	5	0	0	0	1	0	1789794424228105216	1104422755297	1789794424228106240	1104422757469	1789794424228106240	1104422757469	1789794424228131840	1104422822184	1789794424228131840	1104422822216	1789794424228131840	1104422822333	0	0	0	0	53	2
72	0	32	16	16	1	1536	1789794424228137984	1104422836442	1789794424228137984	1104422838235	1789794424228137984	1104422838723	1789794424228149248	1104422864858	1789794424228150272	1104422867723	1789794424228150272	1104422867846	1104422838748	1104422864744	16746	32	0	0
73	1	0	0	0	1	0	1789794424228152320	1104422874487	1789794424228153344	1104422876011	1789794424228153344	1104422876011	1789794424228154368	1104422879299	1789794424228155392	1104422881311	1789794424228155392	1104422881432	0	0	0	0	94	8
74	0	32	16	16	1	1536	1789794424228157440	1104422886940	1789794424228158464	1104422889659	1789794424228158464	1104422890300	1789794424228168704	1104422913024	1789794424228169728	1104422915594	1789794424228169728	1104422915777	1104422890356	1104422912872	10858	32	0	0
75	4	0	0	0	1	0	1789794424228173824	1104422927052	1789794424228174848	1104422928452	1789794424228174848	1104422928452	1789794424228176896	1104422935466	1789794424228176896	1104422935496	1789794424228176896	1104422935613	0	0	0	0	0	0
76	0	32	16	16	1	1536	1789794424228178944	1104422940683	1789794424228179968	1104422943126	1789794424228180992	1104422943795	1789794424228196352	1104422984572	1789794424228198400	1104422988811	1789794424228198400	1104422989081	1104422943832	1104422984471	20585	64	0	0
77	1	0	0	0	1	0	1789794424228200448	1104422994977	1789794424228201472	1104422996437	1789794424228201472	1104422996437	1789794424228202496	1104423000198	1789794424228203520	1104423001687	1789794424228203520	1104423001809	0	0	0	0	92	8
78	0	32	16	16	1	1536	1789794424228205568	1104423006938	1789794424228206592	1104423009389	1789794424228206592	1104423010123	1789794424228214784	1104423029819	1789794424228215808	1104423032136	1789794424228215808	1104423032441	1104423010168	1104423029672	9994	32	0	0
79	2	0	0	0	1	0	1789794424228219904	1104423042954	1789794424228220928	1104423044327	1789794424228220928	1104423044327	1789794424228220928	1104423046274	1789794424228220928	1104423046338	1789794424228221952	1104423046457	0	0	0	0	0	0
80	2	0	0	0	1	0	1789794424228224000	1104423052405	1789794424228224000	1104423053547	1789794424228224000	1104423053547	1789794424228225024	1104423055493	1789794424228225024	1104423055523	1789794424228225024	1104423055641	0	0	0	0	0	0
81	3	0	0	0	1	0	1789794424228227072	1104423061168	1789794424228228096	1104423062957	1789794424228228096	1104423062957	1789794424228228096	1104423064213	1789794424228228096	1104423064245	1789794424228228096	1104423064362	0	0	0	0	0	0
82	5	0	0	0	1	0	1789794424228235264	1104423080826	1789794424228236288	1104423082917	1789794424228236288	1104423082917	1789794424228261888	1104423147496	1789794424228261888	1104423147526	1789794424228261888	1104423147646	0	0	0	0	54	2
83	0	32	16	16	1	1536	1789794424228267008	1104423160394	1789794424228268032	1104423163754	1789794424228268032	1104423164412	1789794424228286464	1104423210203	1789794424228287488	1104423213044	1789794424228287488	1104423213164	1104423165177	1104423210079	10025	32	0	0
84	1	0	0	0	1	0	1789794424228291584	1104423221570	1789794424228291584	1104423223140	1789794424228291584	1104423223140	1789794424228293632	1104423227475	1789794424228293632	1104423228253	1789794424228293632	1104423228369	0	0	0	0	92	8
85	0	32	16	16	1	1536	1789794424228296704	1104423234531	1789794424228296704	1104423236933	1789794424228297728	1104423238285	1789794424228307968	1104423263138	1789794424228308992	1104423265860	1789794424228308992	1104423265976	1104423238294	1104423262932	14371	32	0	0
86	4	0	0	0	1	0	1789794424228314112	1104423279156	1789794424228315136	1104423280646	1789794424228315136	1104423280646	1789794424228317184	1104423287503	1789794424228317184	1104423287533	1789794424228317184	1104423287658	0	0	0	0	0	0
87	0	32	16	16	1	1536	1789794424228320256	1104423293021	1789794424228320256	1104423295416	1789794424228321280	1104423296074	1789794424228336640	1104423335815	1789794424228337664	1104423338737	1789794424228337664	1104423339016	1104423296112	1104423335691	20086	64	0	0
88	1	0	0	0	1	0	1789794424227810304	1104422017011	1789794424227811328	1104422018189	1789794424227811328	1104422018189	1789794424227812352	1104422022016	1789794424227813376	1104422023525	1789794424227813376	1104422023641	0	0	0	0	95	8
89	0	32	16	16	1	1536	1789794424227815424	1104422028664	1789794424227816448	1104422031143	1789794424227816448	1104422031901	1789794424227826688	1104422056941	1789794424227827712	1104422059256	1789794424227827712	1104422059516	1104422031962	1104422056841	11492	32	0	0
90	2	0	0	0	1	0	1789794424227830784	1104422067345	1789794424227831808	1104422069108	1789794424227831808	1104422069108	1789794424227832832	1104422071251	1789794424227832832	1104422071283	1789794424227832832	1104422071407	0	0	0	0	0	0
91	2	0	0	0	1	0	1789794424227835904	1104422077923	1789794424227835904	1104422079306	1789794424227835904	1104422079306	1789794424227836928	1104422081263	1789794424227836928	1104422081309	1789794424227836928	1104422081427	0	0	0	0	0	0
92	3	0	0	0	1	0	1789794424227838976	1104422087344	1789794424227840000	1104422088888	1789794424227840000	1104422088888	1789794424227840000	1104422089924	1789794424227840000	1104422089956	1789794424227840000	1104422090077	0	0	0	0	0	0
93	5	0	0	0	1	0	1789794424227844096	1104422100599	1789794424227845120	1104422102721	1789794424227845120	1104422102721	1789794424227871744	1104422168208	1789794424227871744	1104422168239	1789794424227871744	1104422168635	0	0	0	0	53	2
94	0	32	16	16	1	1536	1789794424227876864	1104422180600	1789794424227877888	1104422183496	1789794424227877888	1104422184281	1789794424227887104	1104422208769	1789794424227889152	1104422211955	1789794424227889152	1104422212087	1104422184374	1104422208661	13033	32	0	0
95	1	0	0	0	1	0	1789794424227891200	1104422218286	1789794424227892224	1104422219483	1789794424227892224	1104422219483	1789794424227893248	1104422223705	1789794424227894272	1104422224941	1789794424227894272	1104422225057	0	0	0	0	92	8
96	0	32	16	16	1	1536	1789794424227896320	1104422229628	1789794424227896320	1104422232185	1789794424227897344	1104422232915	1789794424227906560	1104422255387	1789794424227906560	1104422257562	1789794424227907584	1104422257858	1104422233328	1104422255285	10163	32	0	0
97	4	0	0	0	1	0	1789794424227912704	1104422273093	1789794424227913728	1104422274280	1789794424227913728	1104422274280	1789794424227916800	1104422281278	1789794424227916800	1104422281308	1789794424227916800	1104422281426	0	0	0	0	0	0
98	0	32	16	16	1	1536	1789794424227918848	1104422286734	1789794424227919872	1104422289303	1789794424227919872	1104422290018	1789794424227936256	1104422330929	1789794424227938304	1104422335335	1789794424227938304	1104422335451	1104422290075	1104422330830	22209	64	0	0
99	1	0	0	0	1	0	1789794424227940352	1104422341667	1789794424227940352	1104422342524	1789794424227940352	1104422342524	1789794424227942400	1104422345822	1789794424227942400	1104422347685	1789794424227942400	1104422347807	0	0	0	0	99	8
100	0	32	16	16	1	1536	1789794424227944448	1104422352638	1789794424227945472	1104422355217	1789794424227946496	1104422355932	1789794424227953664	1104422375529	1789794424227954688	1104422377612	1789794424227954688	1104422377946	1104422355941	1104422375425	10148	32	0	0
101	2	0	0	0	1	0	1789794424227959808	1104422389337	1789794424227959808	1104422391246	1789794424227959808	1104422391246	1789794424227960832	1104422392839	1789794424227960832	1104422392876	1789794424227960832	1104422393359	0	0	0	0	0	0
102	2	0	0	0	1	0	1789794424227963904	1104422399507	1789794424227963904	1104422400937	1789794424227963904	1104422400937	1789794424227964928	1104422402938	1789794424227964928	1104422402968	1789794424227964928	1104422403400	0	0	0	0	0	0
103	3	0	0	0	1	0	1789794424227968000	1104422410049	1789794424227968000	1104422411314	1789794424227968000	1104422411314	1789794424227969024	1104422412527	1789794424227969024	1104422412558	1789794424227969024	1104422412674	0	0	0	0	0	0
104	5	0	0	0	1	0	1789794424227973120	1104422422932	1789794424227974144	1104422425053	1789794424227974144	1104422425053	1789794424227999744	1104422490003	1789794424227999744	1104422490033	1789794424227999744	1104422490156	0	0	0	0	55	2
105	0	32	16	16	1	1536	1789794424228004864	1104422502231	1789794424228005888	1104422504566	1789794424228005888	1104422505178	1789794424228017152	1104422533371	1789794424228018176	1104422537158	1789794424228018176	1104422537275	1104422505457	1104422533257	10274	32	0	0
106	1	0	0	0	1	0	1789794424228020224	1104422543198	1789794424228021248	1104422544623	1789794424228021248	1104422544623	1789794424228022272	1104422548267	1789794424228023296	1104422550050	1789794424228023296	1104422550168	0	0	0	0	91	8
107	0	32	16	16	1	1536	1789794424228025344	1104422555534	1789794424228026368	1104422558302	1789794424228027392	1104422559040	1789794424228036608	1104422582448	1789794424228037632	1104422584907	1789794424228037632	1104422585117	1104422559077	1104422582308	11565	32	0	0
108	4	0	0	0	1	0	1789794424228042752	1104422597353	1789794424228042752	1104422598706	1789794424228042752	1104422598706	1789794424228045824	1104422605803	1789794424228045824	1104422605834	1789794424228045824	1104422605952	0	0	0	0	0	0
109	0	32	16	16	1	1536	1789794424228047872	1104422612071	1789794424228048896	1104422614729	1789794424228049920	1104422615460	1789794424228066304	1104422658601	1789794424228068352	1104422662088	1789794424228068352	1104422662204	1104422615470	1104422658492	23437	64	0	0
110	1	0	0	0	1	0	1789794424228070400	1104422669041	1789794424228071424	1104422670571	1789794424228071424	1104422670571	1789794424228072448	1104422673977	1789794424228073472	1104422675813	1789794424228073472	1104422675935	0	0	0	0	97	8
111	0	32	16	16	1	1536	1789794424228075520	1104422681497	1789794424228076544	1104422684363	1789794424228077568	1104422685083	1789794424228085760	1104422705943	1789794424228086784	1104422708135	1789794424228086784	1104422708252	1104422685231	1104422705842	10581	32	0	0
112	2	0	0	0	1	0	1789794424228091904	1104422722879	1789794424228092928	1104422724359	1789794424228092928	1104422724359	1789794424228093952	1104422726338	1789794424228093952	1104422726368	1789794424228093952	1104422726793	0	0	0	0	0	0
113	2	0	0	0	1	0	1789794424228096000	1104422733261	1789794424228097024	1104422734701	1789794424228097024	1104422734701	1789794424228098048	1104422736702	1789794424228098048	1104422736732	1789794424228098048	1104422737323	0	0	0	0	0	0
114	3	0	0	0	1	0	1789794424228100096	1104422743261	1789794424228101120	1104422744956	1789794424228101120	1104422744956	1789794424228101120	1104422745715	1789794424228101120	1104422745747	1789794424228101120	1104422745886	0	0	0	0	0	0
115	5	0	0	0	1	0	1789794424228105216	1104422755389	1789794424228106240	1104422757556	1789794424228106240	1104422757556	1789794424228132864	1104422824281	1789794424228132864	1104422824311	1789794424228132864	1104422824430	0	0	0	0	56	2
116	0	32	16	16	1	1536	1789794424228137984	1104422836449	1789794424228137984	1104422837998	1789794424228137984	1104422838520	1789794424228149248	1104422865219	1789794424228150272	1104422868160	1789794424228150272	1104422868284	1104422838650	1104422865040	15455	32	0	0
117	1	0	0	0	1	0	1789794424228152320	1104422874525	1789794424228153344	1104422876078	1789794424228153344	1104422876078	1789794424228154368	1104422879837	1789794424228155392	1104422881316	1789794424228155392	1104422881439	0	0	0	0	91	8
118	0	32	16	16	1	1536	1789794424228157440	1104422886971	1789794424228158464	1104422889794	1789794424228159488	1104422890515	1789794424228168704	1104422913269	1789794424228169728	1104422915599	1789794424228169728	1104422915787	1104422890544	1104422913132	10496	32	0	0
