wait_index	producer	group	event_index
0	0	0	60
1	0	1	61
2	0	2	62
3	0	3	63
4	0	4	64
5	0	5	65
6	0	6	66
7	0	7	67
8	0	8	68
9	0	9	69
10	0	10	70
11	0	11	71
12	0	12	72
13	0	13	73
14	0	14	74
15	0	15	75
16	2	4294967295	125
17	1	4294967295	124
18	3	4294967295	126
19	4	0	127
20	6	4294967295	639
21	7	4294967295	640
22	8	0	641
23	8	1	642
24	8	2	643
25	8	3	644
26	8	4	645
27	8	5	646
28	8	6	647
29	8	7	648
30	8	8	649
31	8	9	650
32	8	10	651
33	8	11	652
34	8	12	653
35	8	13	654
36	8	14	655
37	8	15	656
38	8	16	657
39	8	17	658
40	8	18	659
41	8	19	660
42	8	20	661
43	8	21	662
44	8	22	663
45	8	23	664
46	8	24	665
47	8	25	666
48	8	26	667
49	8	27	668
50	8	28	669
51	8	29	670
52	8	30	671
53	8	31	672
54	8	32	673
55	8	33	674
56	8	34	675
57	8	35	676
58	8	36	677
59	8	37	678
60	8	38	679
61	8	39	680
62	8	40	681
63	8	41	682
64	8	42	683
65	8	43	684
66	8	44	685
67	8	45	686
68	8	46	687
69	8	47	688
70	8	48	689
71	8	49	690
72	8	50	691
73	8	51	692
74	8	52	693
75	8	53	694
76	8	54	695
77	8	55	696
78	8	56	697
79	8	57	698
80	8	58	699
81	8	59	700
82	8	60	701
83	8	61	702
84	8	62	703
85	8	63	704
86	9	0	897
87	9	1	898
88	9	2	899
89	9	3	900
90	9	4	901
91	9	5	902
92	9	6	903
93	9	7	904
94	9	8	905
95	9	9	906
96	9	10	907
97	9	11	908
98	9	12	909
99	9	13	910
100	9	14	911
101	9	15	912
102	10	0	961
103	10	1	962
104	10	2	963
105	10	3	964
106	10	4	965
107	10	5	966
108	10	6	967
109	10	7	968
110	10	8	969
111	10	9	970
112	10	10	971
113	10	11	972
114	10	12	973
115	10	13	974
116	10	14	975
117	10	15	976
118	11	0	1025
119	11	1	1026
120	11	2	1027
121	11	3	1028
122	11	4	1029
123	11	5	1030
124	11	6	1031
125	11	7	1032
126	11	8	1033
127	11	9	1034
128	11	10	1035
129	11	11	1036
130	11	12	1037
131	11	13	1038
132	11	14	1039
133	11	15	1040
134	11	16	1041
135	11	17	1042
136	11	18	1043
137	11	19	1044
138	11	20	1045
139	11	21	1046
140	11	22	1047
141	11	23	1048
142	11	24	1049
143	11	25	1050
144	11	26	1051
145	11	27	1052
146	11	28	1053
147	11	29	1054
148	11	30	1055
149	11	31	1056
150	12	0	1153
151	12	1	1154
152	12	2	1155
153	12	3	1156
154	12	4	1157
155	12	5	1158
156	12	6	1159
157	12	7	1160
158	12	8	1161
159	12	9	1162
160	12	10	1163
161	12	11	1164
162	12	12	1165
163	12	13	1166
164	12	14	1167
165	12	15	1168
166	12	16	1169
167	12	17	1170
168	12	18	1171
169	12	19	1172
170	12	20	1173
171	12	21	1174
172	12	22	1175
173	12	23	1176
174	12	24	1177
175	12	25	1178
176	12	26	1179
177	12	27	1180
178	12	28	1181
179	12	29	1182
180	12	30	1183
181	12	31	1184
182	13	0	1281
183	13	1	1282
184	13	2	1283
185	13	3	1284
186	13	4	1285
187	13	5	1286
188	13	6	1287
189	13	7	1288
190	13	8	1289
191	13	9	1290
192	13	10	1291
193	13	11	1292
194	13	12	1293
195	13	13	1294
196	13	14	1295
197	13	15	1296
198	14	0	1345
199	14	1	1346
200	14	2	1347
201	14	3	1348
202	14	4	1349
203	14	5	1350
204	14	6	1351
205	14	7	1352
206	14	8	1353
207	14	9	1354
208	14	10	1355
209	14	11	1356
210	14	12	1357
211	14	13	1358
212	14	14	1359
213	14	15	1360
214	15	0	1409
215	15	1	1410
216	15	2	1411
217	15	3	1412
218	15	4	1413
219	15	5	1414
220	15	6	1415
221	15	7	1416
222	15	8	1417
223	15	9	1418
224	15	10	1419
225	15	11	1420
226	15	12	1421
227	15	13	1422
228	15	14	1423
229	15	15	1424
230	17	4294967295	1474
231	16	4294967295	1473
232	20	0	1732
233	19	0	1476
234	21	4294967295	1988
235	22	4294967295	1989
236	23	0	1990
237	23	1	1991
238	23	2	1992
239	23	3	1993
240	23	4	1994
241	23	5	1995
242	23	6	1996
243	23	7	1997
244	23	8	1998
245	23	9	1999
246	23	10	2000
247	23	11	2001
248	23	12	2002
249	23	13	2003
250	23	14	2004
251	23	15	2005
252	23	16	2006
253	23	17	2007
254	23	18	2008
255	23	19	2009
256	23	20	2010
257	23	21	2011
258	23	22	2012
259	23	23	2013
260	23	24	2014
261	23	25	2015
262	23	26	2016
263	23	27	2017
264	23	28	2018
265	23	29	2019
266	23	30	2020
267	23	31	2021
268	23	32	2022
269	23	33	2023
270	23	34	2024
271	23	35	2025
272	23	36	2026
273	23	37	2027
274	23	38	2028
275	23	39	2029
276	23	40	2030
277	23	41	2031
278	23	42	2032
279	23	43	2033
280	23	44	2034
281	23	45	2035
282	23	46	2036
283	23	47	2037
284	23	48	2038
285	23	49	2039
286	23	50	2040
287	23	51	2041
288	23	52	2042
289	23	53	2043
290	23	54	2044
291	23	55	2045
292	23	56	2046
293	23	57	2047
294	23	58	2048
295	23	59	2049
296	23	60	2050
297	23	61	2051
298	23	62	2052
299	23	63	2053
300	24	0	2246
301	24	1	2247
302	24	2	2248
303	24	3	2249
304	24	4	2250
305	24	5	2251
306	24	6	2252
307	24	7	2253
308	24	8	2254
309	24	9	2255
310	24	10	2256
311	24	11	2257
312	24	12	2258
313	24	13	2259
314	24	14	2260
315	24	15	2261
316	25	0	2310
317	25	1	2311
318	25	2	2312
319	25	3	2313
320	25	4	2314
321	25	5	2315
322	25	6	2316
323	25	7	2317
324	25	8	2318
325	25	9	2319
326	25	10	2320
327	25	11	2321
328	25	12	2322
329	25	13	2323
330	25	14	2324
331	25	15	2325
332	26	0	2374
333	26	1	2375
334	26	2	2376
335	26	3	2377
336	26	4	2378
337	26	5	2379
338	26	6	2380
339	26	7	2381
340	26	8	2382
341	26	9	2383
342	26	10	2384
343	26	11	2385
344	26	12	2386
345	26	13	2387
346	26	14	2388
347	26	15	2389
348	26	16	2390
349	26	17	2391
350	26	18	2392
351	26	19	2393
352	26	20	2394
353	26	21	2395
354	26	22	2396
355	26	23	2397
356	26	24	2398
357	26	25	2399
358	26	26	2400
359	26	27	2401
360	26	28	2402
361	26	29	2403
362	26	30	2404
363	26	31	2405
364	27	0	2502
365	27	1	2503
366	27	2	2504
367	27	3	2505
368	27	4	2506
369	27	5	2507
370	27	6	2508
371	27	7	2509
372	27	8	2510
373	27	9	2511
374	27	10	2512
375	27	11	2513
376	27	12	2514
377	27	13	2515
378	27	14	2516
379	27	15	2517
380	27	16	2518
381	27	17	2519
382	27	18	2520
383	27	19	2521
384	27	20	2522
385	27	21	2523
386	27	22	2524
387	27	23	2525
388	27	24	2526
389	27	25	2527
390	27	26	2528
391	27	27	2529
392	27	28	2530
393	27	29	2531
394	27	30	2532
395	27	31	2533
396	28	0	2630
397	28	1	2631
398	28	2	2632
399	28	3	2633
400	28	4	2634
401	28	5	2635
402	28	6	2636
403	28	7	2637
404	28	8	2638
405	28	9	2639
406	28	10	2640
407	28	11	2641
408	28	12	2642
409	28	13	2643
410	28	14	2644
411	28	15	2645
412	29	0	2694
413	29	1	2695
414	29	2	2696
415	29	3	2697
416	29	4	2698
417	29	5	2699
418	29	6	2700
419	29	7	2701
420	29	8	2702
421	29	9	2703
422	29	10	2704
423	29	11	2705
424	29	12	2706
425	29	13	2707
426	29	14	2708
427	29	15	2709
428	30	0	2758
429	30	1	2759
430	30	2	2760
431	30	3	2761
432	30	4	2762
433	30	5	2763
434	30	6	2764
435	30	7	2765
436	30	8	2766
437	30	9	2767
438	30	10	2768
439	30	11	2769
440	30	12	2770
441	30	13	2771
442	30	14	2772
443	30	15	2773
444	32	4294967295	2823
445	31	4294967295	2822
446	33	4294967295	2824
447	34	0	2825
448	36	4294967295	3337
449	37	4294967295	3338
450	38	0	3339
451	38	1	3340
452	38	2	3341
453	38	3	3342
454	38	4	3343
455	38	5	3344
456	38	6	3345
457	38	7	3346
458	38	8	3347
459	38	9	3348
460	38	10	3349
461	38	11	3350
462	38	12	3351
463	38	13	3352
464	38	14	3353
465	38	15	3354
466	38	16	3355
467	38	17	3356
468	38	18	3357
469	38	19	3358
470	38	20	3359
471	38	21	3360
472	38	22	3361
473	38	23	3362
474	38	24	3363
475	38	25	3364
476	38	26	3365
477	38	27	3366
478	38	28	3367
479	38	29	3368
480	38	30	3369
481	38	31	3370
482	38	32	3371
483	38	33	3372
484	38	34	3373
485	38	35	3374
486	38	36	3375
487	38	37	3376
488	38	38	3377
489	38	39	3378
490	38	40	3379
491	38	41	3380
492	38	42	3381
493	38	43	3382
494	38	44	3383
495	38	45	3384
496	38	46	3385
497	38	47	3386
498	38	48	3387
499	38	49	3388
500	38	50	3389
501	38	51	3390
502	38	52	3391
503	38	53	3392
504	38	54	3393
505	38	55	3394
506	38	56	3395
507	38	57	3396
508	38	58	3397
509	38	59	3398
510	38	60	3399
511	38	61	3400
512	38	62	3401
513	38	63	3402
514	39	0	3595
515	39	1	3596
516	39	2	3597
517	39	3	3598
518	39	4	3599
519	39	5	3600
520	39	6	3601
521	39	7	3602
522	39	8	3603
523	39	9	3604
524	39	10	3605
525	39	11	3606
526	39	12	3607
527	39	13	3608
528	39	14	3609
529	39	15	3610
530	40	0	3659
531	40	1	3660
532	40	2	3661
533	40	3	3662
534	40	4	3663
535	40	5	3664
536	40	6	3665
537	40	7	3666
538	40	8	3667
539	40	9	3668
540	40	10	3669
541	40	11	3670
542	40	12	3671
543	40	13	3672
544	40	14	3673
