candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split8kappa1r1	wavefront	ok	9.40242e+06	643366	9.40242e+06	1.28056e+07	128	1
32x16x64s2split8kappa1r1	rotate	ok	9.40261e+06	643366	9.19001e+06	1.28483e+07	128	1
32x16x64s2split8kappa1r1	legacy_grid_stride	ok	9.44387e+06	643366	9.44387e+06	1.28811e+07	128	1
32x16x64s2split8kappa1r1	eft	ok	9.48701e+06	643366	9.48701e+06	1.28533e+07	128	1
32x16x64s2split8kappa1r1	chain	ok	9.55413e+06	643366	9.19704e+06	1.31608e+07	128	1
32x16x64s2split8kappa1r1	balanced	ok	3.34939e+08	643366	1.54132e+07	3.95545e+08	128	1
32x16x64s2split8kappa1r2	wavefront	ok	6.80474e+06	907270	6.80474e+06	8.86704e+06	256	1
32x16x64s2split8kappa1r2	rotate	ok	6.8188e+06	907270	6.49814e+06	8.96728e+06	256	1
32x16x64s2split8kappa1r2	legacy_grid_stride	ok	6.8619e+06	907270	6.8619e+06	9.04326e+06	256	1
32x16x64s2split8kappa1r2	eft	ok	6.87624e+06	907270	6.87624e+06	8.94136e+06	256	1
32x16x64s2split8kappa1r2	chain	ok	6.93461e+06	907270	6.82063e+06	9.23578e+06	256	1
32x16x64s2split8kappa1r2	balanced	ok	3.99196e+08	907270	1.80406e+07	4.46438e+08	256	1
32x16x64s2split8kappa1r3	eft	ok	6.22581e+06	1.17117e+06	6.22581e+06	7.81222e+06	384	1
32x16x64s2split8kappa1r3	wavefront	ok	6.23911e+06	1.17117e+06	6.23911e+06	7.92552e+06	384	1
32x16x64s2split8kappa1r3	rotate	ok	6.32732e+06	1.17117e+06	5.66956e+06	7.94309e+06	384	1
32x16x64s2split8kappa1r3	legacy_grid_stride	ok	6.43087e+06	1.17117e+06	6.43087e+06	8.27917e+06	384	1
32x16x64s2split8kappa1r3	chain	ok	6.62735e+06	1.17117e+06	6.21636e+06	8.23479e+06	384	1
32x16x64s2split8kappa1r3	balanced	ok	4.57145e+08	1.17117e+06	2.2066e+07	4.99667e+08	384	1
32x16x64s2split8kappa1r4	wavefront	ok	5.63792e+06	1.43508e+06	5.63792e+06	7.07138e+06	512	1
32x16x64s2split8kappa1r4	eft	ok	5.71197e+06	1.43508e+06	5.71197e+06	7.11111e+06	512	1
32x16x64s2split8kappa1r4	rotate	ok	5.76559e+06	1.43508e+06	5.17492e+06	7.19182e+06	512	1
32x16x64s2split8kappa1r4	chain	ok	5.83465e+06	1.43508e+06	5.30131e+06	7.21467e+06	512	1
32x16x64s2split8kappa1r4	legacy_grid_stride	ok	5.84198e+06	1.43508e+06	5.84198e+06	7.43145e+06	512	1
32x16x64s2split8kappa1r4	balanced	ok	4.42023e+08	1.43508e+06	2.20914e+07	4.75389e+08	512	1
32x16x64s2split8kappa1r5	eft	ok	5.85407e+06	1.69898e+06	5.85407e+06	7.34059e+06	640	1
32x16x64s2split8kappa1r5	wavefront	ok	5.89355e+06	1.69898e+06	5.89355e+06	7.22353e+06	640	1
32x16x64s2split8kappa1r5	rotate	ok	6.04651e+06	1.69898e+06	4.94418e+06	7.41727e+06	640	1
32x16x64s2split8kappa1r5	legacy_grid_stride	ok	6.29409e+06	1.69898e+06	6.29409e+06	7.79728e+06	640	1
32x16x64s2split8kappa1r5	chain	ok	6.37395e+06	1.69898e+06	5.58828e+06	7.90154e+06	640	1
32x16x64s2split8kappa1r5	balanced	ok	5.12859e+08	1.69898e+06	2.4894e+07	5.45329e+08	640	1
32x16x64s2split8kappa2r1	wavefront	ok	9.40242e+06	643366	9.40242e+06	1.28073e+07	128	2
32x16x64s2split8kappa2r1	rotate	ok	9.40261e+06	643366	9.19001e+06	1.28483e+07	128	2
32x16x64s2split8kappa2r1	legacy_grid_stride	ok	9.44387e+06	643366	9.44387e+06	1.29455e+07	128	2
32x16x64s2split8kappa2r1	eft	ok	9.48701e+06	643366	9.48701e+06	1.29871e+07	128	2
32x16x64s2split8kappa2r1	chain	ok	9.55413e+06	643366	9.19704e+06	1.32919e+07	128	2
32x16x64s2split8kappa2r1	balanced	ok	3.34939e+08	643366	1.54132e+07	4.07819e+08	128	2
32x16x64s2split8kappa2r2	wavefront	ok	6.80474e+06	907270	6.80474e+06	8.86881e+06	256	2
32x16x64s2split8kappa2r2	rotate	ok	6.8188e+06	907270	6.49814e+06	8.96728e+06	256	2
32x16x64s2split8kappa2r2	legacy_grid_stride	ok	6.8619e+06	907270	6.8619e+06	9.10762e+06	256	2
32x16x64s2split8kappa2r2	eft	ok	6.87624e+06	907270	6.87624e+06	9.03159e+06	256	2
32x16x64s2split8kappa2r2	chain	ok	6.93461e+06	907270	6.82063e+06	9.3265e+06	256	2
32x16x64s2split8kappa2r2	balanced	ok	3.99196e+08	907270	1.80406e+07	4.51436e+08	256	2
32x16x64s2split8kappa2r3	eft	ok	6.22581e+06	1.17117e+06	6.22581e+06	7.87532e+06	384	2
32x16x64s2split8kappa2r3	wavefront	ok	6.23911e+06	1.17117e+06	6.23911e+06	7.92728e+06	384	2
32x16x64s2split8kappa2r3	rotate	ok	6.32732e+06	1.17117e+06	5.66956e+06	7.94309e+06	384	2
32x16x64s2split8kappa2r3	legacy_grid_stride	ok	6.43087e+06	1.17117e+06	6.43087e+06	8.34354e+06	384	2
32x16x64s2split8kappa2r3	chain	ok	6.62735e+06	1.17117e+06	6.21636e+06	8.29817e+06	384	2
32x16x64s2split8kappa2r3	balanced	ok	4.57145e+08	1.17117e+06	2.2066e+07	4.99081e+08	384	2
32x16x64s2split8kappa2r4	wavefront	ok	5.63792e+06	1.43508e+06	5.63792e+06	7.07314e+06	512	2
32x16x64s2split8kappa2r4	eft	ok	5.71197e+06	1.43508e+06	5.71197e+06	7.21631e+06	512	2
32x16x64s2split8kappa2r4	rotate	ok	5.76559e+06	1.43508e+06	5.17492e+06	7.19182e+06	512	2
32x16x64s2split8kappa2r4	chain	ok	5.83465e+06	1.43508e+06	5.30131e+06	7.31247e+06	512	2
32x16x64s2split8kappa2r4	legacy_grid_stride	ok	5.84198e+06	1.43508e+06	5.84198e+06	7.49581e+06	512	2
32x16x64s2split8kappa2r4	balanced	ok	4.42023e+08	1.43508e+06	2.20914e+07	4.74745e+08	512	2
32x16x64s2split8kappa2r5	eft	ok	5.85407e+06	1.69898e+06	5.85407e+06	7.34235e+06	640	2
32x16x64s2split8kappa2r5	wavefront	ok	5.89355e+06	1.69898e+06	5.89355e+06	7.2253e+06	640	2
32x16x64s2split8kappa2r5	rotate	ok	6.04651e+06	1.69898e+06	4.94418e+06	7.41727e+06	640	2
32x16x64s2split8kappa2r5	legacy_grid_stride	ok	6.29409e+06	1.69898e+06	6.29409e+06	7.86165e+06	640	2
32x16x64s2split8kappa2r5	chain	ok	6.37395e+06	1.69898e+06	5.58828e+06	7.90346e+06	640	2
32x16x64s2split8kappa2r5	balanced	ok	5.12859e+08	1.69898e+06	2.4894e+07	5.44606e+08	640	2
32x16x64s2split8kappa4r1	wavefront	ok	9.40242e+06	643366	9.40242e+06	1.28073e+07	128	4
32x16x64s2split8kappa4r1	rotate	ok	9.40261e+06	643366	9.19001e+06	1.28483e+07	128	4
32x16x64s2split8kappa4r1	legacy_grid_stride	ok	9.44387e+06	643366	9.44387e+06	1.29455e+07	128	4
32x16x64s2split8kappa4r1	eft	ok	9.48701e+06	643366	9.48701e+06	1.29871e+07	128	4
32x16x64s2split8kappa4r1	chain	ok	9.55413e+06	643366	9.19704e+06	1.32919e+07	128	4
32x16x64s2split8kappa4r1	balanced	ok	3.34939e+08	643366	1.54132e+07	4.06889e+08	128	4
32x16x64s2split8kappa4r2	wavefront	ok	6.80474e+06	907270	6.80474e+06	8.86881e+06	256	4
32x16x64s2split8kappa4r2	rotate	ok	6.8188e+06	907270	6.49814e+06	8.96728e+06	256	4
32x16x64s2split8kappa4r2	legacy_grid_stride	ok	6.8619e+06	907270	6.8619e+06	9.10762e+06	256	4
32x16x64s2split8kappa4r2	eft	ok	6.87624e+06	907270	6.87624e+06	9.03159e+06	256	4
32x16x64s2split8kappa4r2	chain	ok	6.93461e+06	907270	6.82063e+06	9.3265e+06	256	4
32x16x64s2split8kappa4r2	balanced	ok	3.99196e+08	907270	1.80406e+07	4.50812e+08	256	4
32x16x64s2split8kappa4r3	eft	ok	6.22581e+06	1.17117e+06	6.22581e+06	7.87532e+06	384	4
32x16x64s2split8kappa4r3	wavefront	ok	6.23911e+06	1.17117e+06	6.23911e+06	7.92728e+06	384	4
32x16x64s2split8kappa4r3	rotate	ok	6.32732e+06	1.17117e+06	5.66956e+06	7.94309e+06	384	4
32x16x64s2split8kappa4r3	legacy_grid_stride	ok	6.43087e+06	1.17117e+06	6.43087e+06	8.34354e+06	384	4
32x16x64s2split8kappa4r3	chain	ok	6.62735e+06	1.17117e+06	6.21636e+06	8.29817e+06	384	4
32x16x64s2split8kappa4r3	balanced	ok	4.57145e+08	1.17117e+06	2.2066e+07	4.98743e+08	384	4
