cp_corrected_ns	cp_reconstructed_with_publish_ns	measured_l2_ms	cp_realized_path
3834880	8472576	8.482816	0:0,1:0,2:113,2:497,15:369,18:369,18:753,18:1137,18:1521,20:369,20:753,20:1137,20:1521,23:369,26:113,26:497,39:369,42:369,42:753,42:1137,42:1521,44:369,44:753,44:1137,44:1521,47:369,50:113,50:497,63:369,66:369,66:753,66:1137,66:1521,68:369,68:753,68:1137,68:1521,71:369,74:113,74:497,87:369,90:369,90:753,90:1137,90:1521,92:369,92:753,92:1137,92:1521,95:369,98:113,98:497,111:369,114:369,114:753,114:1137,114:1521,116:369,116:753,116:1137,116:1521,119:369,122:113,122:497,135:369,138:369,138:753,138:1137,138:1521,140:369,140:753,140:1137,140:1521,143:369,146:113,146:497,159:369,162:369,162:753,162:1137,162:1521,164:369,164:753,164:1137,164:1521,167:369,170:113,170:497,183:369,186:369,186:753,186:1137,186:1521,188:369,188:753,188:1137,188:1521,191:369,194:113,194:497,207:369,210:369,210:753,210:1137,210:1521,212:369,212:753,212:1137,212:1521,215:369,218:113,218:497,231:369,234:369,234:753,234:1137,234:1521,236:369,236:753,236:1137,236:1521,239:369,242:113,242:497,255:369,258:369,258:753,258:1137,258:1521,260:369,260:753,260:1137,260:1521,263:369,266:113,266:497,279:369,282:369,282:753,282:1137,282:1521,284:369,284:753,284:1137,284:1521,287:369,290:113,290:497,303:369,306:369,306:753,306:1137,306:1521,308:369,308:753,308:1137,308:1521,311:369,314:113,314:497,327:369,330:369,330:753,330:1137,330:1521,332:369,332:753,332:1137,332:1521,335:369,338:113,338:497,351:369,354:369,354:753,354:1137,354:1521,356:369,356:753,356:1137,356:1521,359:369,362:113,362:497,375:369,378:369,378:753,378:1137,378:1521,380:369,380:753,380:1137,380:1521,383:369,386:113,386:497,399:369,402:369,402:753,402:1137,402:1521,404:369,404:753,404:1137,404:1521,407:369,410:113,410:497,423:369,426:369,426:753,426:1137,426:1521,428:369,428:753,428:1137,428:1521,431:369,434:113,434:497,447:369,450:369,450:753,450:1137,450:1521,452:369,452:753,452:1137,452:1521,455:369,458:113,458:497,471:369,474:369,474:753,474:1137,474:1521,476:369,476:753,476:1137,476:1521,479:369,482:113,482:497,495:369,498:369,498:753,498:1137,498:1521,500:369,500:753,500:1137,500:1521,503:369,506:113,506:497,519:369,522:369,522:753,522:1137,522:1521,524:369,524:753,524:1137,524:1521,527:369,530:113,530:497,543:369,546:369,546:753,546:1137,546:1521,548:369,548:753,548:1137,548:1521,551:369,554:113,554:497,567:369,570:369,570:753,570:1137,570:1521,572:369,572:753,572:1137,572:1521,575:369,578:113,578:497,591:369,594:369,594:753,594:1137,594:1521,596:369,596:753,596:1137,596:1521,599:369,602:113,602:497,615:369,618:369,618:753,618:1137,618:1521,620:369,620:753,620:1137,620:1521,623:369,626:113,626:497,639:369,642:369,642:753,642:1137,642:1521,644:369,644:753,644:1137,644:1521,647:369,650:113,650:497,663:369,666:369,666:753,666:1137,666:1521,668:369,668:753,668:1137,668:1521,671:369,674:369,674:753,674:1137,674:1521,674:1905,674:2289,674:2673,674:3057,674:3441,674:3825,674:4209,674:4593,674:4977,674:5361,674:5745,674:6129,674:6513,674:6897,674:7281,674:7665,674:8049,674:8433,674:8817,674:9201,674:9585,674:9969,674:10353,674:10737,674:11121,674:11505,674:11889,674:12273,674:12657,674:13041,674:13425,674:13809,674:14193,674:14577,674:14961,674:15345,674:15729,674:16113,674:16497,674:16881,674:17265,674:17649,674:18033,674:18417,674:18801,674:19185,674:19569,674:19953,674:20337,674:20721,674:21105,674:21489,674:21873,674:22257,674:22641,674:23025,674:23409,674:23793,674:24177,674:24561,674:24945,674:25329,674:25713,674:26097,674:26481,674:26865,674:27249,674:27633,674:28017,674:28401,674:28785,674:29169,674:29553,674:29937,674:30321,674:30705,674:31089,674:31473,674:31857,674:32241,674:32625,674:33009,674:33393,674:33777,674:34161,674:34545,674:34929,674:35313,674:35697,674:36081,674:36465,674:36849,674:37233,674:37617,675:17,675:49,675:81,675:465,675:849
