slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789794737305075712	1789794737305075712	1789794737305075712	1789794737305077760	1789794737305078784	0	0	0	0	1167550814710	1167550820811
1	0	2	0	0	1789794737305078784	1789794737305079808	1789794737305079808	1789794737305085952	1789794737305085952	0	3	1	1	1167550825391	1167550839061
2	0	5	0	0	1789794737305086976	1789794737305086976	1789794737305088000	1789794737305089024	1789794737305090048	3	1	4	1	1167550844110	1167550847369
3	0	6	0	0	1789794737305090048	1789794737305090048	1789794737305090048	1789794737305091072	1789794737305092096	4	0	5	1	1167550850240	1167550852430
4	0	8	0	0	1789794737305092096	1789794737305093120	1789794737305093120	1789794737305097216	1789794737305098240	4	3	7	3	1167550857591	1167550868135
5	0	9	0	0	1789794737305098240	1789794737305099264	1789794737305099264	1789794737305104384	1789794737305105408	7	15	10	1	1167550873311	1167550887670
6	0	10	0	0	1789794737305105408	1789794737305106432	1789794737305106432	1789794737305109504	1789794737305110528	22	31	11	1	1167550892867	1167550898942
7	0	11	0	0	1789794737305110528	1789794737305110528	1789794737305111552	1789794737305116672	1789794737305117696	53	3	12	1	1167550903508	1167550917886
8	0	13	0	0	1789794737305117696	1789794737305118720	1789794737305118720	1789794737305121792	1789794737305122816	56	127	14	2	1167550922886	1167550930777
9	0	14	0	0	1789794737305122816	1789794737305123840	1789794737305123840	1789794737305133056	1789794737305134080	183	3	16	2	1167550935621	1167550959493
10	0	15	0	0	1789794737305134080	1789794737305135104	1789794737305135104	1789794737305138176	1789794737305139200	186	31	18	1	1167550964713	1167550970701
11	0	17	0	0	1789794737305139200	1789794737305139200	1789794737305139200	1789794737305145344	1789794737305146368	217	3	20	1	1167550975293	1167550989063
12	0	20	0	0	1789794737305146368	1789794737305147392	1789794737305147392	1789794737305148416	1789794737305149440	220	1	23	1	1167550994216	1167550997145
13	0	21	0	0	1789794737305149440	1789794737305149440	1789794737305149440	1789794737305150464	1789794737305151488	221	0	24	1	1167551000430	1167551002638
14	0	23	0	0	1789794737305151488	1789794737305152512	1789794737305152512	1789794737305156608	1789794737305157632	221	3	26	3	1167551007929	1167551018069
15	0	24	0	0	1789794737305157632	1789794737305158656	1789794737305158656	1789794737305164800	1789794737305164800	224	15	29	2	1167551023264	1167551037496
16	0	25	0	0	1789794737305164800	1789794737305165824	1789794737305165824	1789794737305168896	1789794737305169920	239	31	31	1	1167551042525	1167551048572
17	0	26	0	0	1789794737305169920	1789794737305170944	1789794737305170944	1789794737305176064	1789794737305177088	270	3	32	1	1167551053104	1167551067356
18	0	28	0	0	1789794737305177088	1789794737305179136	1789794737305179136	1789794737305182208	1789794737305183232	273	127	34	2	1167551074053	1167551081823
19	0	29	0	0	1789794737305183232	1789794737305184256	1789794737305184256	1789794737305193472	1789794737305194496	400	3	36	2	1167551086625	1167551109939
20	0	30	0	0	1789794737305194496	1789794737305195520	1789794737305195520	1789794737305197568	1789794737305198592	403	31	38	1	1167551115178	1167551121305
21	0	32	0	0	1789794737305198592	1789794737305199616	1789794737305199616	1789794737305204736	1789794737305205760	434	3	40	1	1167551125870	1167551140050
22	0	35	0	0	1789794737305205760	1789794737305206784	1789794737305206784	1789794737305207808	1789794737305209856	437	1	43	1	1167551145280	1167551148188
23	0	36	0	0	1789794737305209856	1789794737305209856	1789794737305209856	1789794737305210880	1789794737305210880	438	0	44	1	1167551151460	1167551153611
24	0	38	0	0	1789794737305210880	1789794737305211904	1789794737305212928	1789794737305216000	1789794737305217024	438	3	46	3	1167551158632	1167551168465
25	0	39	0	0	1789794737305217024	1789794737305218048	1789794737305218048	1789794737305224192	1789794737305225216	441	15	49	2	1167551173596	1167551187636
26	0	40	0	0	1789794737305225216	1789794737305226240	1789794737305226240	1789794737305228288	1789794737305229312	456	31	51	1	1167551192655	1167551198589
27	0	41	0	0	1789794737305229312	1789794737305230336	1789794737305230336	1789794737305236480	1789794737305237504	487	3	52	1	1167551203675	1167551219895
28	0	43	0	0	1789794737305237504	1789794737305238528	1789794737305238528	1789794737305241600	1789794737305242624	490	127	54	2	1167551224832	1167551232737
29	0	44	0	0	1789794737305242624	1789794737305243648	1789794737305243648	1789794737305252864	1789794737305253888	617	3	56	2	1167551237651	1167551261093
30	0	45	0	0	1789794737305253888	1789794737305254912	1789794737305254912	1789794737305257984	1789794737305259008	620	31	58	1	1167551266321	1167551272320
31	0	47	0	0	1789794737305259008	1789794737305259008	1789794737305259008	1789794737305265152	1789794737305266176	651	3	60	1	1167551276883	1167551290529
