rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	32x32x64s3k1;32x16x64s2k1;32x16x64s3k1;32x128x64s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.42488e+06	4.41906e+06	1	0.935179
2	32x32x64s3k1;32x16x64s2k1;32x16x64s4k1;32x128x64s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.42488e+06	4.41906e+06	1	0.935179
3	32x32x64s3k1;32x16x64s2k1;32x16x64s5k1;32x128x64s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.42488e+06	4.41906e+06	1	0.935179
4	32x32x64s3k1;32x16x64s2k1;32x16x64s3k1;32x128x16s2k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.42563e+06	4.84292e+06	1	0.935179
5	32x32x64s3k1;32x16x64s2k1;32x16x64s3k1;32x128x16s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.4255e+06	4.70179e+06	1	0.935179
6	32x32x64s3k1;32x16x64s2k1;32x16x64s3k1;32x128x16s4k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.4255e+06	4.70179e+06	1	0.935179
7	32x32x64s3k1;32x16x64s2k1;32x16x64s3k1;32x128x16s5k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.4255e+06	4.70179e+06	1	0.935179
8	32x32x64s3k1;32x16x64s2k1;32x16x64s3k1;32x128x32s2k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.42531e+06	4.57357e+06	1	0.935179
