node	stage	task	worker	slot	start_ns	end_ns	attention
102	4	4	102	0	7150.0038260004121	21987.495195671811	0
103	4	5	103	0	7150.0038260004121	21987.495195671811	0
104	4	6	104	0	7150.0038260004121	21987.495195671811	0
105	4	7	105	0	7150.0038260004121	21987.495195671811	0
106	4	8	106	0	7150.0038260004121	21987.495195671811	0
107	4	9	107	0	7150.0038260004121	21987.495195671811	0
108	4	10	108	0	7150.0038260004121	21987.495195671811	0
109	4	11	109	0	7150.0038260004121	21987.495195671811	0
110	4	12	110	0	7150.0038260004121	21987.495195671811	0
111	4	13	111	0	7150.0038260004121	21987.495195671811	0
112	4	14	112	0	7150.0038260004121	21987.495195671811	0
113	4	15	113	0	7150.0038260004121	21987.495195671811	0
114	4	16	114	0	7150.0038260004121	21987.495195671811	0
115	4	17	115	0	7150.0038260004121	21987.495195671811	0
116	4	18	116	0	7150.0038260004121	21987.495195671811	0
117	4	19	117	0	7150.0038260004121	21987.495195671811	0
118	4	20	118	0	7150.0038260004121	21987.495195671811	0
119	4	21	119	0	7150.0038260004121	21987.495195671811	0
120	4	22	120	0	7150.0038260004121	21987.495195671811	0
121	4	23	121	0	7150.0038260004121	21987.495195671811	0
122	4	24	122	0	7150.0038260004121	21987.495195671811	0
123	4	25	123	0	7150.0038260004121	21987.495195671811	0
124	4	26	124	0	7150.0038260004121	21987.495195671811	0
125	4	27	125	0	7150.0038260004121	21987.495195671811	0
126	4	28	126	0	7150.0038260004121	21987.495195671811	0
127	4	29	127	0	7150.0038260004121	21987.495195671811	0
128	4	30	0	2	5914.5920250004119	18987.715183702741	0
129	4	31	1	0	7150.0038260004121	21987.495195671811	0
130	5	0	10	1	26545.474172641902	29157.796949833402	0
131	5	1	11	1	26545.474172641902	29157.796949833402	0
132	5	2	12	1	26545.474172641902	29157.796949833402	0
133	5	3	13	1	26545.474172641902	29157.796949833402	0
134	5	4	14	1	26545.474172641902	29157.796949833402	0
135	5	5	15	1	26545.474172641902	29157.796949833402	0
136	5	6	16	1	26545.474172641902	29157.796949833402	0
137	5	7	17	1	26545.474172641902	29157.796949833402	0
138	5	8	18	1	26545.474172641902	29157.796949833402	0
139	5	9	19	1	26545.474172641902	29157.796949833402	0
140	5	10	20	1	26545.474172641902	29157.796949833402	0
141	5	11	21	1	26545.474172641902	29157.796949833402	0
142	5	12	22	1	26545.474172641902	29157.796949833402	0
143	5	13	23	1	26545.474172641902	29157.796949833402	0
144	5	14	24	1	26545.474172641902	29157.796949833402	0
145	5	15	25	1	26545.474172641902	29157.796949833402	0
146	5	16	26	1	26545.474172641902	29157.796949833402	0
147	5	17	27	1	26545.474172641902	29157.796949833402	0
148	5	18	28	1	26545.474172641902	29157.796949833402	0
149	5	19	29	1	26545.474172641902	29157.796949833402	0
150	5	20	30	1	26545.474172641902	29157.796949833402	0
151	5	21	31	1	26545.474172641902	29157.796949833402	0
152	5	22	32	1	26545.474172641902	29157.796949833402	0
153	5	23	33	1	26545.474172641902	29157.796949833402	0
154	5	24	34	1	26545.474172641902	29157.796949833402	0
155	5	25	35	1	26545.474172641902	29157.796949833402	0
156	5	26	36	1	26545.474172641902	29157.796949833402	0
157	5	27	37	1	26545.474172641902	29157.796949833402	0
158	5	28	38	1	26545.474172641902	29157.796949833402	0
159	5	29	39	1	26545.474172641902	29157.796949833402	0
160	5	30	40	1	26545.474172641902	29157.796949833402	0
161	5	31	41	1	26545.474172641902	29157.796949833402	0
162	6	0	2	1	23222.906996671809	25835.22977386331	0
163	6	1	3	1	23222.906996671809	25835.22977386331	0
164	6	2	4	1	23222.906996671809	25835.22977386331	0
165	6	3	5	1	23222.906996671809	25835.22977386331	0
166	6	4	6	1	23222.906996671809	25835.22977386331	0
167	6	5	7	1	23222.906996671809	25835.22977386331	0
168	6	6	8	1	23222.906996671809	25835.22977386331	0
169	6	7	9	1	23222.906996671809	25835.22977386331	0
170	7	0	2	2	25835.22977386331	27755.710178640154	0
171	7	1	3	2	25835.22977386331	27755.710178640154	0
172	7	2	4	2	25835.22977386331	27755.710178640154	0
173	7	3	5	2	25835.22977386331	27755.710178640154	0
174	7	4	6	2	25835.22977386331	27755.710178640154	0
175	7	5	7	2	25835.22977386331	27755.710178640154	0
176	7	6	8	2	25835.22977386331	27755.710178640154	0
177	7	7	9	2	25835.22977386331	27755.710178640154	0
178	8	0	42	1	25310.062371641903	28994.910987387819	0
179	8	1	43	1	25310.062371641903	28994.910987387819	0
180	8	2	44	1	25310.062371641903	28994.910987387819	0
181	8	3	45	1	25310.062371641903	28994.910987387819	0
182	8	4	46	1	25310.062371641903	28994.910987387819	0
183	8	5	47	1	25310.062371641903	28994.910987387819	0
184	8	6	48	1	25310.062371641903	28994.910987387819	0
185	8	7	49	1	25310.062371641903	28994.910987387819	0
186	9	0	10	2	30230.322788387817	34338.168889295463	1
187	9	1	11	2	30230.322788387817	34338.168889295463	1
188	9	2	12	2	30230.322788387817	34338.168889295463	1
189	9	3	13	2	30230.322788387817	34338.168889295463	1
190	9	4	14	2	30230.322788387817	34338.168889295463	1
191	9	5	15	2	30230.322788387817	34338.168889295463	1
192	9	6	16	2	30230.322788387817	34338.168889295463	1
193	9	7	17	2	30230.322788387817	34338.168889295463	1
194	9	8	18	2	30230.322788387817	34338.168889295463	1
195	9	9	19	2	30230.322788387817	34338.168889295463	1
196	9	10	20	2	30230.322788387817	34338.168889295463	1
197	9	11	21	2	30230.322788387817	34338.168889295463	1
198	9	12	22	2	30230.322788387817	34338.168889295463	1
199	9	13	23	2	30230.322788387817	34338.168889295463	1
200	9	14	24	2	30230.322788387817	34338.168889295463	1
201	9	15	25	2	30230.322788387817	34338.168889295463	1
202	9	16	26	2	30230.322788387817	34338.168889295463	1
203	9	17	27	2	30230.322788387817	34338.168889295463	1
204	9	18	28	2	30230.322788387817	34338.168889295463	1
205	9	19	29	2	30230.322788387817	34338.168889295463	1
206	9	20	30	2	30230.322788387817	34338.168889295463	1
207	9	21	31	2	30230.322788387817	34338.168889295463	1
208	9	22	32	2	30230.322788387817	34338.168889295463	1
209	9	23	33	2	30230.322788387817	34338.168889295463	1
210	9	24	34	2	30230.322788387817	34338.168889295463	1
211	9	25	35	2	30230.322788387817	34338.168889295463	1
212	9	26	36	2	30230.322788387817	34338.168889295463	1
213	9	27	37	2	30230.322788387817	34338.168889295463	1
214	9	28	38	2	30230.322788387817	34338.168889295463	1
215	9	29	39	2	30230.322788387817	34338.168889295463	1
216	9	30	40	2	30230.322788387817	34338.168889295463	1
217	9	31	41	2	30230.322788387817	34338.168889295463	1
218	10	0	90	1	35573.580690295465	49111.674290348696	0
219	10	1	91	1	35573.580690295465	49111.674290348696	0
220	10	2	92	1	35573.580690295465	49111.674290348696	0
221	10	3	93	1	35573.580690295465	49111.674290348696	0
222	10	4	94	1	35573.580690295465	49111.674290348696	0
223	10	5	95	1	35573.580690295465	49111.674290348696	0
224	10	6	96	1	35573.580690295465	49111.674290348696	0
225	10	7	97	1	35573.580690295465	49111.674290348696	0
226	10	8	98	1	35573.580690295465	49111.674290348696	0
227	10	9	99	1	35573.580690295465	49111.674290348696	0
228	10	10	100	1	35573.580690295465	49111.674290348696	0
229	10	11	101	1	35573.580690295465	49111.674290348696	0
230	10	12	102	1	35573.580690295465	49111.674290348696	0
231	10	13	103	1	35573.580690295465	49111.674290348696	0
232	10	14	104	1	35573.580690295465	49111.674290348696	0
233	10	15	105	1	35573.580690295465	49111.674290348696	0
234	10	16	106	1	35573.580690295465	49111.674290348696	0
235	10	17	107	1	35573.580690295465	49111.674290348696	0
236	10	18	108	1	35573.580690295465	49111.674290348696	0
237	10	19	109	1	35573.580690295465	49111.674290348696	0
238	10	20	110	1	35573.580690295465	49111.674290348696	0
239	10	21	111	1	35573.580690295465	49111.674290348696	0
240	10	22	112	1	35573.580690295465	49111.674290348696	0
241	10	23	113	1	35573.580690295465	49111.674290348696	0
242	10	24	114	1	35573.580690295465	49111.674290348696	0
243	10	25	115	1	35573.580690295465	49111.674290348696	0
244	10	26	116	1	35573.580690295465	49111.674290348696	0
245	10	27	117	1	35573.580690295465	49111.674290348696	0
246	10	28	118	1	35573.580690295465	49111.674290348696	0
247	10	29	119	1	35573.580690295465	49111.674290348696	0
248	10	30	120	1	35573.580690295465	49111.674290348696	0
249	10	31	121	1	35573.580690295465	49111.674290348696	0
250	10	32	122	1	35573.580690295465	49111.674290348696	0
251	10	33	123	1	35573.580690295465	49111.674290348696	0
252	10	34	124	1	35573.580690295465	49111.674290348696	0
253	10	35	125	1	35573.580690295465	49111.674290348696	0
254	10	36	126	1	35573.580690295465	49111.674290348696	0
255	10	37	127	1	35573.580690295465	49111.674290348696	0
256	10	38	0	3	35573.580690295465	49111.674290348696	0
257	10	39	1	1	35573.580690295465	49111.674290348696	0
258	10	40	2	3	35573.580690295465	49111.674290348696	0
259	10	41	3	3	35573.580690295465	49111.674290348696	0
260	10	42	4	3	35573.580690295465	49111.674290348696	0
261	10	43	5	3	35573.580690295465	49111.674290348696	0
262	10	44	6	3	35573.580690295465	49111.674290348696	0
263	10	45	7	3	35573.580690295465	49111.674290348696	0
264	10	46	8	3	35573.580690295465	49111.674290348696	0
265	10	47	9	3	35573.580690295465	49111.674290348696	0
266	10	48	10	3	35573.580690295465	49111.674290348696	0
267	10	49	11	3	35573.580690295465	49111.674290348696	0
268	10	50	12	3	35573.580690295465	49111.674290348696	0
269	10	51	13	3	35573.580690295465	49111.674290348696	0
270	10	52	14	3	35573.580690295465	49111.674290348696	0
271	10	53	15	3	35573.580690295465	49111.674290348696	0
272	10	54	16	3	35573.580690295465	49111.674290348696	0
273	10	55	17	3	35573.580690295465	49111.674290348696	0
274	10	56	18	3	35573.580690295465	49111.674290348696	0
275	10	57	19	3	35573.580690295465	49111.674290348696	0
276	10	58	20	3	35573.580690295465	49111.674290348696	0
277	10	59	21	3	35573.580690295465	49111.674290348696	0
278	10	60	22	3	35573.580690295465	49111.674290348696	0
279	10	61	23	3	35573.580690295465	49111.674290348696	0
280	10	62	24	3	35573.580690295465	49111.674290348696	0
281	10	63	25	3	35573.580690295465	49111.674290348696	0
282	10	64	26	3	35573.580690295465	49111.674290348696	0
283	10	65	27	3	35573.580690295465	49111.674290348696	0
284	10	66	28	3	35573.580690295465	49111.674290348696	0
285	10	67	29	3	35573.580690295465	49111.674290348696	0
286	10	68	30	3	35573.580690295465	49111.674290348696	0
287	10	69	31	3	35573.580690295465	49111.674290348696	0
288	10	70	32	3	35573.580690295465	49111.674290348696	0
289	10	71	33	3	35573.580690295465	49111.674290348696	0
290	10	72	34	3	35573.580690295465	49111.674290348696	0
291	10	73	35	3	35573.580690295465	49111.674290348696	0
292	10	74	36	3	35573.580690295465	49111.674290348696	0
293	10	75	37	3	35573.580690295465	49111.674290348696	0
294	10	76	38	3	35573.580690295465	49111.674290348696	0
295	10	77	39	3	35573.580690295465	49111.674290348696	0
296	10	78	40	3	35573.580690295465	49111.674290348696	0
297	10	79	41	3	35573.580690295465	49111.674290348696	0
298	10	80	42	2	35573.580690295465	49111.674290348696	0
299	10	81	43	2	35573.580690295465	49111.674290348696	0
300	10	82	44	2	35573.580690295465	49111.674290348696	0
301	10	83	45	2	35573.580690295465	49111.674290348696	0
302	10	84	46	2	35573.580690295465	49111.674290348696	0
303	10	85	47	2	35573.580690295465	49111.674290348696	0
304	10	86	48	2	35573.580690295465	49111.674290348696	0
305	10	87	49	2	35573.580690295465	49111.674290348696	0
306	10	88	50	1	35573.580690295465	49111.674290348696	0
307	10	89	51	1	35573.580690295465	49111.674290348696	0
308	10	90	52	1	35573.580690295465	49111.674290348696	0
309	10	91	53	1	35573.580690295465	49111.674290348696	0
310	10	92	54	1	35573.580690295465	49111.674290348696	0
311	10	93	55	1	35573.580690295465	49111.674290348696	0
312	10	94	56	1	35573.580690295465	49111.674290348696	0
313	10	95	57	1	35573.580690295465	49111.674290348696	0
314	10	96	58	1	35573.580690295465	49111.674290348696	0
315	10	97	59	1	35573.580690295465	49111.674290348696	0
316	10	98	60	1	35573.580690295465	49111.674290348696	0
317	10	99	61	1	35573.580690295465	49111.674290348696	0
318	10	100	62	1	35573.580690295465	49111.674290348696	0
319	10	101	63	1	35573.580690295465	49111.674290348696	0
320	10	102	64	1	35573.580690295465	49111.674290348696	0
321	10	103	65	1	35573.580690295465	49111.674290348696	0
322	10	104	66	1	35573.580690295465	49111.674290348696	0
323	10	105	67	1	35573.580690295465	49111.674290348696	0
324	10	106	68	1	35573.580690295465	49111.674290348696	0
325	10	107	69	1	35573.580690295465	49111.674290348696	0
326	10	108	70	1	35573.580690295465	49111.674290348696	0
327	10	109	71	1	35573.580690295465	49111.674290348696	0
328	10	110	72	1	35573.580690295465	49111.674290348696	0
329	10	111	73	1	35573.580690295465	49111.674290348696	0
330	10	112	74	1	35573.580690295465	49111.674290348696	0
331	10	113	75	1	35573.580690295465	49111.674290348696	0
332	10	114	76	1	35573.580690295465	49111.674290348696	0
333	10	115	77	1	35573.580690295465	49111.674290348696	0
334	10	116	78	1	35573.580690295465	49111.674290348696	0
335	10	117	79	1	35573.580690295465	49111.674290348696	0
336	10	118	80	1	35573.580690295465	49111.674290348696	0
337	10	119	81	1	35573.580690295465	49111.674290348696	0
338	10	120	82	1	35573.580690295465	49111.674290348696	0
339	10	121	83	1	35573.580690295465	49111.674290348696	0
340	10	122	84	1	35573.580690295465	49111.674290348696	0
341	10	123	85	1	35573.580690295465	49111.674290348696	0
342	10	124	86	1	35573.580690295465	49111.674290348696	0
343	10	125	87	1	35573.580690295465	49111.674290348696	0
344	10	126	88	1	35573.580690295465	49111.674290348696	0
345	10	127	89	1	35573.580690295465	49111.674290348696	0
346	11	0	90	2	50347.086091348698	55699.932227884157	0
347	12	0	91	2	56935.344028884159	131356.40460128768	0
348	12	1	92	2	56935.344028884159	131356.40460128768	0
349	12	2	93	2	56935.344028884159	131356.40460128768	0
350	12	3	94	2	56935.344028884159	131356.40460128768	0
351	12	4	95	2	56935.344028884159	131356.40460128768	0
352	12	5	96	2	56935.344028884159	131356.40460128768	0
353	12	6	97	2	56935.344028884159	131356.40460128768	0
354	12	7	98	2	56935.344028884159	131356.40460128768	0
355	12	8	99	2	56935.344028884159	131356.40460128768	0
356	12	9	100	2	56935.344028884159	131356.40460128768	0
357	12	10	101	2	56935.344028884159	131356.40460128768	0
358	12	11	102	2	56935.344028884159	131356.40460128768	0
359	12	12	103	2	56935.344028884159	131356.40460128768	0
360	12	13	104	2	56935.344028884159	131356.40460128768	0
361	12	14	105	2	56935.344028884159	131356.40460128768	0
362	12	15	106	2	56935.344028884159	131356.40460128768	0
363	12	16	107	2	56935.344028884159	131356.40460128768	0
364	12	17	108	2	56935.344028884159	131356.40460128768	0
365	12	18	109	2	56935.344028884159	131356.40460128768	0
366	12	19	110	2	56935.344028884159	131356.40460128768	0
367	12	20	111	2	56935.344028884159	131356.40460128768	0
368	12	21	112	2	56935.344028884159	131356.40460128768	0
369	12	22	113	2	56935.344028884159	131356.40460128768	0
370	12	23	114	2	56935.344028884159	131356.40460128768	0
371	12	24	115	2	56935.344028884159	131356.40460128768	0
372	12	25	116	2	56935.344028884159	131356.40460128768	0
373	12	26	117	2	56935.344028884159	131356.40460128768	0
374	12	27	118	2	56935.344028884159	131356.40460128768	0
375	12	28	119	2	56935.344028884159	131356.40460128768	0
376	12	29	120	2	56935.344028884159	131356.40460128768	0
377	12	30	121	2	56935.344028884159	131356.40460128768	0
378	12	31	122	2	56935.344028884159	131356.40460128768	0
379	12	32	123	2	56935.344028884159	131356.40460128768	0
380	12	33	124	2	56935.344028884159	131356.40460128768	0
381	12	34	125	2	56935.344028884159	131356.40460128768	0
382	12	35	126	2	56935.344028884159	131356.40460128768	0
383	12	36	127	2	56935.344028884159	131356.40460128768	0
384	12	37	0	4	56935.344028884159	131356.40460128768	0
385	12	38	1	2	56935.344028884159	131356.40460128768	0
386	12	39	2	4	56935.344028884159	131356.40460128768	0
387	12	40	3	4	56935.344028884159	131356.40460128768	0
388	12	41	4	4	56935.344028884159	131356.40460128768	0
389	12	42	5	4	56935.344028884159	131356.40460128768	0
390	12	43	6	4	56935.344028884159	131356.40460128768	0
391	12	44	7	4	56935.344028884159	131356.40460128768	0
392	12	45	8	4	56935.344028884159	131356.40460128768	0
393	12	46	9	4	56935.344028884159	131356.40460128768	0
394	12	47	10	4	56935.344028884159	131356.40460128768	0
395	12	48	11	4	56935.344028884159	131356.40460128768	0
396	12	49	12	4	56935.344028884159	131356.40460128768	0
397	12	50	13	4	56935.344028884159	131356.40460128768	0
398	12	51	14	4	56935.344028884159	131356.40460128768	0
399	12	52	15	4	56935.344028884159	131356.40460128768	0
400	12	53	16	4	56935.344028884159	131356.40460128768	0
401	12	54	17	4	56935.344028884159	131356.40460128768	0
402	12	55	18	4	56935.344028884159	131356.40460128768	0
403	12	56	19	4	56935.344028884159	131356.40460128768	0
404	12	57	20	4	56935.344028884159	131356.40460128768	0
405	12	58	21	4	56935.344028884159	131356.40460128768	0
406	12	59	22	4	56935.344028884159	131356.40460128768	0
407	12	60	23	4	56935.344028884159	131356.40460128768	0
408	12	61	24	4	56935.344028884159	131356.40460128768	0
409	12	62	25	4	56935.344028884159	131356.40460128768	0
410	12	63	26	4	56935.344028884159	131356.40460128768	0
411	13	0	27	4	56935.344028884159	131356.40460128768	0
412	13	1	28	4	56935.344028884159	131356.40460128768	0
413	13	2	29	4	56935.344028884159	131356.40460128768	0
414	13	3	30	4	56935.344028884159	131356.40460128768	0
415	13	4	31	4	56935.344028884159	131356.40460128768	0
416	13	5	32	4	56935.344028884159	131356.40460128768	0
417	13	6	33	4	56935.344028884159	131356.40460128768	0
418	13	7	34	4	56935.344028884159	131356.40460128768	0
419	13	8	35	4	56935.344028884159	131356.40460128768	0
420	13	9	36	4	56935.344028884159	131356.40460128768	0
421	13	10	37	4	56935.344028884159	131356.40460128768	0
422	13	11	38	4	56935.344028884159	131356.40460128768	0
423	13	12	39	4	56935.344028884159	131356.40460128768	0
424	13	13	40	4	56935.344028884159	131356.40460128768	0
425	13	14	41	4	56935.344028884159	131356.40460128768	0
426	13	15	42	3	56935.344028884159	131356.40460128768	0
427	13	16	43	3	56935.344028884159	131356.40460128768	0
428	13	17	44	3	56935.344028884159	131356.40460128768	0
429	13	18	45	3	56935.344028884159	131356.40460128768	0
430	13	19	46	3	56935.344028884159	131356.40460128768	0
431	13	20	47	3	56935.344028884159	131356.40460128768	0
432	13	21	48	3	56935.344028884159	131356.40460128768	0
433	13	22	49	3	56935.344028884159	131356.40460128768	0
434	13	23	50	2	56935.344028884159	131356.40460128768	0
435	13	24	51	2	56935.344028884159	131356.40460128768	0
436	13	25	52	2	56935.344028884159	131356.40460128768	0
437	13	26	53	2	56935.344028884159	131356.40460128768	0
438	13	27	54	2	56935.344028884159	131356.40460128768	0
439	13	28	55	2	56935.344028884159	131356.40460128768	0
440	13	29	56	2	56935.344028884159	131356.40460128768	0
441	13	30	57	2	56935.344028884159	131356.40460128768	0
442	13	31	58	2	56935.344028884159	131356.40460128768	0
443	13	32	59	2	56935.344028884159	131356.40460128768	0
444	13	33	60	2	56935.344028884159	131356.40460128768	0
445	13	34	61	2	56935.344028884159	131356.40460128768	0
446	13	35	62	2	56935.344028884159	131356.40460128768	0
447	13	36	63	2	56935.344028884159	131356.40460128768	0
448	13	37	64	2	56935.344028884159	131356.40460128768	0
449	13	38	65	2	56935.344028884159	131356.40460128768	0
450	13	39	66	2	56935.344028884159	131356.40460128768	0
451	13	40	67	2	56935.344028884159	131356.40460128768	0
452	13	41	68	2	56935.344028884159	131356.40460128768	0
453	13	42	69	2	56935.344028884159	131356.40460128768	0
454	13	43	70	2	56935.344028884159	131356.40460128768	0
455	13	44	71	2	56935.344028884159	131356.40460128768	0
456	13	45	72	2	56935.344028884159	131356.40460128768	0
457	13	46	73	2	56935.344028884159	131356.40460128768	0
458	13	47	74	2	56935.344028884159	131356.40460128768	0
459	13	48	75	2	56935.344028884159	131356.40460128768	0
460	13	49	76	2	56935.344028884159	131356.40460128768	0
461	13	50	77	2	56935.344028884159	131356.40460128768	0
462	13	51	78	2	56935.344028884159	131356.40460128768	0
463	13	52	79	2	56935.344028884159	131356.40460128768	0
464	13	53	80	2	56935.344028884159	131356.40460128768	0
465	13	54	81	2	56935.344028884159	131356.40460128768	0
466	13	55	82	2	56935.344028884159	131356.40460128768	0
467	13	56	83	2	56935.344028884159	131356.40460128768	0
468	13	57	84	2	56935.344028884159	131356.40460128768	0
469	13	58	85	2	56935.344028884159	131356.40460128768	0
470	13	59	86	2	56935.344028884159	131356.40460128768	0
471	13	60	87	2	56935.344028884159	131356.40460128768	0
472	13	61	88	2	56935.344028884159	131356.40460128768	0
473	13	62	89	2	56935.344028884159	131356.40460128768	0
474	13	63	90	3	55699.932227884157	126949.91324261861	0
475	14	0	91	3	132591.81640228769	137908.07528848626	0
476	15	0	90	4	139143.48708948627	178293.29357552234	0
477	15	1	91	4	137908.07528848626	174954.69810853203	0
478	15	2	92	3	139143.48708948627	178293.29357552234	0
479	15	3	93	3	139143.48708948627	178293.29357552234	0
480	15	4	94	3	139143.48708948627	178293.29357552234	0
481	15	5	95	3	139143.48708948627	178293.29357552234	0
482	15	6	96	3	139143.48708948627	178293.29357552234	0
483	15	7	97	3	139143.48708948627	178293.29357552234	0
484	15	8	98	3	139143.48708948627	178293.29357552234	0
485	15	9	99	3	139143.48708948627	178293.29357552234	0
486	15	10	100	3	139143.48708948627	178293.29357552234	0
487	15	11	101	3	139143.48708948627	178293.29357552234	0
488	15	12	102	3	139143.48708948627	178293.29357552234	0
489	15	13	103	3	139143.48708948627	178293.29357552234	0
490	15	14	104	3	139143.48708948627	178293.29357552234	0
491	15	15	105	3	139143.48708948627	178293.29357552234	0
492	15	16	106	3	139143.48708948627	178293.29357552234	0
