stage	name	category	tasks	first_start	last_end	wait_sum	fixed_sum	mainloop_sum	publication_sum
0	l0.s00.embed	embedding	1	0	2326.1140994340158	0	1046.6571693548449	205.32852740839553	1074.1284026707756
1	l0.s01.norm	rmsnorm	1	2326.1140994340158	5914.5920250004119	0	2206.6572125548446	307.6923103407762	1074.1284026707756
2	l0.s02.proj	gemm	64	7150.0038260004121	25332.282420614363	112919.56550202043	147847.65997427737	834154.38680806535	68744.217770929637
3	l0.s03.proj	gemm	32	7150.0038260004121	21987.495195671811	56459.782751010214	68915.092479721876	315052.7397132878	34372.108885464819
4	l0.s04.proj	gemm	32	7150.0038260004121	21987.495195671811	56459.782751010214	68915.092479721876	315052.7397132878	34372.108885464819
5	l0.s05.rope	rope	32	26567.694221614362	29180.016998805862	56459.782751010214	26878.135860500348	256.41025861736853	0
6	l0.s06.rope	rope	8	23222.906996671809	25835.22977386331	14114.945687752554	6719.533965125087	64.102564654342132	0
7	l0.s07.append	kv_append	8	25835.22977386331	27755.710178640154	0	6719.533965125087	51.282051723450422	8593.0272213662047
8	l0.s08.append	kv_append	8	23222.906996671809	26907.755612417724	14114.945687752554	6719.533965125087	51.282051723450422	8593.0272213662047
9	l0.s09.attn	attention	32	29180.016998805862	33287.863099713504	56459.782751010214	39593.542558100351	1025.6410344692413	34372.108885464819
10	l0.s10.proj	gemm	128	34523.274900713506	48061.368500766737	225839.13100404086	275660.3699188875	1093888.0443420261	137488.43554185927
11	l0.s11.norm	rmsnorm	1	49296.780301766739	54649.626438302206	1764.3682109690692	2206.6572125548446	307.69231034077529	1074.1284026707756
12	l0.s12.proj	gemm	64	55885.038239302208	130340.79559405743	112919.56550202043	207952.51006327904	4375552.1773681054	68744.217770929637
13	l0.s13.proj	gemm	64	55885.038239302208	130340.79559405743	112919.56550202043	207952.51006327904	4375552.1773681054	68744.217770929637
14	l0.s14.act	swiglu	1	131576.20739505743	136892.466281256	1764.3682109690692	1246.9930311956209	1230.7692413631012	1074.1284026707756
15	l0.s15.proj	gemm	128	138127.87808225601	177303.97272157547	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
16	l0.s16.norm	rmsnorm	1	178539.38452257548	183892.23065911097	1764.3682109690692	2206.6572125548446	307.69231034078985	1074.1284026707756
17	l0.s17.proj	gemm	64	185127.64246011098	203309.92105472492	112919.56550202043	147847.65997427737	834154.3868080657	68744.217770929637
18	l0.s18.proj	gemm	32	185127.64246011098	199965.13382978237	56459.782751010214	68915.092479721876	315052.73971328791	34372.108885464819
19	l0.s19.proj	gemm	32	185127.64246011098	199965.13382978237	56459.782751010214	68915.092479721876	315052.73971328791	34372.108885464819
20	l0.s20.rope	rope	32	204545.33285572493	207157.6556329164	56459.782751010214	26878.135860500348	256.41025861725211	0
21	l0.s21.rope	rope	8	201200.54563078238	203812.86840797385	14114.945687752554	6719.533965125087	64.102564654313028	0
22	l0.s22.append	kv_append	8	203812.86840797385	205733.34881275069	0	6719.533965125087	51.282051723450422	8593.0272213662047
23	l0.s23.append	kv_append	8	201200.54563078238	204885.39424652827	14114.945687752554	6719.533965125087	51.282051723450422	8593.0272213662047
24	l0.s24.attn	attention	32	207157.6556329164	211265.50173382403	56459.782751010214	39593.542558100351	1025.6410344690084	34372.108885464819
25	l0.s25.proj	gemm	128	212500.91353482404	226039.00713487726	225839.13100404086	275660.3699188875	1093888.0443420261	137488.43554185927
26	l0.s26.norm	rmsnorm	1	227274.41893587727	232627.26507241276	1764.3682109690692	2206.6572125548446	307.69231034078985	1074.1284026707756
27	l0.s27.proj	gemm	64	233862.67687341277	308318.43422816799	112919.56550202043	207952.51006327904	4375552.1773681045	68744.217770929637
28	l0.s28.proj	gemm	64	233862.67687341277	308318.43422816799	112919.56550202043	207952.51006327904	4375552.1773681045	68744.217770929637
29	l0.s29.act	swiglu	1	309553.84602916799	314870.10491536657	1764.3682109690692	1246.9930311956209	1230.7692413631012	1074.1284026707756
30	l0.s30.proj	gemm	128	316105.51671636658	355281.61135568609	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
31	l0.s31.norm	rmsnorm	1	356517.0231566861	361869.86929322156	1764.3682109690692	2206.6572125548446	307.69231034076074	1074.1284026707756
32	l0.s32.proj	gemm	64	363105.28109422157	381287.55968883552	112919.56550202043	147847.65997427737	834154.38680806383	68744.217770929637
33	l0.s33.proj	gemm	32	363105.28109422157	377942.77246389299	56459.782751010214	68915.092479721876	315052.73971328698	34372.108885464819
34	l0.s34.proj	gemm	32	363105.28109422157	377942.77246389299	56459.782751010214	68915.092479721876	315052.73971328698	34372.108885464819
35	l0.s35.rope	rope	32	382522.97148983553	385135.29426702706	56459.782751010214	26878.135860500348	256.41025861725211	0
36	l0.s36.rope	rope	8	379178.184264893	381790.50704208453	14114.945687752554	6719.533965125087	64.102564654313028	0
37	l0.s37.append	kv_append	8	381790.50704208453	383710.9874468614	0	6719.533965125087	51.282051723450422	8593.0272213662047
38	l0.s38.append	kv_append	8	379178.184264893	382863.03288063896	14114.945687752554	6719.533965125087	51.282051723450422	8593.0272213662047
39	l0.s39.attn	attention	32	385135.29426702706	389243.14036793471	56459.782751010214	39593.542558100351	1025.6410344690084	34372.108885464819
40	l0.s40.proj	gemm	128	390478.55216893472	404016.645768988	225839.13100404086	275660.3699188875	1093888.0443420261	137488.43554185927
41	l0.s41.norm	rmsnorm	1	405252.05756998801	410604.90370652347	1764.3682109690692	2206.6572125548446	307.69231034076074	1074.1284026707756
42	l0.s42.proj	gemm	64	411840.31550752348	486296.07286227873	112919.56550202043	207952.51006327904	4375552.1773681045	68744.217770929637
43	l0.s43.proj	gemm	64	411840.31550752348	486296.07286227873	112919.56550202043	207952.51006327904	4375552.1773681045	68744.217770929637
44	l0.s44.act	swiglu	1	487531.48466327874	492847.74354947731	1764.3682109690692	1246.9930311956209	1230.7692413631012	1074.1284026707756
45	l0.s45.proj	gemm	128	494083.15535047732	533259.24998979678	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
46	l0.s46.norm	rmsnorm	1	534494.66179079679	539847.50792733219	1764.3682109690692	2206.6572125548446	307.69231034081895	1074.1284026707756
47	l0.s47.proj	gemm	64	541082.9197283322	559265.19832294609	112919.56550202043	147847.65997427737	834154.38680806756	68744.217770929637
48	l0.s48.proj	gemm	32	541082.9197283322	555920.4110980035	56459.782751010214	68915.092479721876	315052.73971328884	34372.108885464819
