slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789584453596101632	1789584453596101632	1789584453596101632	1789584453596103680	1789584453596104704	0	0	0	0	54776013265458	54776013270630
1	0	2	0	0	1789584453596104704	1789584453596105728	1789584453596105728	1789584453596114944	1789584453596116992	0	8	1	1	54776013276081	54776013299127
2	0	5	0	0	1789584453596116992	1789584453596121088	1789584453596121088	1789584453596122112	1789584453596123136	8	1	4	1	54776013314543	54776013316206
3	0	6	0	0	1789584453596123136	1789584453596124160	1789584453596124160	1789584453596125184	1789584453596126208	9	1	5	1	54776013322788	54776013324600
4	0	8	508	0	1789584453596127232	1789584453596128256	1789584453596128256	1789584453596163072	1789584453596164096	10	3	7	3	54776013331912	54776013418907
5	0	9	0	0	1789584453596164096	1789584453596183552	1789584453596183552	1789584453596193792	1789584453596196864	13	32	10	1	54776013471823	54776013498102
6	0	10	0	0	1789584453596196864	1789584453596201984	1789584453596201984	1789584453596204032	1789584453596205056	45	8	11	1	54776013518499	54776013523567
7	0	11	0	0	1789584453596205056	1789584453596206080	1789584453596207104	1789584453596215296	1789584453596218368	53	8	12	1	54776013529444	54776013552019
8	0	13	0	0	1789584453596218368	1789584453596222464	1789584453596222464	1789584453596225536	1789584453596226560	61	32	14	2	54776013569354	54776013576954
9	0	14	0	0	1789584453596226560	1789584453596227584	1789584453596227584	1789584453596242944	1789584453596246016	93	8	16	2	54776013582690	54776013621843
10	0	15	0	0	1789584453596246016	1789584453596254208	1789584453596255232	1789584453596257280	1789584453596258304	101	8	18	1	54776013650662	54776013656004
11	0	17	0	0	1789584453596258304	1789584453596259328	1789584453596259328	1789584453596268544	1789584453596270592	109	8	20	1	54776013662302	54776013684536
12	0	20	0	0	1789584453596270592	1789584453596274688	1789584453596274688	1789584453596275712	1789584453596276736	117	1	23	1	54776013700664	54776013703583
13	0	21	0	0	1789584453596276736	1789584453596277760	1789584453596277760	1789584453596278784	1789584453596279808	118	1	24	1	54776013709518	54776013711764
14	0	23	508	0	1789584453596279808	1789584453596281856	1789584453596281856	1789584453596316672	1789584453596317696	119	3	26	3	54776013718246	54776013806007
15	0	24	0	0	1789584453596317696	1789584453596336128	1789584453596336128	1789584453596346368	1789584453596349440	122	32	29	2	54776013855921	54776013881603
16	0	25	0	0	1789584453596349440	1789584453596354560	1789584453596354560	1789584453596356608	1789584453596357632	154	8	31	1	54776013901660	54776013907111
17	0	26	0	0	1789584453596357632	1789584453596358656	1789584453596358656	1789584453596368896	1789584453596370944	162	8	32	1	54776013913269	54776013937841
18	0	28	0	0	1789584453596370944	1789584453596374016	1789584453596374016	1789584453596377088	1789584453596378112	170	32	34	2	54776013951484	54776013958862
19	0	29	0	0	1789584453596378112	1789584453596379136	1789584453596379136	1789584453596395520	1789584453596395520	202	8	36	2	54776013964457	54776014004442
20	1	0	1	0	1789584453596101632	1789584453596101632	1789584453596101632	1789584453596103680	1789584453596104704	210	0	0	0	54776013265486	54776013270608
21	1	2	1	0	1789584453596104704	1789584453596105728	1789584453596105728	1789584453596116992	1789584453596119040	210	8	1	1	54776013276139	54776013304948
22	1	5	1	0	1789584453596119040	1789584453596121088	1789584453596121088	1789584453596122112	1789584453596123136	218	1	4	1	54776013313646	54776013316224
23	1	6	1	0	1789584453596123136	1789584453596124160	1789584453596124160	1789584453596125184	1789584453596126208	219	1	5	1	54776013322845	54776013324611
24	1	8	509	0	1789584453596127232	1789584453596128256	1789584453596128256	1789584453596163072	1789584453596164096	220	3	7	3	54776013331941	54776013418930
25	1	9	1	0	1789584453596164096	1789584453596183552	1789584453596183552	1789584453596196864	1789584453596198912	223	32	10	1	54776013471867	54776013506073
26	1	10	1	0	1789584453596199936	1789584453596201984	1789584453596201984	1789584453596204032	1789584453596205056	255	8	11	1	54776013518252	54776013523565
27	1	11	1	0	1789584453596205056	1789584453596207104	1789584453596207104	1789584453596218368	1789584453596219392	263	8	12	1	54776013529509	54776013557719
28	1	13	1	0	1789584453596219392	1789584453596222464	1789584453596222464	1789584453596225536	1789584453596226560	271	32	14	2	54776013569285	54776013577128
29	1	14	1	0	1789584453596226560	1789584453596227584	1789584453596227584	1789584453596249088	1789584453596250112	303	8	16	2	54776013582749	54776013635298
30	1	15	1	0	1789584453596250112	1789584453596254208	1789584453596255232	1789584453596257280	1789584453596258304	311	8	18	1	54776013650686	54776013656061
31	1	17	1	0	1789584453596258304	1789584453596259328	1789584453596259328	1789584453596270592	1789584453596272640	319	8	20	1	54776013662351	54776013691360
32	1	20	1	0	1789584453596272640	1789584453596274688	1789584453596274688	1789584453596275712	1789584453596276736	327	1	23	1	54776013701653	54776013703658
33	1	21	1	0	1789584453596276736	1789584453596277760	1789584453596277760	1789584453596278784	1789584453596279808	328	1	24	1	54776013709531	54776013711833
34	1	23	509	0	1789584453596279808	1789584453596281856	1789584453596281856	1789584453596316672	1789584453596317696	329	3	26	3	54776013718279	54776013806004
35	1	24	1	0	1789584453596317696	1789584453596336128	1789584453596336128	1789584453596349440	1789584453596351488	332	32	29	2	54776013855973	54776013889540
36	1	25	1	0	1789584453596351488	1789584453596354560	1789584453596354560	1789584453596356608	1789584453596357632	364	8	31	1	54776013902156	54776013907137
37	1	26	1	0	1789584453596357632	1789584453596358656	1789584453596358656	1789584453596370944	1789584453596372992	372	8	32	1	54776013913344	54776013943737
38	1	28	1	0	1789584453596372992	1789584453596374016	1789584453596374016	1789584453596377088	1789584453596378112	380	32	34	2	54776013951409	54776013958795
