key	placement	status	simulated	makespan_ns	floor_ns
64x128x16s2k1_k2_r2	legacy_grid_stride	ok	0	11492576.4571	11492576.4571
64x128x16s2k1_k4_r2	legacy_grid_stride	ok	0	11492576.4571	11492576.4571
32x16x16s2k1_k1_r2	eft	ok	0	11984064.5	11984064.5
32x16x16s2k1_k2_r2	eft	ok	0	11984064.5	11984064.5
32x16x16s2k1_k4_r2	eft	ok	0	11984064.5	11984064.5
128x128x16s3k1_k1_r2	eft	ok	0	12904727.4286	12904727.4286
128x128x16s3k1_k2_r2	eft	ok	0	12904727.4286	12904727.4286
128x128x16s3k1_k4_r2	eft	ok	0	12904727.4286	12904727.4286
32x16x16s2k1_k1_r2	chain	ok	0	13036442.5	13036442.5
32x16x16s2k1_k2_r2	chain	ok	0	13036442.5	13036442.5
32x16x16s2k1_k4_r2	chain	ok	0	13036442.5	13036442.5
128x128x16s3k1_k1_r2	legacy_grid_stride	ok	0	15120453.1429	15120453.1429
128x128x16s3k1_k2_r2	legacy_grid_stride	ok	0	15120453.1429	15120453.1429
128x128x16s3k1_k4_r2	legacy_grid_stride	ok	0	15120453.1429	15120453.1429
128x128x16s2k2_k1_r1	chain	ok	0	15970593.68	15970593.68
128x128x32s2k2_k1_r1	chain	ok	0	15970593.68	15970593.68
128x128x16s2k2_k2_r1	chain	ok	0	15970593.68	15970593.68
128x128x32s2k2_k2_r1	chain	ok	0	15970593.68	15970593.68
128x128x16s2k2_k4_r1	chain	ok	0	15970593.68	15970593.68
128x128x32s2k2_k4_r1	chain	ok	0	15970593.68	15970593.68
128x128x16s2k2_k1_r1	legacy_grid_stride	ok	0	16035560.3657	16035560.3657
128x128x32s2k2_k1_r1	legacy_grid_stride	ok	0	16035560.3657	16035560.3657
128x128x16s2k2_k2_r1	legacy_grid_stride	ok	0	16035560.3657	16035560.3657
128x128x32s2k2_k2_r1	legacy_grid_stride	ok	0	16035560.3657	16035560.3657
128x128x16s2k2_k4_r1	legacy_grid_stride	ok	0	16035560.3657	16035560.3657
128x128x32s2k2_k4_r1	legacy_grid_stride	ok	0	16035560.3657	16035560.3657
64x128x16s2k1_k1_r1	chain	ok	0	16330029.8429	16330029.8429
64x128x16s2k1_k2_r1	chain	ok	0	16330029.8429	16330029.8429
64x128x16s2k1_k4_r1	chain	ok	0	16330029.8429	16330029.8429
64x128x16s2k1_k1_r1	legacy_grid_stride	ok	0	16529654.5143	16529654.5143
64x128x16s2k1_k2_r1	legacy_grid_stride	ok	0	16529654.5143	16529654.5143
64x128x16s2k1_k4_r1	legacy_grid_stride	ok	0	16529654.5143	16529654.5143
128x128x16s3k1_k1_r1	eft	ok	0	17710049.1429	17710049.1429
128x128x16s3k1_k2_r1	eft	ok	0	17710049.1429	17710049.1429
128x128x16s3k1_k4_r1	eft	ok	0	17710049.1429	17710049.1429
128x128x16s3k1_k1_r1	legacy_grid_stride	ok	0	18868385.1429	18868385.1429
128x128x16s3k1_k2_r1	legacy_grid_stride	ok	0	18868385.1429	18868385.1429
128x128x16s3k1_k4_r1	legacy_grid_stride	ok	0	18868385.1429	18868385.1429
128x128x16s3k1_k1_r2	balanced	ok	0	20828558.5714	20828558.5714
128x128x16s3k1_k2_r2	balanced	ok	0	20828558.5714	20828558.5714
128x128x16s3k1_k4_r2	balanced	ok	0	20828558.5714	20828558.5714
64x128x16s2k1_k1_r1	balanced	ok	0	25074860.15	25074860.15
64x128x16s2k1_k2_r1	balanced	ok	0	25074860.15	25074860.15
64x128x16s2k1_k4_r1	balanced	ok	0	25074860.15	25074860.15
64x128x16s2k1_k1_r2	balanced	ok	0	30135783	30135783
64x128x16s2k1_k2_r2	balanced	ok	0	30135783	30135783
64x128x16s2k1_k4_r2	balanced	ok	0	30135783	30135783
128x128x16s2k2_k1_r2	balanced	ok	0	36965059	36965059
128x128x32s2k2_k1_r2	balanced	ok	0	36965059	36965059
128x128x16s2k2_k2_r2	balanced	ok	0	36965059	36965059
128x128x32s2k2_k2_r2	balanced	ok	0	36965059	36965059
128x128x16s2k2_k4_r2	balanced	ok	0	36965059	36965059
128x128x32s2k2_k4_r2	balanced	ok	0	36965059	36965059
128x128x16s2k2_k1_r1	balanced	ok	0	45693527.84	45693527.84
128x128x32s2k2_k1_r1	balanced	ok	0	45693527.84	45693527.84
128x128x16s2k2_k2_r1	balanced	ok	0	45693527.84	45693527.84
128x128x32s2k2_k2_r1	balanced	ok	0	45693527.84	45693527.84
128x128x16s2k2_k4_r1	balanced	ok	0	45693527.84	45693527.84
128x128x32s2k2_k4_r1	balanced	ok	0	45693527.84	45693527.84
128x128x16s3k1_k1_r1	balanced	ok	0	46289016.5	46289016.5
128x128x16s3k1_k2_r1	balanced	ok	0	46289016.5	46289016.5
128x128x16s3k1_k4_r1	balanced	ok	0	46289016.5	46289016.5
