model	variant	arm	seq	past	round	pass	l1_ms	l2_ms
gqa2	base	full	128	3	10	1	0.541824	0.583680
gqa2	shard128	full	128	3	10	1	0.539744	0.592896
gqa2	shard128	full	128	3	11	1	0.541696	0.598016
gqa2	base	full	128	3	11	1	0.538720	0.581632
gqa2	base	full	128	3	12	1	0.536576	0.588800
gqa2	shard128	full	128	3	12	1	0.546688	0.595968
gqa2	shard128	full	128	3	13	1	0.540800	0.596800
gqa2	base	full	128	3	13	1	0.538624	0.580608
gqa2	base	full	128	3	14	1	0.538752	0.585728
gqa2	shard128	full	128	3	14	1	0.538720	0.599040
gqa2	shard128	full	128	3	15	1	0.538752	0.596992
gqa2	base	full	128	3	15	1	0.539776	0.584704
gqa2	base	full	128	3	16	1	0.523264	0.566272
gqa2	shard128	full	128	3	16	1	0.524288	0.580608
gqa2	shard128	full	128	3	17	1	0.523264	0.581632
gqa2	base	full	128	3	17	1	0.523264	0.566272
gqa2	base	full	128	3	18	1	0.523008	0.569344
gqa2	shard128	full	128	3	18	1	0.523264	0.580512
gqa2	shard128	full	128	3	19	1	0.523360	0.580608
gqa2	base	full	128	3	19	1	0.523264	0.567296
gqa2	base	full	128	3	20	1	0.524288	0.566272
gqa2	shard128	full	128	3	20	1	0.522240	0.580608
gqa2	shard128	full	128	3	21	1	0.524288	0.580608
gqa2	base	full	128	3	21	1	0.525472	0.568320
gqa2	base	full	128	3	22	1	0.523392	0.566272
gqa2	shard128	full	128	3	22	1	0.521216	0.581824
gqa2	shard128	full	128	3	23	1	0.524224	0.583680
gqa2	base	full	128	3	23	1	0.523264	0.567296
gqa2	base	full	128	3	24	1	0.525312	0.568320
gqa2	shard128	full	128	3	24	1	0.524384	0.581632
mha4	base	full	4	3	0	1	0.738304	0.816128
mha4	shard128	full	4	3	0	1	0.741376	0.845824
mha4	shard128	full	4	3	1	1	0.752640	0.860000
mha4	base	full	4	3	1	1	0.740352	0.818176
mha4	base	full	4	3	2	1	0.740352	0.832704
mha4	shard128	full	4	3	2	1	0.744544	0.849920
mha4	shard128	full	4	3	3	1	0.761024	0.872448
mha4	base	full	4	3	3	1	0.738432	0.823296
mha4	base	full	4	3	4	1	0.767136	0.815104
mha4	shard128	full	4	3	4	1	0.759808	0.846848
mha4	shard128	full	4	3	5	1	0.759808	0.878592
mha4	base	full	4	3	5	1	0.757760	0.856064
mha4	base	full	4	3	6	1	0.755712	0.847872
mha4	shard128	full	4	3	6	1	0.774048	0.883904
mha4	shard128	full	4	3	7	1	0.773120	0.879424
mha4	base	full	4	3	7	1	0.739328	0.816128
mha4	base	full	4	3	8	1	0.739392	0.816128
mha4	shard128	full	4	3	8	1	0.743424	0.845824
mha4	shard128	full	4	3	9	1	0.741472	0.846848
mha4	base	full	4	3	9	1	0.740352	0.815104
mha4	base	full	4	3	10	1	0.741440	0.818176
mha4	shard128	full	4	3	10	1	0.741376	0.845856
mha4	shard128	full	4	3	11	1	0.742400	0.845824
mha4	base	full	4	3	11	1	0.740352	0.816128
mha4	base	full	4	3	12	1	0.740448	0.816128
mha4	shard128	full	4	3	12	1	0.741376	0.845728
mha4	shard128	full	4	3	13	1	0.742400	0.844800
mha4	base	full	4	3	13	1	0.739328	0.816000
mha4	base	full	4	3	14	1	0.740352	0.816128
mha4	shard128	full	4	3	14	1	0.743584	0.845824
mha4	shard128	full	4	3	15	1	0.741536	0.844800
mha4	base	full	4	3	15	1	0.738304	0.817152
mha4	base	full	4	3	16	1	0.766144	0.847072
mha4	shard128	full	4	3	16	1	0.741504	0.843776
mha4	shard128	full	4	3	17	1	0.741376	0.845824
mha4	base	full	4	3	17	1	0.740352	0.817152
mha4	base	full	4	3	18	1	0.739392	0.816128
mha4	shard128	full	4	3	18	1	0.742400	0.845824
mha4	shard128	full	4	3	19	1	0.741376	0.844800
mha4	base	full	4	3	19	1	0.738432	0.815136
mha4	base	full	4	3	20	1	0.739328	0.815264
mha4	shard128	full	4	3	20	1	0.740448	0.846848
mha4	shard128	full	4	3	21	1	0.739328	0.846080
mha4	base	full	4	3	21	1	0.738272	0.815104
mha4	base	full	4	3	22	1	0.739456	0.816128
mha4	shard128	full	4	3	22	1	0.742496	0.844800
mha4	shard128	full	4	3	23	1	0.773120	0.844800
mha4	base	full	4	3	23	1	0.739232	0.816256
mha4	base	full	4	3	24	1	0.740352	0.817152
mha4	shard128	full	4	3	24	1	0.742496	0.846080
mha4	base	full	128	3	0	1	1.043456	1.153024
mha4	shard128	full	128	3	0	1	1.045504	1.189984
mha4	shard128	full	128	3	1	1	1.041472	1.189888
mha4	base	full	128	3	1	1	1.088416	1.200128
mha4	base	full	128	3	2	1	1.044544	1.153024
mha4	shard128	full	128	3	2	1	1.049760	1.191936
mha4	shard128	full	128	3	3	1	1.048576	1.193984
mha4	base	full	128	3	3	1	1.046528	1.154048
mha4	base	full	128	3	4	1	1.047648	1.153024
mha4	shard128	full	128	3	4	1	1.048576	1.191936
mha4	shard128	full	128	3	5	1	1.043552	1.190912
mha4	base	full	128	3	5	1	1.043552	1.153024
mha4	base	full	128	3	6	1	1.043520	1.152992
mha4	shard128	full	128	3	6	1	1.042432	1.192064
mha4	shard128	full	128	3	7	1	1.046528	1.190912
mha4	base	full	128	3	7	1	1.044640	1.154048
mha4	base	full	128	3	8	1	1.045344	1.153024
mha4	shard128	full	128	3	8	1	1.046624	1.191936
mha4	shard128	full	128	3	9	1	1.046528	1.188864
mha4	base	full	128	3	9	1	1.043456	1.153024
mha4	base	full	128	3	10	1	1.043520	1.152960
mha4	shard128	full	128	3	10	1	1.045600	1.192064
mha4	shard128	full	128	3	11	1	1.049664	1.186816
mha4	base	full	128	3	11	1	1.043456	1.153024
mha4	base	full	128	3	12	1	1.044480	1.153024
mha4	shard128	full	128	3	12	1	1.047616	1.192960
mha4	shard128	full	128	3	13	1	1.045632	1.189888
mha4	base	full	128	3	13	1	1.042432	1.151040
mha4	base	full	128	3	14	1	1.043456	1.152000
mha4	shard128	full	128	3	14	1	1.044480	1.188864
mha4	shard128	full	128	3	15	1	1.048576	1.190976
mha4	base	full	128	3	15	1	1.044576	1.154048
mha4	base	full	128	3	16	1	1.045504	1.153024
mha4	shard128	full	128	3	16	1	1.045600	1.192960
mha4	shard128	full	128	3	17	1	1.046368	1.190944
mha4	base	full	128	3	17	1	1.046528	1.154048
mha4	base	full	128	3	18	1	1.045600	1.152000
mha4	shard128	full	128	3	18	1	1.047552	1.192736
mha4	shard128	full	128	3	19	1	1.046656	1.189888
mha4	base	full	128	3	19	1	1.046624	1.153024
mha4	base	full	128	3	20	1	1.044480	1.153024
mha4	shard128	full	128	3	20	1	1.048576	1.191936
mha4	shard128	full	128	3	21	1	1.045504	1.188928
mha4	base	full	128	3	21	1	1.046528	1.153280
mha4	base	full	128	3	22	1	1.045440	1.155936
mha4	shard128	full	128	3	22	1	1.050720	1.191008
mha4	shard128	full	128	3	23	1	1.045504	1.191936
mha4	base	full	128	3	23	1	1.046528	1.153024
mha4	base	full	128	3	24	1	1.044576	1.152000
mha4	shard128	full	128	3	24	1	1.045600	1.191072
