model	variant	arm	seq	past	round	pass	l1_ms	l2_ms
gqa2	base	nowait	4	3	4	0	0.413696	0.416768
gqa2	base	neither	4	3	4	0	0.411840	0.356352
gqa2	base	l1nosync	4	3	4	0	0.366656	0.439296
gqa2	shard128	nowait	4	3	5	0	0.412832	0.433408
gqa2	shard128	neither	4	3	5	0	0.411840	0.354304
gqa2	shard128	l1nosync	4	3	5	0	0.365440	0.458528
gqa2	base	full	4	3	5	1	0.412512	0.440288
gqa2	base	nowait	4	3	5	0	0.413632	0.416768
gqa2	base	neither	4	3	5	0	0.412448	0.357376
gqa2	base	l1nosync	4	3	5	0	0.365568	0.441344
gqa2	shard128	full	4	3	5	1	0.411648	0.455680
gqa2	shard128	neither	4	3	6	0	0.412672	0.358400
gqa2	shard128	l1nosync	4	3	6	0	0.366592	0.456704
gqa2	base	full	4	3	6	1	0.410624	0.442368
gqa2	base	nowait	4	3	6	0	0.410624	0.416768
gqa2	base	neither	4	3	6	0	0.410816	0.354304
gqa2	base	l1nosync	4	3	6	0	0.366592	0.440320
gqa2	shard128	full	4	3	6	1	0.413696	0.454656
gqa2	shard128	nowait	4	3	6	0	0.410816	0.432128
gqa2	shard128	l1nosync	4	3	7	0	0.365568	0.457728
gqa2	base	full	4	3	7	1	0.412736	0.441344
gqa2	base	nowait	4	3	7	0	0.412672	0.413792
gqa2	base	neither	4	3	7	0	0.414720	0.355328
gqa2	base	l1nosync	4	3	7	0	0.367616	0.443392
gqa2	shard128	full	4	3	7	1	0.411648	0.455680
gqa2	shard128	nowait	4	3	7	0	0.409600	0.433120
gqa2	shard128	neither	4	3	7	0	0.409760	0.355328
gqa2	base	full	4	3	8	1	0.412672	0.440096
gqa2	base	nowait	4	3	8	0	0.411584	0.416768
gqa2	base	neither	4	3	8	0	0.412512	0.354304
gqa2	base	l1nosync	4	3	8	0	0.366528	0.440320
gqa2	shard128	full	4	3	8	1	0.411840	0.456576
gqa2	shard128	nowait	4	3	8	0	0.411648	0.429888
gqa2	shard128	neither	4	3	8	0	0.412672	0.355232
gqa2	shard128	l1nosync	4	3	8	0	0.366592	0.455680
gqa2	base	nowait	4	3	9	0	0.412864	0.417792
gqa2	base	neither	4	3	9	0	0.412864	0.355328
gqa2	base	l1nosync	4	3	9	0	0.367616	0.440320
gqa2	shard128	full	4	3	9	1	0.412448	0.456704
gqa2	shard128	nowait	4	3	9	0	0.411520	0.432192
gqa2	shard128	neither	4	3	9	0	0.412864	0.358400
gqa2	shard128	l1nosync	4	3	9	0	0.366464	0.456704
gqa2	base	full	4	3	9	1	0.412896	0.440320
gqa2	base	neither	4	3	10	0	0.412864	0.355328
gqa2	base	l1nosync	4	3	10	0	0.365568	0.440320
gqa2	shard128	full	4	3	10	1	0.412672	0.456640
gqa2	shard128	nowait	4	3	10	0	0.411840	0.432128
gqa2	shard128	neither	4	3	10	0	0.410624	0.355328
gqa2	shard128	l1nosync	4	3	10	0	0.367616	0.457728
gqa2	base	full	4	3	10	1	0.412448	0.439296
gqa2	base	nowait	4	3	10	0	0.410624	0.414496
gqa2	base	l1nosync	4	3	11	0	0.366592	0.442368
gqa2	shard128	full	4	3	11	1	0.410624	0.457504
gqa2	shard128	nowait	4	3	11	0	0.412672	0.431104
gqa2	shard128	neither	4	3	11	0	0.409792	0.356352
gqa2	shard128	l1nosync	4	3	11	0	0.365568	0.455680
gqa2	base	full	4	3	11	1	0.410592	0.440320
gqa2	base	nowait	4	3	11	0	0.411648	0.418816
gqa2	base	neither	4	3	11	0	0.412736	0.354304
gqa2	shard128	full	4	3	12	1	0.413696	0.457728
gqa2	shard128	nowait	4	3	12	0	0.411648	0.433152
gqa2	shard128	neither	4	3	12	0	0.411648	0.355072
gqa2	shard128	l1nosync	4	3	12	0	0.365632	0.453632
gqa2	base	full	4	3	12	1	0.411840	0.441120
gqa2	base	nowait	4	3	12	0	0.411840	0.415744
gqa2	base	neither	4	3	12	0	0.411648	0.356352
gqa2	base	l1nosync	4	3	12	0	0.365568	0.441280
gqa2	shard128	nowait	4	3	13	0	0.409600	0.434176
gqa2	shard128	neither	4	3	13	0	0.411808	0.359424
gqa2	shard128	l1nosync	4	3	13	0	0.363744	0.454752
gqa2	base	full	4	3	13	1	0.411840	0.442432
gqa2	base	nowait	4	3	13	0	0.412672	0.416544
gqa2	base	neither	4	3	13	0	0.411392	0.354240
gqa2	base	l1nosync	4	3	13	0	0.365568	0.439296
gqa2	shard128	full	4	3	13	1	0.410848	0.455680
gqa2	shard128	neither	4	3	14	0	0.411648	0.355328
gqa2	shard128	l1nosync	4	3	14	0	0.365568	0.455712
gqa2	base	full	4	3	14	1	0.412640	0.440320
gqa2	base	nowait	4	3	14	0	0.410624	0.416768
gqa2	base	neither	4	3	14	0	0.411456	0.357376
gqa2	base	l1nosync	4	3	14	0	0.366592	0.441344
gqa2	shard128	full	4	3	14	1	0.410784	0.456704
gqa2	shard128	nowait	4	3	14	0	0.411840	0.432128
gqa2	shard128	l1nosync	4	3	15	0	0.366560	0.453824
gqa2	base	full	4	3	15	1	0.413696	0.439296
gqa2	base	nowait	4	3	15	0	0.415904	0.417792
gqa2	base	neither	4	3	15	0	0.412672	0.355328
gqa2	base	l1nosync	4	3	15	0	0.367616	0.441312
gqa2	shard128	full	4	3	15	1	0.411648	0.455616
gqa2	shard128	nowait	4	3	15	0	0.412672	0.432128
gqa2	shard128	neither	4	3	15	0	0.409792	0.359424
gqa2	base	full	4	3	16	1	0.412672	0.442400
gqa2	base	nowait	4	3	16	0	0.411808	0.417792
gqa2	base	neither	4	3	16	0	0.413696	0.355328
gqa2	base	l1nosync	4	3	16	0	0.365568	0.442368
gqa2	shard128	full	4	3	16	1	0.412672	0.454656
gqa2	shard128	nowait	4	3	16	0	0.411648	0.433152
gqa2	shard128	neither	4	3	16	0	0.413664	0.355552
gqa2	shard128	l1nosync	4	3	16	0	0.366592	0.455680
gqa2	base	nowait	4	3	17	0	0.413696	0.418720
gqa2	base	neither	4	3	17	0	0.412672	0.355328
gqa2	base	l1nosync	4	3	17	0	0.365408	0.441344
gqa2	shard128	full	4	3	17	1	0.413600	0.458752
gqa2	shard128	nowait	4	3	17	0	0.412704	0.433152
gqa2	shard128	neither	4	3	17	0	0.413600	0.355328
gqa2	shard128	l1nosync	4	3	17	0	0.366560	0.456704
gqa2	base	full	4	3	17	1	0.412672	0.440320
gqa2	base	neither	4	3	18	0	0.411840	0.355328
gqa2	base	l1nosync	4	3	18	0	0.364544	0.440320
gqa2	shard128	full	4	3	18	1	0.411648	0.455616
gqa2	shard128	nowait	4	3	18	0	0.411712	0.432192
gqa2	shard128	neither	4	3	18	0	0.410624	0.355328
gqa2	shard128	l1nosync	4	3	18	0	0.364480	0.456704
gqa2	base	full	4	3	18	1	0.412672	0.441344
gqa2	base	nowait	4	3	18	0	0.412704	0.416640
gqa2	base	l1nosync	4	3	19	0	0.366464	0.442336
gqa2	shard128	full	4	3	19	1	0.411680	0.457728
gqa2	shard128	nowait	4	3	19	0	0.412832	0.432960
gqa2	shard128	neither	4	3	19	0	0.412864	0.357280
gqa2	shard128	l1nosync	4	3	19	0	0.365568	0.455680
gqa2	base	full	4	3	19	1	0.410624	0.441568
gqa2	base	nowait	4	3	19	0	0.412672	0.415712
gqa2	base	neither	4	3	19	0	0.413696	0.357376
gqa2	shard128	full	4	3	20	1	0.411648	0.456704
gqa2	shard128	nowait	4	3	20	0	0.411872	0.434176
gqa2	shard128	neither	4	3	20	0	0.412608	0.359424
gqa2	shard128	l1nosync	4	3	20	0	0.369664	0.458752
gqa2	base	full	4	3	20	1	0.412704	0.442368
gqa2	base	nowait	4	3	20	0	0.414720	0.416768
gqa2	base	neither	4	3	20	0	0.413696	0.355328
gqa2	base	l1nosync	4	3	20	0	0.367392	0.442368
gqa2	shard128	nowait	4	3	21	0	0.410624	0.432128
gqa2	shard128	neither	4	3	21	0	0.413504	0.355328
gqa2	shard128	l1nosync	4	3	21	0	0.363680	0.456640
gqa2	base	full	4	3	21	1	0.412864	0.440320
gqa2	base	nowait	4	3	21	0	0.412544	0.416768
gqa2	base	neither	4	3	21	0	0.411840	0.356128
gqa2	base	l1nosync	4	3	21	0	0.363776	0.440320
gqa2	shard128	full	4	3	21	1	0.412832	0.454464
gqa2	shard128	neither	4	3	22	0	0.411648	0.356192
gqa2	shard128	l1nosync	4	3	22	0	0.365568	0.455744
gqa2	base	full	4	3	22	1	0.410624	0.441344
gqa2	base	nowait	4	3	22	0	0.412672	0.414720
gqa2	base	neither	4	3	22	0	0.411648	0.356352
gqa2	base	l1nosync	4	3	22	0	0.367616	0.440320
gqa2	shard128	full	4	3	22	1	0.409600	0.455680
gqa2	shard128	nowait	4	3	22	0	0.412832	0.432960
gqa2	shard128	l1nosync	4	3	23	0	0.365568	0.456704
gqa2	base	full	4	3	23	1	0.410816	0.439488
gqa2	base	nowait	4	3	23	0	0.411840	0.416960
gqa2	base	neither	4	3	23	0	0.411872	0.355328
gqa2	base	l1nosync	4	3	23	0	0.364544	0.441344
gqa2	shard128	full	4	3	23	1	0.412768	0.454656
gqa2	shard128	nowait	4	3	23	0	0.411648	0.433152
gqa2	shard128	neither	4	3	23	0	0.411648	0.356352
gqa2	base	full	4	3	24	1	0.411872	0.441184
gqa2	base	nowait	4	3	24	0	0.430080	0.415520
gqa2	base	neither	4	3	24	0	0.412480	0.355328
gqa2	base	l1nosync	4	3	24	0	0.363520	0.440448
gqa2	shard128	full	4	3	24	1	0.411840	0.454656
gqa2	shard128	nowait	4	3	24	0	0.411840	0.433152
gqa2	shard128	neither	4	3	24	0	0.409600	0.355360
gqa2	shard128	l1nosync	4	3	24	0	0.366592	0.456704
gqa2	base	full	128	3	0	1	0.573440	0.614400
gqa2	base	nowait	128	3	0	0	0.570368	0.585632
gqa2	base	neither	128	3	0	0	0.572416	0.518144
gqa2	base	l1nosync	128	3	0	0	0.530304	0.613376
gqa2	shard128	full	128	3	0	1	0.574464	0.627776
gqa2	shard128	nowait	128	3	0	0	0.570368	0.601984
gqa2	shard128	neither	128	3	0	0	0.572416	0.519168
gqa2	shard128	l1nosync	128	3	0	0	0.532480	0.628736
gqa2	base	nowait	128	3	1	0	0.571584	0.588992
gqa2	base	neither	128	3	1	0	0.570368	0.515072
gqa2	base	l1nosync	128	3	1	0	0.530432	0.612384
gqa2	shard128	full	128	3	1	1	0.572416	0.627776
gqa2	shard128	nowait	128	3	1	0	0.574464	0.602112
gqa2	shard128	neither	128	3	1	0	0.576512	0.517120
gqa2	shard128	l1nosync	128	3	1	0	0.532704	0.630560
gqa2	base	full	128	3	1	1	0.572416	0.611328
gqa2	base	neither	128	3	2	0	0.571360	0.519168
gqa2	base	l1nosync	128	3	2	0	0.530432	0.611328
gqa2	shard128	full	128	3	2	1	0.573440	0.627712
gqa2	shard128	nowait	128	3	2	0	0.572416	0.600064
gqa2	shard128	neither	128	3	2	0	0.573664	0.517344
gqa2	shard128	l1nosync	128	3	2	0	0.531456	0.627712
gqa2	base	full	128	3	2	1	0.572416	0.610400
gqa2	base	nowait	128	3	2	0	0.571392	0.584704
gqa2	base	l1nosync	128	3	3	0	0.529536	0.613376
gqa2	shard128	full	128	3	3	1	0.574656	0.628640
gqa2	shard128	nowait	128	3	3	0	0.573408	0.600064
gqa2	shard128	neither	128	3	3	0	0.575680	0.523264
gqa2	shard128	l1nosync	128	3	3	0	0.532320	0.634816
gqa2	base	full	128	3	3	1	0.569536	0.619520
gqa2	base	nowait	128	3	3	0	0.572416	0.583680
gqa2	base	neither	128	3	3	0	0.572576	0.515072
gqa2	shard128	full	128	3	4	1	0.574336	0.628640
gqa2	shard128	nowait	128	3	4	0	0.573440	0.598016
gqa2	shard128	neither	128	3	4	0	0.575712	0.518144
gqa2	shard128	l1nosync	128	3	4	0	0.531456	0.631776
gqa2	base	full	128	3	4	1	0.568544	0.612352
gqa2	base	nowait	128	3	4	0	0.569344	0.585728
gqa2	base	neither	128	3	4	0	0.572416	0.517120
gqa2	base	l1nosync	128	3	4	0	0.529408	0.613376
gqa2	shard128	nowait	128	3	5	0	0.572416	0.600160
gqa2	shard128	neither	128	3	5	0	0.572640	0.517120
gqa2	shard128	l1nosync	128	3	5	0	0.531616	0.628864
gqa2	base	full	128	3	5	1	0.570368	0.613376
gqa2	base	nowait	128	3	5	0	0.575264	0.591008
gqa2	base	neither	128	3	5	0	0.570560	0.515264
gqa2	base	l1nosync	128	3	5	0	0.529408	0.610304
gqa2	shard128	full	128	3	5	1	0.570560	0.628512
gqa2	shard128	neither	128	3	6	0	0.571616	0.520320
gqa2	shard128	l1nosync	128	3	6	0	0.534400	0.627712
gqa2	base	full	128	3	6	1	0.573600	0.610304
gqa2	base	nowait	128	3	6	0	0.573440	0.589824
gqa2	base	neither	128	3	6	0	0.572608	0.516096
gqa2	base	l1nosync	128	3	6	0	0.531456	0.622592
gqa2	shard128	full	128	3	6	1	0.571392	0.626688
gqa2	shard128	nowait	128	3	6	0	0.574464	0.599040
gqa2	shard128	l1nosync	128	3	7	0	0.531456	0.627712
gqa2	base	full	128	3	7	1	0.571584	0.612352
gqa2	base	nowait	128	3	7	0	0.571328	0.584704
gqa2	base	neither	128	3	7	0	0.573344	0.518112
gqa2	base	l1nosync	128	3	7	0	0.530304	0.611328
gqa2	shard128	full	128	3	7	1	0.574656	0.628736
gqa2	shard128	nowait	128	3	7	0	0.573632	0.599040
gqa2	shard128	neither	128	3	7	0	0.570368	0.515200
gqa2	base	full	128	3	8	1	0.572416	0.613248
gqa2	base	nowait	128	3	8	0	0.572416	0.584832
gqa2	base	neither	128	3	8	0	0.568512	0.516096
gqa2	base	l1nosync	128	3	8	0	0.530432	0.609280
gqa2	shard128	full	128	3	8	1	0.572416	0.629696
gqa2	shard128	nowait	128	3	8	0	0.572416	0.600224
gqa2	shard128	neither	128	3	8	0	0.574400	0.517120
gqa2	shard128	l1nosync	128	3	8	0	0.530528	0.627712
gqa2	base	nowait	128	3	9	0	0.570368	0.588672
gqa2	base	neither	128	3	9	0	0.572416	0.519168
gqa2	base	l1nosync	128	3	9	0	0.530368	0.613376
gqa2	shard128	full	128	3	9	1	0.573696	0.629536
gqa2	shard128	nowait	128	3	9	0	0.570368	0.602080
gqa2	shard128	neither	128	3	9	0	0.571392	0.517120
gqa2	shard128	l1nosync	128	3	9	0	0.532256	0.628736
gqa2	base	full	128	3	9	1	0.571392	0.612352
gqa2	base	neither	128	3	10	0	0.572480	0.516096
gqa2	base	l1nosync	128	3	10	0	0.530432	0.612352
gqa2	shard128	full	128	3	10	1	0.575712	0.626688
gqa2	shard128	nowait	128	3	10	0	0.571392	0.600064
gqa2	shard128	neither	128	3	10	0	0.571584	0.518176
gqa2	shard128	l1nosync	128	3	10	0	0.532480	0.627712
gqa2	base	full	128	3	10	1	0.570528	0.614272
gqa2	base	nowait	128	3	10	0	0.573632	0.584800
gqa2	base	l1nosync	128	3	11	0	0.530432	0.612352
gqa2	shard128	full	128	3	11	1	0.571616	0.627712
gqa2	shard128	nowait	128	3	11	0	0.573632	0.602112
gqa2	shard128	neither	128	3	11	0	0.573440	0.516160
gqa2	shard128	l1nosync	128	3	11	0	0.532480	0.629760
gqa2	base	full	128	3	11	1	0.574432	0.609280
gqa2	base	nowait	128	3	11	0	0.583904	0.592896
gqa2	base	neither	128	3	11	0	0.571392	0.515072
gqa2	shard128	full	128	3	12	1	0.570304	0.627616
gqa2	shard128	nowait	128	3	12	0	0.573440	0.600064
gqa2	shard128	neither	128	3	12	0	0.573440	0.517120
gqa2	shard128	l1nosync	128	3	12	0	0.531456	0.627712
gqa2	base	full	128	3	12	1	0.570560	0.610304
gqa2	base	nowait	128	3	12	0	0.568448	0.587776
gqa2	base	neither	128	3	12	0	0.572416	0.519168
gqa2	base	l1nosync	128	3	12	0	0.530432	0.612352
gqa2	shard128	nowait	128	3	13	0	0.572608	0.602080
gqa2	shard128	neither	128	3	13	0	0.573440	0.518208
gqa2	shard128	l1nosync	128	3	13	0	0.531456	0.627520
gqa2	base	full	128	3	13	1	0.570592	0.615296
gqa2	base	nowait	128	3	13	0	0.569504	0.585952
gqa2	base	neither	128	3	13	0	0.571392	0.515104
gqa2	base	l1nosync	128	3	13	0	0.529408	0.611168
gqa2	shard128	full	128	3	13	1	0.573632	0.627712
gqa2	shard128	neither	128	3	14	0	0.572416	0.517120
gqa2	shard128	l1nosync	128	3	14	0	0.531456	0.629760
gqa2	base	full	128	3	14	1	0.571392	0.618400
gqa2	base	nowait	128	3	14	0	0.574624	0.587776
gqa2	base	neither	128	3	14	0	0.570592	0.518144
gqa2	base	l1nosync	128	3	14	0	0.532480	0.617472
gqa2	shard128	full	128	3	14	1	0.570368	0.626688
gqa2	shard128	nowait	128	3	14	0	0.576512	0.603136
gqa2	shard128	l1nosync	128	3	15	0	0.534528	0.627712
gqa2	base	full	128	3	15	1	0.571424	0.614400
gqa2	base	nowait	128	3	15	0	0.574336	0.588608
gqa2	base	neither	128	3	15	0	0.572416	0.517120
gqa2	base	l1nosync	128	3	15	0	0.533504	0.611328
gqa2	shard128	full	128	3	15	1	0.572416	0.626688
gqa2	shard128	nowait	128	3	15	0	0.574464	0.602112
gqa2	shard128	neither	128	3	15	0	0.572416	0.519168
gqa2	base	full	128	3	16	1	0.572640	0.611328
gqa2	base	nowait	128	3	16	0	0.571488	0.585728
gqa2	base	neither	128	3	16	0	0.572608	0.517120
gqa2	base	l1nosync	128	3	16	0	0.530560	0.612352
gqa2	shard128	full	128	3	16	1	0.573696	0.631808
gqa2	shard128	nowait	128	3	16	0	0.573664	0.603136
gqa2	shard128	neither	128	3	16	0	0.575680	0.516160
gqa2	shard128	l1nosync	128	3	16	0	0.532480	0.627712
gqa2	base	nowait	128	3	17	0	0.571392	0.583680
gqa2	base	neither	128	3	17	0	0.570368	0.519168
gqa2	base	l1nosync	128	3	17	0	0.529600	0.610432
gqa2	shard128	full	128	3	17	1	0.573440	0.630784
gqa2	shard128	nowait	128	3	17	0	0.571392	0.605024
gqa2	shard128	neither	128	3	17	0	0.573440	0.518144
gqa2	shard128	l1nosync	128	3	17	0	0.531456	0.628672
gqa2	base	full	128	3	17	1	0.571392	0.612352
gqa2	base	neither	128	3	18	0	0.570528	0.517120
gqa2	base	l1nosync	128	3	18	0	0.530432	0.612512
gqa2	shard128	full	128	3	18	1	0.571264	0.625504
gqa2	shard128	nowait	128	3	18	0	0.572512	0.601024
gqa2	shard128	neither	128	3	18	0	0.574464	0.520192
gqa2	shard128	l1nosync	128	3	18	0	0.533504	0.626688
gqa2	base	full	128	3	18	1	0.571552	0.611328
gqa2	base	nowait	128	3	18	0	0.570368	0.587808
gqa2	base	l1nosync	128	3	19	0	0.528384	0.612352
gqa2	shard128	full	128	3	19	1	0.574688	0.628736
gqa2	shard128	nowait	128	3	19	0	0.573440	0.603136
gqa2	shard128	neither	128	3	19	0	0.572640	0.519168
gqa2	shard128	l1nosync	128	3	19	0	0.533504	0.630784
gqa2	base	full	128	3	19	1	0.571616	0.612224
gqa2	base	nowait	128	3	19	0	0.574336	0.585952
gqa2	base	neither	128	3	19	0	0.570560	0.516096
gqa2	shard128	full	128	3	20	1	0.572416	0.629760
gqa2	shard128	nowait	128	3	20	0	0.573440	0.601056
gqa2	shard128	neither	128	3	20	0	0.572480	0.519168
gqa2	shard128	l1nosync	128	3	20	0	0.532480	0.625664
gqa2	base	full	128	3	20	1	0.572576	0.613376
gqa2	base	nowait	128	3	20	0	0.569344	0.585632
gqa2	base	neither	128	3	20	0	0.570368	0.520192
gqa2	base	l1nosync	128	3	20	0	0.529408	0.612224
gqa2	shard128	nowait	128	3	21	0	0.571392	0.605184
gqa2	shard128	neither	128	3	21	0	0.571584	0.518400
gqa2	shard128	l1nosync	128	3	21	0	0.533504	0.627648
gqa2	base	full	128	3	21	1	0.572288	0.613312
gqa2	base	nowait	128	3	21	0	0.570368	0.582656
gqa2	base	neither	128	3	21	0	0.574624	0.515936
gqa2	base	l1nosync	128	3	21	0	0.531232	0.613376
gqa2	shard128	full	128	3	21	1	0.572608	0.627712
gqa2	shard128	neither	128	3	22	0	0.576736	0.517120
gqa2	shard128	l1nosync	128	3	22	0	0.532448	0.627776
gqa2	base	full	128	3	22	1	0.572576	0.613280
gqa2	base	nowait	128	3	22	0	0.570528	0.588800
gqa2	base	neither	128	3	22	0	0.570368	0.518144
gqa2	base	l1nosync	128	3	22	0	0.533504	0.612352
gqa2	shard128	full	128	3	22	1	0.575488	0.625728
gqa2	shard128	nowait	128	3	22	0	0.574336	0.600064
gqa2	shard128	l1nosync	128	3	23	0	0.533504	0.627808
gqa2	base	full	128	3	23	1	0.570368	0.611328
gqa2	base	nowait	128	3	23	0	0.571584	0.585888
gqa2	base	neither	128	3	23	0	0.570336	0.516096
gqa2	base	l1nosync	128	3	23	0	0.531456	0.611328
gqa2	shard128	full	128	3	23	1	0.573664	0.629760
gqa2	shard128	nowait	128	3	23	0	0.571616	0.600064
gqa2	shard128	neither	128	3	23	0	0.573664	0.518176
gqa2	base	full	128	3	24	1	0.570208	0.611328
gqa2	base	nowait	128	3	24	0	0.571584	0.586752
gqa2	base	neither	128	3	24	0	0.572160	0.517984
gqa2	base	l1nosync	128	3	24	0	0.531456	0.611328
gqa2	shard128	full	128	3	24	1	0.573472	0.627872
gqa2	shard128	nowait	128	3	24	0	0.572416	0.601088
gqa2	shard128	neither	128	3	24	0	0.574208	0.517120
gqa2	shard128	l1nosync	128	3	24	0	0.533504	0.628832
mha4	base	full	4	3	0	1	0.806912	0.872448
mha4	base	nowait	4	3	0	0	0.806080	0.827392
mha4	base	neither	4	3	0	0	0.805888	0.709632
mha4	base	l1nosync	4	3	0	0	0.731008	0.870400
mha4	shard128	full	4	3	0	1	0.807104	0.899072
mha4	shard128	nowait	4	3	0	0	0.805792	0.857088
mha4	shard128	neither	4	3	0	0	0.808960	0.723840
mha4	shard128	l1nosync	4	3	0	0	0.731360	0.900992
mha4	base	nowait	4	3	1	0	0.804864	0.831488
mha4	base	neither	4	3	1	0	0.805056	0.716800
mha4	base	l1nosync	4	3	1	0	0.729088	0.873376
mha4	shard128	full	4	3	1	1	0.811008	0.906336
mha4	shard128	nowait	4	3	1	0	0.806912	0.855040
mha4	shard128	neither	4	3	1	0	0.806912	0.714752
mha4	shard128	l1nosync	4	3	1	0	0.723968	0.898912
mha4	base	full	4	3	1	1	0.806912	0.870400
mha4	base	neither	4	3	2	0	0.801984	0.713728
mha4	base	l1nosync	4	3	2	0	0.734208	0.873472
mha4	shard128	full	4	3	2	1	0.812032	0.902144
mha4	shard128	nowait	4	3	2	0	0.809792	0.859008
mha4	shard128	neither	4	3	2	0	0.805888	0.714752
mha4	shard128	l1nosync	4	3	2	0	0.734208	0.900096
mha4	base	full	4	3	2	1	0.799744	0.875264
mha4	base	nowait	4	3	2	0	0.804640	0.829440
mha4	base	l1nosync	4	3	3	0	0.733184	0.871424
mha4	shard128	full	4	3	3	1	0.807936	0.902144
mha4	shard128	nowait	4	3	3	0	0.807936	0.856064
mha4	shard128	neither	4	3	3	0	0.806048	0.712864
mha4	shard128	l1nosync	4	3	3	0	0.729088	0.903168
mha4	base	full	4	3	3	1	0.808000	0.871424
mha4	base	nowait	4	3	3	0	0.805888	0.827392
mha4	base	neither	4	3	3	0	0.804864	0.719712
mha4	shard128	full	4	3	4	1	0.807936	0.900096
mha4	shard128	nowait	4	3	4	0	0.806912	0.856064
mha4	shard128	neither	4	3	4	0	0.806912	0.714752
mha4	shard128	l1nosync	4	3	4	0	0.731936	0.899072
mha4	base	full	4	3	4	1	0.805664	0.871424
mha4	base	nowait	4	3	4	0	0.806816	0.829280
mha4	base	neither	4	3	4	0	0.806080	0.712608
mha4	base	l1nosync	4	3	4	0	0.730112	0.875264
mha4	shard128	nowait	4	3	5	0	0.806080	0.861184
mha4	shard128	neither	4	3	5	0	0.806912	0.714752
mha4	shard128	l1nosync	4	3	5	0	0.730112	0.902112
mha4	base	full	4	3	5	1	0.804064	0.873664
mha4	base	nowait	4	3	5	0	0.803840	0.825120
mha4	base	neither	4	3	5	0	0.806944	0.714752
mha4	base	l1nosync	4	3	5	0	0.733184	0.872448
mha4	shard128	full	4	3	5	1	0.805056	0.900928
mha4	shard128	neither	4	3	6	0	0.807936	0.715712
mha4	shard128	l1nosync	4	3	6	0	0.731136	0.903168
mha4	base	full	4	3	6	1	0.803840	0.872448
mha4	base	nowait	4	3	6	0	0.804864	0.827296
mha4	base	neither	4	3	6	0	0.808960	0.715776
mha4	base	l1nosync	4	3	6	0	0.726016	0.872448
mha4	shard128	full	4	3	6	1	0.807872	0.898048
mha4	shard128	nowait	4	3	6	0	0.806080	0.858112
mha4	shard128	l1nosync	4	3	7	0	0.736256	0.900096
mha4	base	full	4	3	7	1	0.805888	0.871424
mha4	base	nowait	4	3	7	0	0.803840	0.832512
mha4	base	neither	4	3	7	0	0.801984	0.711936
mha4	base	l1nosync	4	3	7	0	0.731136	0.870336
mha4	shard128	full	4	3	7	1	0.806912	0.901120
mha4	shard128	nowait	4	3	7	0	0.806912	0.859136
mha4	shard128	neither	4	3	7	0	0.806912	0.715776
mha4	base	full	4	3	8	1	0.802016	0.869376
mha4	base	nowait	4	3	8	0	0.800000	0.824192
mha4	base	neither	4	3	8	0	0.804736	0.713728
mha4	base	l1nosync	4	3	8	0	0.726016	0.870400
mha4	shard128	full	4	3	8	1	0.806688	0.900256
mha4	shard128	nowait	4	3	8	0	0.807936	0.860064
mha4	shard128	neither	4	3	8	0	0.808960	0.716672
