slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789648703041827840	1789648703041827840	1789648703041828864	1789648703041844224	1789648703041845248	0	0	0	0	62719203136305	62719203175805
1	0	3	0	0	1789648703041845248	1789648703041846272	1789648703041846272	1789648703041898496	1789648703041901568	0	16	2	1	62719203181745	62719203309323
2	0	4	0	0	1789648703041902592	1789648703041910784	1789648703041910784	1789648703041936384	1789648703041937408	16	1	3	1	62719203338512	62719203403953
3	0	1	0	0	1789648703041937408	1789648703041937408	1789648703041938432	1789648703041977344	1789648703041978368	17	0	0	1	62719203407637	62719203506497
4	0	2	0	0	1789648703041978368	1789648703041986560	1789648703041986560	1789648703042012160	1789648703042014208	17	1	1	1	62719203530163	62719203595781
5	0	5	0	0	1789648703042014208	1789648703042014208	1789648703042014208	1789648703042053120	1789648703042054144	18	0	4	1	62719203599270	62719203696549
6	0	6	0	0	1789648703042054144	1789648703042062336	1789648703042062336	1789648703042088960	1789648703042091008	18	1	5	1	62719203719981	62719203789044
7	0	8	0	0	1789648703042091008	1789648703042092032	1789648703042092032	1789648703042093056	1789648703042094080	19	1	7	1	62719203795184	62719203797870
8	0	8	384	0	1789648703042094080	1789648703042094080	1789648703042094080	1789648703042095104	1789648703042096128	20	0	7	1	62719203801495	62719203803621
9	0	8	768	0	1789648703042096128	1789648703042096128	1789648703042097152	1789648703042097152	1789648703042098176	20	0	7	1	62719203807241	62719203809168
10	0	7	0	0	1789648703042099200	1789648703042100224	1789648703042100224	1789648703042101248	1789648703042102272	20	1	6	1	62719203816588	62719203819255
11	0	7	384	0	1789648703042102272	1789648703042102272	1789648703042102272	1789648703042103296	1789648703042104320	21	0	6	1	62719203822245	62719203824384
12	0	7	768	0	1789648703042104320	1789648703042104320	1789648703042104320	1789648703042105344	1789648703042106368	21	0	6	1	62719203827361	62719203829458
13	0	7	1152	0	1789648703042106368	1789648703042106368	1789648703042106368	1789648703042107392	1789648703042108416	21	0	6	1	62719203832418	62719203834519
14	0	7	1536	0	1789648703042108416	1789648703042108416	1789648703042108416	1789648703042109440	1789648703042110464	21	0	6	1	62719203837484	62719203839599
15	0	7	1920	0	1789648703042110464	1789648703042110464	1789648703042110464	1789648703042111488	1789648703042112512	21	0	6	1	62719203842588	62719203844668
16	0	7	2304	0	1789648703042112512	1789648703042112512	1789648703042112512	1789648703042113536	1789648703042114560	21	0	6	1	62719203847649	62719203849746
17	0	7	2688	0	1789648703042114560	1789648703042114560	1789648703042114560	1789648703042115584	1789648703042116608	21	0	6	1	62719203852710	62719203854806
18	0	7	3072	0	1789648703042116608	1789648703042116608	1789648703042116608	1789648703042117632	1789648703042118656	21	0	6	1	62719203857738	62719203859847
19	0	7	3456	0	1789648703042118656	1789648703042118656	1789648703042118656	1789648703042119680	1789648703042120704	21	0	6	1	62719203862821	62719203864925
20	0	7	3840	0	1789648703042120704	1789648703042120704	1789648703042120704	1789648703042121728	1789648703042122752	21	0	6	1	62719203867911	62719203870020
21	0	10	0	0	1789648703042122752	1789648703042123776	1789648703042123776	1789648703042124800	1789648703042125824	21	1	9	1	62719203875651	62719203877678
22	0	10	384	0	1789648703042125824	1789648703042125824	1789648703042125824	1789648703042126848	1789648703042127872	22	0	9	1	62719203881092	62719203882647
23	0	10	768	0	1789648703042127872	1789648703042127872	1789648703042127872	1789648703042128896	1789648703042129920	22	0	9	1	62719203885871	62719203887431
24	0	9	0	0	1789648703042129920	1789648703042130944	1789648703042130944	1789648703042130944	1789648703042132992	22	1	8	1	62719203892799	62719203894819
25	0	9	384	0	1789648703042132992	1789648703042134016	1789648703042134016	1789648703042134016	1789648703042136064	23	1	8	1	62719203900376	62719203902399
26	0	9	768	0	1789648703042136064	1789648703042137088	1789648703042137088	1789648703042137088	1789648703042139136	24	1	8	1	62719203908273	62719203910289
27	0	11	0	0	1789648703042139136	1789648703042140160	1789648703042140160	1789648703042162688	1789648703042163712	25	3	10	3	62719203917807	62719203973638
28	0	11	384	0	1789648703042163712	1789648703042165760	1789648703042165760	1789648703042188288	1789648703042189312	28	1	10	3	62719203979739	62719204035934
29	0	11	768	0	1789648703042189312	1789648703042190336	1789648703042190336	1789648703042213888	1789648703042214912	29	1	10	3	62719204041643	62719204100714
30	0	11	1152	0	1789648703042214912	1789648703042215936	1789648703042215936	1789648703042240512	1789648703042241536	30	1	10	3	62719204106613	62719204166729
31	0	11	1536	0	1789648703042241536	1789648703042242560	1789648703042242560	1789648703042267136	1789648703042268160	31	1	10	3	62719204172660	62719204234623
32	0	11	1920	0	1789648703042268160	1789648703042269184	1789648703042269184	1789648703042294784	1789648703042295808	32	1	10	3	62719204240770	62719204304628
33	0	11	2304	0	1789648703042295808	1789648703042296832	1789648703042297856	1789648703042323456	1789648703042324480	33	1	10	3	62719204310611	62719204375041
34	0	11	2688	0	1789648703042324480	1789648703042325504	1789648703042325504	1789648703042353152	1789648703042354176	34	1	10	3	62719204381088	62719204449632
35	0	11	3072	0	1789648703042354176	1789648703042355200	1789648703042355200	1789648703042382848	1789648703042383872	35	1	10	3	62719204455842	62719204525218
36	0	11	3456	0	1789648703042383872	1789648703042384896	1789648703042385920	1789648703042413568	1789648703042414592	36	1	10	3	62719204531936	62719204603270
37	0	11	3840	0	1789648703042415616	1789648703042416640	1789648703042416640	1789648703042439168	1789648703042440192	37	1	10	3	62719204609634	62719204667599
38	0	12	0	0	1789648703042440192	1789648703042445312	1789648703042445312	1789648703042503680	1789648703042506752	38	1	13	1	62719204683026	62719204827300
39	0	13	0	0	1789648703042506752	1789648703042511872	1789648703042511872	1789648703042561024	1789648703042562048	39	1	14	1	62719204847707	62719204970355
40	0	14	0	0	1789648703042562048	1789648703042566144	1789648703042566144	1789648703042579456	1789648703042580480	40	8	15	1	62719204984446	62719205016973
41	0	15	0	0	1789648703042580480	1789648703042582528	1789648703042582528	1789648703042715648	1789648703042721792	48	16	16	1	62719205024433	62719205358628
42	0	15	384	0	1789648703042721792	1789648703042721792	1789648703042721792	1789648703042843648	1789648703042845696	64	0	16	1	62719205372758	62719205678011
43	0	15	768	0	1789648703042845696	1789648703042848768	1789648703042848768	1789648703042942976	1789648703042945024	64	16	16	1	62719205690850	62719205928814
44	0	16	0	0	1789648703042945024	1789648703042947072	1789648703042947072	1789648703043031040	1789648703043032064	80	1	17	1	62719205937337	62719206147850
45	0	17	0	0	1789648703043032064	1789648703043032064	1789648703043032064	1789648703043080192	1789648703043081216	81	0	18	1	62719206151819	62719206270541
46	0	17	384	0	1789648703043081216	1789648703043081216	1789648703043081216	1789648703043126272	1789648703043128320	81	0	18	1	62719206274298	62719206389023
47	0	17	768	0	1789648703043128320	1789648703043128320	1789648703043128320	1789648703043173376	1789648703043174400	81	0	18	1	62719206392992	62719206505962
48	0	18	0	0	1789648703043174400	1789648703043175424	1789648703043175424	1789648703043212288	1789648703043213312	81	1	19	1	62719206512321	62719206604632
49	0	19	0	0	1789648703043213312	1789648703043238912	1789648703043238912	1789648703043289088	1789648703043290112	82	56	20	2	62719206671751	62719206797511
50	0	20	0	0	1789648703043290112	1789648703043292160	1789648703043292160	1789648703043465216	1789648703043467264	138	16	22	2	62719206806095	62719207236126
51	0	21	0	0	1789648703043467264	1789648703043468288	1789648703043468288	1789648703043513344	1789648703043514368	154	1	24	1	62719207242572	62719207356427
52	0	22	0	0	1789648703043514368	1789648703043518464	1789648703043518464	1789648703043531776	1789648703043532800	155	8	25	1	62719207369617	62719207402250
53	0	25	0	0	1789648703043532800	1789648703043533824	1789648703043533824	1789648703043586048	1789648703043589120	163	16	28	1	62719207408473	62719207535120
54	0	26	0	0	1789648703043589120	1789648703043592192	1789648703043592192	1789648703043618816	1789648703043619840	179	1	29	1	62719207552523	62719207618157
55	0	23	0	0	1789648703043619840	1789648703043619840	1789648703043619840	1789648703043658752	1789648703043659776	180	0	26	1	62719207621668	62719207719481
56	0	24	0	0	1789648703043659776	1789648703043667968	1789648703043668992	1789648703043694592	1789648703043695616	180	1	27	1	62719207743479	62719207808301
57	0	27	0	0	1789648703043695616	1789648703043695616	1789648703043695616	1789648703043734528	1789648703043735552	181	0	30	1	62719207811800	62719207909342
58	0	28	0	0	1789648703043735552	1789648703043743744	1789648703043743744	1789648703043769344	1789648703043771392	181	1	31	1	62719207933056	62719207998425
59	0	30	0	0	1789648703043771392	1789648703043772416	1789648703043772416	1789648703043773440	1789648703043774464	182	1	33	1	62719208004605	62719208007189
60	0	30	384	0	1789648703043774464	1789648703043774464	1789648703043774464	1789648703043775488	1789648703043776512	183	0	33	1	62719208010708	62719208012828
61	0	30	768	0	1789648703043776512	1789648703043776512	1789648703043776512	1789648703043777536	1789648703043778560	183	0	33	1	62719208016038	62719208018165
62	0	29	0	0	1789648703043778560	1789648703043779584	1789648703043779584	1789648703043780608	1789648703043781632	183	1	32	1	62719208023738	62719208026093
63	0	29	384	0	1789648703043781632	1789648703043781632	1789648703043782656	1789648703043782656	1789648703043784704	184	0	32	1	62719208029638	62719208031574
64	0	29	768	0	1789648703043784704	1789648703043784704	1789648703043784704	1789648703043785728	1789648703043786752	184	0	32	1	62719208035711	62719208038056
65	0	29	1152	0	1789648703043786752	1789648703043786752	1789648703043786752	1789648703043787776	1789648703043788800	184	0	32	1	62719208041005	62719208043133
66	0	29	1536	0	1789648703043788800	1789648703043788800	1789648703043788800	1789648703043789824	1789648703043790848	184	0	32	1	62719208046297	62719208048438
67	0	29	1920	0	1789648703043790848	1789648703043790848	1789648703043790848	1789648703043791872	1789648703043792896	184	0	32	1	62719208051397	62719208053525
68	0	29	2304	0	1789648703043792896	1789648703043792896	1789648703043792896	1789648703043793920	1789648703043794944	184	0	32	1	62719208056462	62719208058584
69	0	29	2688	0	1789648703043794944	1789648703043794944	1789648703043794944	1789648703043795968	1789648703043796992	184	0	32	1	62719208061508	62719208063633
70	0	29	3072	0	1789648703043796992	1789648703043796992	1789648703043796992	1789648703043798016	1789648703043799040	184	0	32	1	62719208066589	62719208068675
71	0	29	3456	0	1789648703043799040	1789648703043799040	1789648703043799040	1789648703043800064	1789648703043801088	184	0	32	1	62719208071627	62719208073735
72	0	29	3840	0	1789648703043801088	1789648703043801088	1789648703043801088	1789648703043802112	1789648703043803136	184	0	32	1	62719208076656	62719208078786
73	0	32	0	0	1789648703043803136	1789648703043804160	1789648703043804160	1789648703043805184	1789648703043806208	184	1	35	1	62719208084947	62719208086989
74	0	32	384	0	1789648703043806208	1789648703043806208	1789648703043806208	1789648703043807232	1789648703043808256	185	0	35	1	62719208090418	62719208091978
75	0	32	768	0	1789648703043808256	1789648703043808256	1789648703043808256	1789648703043809280	1789648703043810304	185	0	35	1	62719208095160	62719208096697
76	0	31	0	0	1789648703043810304	1789648703043811328	1789648703043811328	1789648703043811328	1789648703043813376	185	1	34	1	62719208102020	62719208104091
77	0	31	384	0	1789648703043813376	1789648703043814400	1789648703043814400	1789648703043814400	1789648703043816448	186	1	34	1	62719208109696	62719208111744
78	0	31	768	0	1789648703043816448	1789648703043816448	1789648703043817472	1789648703043817472	1789648703043818496	187	1	34	1	62719208117319	62719208119348
79	0	33	0	0	1789648703043819520	1789648703043821568	1789648703043821568	1789648703043844096	1789648703043845120	188	3	36	3	62719208129262	62719208184939
80	0	33	384	0	1789648703043845120	1789648703043846144	1789648703043846144	1789648703043868672	1789648703043869696	191	1	36	3	62719208190424	62719208246806
81	0	33	768	0	1789648703043869696	1789648703043870720	1789648703043870720	1789648703043895296	1789648703043896320	192	1	36	3	62719208252830	62719208311870
82	0	33	1152	0	1789648703043896320	1789648703043897344	1789648703043897344	1789648703043920896	1789648703043921920	193	1	36	3	62719208317620	62719208378173
83	0	33	1536	0	1789648703043922944	1789648703043922944	1789648703043923968	1789648703043948544	1789648703043949568	194	1	36	3	62719208384005	62719208445984
84	0	33	1920	0	1789648703043949568	1789648703043950592	1789648703043950592	1789648703043976192	1789648703043977216	195	1	36	3	62719208451973	62719208515298
85	0	33	2304	0	1789648703043977216	1789648703043978240	1789648703043978240	1789648703044003840	1789648703044005888	196	1	36	3	62719208521333	62719208586715
86	0	33	2688	0	1789648703044005888	1789648703044006912	1789648703044006912	1789648703044033536	1789648703044034560	197	1	36	3	62719208592782	62719208659611
87	0	33	3072	0	1789648703044034560	1789648703044035584	1789648703044035584	1789648703044063232	1789648703044064256	198	1	36	3	62719208666051	62719208735288
88	0	33	3456	0	1789648703044064256	1789648703044066304	1789648703044066304	1789648703044093952	1789648703044096000	199	1	36	3	62719208741861	62719208813382
89	0	33	3840	0	1789648703044096000	1789648703044097024	1789648703044097024	1789648703044120576	1789648703044121600	200	1	36	3	62719208820062	62719208878294
90	0	34	0	0	1789648703044121600	1789648703044126720	1789648703044126720	1789648703044185088	1789648703044188160	201	1	39	2	62719208895589	62719209038946
91	0	35	0	0	1789648703044188160	1789648703044190208	1789648703044190208	1789648703044238336	1789648703044239360	202	1	41	1	62719209053381	62719209173147
92	0	36	0	0	1789648703044239360	1789648703044245504	1789648703044245504	1789648703044258816	1789648703044260864	203	8	42	1	62719209191348	62719209226405
93	0	37	0	0	1789648703044260864	1789648703044261888	1789648703044262912	1789648703044389888	1789648703044391936	211	16	43	1	62719209234618	62719209554537
94	0	37	384	0	1789648703044391936	1789648703044392960	1789648703044392960	1789648703044504576	1789648703044508672	227	0	43	1	62719209559954	62719209842689
95	0	37	768	0	1789648703044508672	1789648703044513792	1789648703044513792	1789648703044601856	1789648703044604928	227	16	43	1	62719209864092	62719210084443
96	0	38	0	0	1789648703044605952	1789648703044609024	1789648703044609024	1789648703044702208	1789648703044704256	243	1	44	1	62719210102806	62719210337005
97	0	39	0	0	1789648703044704256	1789648703044704256	1789648703044704256	1789648703044754432	1789648703044755456	244	0	45	1	62719210341156	62719210466485
98	0	39	384	0	1789648703044755456	1789648703044755456	1789648703044755456	1789648703044800512	1789648703044801536	244	0	45	1	62719210470718	62719210582535
99	0	39	768	0	1789648703044801536	1789648703044801536	1789648703044801536	1789648703044845568	1789648703044847616	244	0	45	1	62719210586986	62719210697946
100	0	40	0	0	1789648703044847616	1789648703044848640	1789648703044848640	1789648703044882432	1789648703044884480	244	1	46	1	62719210705123	62719210790766
101	0	41	0	0	1789648703044884480	1789648703044917248	1789648703044917248	1789648703044967424	1789648703044969472	245	56	47	2	62719210877606	62719211003090
102	0	42	0	0	1789648703044969472	1789648703044971520	1789648703044971520	1789648703045143552	1789648703045144576	301	16	49	2	62719211013396	62719211442191
103	0	43	0	0	1789648703045144576	1789648703045145600	1789648703045145600	1789648703045190656	1789648703045191680	317	1	51	1	62719211447740	62719211560723
104	0	44	0	0	1789648703045191680	1789648703045199872	1789648703045199872	1789648703045212160	1789648703045213184	318	8	52	1	62719211582268	62719211613532
105	0	47	0	0	1789648703045213184	1789648703045214208	1789648703045214208	1789648703045266432	1789648703045268480	326	16	55	1	62719211619799	62719211746551
106	0	48	0	0	1789648703045268480	1789648703045274624	1789648703045274624	1789648703045301248	1789648703045302272	342	1	56	1	62719211768248	62719211833880
107	0	45	0	0	1789648703045302272	1789648703045302272	1789648703045302272	1789648703045341184	1789648703045342208	343	0	53	1	62719211837387	62719211934415
108	0	46	0	0	1789648703045342208	1789648703045349376	1789648703045349376	1789648703045374976	1789648703045376000	343	1	54	1	62719211956084	62719212020776
109	0	49	0	0	1789648703045376000	1789648703045376000	1789648703045377024	1789648703045414912	1789648703045416960	344	0	57	1	62719212024298	62719212121568
110	0	50	0	0	1789648703045416960	1789648703045426176	1789648703045426176	1789648703045452800	1789648703045453824	344	1	58	1	62719212148978	62719212215012
111	0	52	0	0	1789648703045453824	1789648703045454848	1789648703045454848	1789648703045455872	1789648703045456896	345	1	60	1	62719212221658	62719212224335
112	0	52	384	0	1789648703045456896	1789648703045457920	1789648703045457920	1789648703045457920	1789648703045459968	346	0	60	1	62719212227917	62719212230100
113	0	52	768	0	1789648703045459968	1789648703045459968	1789648703045459968	1789648703045460992	1789648703045462016	346	0	60	1	62719212233851	62719212236135
114	0	51	0	0	1789648703045462016	1789648703045463040	1789648703045464064	1789648703045465088	1789648703045466112	346	1	59	1	62719212243210	62719212245883
115	0	51	384	0	1789648703045466112	1789648703045466112	1789648703045466112	1789648703045467136	1789648703045468160	347	0	59	1	62719212248867	62719212251028
116	0	51	768	0	1789648703045468160	1789648703045468160	1789648703045468160	1789648703045469184	1789648703045470208	347	0	59	1	62719212254035	62719212256267
117	0	51	1152	0	1789648703045470208	1789648703045470208	1789648703045470208	1789648703045471232	1789648703045472256	347	0	59	1	62719212259588	62719212261753
118	0	51	1536	0	1789648703045472256	1789648703045472256	1789648703045472256	1789648703045473280	1789648703045474304	347	0	59	1	62719212264750	62719212266913
119	0	51	1920	0	1789648703045474304	1789648703045474304	1789648703045474304	1789648703045475328	1789648703045476352	347	0	59	1	62719212269926	62719212272095
120	0	51	2304	0	1789648703045476352	1789648703045476352	1789648703045476352	1789648703045477376	1789648703045478400	347	0	59	1	62719212275097	62719212277238
121	0	51	2688	0	1789648703045478400	1789648703045478400	1789648703045478400	1789648703045479424	1789648703045480448	347	0	59	1	62719212280209	62719212282412
122	0	51	3072	0	1789648703045480448	1789648703045480448	1789648703045480448	1789648703045481472	1789648703045482496	347	0	59	1	62719212285414	62719212287580
123	0	51	3456	0	1789648703045482496	1789648703045482496	1789648703045482496	1789648703045483520	1789648703045484544	347	0	59	1	62719212290864	62719212292957
124	0	51	3840	0	1789648703045484544	1789648703045484544	1789648703045484544	1789648703045485568	1789648703045486592	347	0	59	1	62719212296091	62719212298225
125	0	54	0	0	1789648703045486592	1789648703045487616	1789648703045487616	1789648703045488640	1789648703045489664	347	1	62	1	62719212303992	62719212306128
126	0	54	384	0	1789648703045489664	1789648703045489664	1789648703045489664	1789648703045490688	1789648703045491712	348	0	62	1	62719212309597	62719212311203
127	0	54	768	0	1789648703045491712	1789648703045491712	1789648703045491712	1789648703045492736	1789648703045493760	348	0	62	1	62719212314416	62719212316045
128	0	53	0	0	1789648703045493760	1789648703045494784	1789648703045494784	1789648703045495808	1789648703045496832	348	1	61	1	62719212321790	62719212323913
129	0	53	384	0	1789648703045496832	1789648703045497856	1789648703045497856	1789648703045498880	1789648703045499904	349	1	61	1	62719212329605	62719212331704
130	0	53	768	0	1789648703045499904	1789648703045500928	1789648703045500928	1789648703045501952	1789648703045502976	350	1	61	1	62719212337295	62719212339387
131	0	55	0	0	1789648703045502976	1789648703045504000	1789648703045504000	1789648703045526528	1789648703045528576	351	3	63	3	62719212345795	62719212402319
132	0	55	384	0	1789648703045528576	1789648703045529600	1789648703045529600	1789648703045552128	1789648703045553152	354	1	63	3	62719212408030	62719212464652
133	0	55	768	0	1789648703045553152	1789648703045554176	1789648703045554176	1789648703045577728	1789648703045578752	355	1	63	3	62719212470460	62719212529549
134	0	55	1152	0	1789648703045578752	1789648703045579776	1789648703045579776	1789648703045604352	1789648703045605376	356	1	63	3	62719212535581	62719212596191
135	0	55	1536	0	1789648703045605376	1789648703045606400	1789648703045606400	1789648703045630976	1789648703045633024	357	1	63	3	62719212601963	62719212663756
136	0	55	1920	0	1789648703045633024	1789648703045634048	1789648703045634048	1789648703045659648	1789648703045660672	358	1	63	3	62719212669676	62719212733906
137	0	55	2304	0	1789648703045660672	1789648703045661696	1789648703045661696	1789648703045687296	1789648703045688320	359	1	63	3	62719212740042	62719212805016
138	0	55	2688	0	1789648703045688320	1789648703045690368	1789648703045690368	1789648703045716992	1789648703045718016	360	1	63	3	62719212811594	62719212879319
139	0	55	3072	0	1789648703045718016	1789648703045719040	1789648703045720064	1789648703045747712	1789648703045748736	361	1	63	3	62719212886061	62719212955357
140	0	55	3456	0	1789648703045748736	1789648703045749760	1789648703045749760	1789648703045777408	1789648703045779456	362	1	63	3	62719212961608	62719213032398
141	0	55	3840	0	1789648703045779456	1789648703045780480	1789648703045780480	1789648703045803008	1789648703045805056	363	1	63	3	62719213038581	62719213096418
142	0	56	0	0	1789648703045805056	1789648703045809152	1789648703045809152	1789648703045868544	1789648703045870592	364	1	66	2	62719213110548	62719213256944
143	0	57	0	0	1789648703045870592	1789648703045875712	1789648703045875712	1789648703045922816	1789648703045923840	365	1	68	1	62719213274876	62719213392874
144	0	58	0	0	1789648703045923840	1789648703045933056	1789648703045933056	1789648703045946368	1789648703045947392	366	8	69	1	62719213420563	62719213451999
145	0	59	0	0	1789648703045947392	1789648703045948416	1789648703045948416	1789648703046083584	1789648703046087680	374	16	70	1	62719213459538	62719213795464
146	0	59	384	0	1789648703046087680	1789648703046087680	1789648703046087680	1789648703046207488	1789648703046209536	390	0	70	1	62719213805450	62719214106454
147	0	59	768	0	1789648703046209536	1789648703046210560	1789648703046210560	1789648703046301696	1789648703046302720	390	16	70	1	62719214115439	62719214341952
148	0	60	0	0	1789648703046303744	1789648703046305792	1789648703046305792	1789648703046394880	1789648703046396928	406	1	71	1	62719214353539	62719214575144
149	0	61	0	0	1789648703046396928	1789648703046396928	1789648703046396928	1789648703046445056	1789648703046447104	407	0	72	1	62719214581363	62719214702005
150	0	61	384	0	1789648703046447104	1789648703046447104	1789648703046447104	1789648703046492160	1789648703046493184	407	0	72	1	62719214706161	62719214819312
151	0	61	768	0	1789648703046493184	1789648703046493184	1789648703046493184	1789648703046538240	1789648703046540288	407	0	72	1	62719214823953	62719214936588
152	0	62	0	0	1789648703046540288	1789648703046541312	1789648703046541312	1789648703046575104	1789648703046576128	407	1	73	1	62719214944398	62719215030202
