slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
75	4	0	0	0	1	0	1789794425851092992	1105661530421	1789794425851092992	1105661531969	1789794425851092992	1105661531969	1789794425851096064	1105661538657	1789794425851096064	1105661538688	1789794425851096064	1105661538804	0	0	0	0	0	0
76	0	32	16	16	1	1536	1789794425851098112	1105661544932	1789794425851099136	1105661546513	1789794425851099136	1105661547152	1789794425851115520	1105661588768	1789794425851117568	1105661592824	1789794425851117568	1105661592943	1105661547161	1105661588648	21352	64	0	0
77	1	0	0	0	1	0	1789794425851119616	1105661598357	1789794425851120640	1105661599701	1789794425851120640	1105661599701	1789794425851121664	1105661603508	1789794425851122688	1105661605127	1789794425851122688	1105661605248	0	0	0	0	91	8
78	0	32	16	16	1	1536	1789794425851124736	1105661610008	1789794425851125760	1105661612481	1789794425851125760	1105661613182	1789794425851133952	1105661633181	1789794425851134976	1105661635562	1789794425851134976	1105661635845	1105661613194	1105661633066	10161	32	0	0
79	2	0	0	0	1	0	1789794425851138048	1105661643511	1789794425851138048	1105661645180	1789794425851138048	1105661645180	1789794425851139072	1105661646637	1789794425851139072	1105661646667	1789794425851139072	1105661647154	0	0	0	0	0	0
80	2	0	0	0	1	0	1789794425851142144	1105661653680	1789794425851142144	1105661655262	1789794425851142144	1105661655262	1789794425851143168	1105661657226	1789794425851143168	1105661657256	1789794425851143168	1105661657638	0	0	0	0	0	0
81	3	0	0	0	1	0	1789794425851146240	1105661664192	1789794425851146240	1105661665321	1789794425851146240	1105661665321	1789794425851147264	1105661666678	1789794425851147264	1105661666709	1789794425851147264	1105661666828	0	0	0	0	0	0
82	5	0	0	0	1	0	1789794425851153408	1105661682060	1789794425851154432	1105661684079	1789794425851154432	1105661684079	1789794425851180032	1105661748595	1789794425851180032	1105661748627	1789794425851180032	1105661748779	0	0	0	0	53	2
83	0	32	16	16	1	1536	1789794425851185152	1105661761444	1789794425851186176	1105661764518	1789794425851186176	1105661765196	1789794425851203584	1105661808509	1789794425851204608	1105661812217	1789794425851204608	1105661812533	1105661765768	1105661808396	10244	32	0	0
84	1	0	0	0	1	0	1789794425851209728	1105661824075	1789794425851209728	1105661824981	1789794425851209728	1105661824981	1789794425851211776	1105661829152	1789794425851211776	1105661829948	1789794425851211776	1105661830069	0	0	0	0	89	8
85	0	32	16	16	1	1536	1789794425851214848	1105661836373	1789794425851215872	1105661838775	1789794425851215872	1105661840208	1789794425851226112	1105661865063	1789794425851227136	1105661867815	1789794425851227136	1105661867935	1105661840221	1105661864938	13591	32	0	0
86	4	0	0	0	1	0	1789794425851233280	1105661882447	1789794425851233280	1105661883935	1789794425851233280	1105661883935	1789794425851236352	1105661890773	1789794425851236352	1105661890806	1789794425851236352	1105661890922	0	0	0	0	0	0
87	0	32	16	16	1	1536	1789794425851238400	1105661895743	1789794425851239424	1105661898143	1789794425851239424	1105661898799	1789794425851255808	1105661938506	1789794425851256832	1105661942177	1789794425851256832	1105661942538	1105661898854	1105661938403	19929	64	0	0
88	1	0	0	0	1	0	1789794425850731520	1105660623550	1789794425850731520	1105660624757	1789794425850731520	1105660624757	1789794425850732544	1105660628512	1789794425850733568	1105660629756	1789794425850733568	1105660629878	0	0	0	0	97	8
89	0	32	16	16	1	1536	1789794425850735616	1105660635175	1789794425850736640	1105660637661	1789794425850736640	1105660638491	1789794425850746880	1105660663190	1789794425850747904	1105660665446	1789794425850747904	1105660665711	1105660638613	1105660663061	11445	32	0	0
90	2	0	0	0	1	0	1789794425850750976	1105660672099	1789794425850750976	1105660673365	1789794425850750976	1105660673365	1789794425850752000	1105660674793	1789794425850752000	1105660674826	1789794425850752000	1105660675223	0	0	0	0	0	0
91	2	0	0	0	1	0	1789794425850754048	1105660680986	1789794425850755072	1105660682463	1789794425850755072	1105660682463	1789794425850755072	1105660684072	1789794425850755072	1105660684102	1789794425850755072	1105660684223	0	0	0	0	0	0
92	3	0	0	0	1	0	1789794425850758144	1105660690661	1789794425850759168	1105660692238	1789794425850759168	1105660692238	1789794425850759168	1105660693558	1789794425850759168	1105660693589	1789794425850759168	1105660693751	0	0	0	0	0	0
93	5	0	0	0	1	0	1789794425850764288	1105660705665	1789794425850765312	1105660707736	1789794425850765312	1105660707736	1789794425850790912	1105660773003	1789794425850790912	1105660773033	1789794425850790912	1105660773150	0	0	0	0	53	2
94	0	32	16	16	1	1536	1789794425850796032	1105660785476	1789794425850797056	1105660788489	1789794425850797056	1105660789171	1789794425850807296	1105660813649	1789794425850808320	1105660816848	1789794425850808320	1105660816974	1105660789249	1105660813548	13220	32	0	0
95	1	0	0	0	1	0	1789794425850811392	1105660823204	1789794425850811392	1105660824437	1789794425850811392	1105660824437	1789794425850812416	1105660828101	1789794425850813440	1105660829997	1789794425850813440	1105660830119	0	0	0	0	89	8
96	0	32	16	16	1	1536	1789794425850816512	1105660836140	1789794425850816512	1105660838584	1789794425850817536	1105660839365	1789794425850826752	1105660863152	1789794425850827776	1105660864508	1789794425850827776	1105660864948	1105660839777	1105660862999	10361	32	0	0
97	4	0	0	0	1	0	1789794425850832896	1105660878983	1789794425850833920	1105660880002	1789794425850833920	1105660880002	1789794425850835968	1105660886653	1789794425850835968	1105660886683	1789794425850835968	1105660886831	0	0	0	0	0	0
98	0	32	16	16	1	1536	1789794425850838016	1105660891855	1789794425850839040	1105660894367	1789794425850840064	1105660895124	1789794425850855424	1105660936035	1789794425850857472	1105660939969	1789794425850857472	1105660940106	1105660895159	1105660935934	21673	64	0	0
99	1	0	0	0	1	0	1789794425850859520	1105660946100	1789794425850860544	1105660947474	1789794425850860544	1105660947474	1789794425850861568	1105660951589	1789794425850862592	1105660952458	1789794425850862592	1105660952578	0	0	0	0	91	8
100	0	32	16	16	1	1536	1789794425850864640	1105660957443	1789794425850865664	1105660959910	1789794425850865664	1105660960660	1789794425850873856	1105660980436	1789794425850873856	1105660982314	1789794425850874880	1105660982638	1105660960679	1105660980326	10405	32	0	0
101	2	0	0	0	1	0	1789794425850878976	1105660994600	1789794425850880000	1105660996102	1789794425850880000	1105660996102	1789794425850880000	1105660997753	1789794425850880000	1105660997785	1789794425850880000	1105660997904	0	0	0	0	0	0
102	2	0	0	0	1	0	1789794425850883072	1105661004310	1789794425850884096	1105661005771	1789794425850884096	1105661005771	1789794425850884096	1105661007490	1789794425850884096	1105661007524	1789794425850884096	1105661007642	0	0	0	0	0	0
103	3	0	0	0	1	0	1789794425850887168	1105661014602	1789794425850888192	1105661016298	1789794425850888192	1105661016298	1789794425850888192	1105661017299	1789794425850888192	1105661017334	1789794425850888192	1105661017488	0	0	0	0	0	0
104	5	0	0	0	1	0	1789794425850892288	1105661026629	1789794425850892288	1105661028665	1789794425850892288	1105661028665	1789794425850917888	1105661092614	1789794425850917888	1105661092644	1789794425850917888	1105661093025	0	0	0	0	61	2
105	0	32	16	16	1	1536	1789794425850924032	1105661106667	1789794425850925056	1105661109288	1789794425850925056	1105661109948	1789794425850936320	1105661136956	1789794425850937344	1105661140386	1789794425850937344	1105661140502	1105661110144	1105661136850	10157	32	0	0
106	1	0	0	0	1	0	1789794425850939392	1105661146828	1789794425850940416	1105661148237	1789794425850940416	1105661148237	1789794425850941440	1105661151886	1789794425850942464	1105661153193	1789794425850942464	1105661153313	0	0	0	0	91	8
107	0	32	16	16	1	1536	1789794425850944512	1105661158221	1789794425850945536	1105661160750	1789794425850945536	1105661161514	1789794425850954752	1105661184339	1789794425850955776	1105661186733	1789794425850955776	1105661187028	1105661161524	1105661184227	10802	32	0	0
108	4	0	0	0	1	0	1789794425850960896	1105661198707	1789794425850960896	1105661200454	1789794425850960896	1105661200454	1789794425850963968	1105661207495	1789794425850963968	1105661207525	1789794425850963968	1105661207694	0	0	0	0	0	0
109	0	32	16	16	1	1536	1789794425850966016	1105661212808	1789794425850967040	1105661215533	1789794425850967040	1105661216244	1789794425850984448	1105661259494	1789794425850986496	1105661263587	1789794425850986496	1105661263703	1105661216269	1105661259374	21858	64	0	0
110	1	0	0	0	1	0	1789794425850990592	1105661273632	1789794425850990592	1105661274984	1789794425850990592	1105661274984	1789794425850992640	1105661279312	1789794425850992640	1105661280382	1789794425850992640	1105661280499	0	0	0	0	91	8
111	0	32	16	16	1	1536	1789794425850994688	1105661285749	1789794425850995712	1105661288453	1789794425850996736	1105661289403	1789794425851004928	1105661309911	1789794425851005952	1105661312053	1789794425851005952	1105661312318	1105661289412	1105661309804	10318	32	0	0
112	2	0	0	0	1	0	1789794425851011072	1105661324610	1789794425851011072	1105661325994	1789794425851011072	1105661325994	1789794425851012096	1105661328140	1789794425851012096	1105661328172	1789794425851012096	1105661328426	0	0	0	0	0	0
113	2	0	0	0	1	0	1789794425851015168	1105661334774	1789794425851015168	1105661336105	1789794425851015168	1105661336105	1789794425851016192	1105661338069	1789794425851016192	1105661338099	1789794425851016192	1105661338464	0	0	0	0	0	0
114	3	0	0	0	1	0	1789794425851019264	1105661345511	1789794425851019264	1105661347046	1789794425851019264	1105661347046	1789794425851020288	1105661348351	1789794425851020288	1105661348381	1789794425851020288	1105661348536	0	0	0	0	0	0
115	5	0	0	0	1	0	1789794425851023360	1105661357847	1789794425851024384	1105661359938	1789794425851024384	1105661359938	1789794425851051008	1105661425430	1789794425851051008	1105661425460	1789794425851051008	1105661425576	0	0	0	0	53	2
116	0	32	16	16	1	1536	1789794425851055104	1105661437029	1789794425851056128	1105661439603	1789794425851057152	1105661440433	1789794425851067392	1105661465996	1789794425851068416	1105661469380	1789794425851068416	1105661469501	1105661440444	1105661465897	14997	32	0	0
117	1	0	0	0	1	0	1789794425851070464	1105661475488	1789794425851071488	1105661476684	1789794425851071488	1105661476684	1789794425851072512	1105661480750	1789794425851073536	1105661481557	1789794425851073536	1105661481678	0	0	0	0	90	8
118	0	32	16	16	1	1536	1789794425851075584	1105661487199	1789794425851076608	1105661489606	1789794425851076608	1105661490307	1789794425851085824	1105661513472	1789794425851086848	1105661514939	1789794425851086848	1105661515068	1105661490475	1105661513325	10483	32	0	0
