worker	slot	stage	logical_task	dependency_begin	dependency_count	wait_begin	wait_count
1	26	26	1	32	1	268	3
1	27	27	1	33	1	271	0
1	28	28	1	34	2	271	14
1	29	29	1	36	2	285	3
1	30	30	1	38	1	288	3
1	31	32	1	40	1	291	3
1	32	31	1	39	1	294	0
1	33	33	1	41	1	294	0
1	34	35	1	43	1	294	1
1	35	34	1	42	1	295	1
1	36	37	1	45	1	296	1
1	37	36	1	44	1	297	0
1	38	38	1	46	3	297	2
1	39	39	1	49	2	299	15
1	40	40	1	51	1	314	3
1	41	41	1	52	1	317	3
1	42	42	1	53	1	320	0
1	43	43	1	54	2	320	14
1	44	44	1	56	2	334	3
1	45	45	1	58	1	337	3
1	46	47	1	60	1	340	3
1	47	46	1	59	1	343	0
1	48	48	1	61	1	343	0
1	49	50	1	63	1	343	1
1	50	49	1	62	1	344	1
1	51	52	1	65	1	345	1
1	52	51	1	64	1	346	0
1	53	53	1	66	3	346	2
1	54	54	1	69	2	348	15
1	55	55	1	71	1	363	3
1	56	56	1	72	1	366	3
1	57	57	1	73	1	369	0
1	58	58	1	74	2	369	14
1	59	59	1	76	2	383	3
2	0	0	2	0	0	386	0
2	1	2	2	1	1	386	3
2	2	1	2	0	1	389	0
2	3	3	2	2	1	389	0
2	4	5	2	4	1	389	1
2	5	4	2	3	1	390	1
2	6	7	2	6	1	391	1
2	7	6	2	5	1	392	0
2	8	8	2	7	3	392	2
2	9	9	2	10	1	394	15
2	10	10	2	11	1	409	3
2	11	11	2	12	1	412	3
2	12	12	2	13	1	415	0
2	13	13	2	14	2	415	14
2	14	14	2	16	2	429	3
2	15	15	2	18	1	432	3
2	16	17	2	20	1	435	3
2	17	16	2	19	1	438	0
2	18	18	2	21	1	438	0
2	19	20	2	23	1	438	1
2	20	19	2	22	1	439	1
2	21	22	2	25	1	440	1
2	22	21	2	24	1	441	0
2	23	23	2	26	3	441	2
2	24	24	2	29	2	443	15
2	25	25	2	31	1	458	3
2	26	26	2	32	1	461	3
2	27	27	2	33	1	464	0
2	28	28	2	34	2	464	14
2	29	29	2	36	2	478	3
2	30	30	2	38	1	481	3
2	31	32	2	40	1	484	3
2	32	31	2	39	1	487	0
2	33	33	2	41	1	487	0
2	34	35	2	43	1	487	1
2	35	34	2	42	1	488	1
2	36	37	2	45	1	489	1
2	37	36	2	44	1	490	0
2	38	38	2	46	3	490	2
2	39	39	2	49	2	492	15
2	40	40	2	51	1	507	3
2	41	41	2	52	1	510	3
2	42	42	2	53	1	513	0
2	43	43	2	54	2	513	14
2	44	44	2	56	2	527	3
2	45	45	2	58	1	530	3
2	46	47	2	60	1	533	3
2	47	46	2	59	1	536	0
2	48	48	2	61	1	536	0
2	49	50	2	63	1	536	1
2	50	49	2	62	1	537	1
2	51	52	2	65	1	538	1
2	52	51	2	64	1	539	0
2	53	53	2	66	3	539	2
2	54	54	2	69	2	541	15
2	55	55	2	71	1	556	3
2	56	56	2	72	1	559	3
2	57	57	2	73	1	562	0
2	58	58	2	74	2	562	14
2	59	59	2	76	2	576	3
3	0	0	3	0	0	579	0
3	1	2	3	1	1	579	3
3	2	1	3	0	1	582	0
3	3	3	3	2	1	582	0
3	4	5	3	4	1	582	1
3	5	4	3	3	1	583	1
3	6	7	3	6	1	584	1
3	7	6	3	5	1	585	0
3	8	8	3	7	3	585	2
3	9	9	3	10	1	587	15
3	10	10	3	11	1	602	3
3	11	11	3	12	1	605	3
3	12	12	3	13	1	608	0
3	13	13	3	14	2	608	14
3	14	14	3	16	2	622	3
3	15	15	3	18	1	625	3
3	16	17	3	20	1	628	3
3	17	16	3	19	1	631	0
3	18	18	3	21	1	631	0
3	19	20	3	23	1	631	1
3	20	19	3	22	1	632	1
3	21	22	3	25	1	633	1
3	22	21	3	24	1	634	0
3	23	23	3	26	3	634	2
3	24	24	3	29	2	636	15
3	25	25	3	31	1	651	3
3	26	26	3	32	1	654	3
3	27	27	3	33	1	657	0
3	28	28	3	34	2	657	14
3	29	29	3	36	2	671	3
3	30	30	3	38	1	674	3
3	31	32	3	40	1	677	3
3	32	31	3	39	1	680	0
3	33	33	3	41	1	680	0
3	34	35	3	43	1	680	1
3	35	34	3	42	1	681	1
3	36	37	3	45	1	682	1
3	37	36	3	44	1	683	0
3	38	38	3	46	3	683	2
3	39	39	3	49	2	685	15
3	40	40	3	51	1	700	3
3	41	41	3	52	1	703	3
3	42	42	3	53	1	706	0
3	43	43	3	54	2	706	14
3	44	44	3	56	2	720	3
3	45	45	3	58	1	723	3
3	46	47	3	60	1	726	3
3	47	46	3	59	1	729	0
3	48	48	3	61	1	729	0
3	49	50	3	63	1	729	1
3	50	49	3	62	1	730	1
3	51	52	3	65	1	731	1
3	52	51	3	64	1	732	0
3	53	53	3	66	3	732	2
3	54	54	3	69	2	734	15
3	55	55	3	71	1	749	3
3	56	56	3	72	1	752	3
3	57	57	3	73	1	755	0
3	58	58	3	74	2	755	14
3	59	59	3	76	2	769	3
4	0	5	4	4	1	772	1
4	1	4	4	3	1	773	1
4	2	7	4	6	1	774	1
4	3	6	4	5	1	775	0
4	4	8	4	7	3	775	2
4	5	11	4	12	1	777	4
4	6	12	4	13	1	781	0
4	7	20	4	23	1	781	1
4	8	19	4	22	1	782	1
4	9	22	4	25	1	783	1
4	10	21	4	24	1	784	0
4	11	23	4	26	3	784	2
4	12	26	4	32	1	786	4
4	13	27	4	33	1	790	0
4	14	35	4	43	1	790	1
4	15	34	4	42	1	791	1
4	16	37	4	45	1	792	1
4	17	36	4	44	1	793	0
4	18	38	4	46	3	793	2
4	19	41	4	52	1	795	4
4	20	42	4	53	1	799	0
4	21	50	4	63	1	799	1
4	22	49	4	62	1	800	1
4	23	52	4	65	1	801	1
4	24	51	4	64	1	802	0
4	25	53	4	66	3	802	2
4	26	56	4	72	1	804	4
4	27	57	4	73	1	808	0
5	0	5	5	4	1	808	1
5	1	4	5	3	1	809	1
5	2	7	5	6	1	810	1
5	3	6	5	5	1	811	0
5	4	8	5	7	3	811	2
5	5	11	5	12	1	813	4
5	6	12	5	13	1	817	0
5	7	20	5	23	1	817	1
5	8	19	5	22	1	818	1
5	9	22	5	25	1	819	1
5	10	21	5	24	1	820	0
5	11	23	5	26	3	820	2
5	12	26	5	32	1	822	4
5	13	27	5	33	1	826	0
5	14	35	5	43	1	826	1
5	15	34	5	42	1	827	1
5	16	37	5	45	1	828	1
5	17	36	5	44	1	829	0
5	18	38	5	46	3	829	2
5	19	41	5	52	1	831	4
5	20	42	5	53	1	835	0
5	21	50	5	63	1	835	1
5	22	49	5	62	1	836	1
5	23	52	5	65	1	837	1
5	24	51	5	64	1	838	0
5	25	53	5	66	3	838	2
5	26	56	5	72	1	840	4
5	27	57	5	73	1	844	0
6	0	5	6	4	1	844	1
6	1	4	6	3	1	845	1
6	2	7	6	6	1	846	1
6	3	6	6	5	1	847	0
6	4	8	6	7	3	847	2
6	5	11	6	12	1	849	4
6	6	12	6	13	1	853	0
6	7	20	6	23	1	853	1
6	8	19	6	22	1	854	1
6	9	22	6	25	1	855	1
6	10	21	6	24	1	856	0
6	11	23	6	26	3	856	2
6	12	26	6	32	1	858	4
6	13	27	6	33	1	862	0
6	14	35	6	43	1	862	1
6	15	34	6	42	1	863	1
6	16	37	6	45	1	864	1
6	17	36	6	44	1	865	0
6	18	38	6	46	3	865	2
6	19	41	6	52	1	867	4
6	20	42	6	53	1	871	0
6	21	50	6	63	1	871	1
6	22	49	6	62	1	872	1
6	23	52	6	65	1	873	1
6	24	51	6	64	1	874	0
6	25	53	6	66	3	874	2
6	26	56	6	72	1	876	4
6	27	57	6	73	1	880	0
7	0	5	7	4	1	880	1
7	1	4	7	3	1	881	1
7	2	7	7	6	1	882	1
7	3	6	7	5	1	883	0
7	4	8	7	7	3	883	2
7	5	11	7	12	1	885	4
7	6	12	7	13	1	889	0
7	7	20	7	23	1	889	1
7	8	19	7	22	1	890	1
7	9	22	7	25	1	891	1
7	10	21	7	24	1	892	0
7	11	23	7	26	3	892	2
7	12	26	7	32	1	894	4
7	13	27	7	33	1	898	0
7	14	35	7	43	1	898	1
7	15	34	7	42	1	899	1
7	16	37	7	45	1	900	1
7	17	36	7	44	1	901	0
7	18	38	7	46	3	901	2
7	19	41	7	52	1	903	4
7	20	42	7	53	1	907	0
7	21	50	7	63	1	907	1
7	22	49	7	62	1	908	1
7	23	52	7	65	1	909	1
7	24	51	7	64	1	910	0
7	25	53	7	66	3	910	2
7	26	56	7	72	1	912	4
7	27	57	7	73	1	916	0
8	0	5	8	4	1	916	1
8	1	4	8	3	1	917	1
8	2	7	8	6	1	918	1
8	3	6	8	5	1	919	0
8	4	8	8	7	3	919	2
8	5	20	8	23	1	921	1
8	6	19	8	22	1	922	1
8	7	22	8	25	1	923	1
8	8	21	8	24	1	924	0
8	9	23	8	26	3	924	2
8	10	35	8	43	1	926	1
8	11	34	8	42	1	927	1
8	12	37	8	45	1	928	1
8	13	36	8	44	1	929	0
8	14	38	8	46	3	929	2
8	15	50	8	63	1	931	1
8	16	49	8	62	1	932	1
8	17	52	8	65	1	933	1
8	18	51	8	64	1	934	0
8	19	53	8	66	3	934	2
9	0	5	9	4	1	936	1
9	1	4	9	3	1	937	1
9	2	7	9	6	1	938	1
9	3	6	9	5	1	939	0
9	4	8	9	7	3	939	2
9	5	20	9	23	1	941	1
9	6	19	9	22	1	942	1
9	7	22	9	25	1	943	1
9	8	21	9	24	1	944	0
9	9	23	9	26	3	944	2
9	10	35	9	43	1	946	1
9	11	34	9	42	1	947	1
9	12	37	9	45	1	948	1
9	13	36	9	44	1	949	0
9	14	38	9	46	3	949	2
9	15	50	9	63	1	951	1
9	16	49	9	62	1	952	1
9	17	52	9	65	1	953	1
9	18	51	9	64	1	954	0
9	19	53	9	66	3	954	2
10	0	5	10	4	1	956	1
10	1	4	10	3	1	957	1
10	2	7	10	6	1	958	1
10	3	6	10	5	1	959	0
10	4	8	10	7	3	959	2
10	5	20	10	23	1	961	1
10	6	19	10	22	1	962	1
10	7	22	10	25	1	963	1
10	8	21	10	24	1	964	0
10	9	23	10	26	3	964	2
10	10	35	10	43	1	966	1
10	11	34	10	42	1	967	1
10	12	37	10	45	1	968	1
10	13	36	10	44	1	969	0
10	14	38	10	46	3	969	2
10	15	50	10	63	1	971	1
10	16	49	10	62	1	972	1
10	17	52	10	65	1	973	1
10	18	51	10	64	1	974	0
10	19	53	10	66	3	974	2
11	0	5	11	4	1	976	1
11	1	4	11	3	1	977	1
11	2	7	11	6	1	978	1
11	3	6	11	5	1	979	0
11	4	8	11	7	3	979	2
11	5	20	11	23	1	981	1
11	6	19	11	22	1	982	1
11	7	22	11	25	1	983	1
11	8	21	11	24	1	984	0
11	9	23	11	26	3	984	2
11	10	35	11	43	1	986	1
11	11	34	11	42	1	987	1
11	12	37	11	45	1	988	1
11	13	36	11	44	1	989	0
11	14	38	11	46	3	989	2
11	15	50	11	63	1	991	1
11	16	49	11	62	1	992	1
11	17	52	11	65	1	993	1
11	18	51	11	64	1	994	0
11	19	53	11	66	3	994	2
12	0	5	12	4	1	996	1
12	1	4	12	3	1	997	1
12	2	7	12	6	1	998	1
12	3	6	12	5	1	999	0
12	4	8	12	7	3	999	2
12	5	20	12	23	1	1001	1
12	6	19	12	22	1	1002	1
12	7	22	12	25	1	1003	1
12	8	21	12	24	1	1004	0
12	9	23	12	26	3	1004	2
12	10	35	12	43	1	1006	1
12	11	34	12	42	1	1007	1
12	12	37	12	45	1	1008	1
12	13	36	12	44	1	1009	0
12	14	38	12	46	3	1009	2
12	15	50	12	63	1	1011	1
12	16	49	12	62	1	1012	1
12	17	52	12	65	1	1013	1
12	18	51	12	64	1	1014	0
12	19	53	12	66	3	1014	2
13	0	5	13	4	1	1016	1
13	1	4	13	3	1	1017	1
13	2	7	13	6	1	1018	1
13	3	6	13	5	1	1019	0
13	4	8	13	7	3	1019	2
13	5	20	13	23	1	1021	1
13	6	19	13	22	1	1022	1
13	7	22	13	25	1	1023	1
13	8	21	13	24	1	1024	0
13	9	23	13	26	3	1024	2
13	10	35	13	43	1	1026	1
13	11	34	13	42	1	1027	1
13	12	37	13	45	1	1028	1
13	13	36	13	44	1	1029	0
13	14	38	13	46	3	1029	2
13	15	50	13	63	1	1031	1
13	16	49	13	62	1	1032	1
13	17	52	13	65	1	1033	1
13	18	51	13	64	1	1034	0
13	19	53	13	66	3	1034	2
14	0	5	14	4	1	1036	1
14	1	4	14	3	1	1037	1
14	2	7	14	6	1	1038	1
14	3	6	14	5	1	1039	0
14	4	8	14	7	3	1039	2
14	5	20	14	23	1	1041	1
14	6	19	14	22	1	1042	1
14	7	22	14	25	1	1043	1
14	8	21	14	24	1	1044	0
14	9	23	14	26	3	1044	2
14	10	35	14	43	1	1046	1
14	11	34	14	42	1	1047	1
14	12	37	14	45	1	1048	1
14	13	36	14	44	1	1049	0
14	14	38	14	46	3	1049	2
14	15	50	14	63	1	1051	1
14	16	49	14	62	1	1052	1
14	17	52	14	65	1	1053	1
14	18	51	14	64	1	1054	0
14	19	53	14	66	3	1054	2
15	0	5	15	4	1	1056	1
15	1	4	15	3	1	1057	1
15	2	7	15	6	1	1058	1
15	3	6	15	5	1	1059	0
15	4	8	15	7	3	1059	2
15	5	20	15	23	1	1061	1
15	6	19	15	22	1	1062	1
15	7	22	15	25	1	1063	1
15	8	21	15	24	1	1064	0
15	9	23	15	26	3	1064	2
15	10	35	15	43	1	1066	1
15	11	34	15	42	1	1067	1
15	12	37	15	45	1	1068	1
15	13	36	15	44	1	1069	0
15	14	38	15	46	3	1069	2
15	15	50	15	63	1	1071	1
15	16	49	15	62	1	1072	1
15	17	52	15	65	1	1073	1
15	18	51	15	64	1	1074	0
15	19	53	15	66	3	1074	2
