wait_index	producer	group	event_index
0	1	4294967295	62
1	3	4294967295	64
2	4	64	129
3	6	4294967295	257
4	7	4294967295	258
5	10	16	435
6	10	17	436
7	10	18	437
8	10	19	438
9	10	20	439
10	10	21	440
11	10	22	441
12	10	23	442
13	14	0	611
14	14	1	612
15	14	2	613
16	14	3	614
17	14	4	615
18	14	5	616
19	14	6	617
20	14	7	618
21	16	4294967295	675
22	18	4294967295	677
23	19	64	742
24	21	4294967295	870
25	22	4294967295	871
26	25	16	1048
27	25	17	1049
28	25	18	1050
29	25	19	1051
30	25	20	1052
31	25	21	1053
32	25	22	1054
33	25	23	1055
34	1	4294967295	62
35	3	4294967295	64
36	4	64	129
37	6	4294967295	257
38	7	4294967295	258
39	10	16	435
40	10	17	436
41	10	18	437
42	10	19	438
43	10	20	439
44	10	21	440
45	10	22	441
46	10	23	442
47	14	0	611
48	14	1	612
49	14	2	613
50	14	3	614
51	14	4	615
52	14	5	616
53	14	6	617
54	14	7	618
55	16	4294967295	675
56	18	4294967295	677
57	19	64	742
58	21	4294967295	870
59	22	4294967295	871
60	25	16	1048
61	25	17	1049
62	25	18	1050
63	25	19	1051
64	25	20	1052
65	25	21	1053
66	25	22	1054
67	25	23	1055
68	1	4294967295	62
69	3	4294967295	64
70	4	64	129
71	6	4294967295	257
72	7	4294967295	258
73	10	16	435
74	10	17	436
75	10	18	437
76	10	19	438
77	10	20	439
78	10	21	440
79	10	22	441
80	10	23	442
81	14	0	611
82	14	1	612
83	14	2	613
84	14	3	614
85	14	4	615
86	14	5	616
87	14	6	617
88	14	7	618
89	16	4294967295	675
90	18	4294967295	677
91	19	64	742
92	21	4294967295	870
93	22	4294967295	871
94	25	16	1048
95	25	17	1049
96	25	18	1050
97	25	19	1051
98	25	20	1052
99	25	21	1053
100	25	22	1054
101	25	23	1055
102	1	4294967295	62
103	3	4294967295	64
104	4	64	129
105	6	4294967295	257
106	7	4294967295	258
107	10	16	435
108	10	17	436
109	10	18	437
110	10	19	438
111	10	20	439
112	10	21	440
113	10	22	441
114	10	23	442
115	14	0	611
116	14	1	612
117	14	2	613
118	14	3	614
119	14	4	615
120	14	5	616
121	14	6	617
122	14	7	618
123	16	4294967295	675
124	18	4294967295	677
125	19	64	742
126	21	4294967295	870
127	22	4294967295	871
128	25	16	1048
129	25	17	1049
130	25	18	1050
131	25	19	1051
132	25	20	1052
133	25	21	1053
134	25	22	1054
135	25	23	1055
136	1	4294967295	62
137	3	4294967295	64
138	4	65	130
139	6	4294967295	257
140	7	4294967295	258
141	10	16	435
142	10	17	436
143	10	18	437
144	10	19	438
145	10	20	439
146	10	21	440
147	10	22	441
