key	grid	residency	level2_ns	simulated_ns	floor_ns	cp_ns	queue_ns	placed	affinity	home	spread_other	candidate_sum	transitions	adjacent_slots	interleaving
32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k16;	512	4	141697.44595190222	230204.48577187987	122820.92254337153	98931.597147136432	116049.81742741872	11008	722	1361	8925	498338	7445	10496	0.70931783536585369
