key	grid	residency	level2_ns	simulated_ns	floor_ns	cp_ns	queue_ns	placed	affinity	home	spread_other	candidate_sum	transitions	adjacent_slots	interleaving
32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	384	3	134754.48712492114	237008.3811867093	118465.5711982584	82922.403044210281	114644.52596017768	9984	1067	1004	7913	337673	7469	9600	0.77802083333333338
