EVALUATE	0	32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	149977.5679766321	5	6	
DOMAIN	0	6
DOMAIN	1	6
DOMAIN	2	6
DOMAIN	3	6
DOMAIN	4	6
EVALUATE	1	32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	148555.2971241762	5	6	
EVALUATE	2	32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	148195.06912334944	4	6	
EVALUATE	3	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	152768.82254122858	5	6	
EVALUATE	4	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	159257.35630378278	5	6	
EVALUATE	5	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	159257.35630378278	5	6	
COORDINATE	0	0	6	2	0	148195.06912334944
EVALUATE	6	32x16x32s2k2;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	147500.97628089713	4	6	
EVALUATE	7	32x16x32s2k2;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	149670.69556692085	5	6	
EVALUATE	8	32x16x32s2k2;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	151964.47762600041	5	6	
EVALUATE	9	32x16x32s2k2;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	161238.9651554141	6	6	
EVALUATE	10	32x16x32s2k2;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	161238.9651554141	6	6	
COORDINATE	0	1	6	1	0	147500.97628089713
EVALUATE	11	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	146474.84200139868	4	6	
EVALUATE	12	32x16x32s2k2;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	148458.84550379266	4	6	
EVALUATE	13	32x16x32s2k2;32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	150196.92882152752	5	6	
EVALUATE	14	32x16x32s2k2;32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	161409.39008259083	5	6	
EVALUATE	15	32x16x32s2k2;32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	161409.39008259083	5	6	
COORDINATE	0	2	6	1	1	146474.84200139868
EVALUATE	16	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	131852.31334542372	3	6	
EVALUATE	17	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	134754.48712492114	3	6	
EVALUATE	18	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;	161651.73896330752	4	6	
EVALUATE	19	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;	190783.56405741119	5	6	
EVALUATE	20	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;	190783.56405741119	5	6	
COORDINATE	0	3	6	1	0	131852.31334542372
EVALUATE	21	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;	141928.07505395191	3	6	
EVALUATE	22	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;	133529.13042731836	3	6	
EVALUATE	23	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k8;	133619.48842122252	4	6	
EVALUATE	24	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k16;	141697.44595190222	4	6	
EVALUATE	25	32x16x32s2k2;32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k32;	164677.033961963	4	6	
COORDINATE	0	4	6	0	0	131852.31334542372
