candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split2kappa1r1	wavefront	ok	55319.9	48309.2	55281.5	167453	128	1
32x16x64s2split2kappa1r1	eft	ok	55474.8	48309.2	55474.8	162677	128	1
32x16x64s2split2kappa1r1	rotate	ok	60890.7	48309.2	38715.8	186859	128	1
32x16x64s2split2kappa1r1	chain	ok	68450.9	48309.2	36760.6	188357	128	1
32x16x64s2split2kappa1r1	legacy_grid_stride	ok	73184.1	48309.2	73145.6	212655	128	1
32x16x64s2split2kappa1r1	balanced	ok	685733	48309.2	170160	1.09512e+06	128	1
32x16x64s2split2kappa1r2	eft	ok	48309.2	48309.2	48309.2	150157	256	1
32x16x64s2split2kappa1r2	wavefront	ok	48319.6	48309.2	48281.2	158305	256	1
32x16x64s2split2kappa1r2	rotate	ok	55309.5	48309.2	25847.5	167453	256	1
32x16x64s2split2kappa1r2	chain	ok	58980.2	48309.2	23347.8	172561	256	1
32x16x64s2split2kappa1r2	legacy_grid_stride	ok	73184.1	48309.2	73145.6	212655	256	1
32x16x64s2split2kappa1r2	balanced	ok	599542	48309.2	138318	949931	256	1
32x16x64s2split2kappa1r3	eft	ok	48309.2	48309.2	48309.2	150157	384	1
32x16x64s2split2kappa1r3	chain	ok	48309.2	48309.2	17698.2	154231	384	1
32x16x64s2split2kappa1r3	rotate	ok	48309.2	48309.2	18847.3	158305	384	1
32x16x64s2split2kappa1r3	wavefront	ok	48319.6	48309.2	48281.2	158305	384	1
32x16x64s2split2kappa1r3	legacy_grid_stride	ok	73184.1	48309.2	73145.6	212655	384	1
32x16x64s2split2kappa1r3	balanced	ok	607806	48309.2	138318	956269	384	1
32x16x64s2split2kappa1r4	eft	ok	48309.2	48309.2	48309.2	150157	512	1
32x16x64s2split2kappa1r4	rotate	ok	48309.2	48309.2	15347.1	158305	512	1
32x16x64s2split2kappa1r4	wavefront	ok	48319.6	48309.2	48281.2	158305	512	1
32x16x64s2split2kappa1r4	chain	ok	51819.8	48309.2	15496.8	162879	512	1
32x16x64s2split2kappa1r4	legacy_grid_stride	ok	73184.1	48309.2	73145.6	212655	512	1
32x16x64s2split2kappa1r4	balanced	ok	607806	48309.2	138318	956269	512	1
32x16x64s2split2kappa1r5	eft	ok	48309.2	48309.2	48309.2	150157	640	1
32x16x64s2split2kappa1r5	chain	ok	48309.2	48309.2	17698.2	154231	640	1
32x16x64s2split2kappa1r5	rotate	ok	48309.2	48309.2	11847	158305	640	1
32x16x64s2split2kappa1r5	wavefront	ok	48319.6	48309.2	48281.2	158305	640	1
32x16x64s2split2kappa1r5	legacy_grid_stride	ok	73184.1	48309.2	73145.6	212655	640	1
32x16x64s2split2kappa1r5	balanced	ok	607806	48309.2	138318	956269	640	1
32x16x64s2split2kappa2r1	wavefront	ok	55319.9	48309.2	55281.5	167453	128	2
32x16x64s2split2kappa2r1	eft	ok	55474.8	48309.2	55474.8	170825	128	2
32x16x64s2split2kappa2r1	rotate	ok	60890.7	48309.2	38715.8	186859	128	2
32x16x64s2split2kappa2r1	chain	ok	68450.9	48309.2	36760.6	192431	128	2
32x16x64s2split2kappa2r1	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	128	2
32x16x64s2split2kappa2r1	balanced	ok	685733	48309.2	170160	1.06689e+06	128	2
32x16x64s2split2kappa2r2	eft	ok	48309.2	48309.2	48309.2	158305	256	2
32x16x64s2split2kappa2r2	wavefront	ok	48319.6	48309.2	48281.2	158305	256	2
32x16x64s2split2kappa2r2	rotate	ok	55309.5	48309.2	25847.5	167453	256	2
32x16x64s2split2kappa2r2	chain	ok	58980.2	48309.2	23347.8	176634	256	2
32x16x64s2split2kappa2r2	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	256	2
32x16x64s2split2kappa2r2	balanced	ok	599542	48309.2	138318	952590	256	2
32x16x64s2split2kappa2r3	rotate	ok	48309.2	48309.2	18847.3	158305	384	2
32x16x64s2split2kappa2r3	eft	ok	48309.2	48309.2	48309.2	158305	384	2
32x16x64s2split2kappa2r3	chain	ok	48309.2	48309.2	17698.2	158305	384	2
32x16x64s2split2kappa2r3	wavefront	ok	48319.6	48309.2	48281.2	158305	384	2
32x16x64s2split2kappa2r3	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	384	2
32x16x64s2split2kappa2r3	balanced	ok	607806	48309.2	138318	958929	384	2
32x16x64s2split2kappa2r4	rotate	ok	48309.2	48309.2	15347.1	158305	512	2
32x16x64s2split2kappa2r4	eft	ok	48309.2	48309.2	48309.2	158305	512	2
32x16x64s2split2kappa2r4	wavefront	ok	48319.6	48309.2	48281.2	158305	512	2
32x16x64s2split2kappa2r4	chain	ok	51819.8	48309.2	15496.8	162879	512	2
32x16x64s2split2kappa2r4	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	512	2
32x16x64s2split2kappa2r4	balanced	ok	607806	48309.2	138318	958929	512	2
32x16x64s2split2kappa2r5	rotate	ok	48309.2	48309.2	11847	158305	640	2
32x16x64s2split2kappa2r5	eft	ok	48309.2	48309.2	48309.2	158305	640	2
32x16x64s2split2kappa2r5	chain	ok	48309.2	48309.2	17698.2	158305	640	2
32x16x64s2split2kappa2r5	wavefront	ok	48319.6	48309.2	48281.2	158305	640	2
32x16x64s2split2kappa2r5	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	640	2
32x16x64s2split2kappa2r5	balanced	ok	607806	48309.2	138318	958929	640	2
32x16x64s2split2kappa4r1	wavefront	ok	55319.9	48309.2	55281.5	167453	128	4
32x16x64s2split2kappa4r1	eft	ok	55474.8	48309.2	55474.8	170825	128	4
32x16x64s2split2kappa4r1	rotate	ok	60890.7	48309.2	38715.8	186859	128	4
32x16x64s2split2kappa4r1	chain	ok	68450.9	48309.2	36760.6	193667	128	4
32x16x64s2split2kappa4r1	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	128	4
32x16x64s2split2kappa4r1	balanced	ok	689373	48309.2	170160	1.06509e+06	128	4
32x16x64s2split2kappa4r2	eft	ok	48309.2	48309.2	48309.2	158305	256	4
32x16x64s2split2kappa4r2	wavefront	ok	48319.6	48309.2	48281.2	158305	256	4
32x16x64s2split2kappa4r2	rotate	ok	55309.5	48309.2	25847.5	167453	256	4
32x16x64s2split2kappa4r2	chain	ok	58980.2	48309.2	23347.8	174870	256	4
32x16x64s2split2kappa4r2	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	256	4
32x16x64s2split2kappa4r2	balanced	ok	599542	48309.2	138318	952590	256	4
32x16x64s2split2kappa4r3	rotate	ok	48309.2	48309.2	18847.3	158305	384	4
32x16x64s2split2kappa4r3	eft	ok	48309.2	48309.2	48309.2	158305	384	4
32x16x64s2split2kappa4r3	chain	ok	48309.2	48309.2	17698.2	158305	384	4
32x16x64s2split2kappa4r3	wavefront	ok	48319.6	48309.2	48281.2	158305	384	4
32x16x64s2split2kappa4r3	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	384	4
32x16x64s2split2kappa4r3	balanced	ok	607806	48309.2	138318	958929	384	4
32x16x64s2split2kappa4r4	rotate	ok	48309.2	48309.2	15347.1	158305	512	4
32x16x64s2split2kappa4r4	eft	ok	48309.2	48309.2	48309.2	158305	512	4
32x16x64s2split2kappa4r4	wavefront	ok	48319.6	48309.2	48281.2	158305	512	4
32x16x64s2split2kappa4r4	chain	ok	51819.8	48309.2	15496.8	162879	512	4
32x16x64s2split2kappa4r4	legacy_grid_stride	ok	73184.1	48309.2	73145.6	220480	512	4
32x16x64s2split2kappa4r4	balanced	ok	607806	48309.2	138318	958929	512	4
32x16x64s2split2kappa4r5	rotate	ok	48309.2	48309.2	11847	158305	640	4
