dtype	model	ownership	seq	past	stage	op	tasks	read_elements	write_elements	depth	barriers	old_ns	new_ns	ratio
bf16	gqa2	element	512	512	0	l0.s00.norm	512	524288	262144	3	8	1624.810436281552	3323.1131394642389	2.0452312868381894
bf16	gqa2	element	512	512	4	l0.s04.rope	1024	327680	262144	2	0	1316.8580015839191	1140.9028724790446	0.86638261005117079
bf16	gqa2	element	512	512	5	l0.s05.rope	512	163840	131072	2	0	658.42900079195954	570.45143623952231	0.86638261005117079
bf16	gqa2	element	512	512	6	l0.s06.append	1024	262144	262144	2	0	1063.9797948938508	1115.2618466173135	1.048198332308161
bf16	gqa2	element	512	512	7	l0.s07.append	1024	262144	262144	2	0	1063.9797948938508	1115.2618466173135	1.048198332308161
bf16	gqa2	element	512	512	8	l0.s08.attn	2048	470155264	262144	3	2	426617.12902579003	192229.88979620914	0.45059111957173287
bf16	gqa2	element	512	512	10	l0.s10.norm	512	524288	262144	3	8	1624.810436281552	3323.1131394642389	2.0452312868381894
bf16	gqa2	element	512	512	13	l0.s13.act	4096	1048576	524288	2	0	4761.6755929555384	4153.3550761284778	0.87224654326997519
bf16	gqa2	element	512	512	15	l1.s15.norm	512	524288	262144	3	8	1624.810436281552	3323.1131394642389	2.0452312868381894
bf16	gqa2	element	512	512	19	l1.s19.rope	1024	327680	262144	2	0	1316.8580015839191	1140.9028724790446	0.86638261005117079
bf16	gqa2	element	512	512	20	l1.s20.rope	512	163840	131072	2	0	658.42900079195954	570.45143623952231	0.86638261005117079
bf16	gqa2	element	512	512	21	l1.s21.append	1024	262144	262144	2	0	1063.9797948938508	1115.2618466173135	1.048198332308161
bf16	gqa2	element	512	512	22	l1.s22.append	1024	262144	262144	2	0	1063.9797948938508	1115.2618466173135	1.048198332308161
bf16	gqa2	element	512	512	23	l1.s23.attn	2048	470155264	262144	3	2	426617.12902579003	192229.88979620914	0.45059111957173287
bf16	gqa2	element	512	512	25	l1.s25.norm	512	524288	262144	3	8	1624.810436281552	3323.1131394642389	2.0452312868381894
bf16	gqa2	element	512	512	28	l1.s28.act	4096	1048576	524288	2	0	4761.6755929555384	4153.3550761284778	0.87224654326997519
bf16	gqa2	tile	512	512	0	l0.s00.norm	512	524288	262144	3	8	1624.810436281552	3323.1131394642389	2.0452312868381894
bf16	gqa2	tile	512	512	4	l0.s04.rope	2048	393216	262144	2	0	1316.8580015839191	2025.3954863407762	1.5380515468673366
bf16	gqa2	tile	512	512	5	l0.s05.rope	1024	196608	131072	2	0	658.42900079195954	1012.6977431703881	1.5380515468673366
bf16	gqa2	tile	512	512	6	l0.s06.append	1024	131072	131072	2	0	1063.9797948938508	987.05671730865674	0.92770250153775868
bf16	gqa2	tile	512	512	7	l0.s07.append	1024	131072	131072	2	0	1063.9797948938508	987.05671730865674	0.92770250153775868
bf16	gqa2	tile	512	512	8	l0.s08.attn	2048	470155264	262144	3	2	426617.12902579003	192229.88979620914	0.45059111957173287
bf16	gqa2	tile	512	512	10	l0.s10.norm	512	524288	262144	3	8	1624.810436281552	3323.1131394642389	2.0452312868381894
bf16	gqa2	tile	512	512	13	l0.s13.act	512	1048576	524288	2	0	4761.6755929555384	1147.3745181284776	0.24096024513427852
bf16	gqa2	tile	512	512	15	l1.s15.norm	512	524288	262144	3	8	1624.810436281552	3323.1131394642389	2.0452312868381894
bf16	gqa2	tile	512	512	19	l1.s19.rope	2048	393216	262144	2	0	1316.8580015839191	2025.3954863407762	1.5380515468673366
bf16	gqa2	tile	512	512	20	l1.s20.rope	1024	196608	131072	2	0	658.42900079195954	1012.6977431703881	1.5380515468673366
bf16	gqa2	tile	512	512	21	l1.s21.append	1024	131072	131072	2	0	1063.9797948938508	987.05671730865674	0.92770250153775868
bf16	gqa2	tile	512	512	22	l1.s22.append	1024	131072	131072	2	0	1063.9797948938508	987.05671730865674	0.92770250153775868
bf16	gqa2	tile	512	512	23	l1.s23.attn	2048	470155264	262144	3	2	426617.12902579003	192229.88979620914	0.45059111957173287
bf16	gqa2	tile	512	512	25	l1.s25.norm	512	524288	262144	3	8	1624.810436281552	3323.1131394642389	2.0452312868381894
bf16	gqa2	tile	512	512	28	l1.s28.act	512	1048576	524288	2	0	4761.6755929555384	1147.3745181284776	0.24096024513427852
