rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	128x64x128s2k1;128x32x128s2k1;128x64x64s3k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	1.0774e+07	1.0774e+07	1	0.493464
2	128x64x64s3k1;128x32x128s2k1;128x64x64s3k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	1.0774e+07	1.0774e+07	1	0.493464
3	128x64x64s4k1;128x32x128s2k1;128x64x64s3k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	1.0774e+07	1.0774e+07	1	0.493464
4	128x64x128s2k1;128x32x128s2k1;128x64x64s4k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	1.0774e+07	1.0774e+07	1	0.493464
5	128x64x128s2k1;128x32x128s2k1;128x64x128s2k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	1.0774e+07	1.0774e+07	1	0.493464
6	128x64x128s2k1;128x32x128s2k1;128x64x64s3k1;128x64x64s4k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	1.0774e+07	1.0774e+07	1	0.493464
7	128x64x128s2k1;128x32x128s2k1;128x64x64s3k1;128x64x128s2k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	1.0774e+07	1.0774e+07	1	0.493464
8	128x64x128s2k1;128x32x64s3k1;128x64x64s3k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	1.07748e+07	1.07748e+07	1	0.493464
