candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split16kappa1r1	wavefront	ok	247634	88438.9	247557	535502	128	1
32x16x64s2split16kappa1r1	rotate	ok	254931	88438.9	211708	580331	128	1
32x16x64s2split16kappa1r1	eft	ok	258739	88438.9	258739	559828	128	1
32x16x64s2split16kappa1r1	legacy_grid_stride	ok	265228	88438.9	265151	589841	128	1
32x16x64s2split16kappa1r1	chain	ok	271587	88438.9	219954	579785	128	1
32x16x64s2split16kappa1r1	balanced	ok	3.43209e+06	88438.9	348349	5.28111e+06	128	1
32x16x64s2split16kappa1r2	wavefront	ok	153489	92411.6	153335	398391	256	1
32x16x64s2split16kappa1r2	rotate	ok	161375	92411.6	109726	443810	256	1
32x16x64s2split16kappa1r2	eft	ok	161811	92411.6	161811	413522	256	1
32x16x64s2split16kappa1r2	legacy_grid_stride	ok	171852	92411.6	171698	467757	256	1
32x16x64s2split16kappa1r2	chain	ok	180945	92411.6	113351	442202	256	1
32x16x64s2split16kappa1r2	balanced	ok	2.77429e+06	92411.6	255708	4.27064e+06	256	1
32x16x64s2split16kappa1r3	wavefront	ok	140613	97732.1	140382	381864	384	1
32x16x64s2split16kappa1r3	eft	ok	141100	97732.1	141100	372429	384	1
32x16x64s2split16kappa1r3	rotate	ok	151916	97732.1	79156.9	409679	384	1
32x16x64s2split16kappa1r3	chain	ok	161787	97732.1	79166.5	405276	384	1
32x16x64s2split16kappa1r3	legacy_grid_stride	ok	181454	97732.1	181224	477359	384	1
32x16x64s2split16kappa1r3	balanced	ok	2.92294e+06	97732.1	271015	4.35442e+06	384	1
32x16x64s2split16kappa1r4	wavefront	ok	125275	103053	124967	352991	512	1
32x16x64s2split16kappa1r4	eft	ok	125878	103053	125878	348652	512	1
32x16x64s2split16kappa1r4	rotate	ok	130109	103053	62901.2	386120	512	1
32x16x64s2split16kappa1r4	chain	ok	149582	103053	63459.2	384971	512	1
32x16x64s2split16kappa1r4	legacy_grid_stride	ok	156646	103053	156339	439662	512	1
32x16x64s2split16kappa1r4	balanced	ok	2.76698e+06	103053	251913	4.05245e+06	512	1
32x16x64s2split16kappa1r5	eft	ok	127954	108373	127954	344316	640	1
32x16x64s2split16kappa1r5	rotate	ok	127954	108373	55497.2	347923	640	1
32x16x64s2split16kappa1r5	wavefront	ok	131647	108373	131262	359363	640	1
32x16x64s2split16kappa1r5	chain	ok	149837	108373	53892.3	374460	640	1
32x16x64s2split16kappa1r5	legacy_grid_stride	ok	164403	108373	164018	447418	640	1
32x16x64s2split16kappa1r5	balanced	ok	2.98012e+06	108373	265374	4.39269e+06	640	1
32x16x64s2split16kappa2r1	wavefront	ok	247634	88438.9	247557	535502	128	2
32x16x64s2split16kappa2r1	rotate	ok	254931	88438.9	211708	580331	128	2
32x16x64s2split16kappa2r1	eft	ok	258739	88438.9	258739	564629	128	2
32x16x64s2split16kappa2r1	legacy_grid_stride	ok	265228	88438.9	265151	605491	128	2
32x16x64s2split16kappa2r1	chain	ok	271587	88438.9	219954	583386	128	2
32x16x64s2split16kappa2r1	balanced	ok	3.43209e+06	88438.9	348349	5.23171e+06	128	2
32x16x64s2split16kappa2r2	wavefront	ok	153489	92411.6	153335	398391	256	2
32x16x64s2split16kappa2r2	rotate	ok	161375	92411.6	109726	443810	256	2
32x16x64s2split16kappa2r2	eft	ok	161811	92411.6	161811	418169	256	2
32x16x64s2split16kappa2r2	legacy_grid_stride	ok	171852	92411.6	171698	483407	256	2
32x16x64s2split16kappa2r2	chain	ok	180945	92411.6	113351	444525	256	2
32x16x64s2split16kappa2r2	balanced	ok	2.77429e+06	92411.6	255708	4.23358e+06	256	2
32x16x64s2split16kappa2r3	wavefront	ok	140613	97732.1	140382	381864	384	2
32x16x64s2split16kappa2r3	eft	ok	141100	97732.1	141100	376922	384	2
