slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kind_name	simt_barriers	seg_setup	seg_wait	seg_compute	seg_epilogue
17	26	0	0	1	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2234	1006	9537	2085	1788	297	14862	gemm	0	2234	2958	7585	2085
18	28	0	4	1	0	0	0	1	0	0	0	3072	0	0	0	3072	1331	0	6446	159	30	129	7936	elementwise	0	1331	0	6446	159
19	29	0	0	1	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2222	1032	18342	2016	1886	130	23612	gemm	0	2222	4310	15064	2016
20	0	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1349	0	2909	1907	1776	131	6165	rmsnorm	8	1349	89	2820	1907
21	2	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2168	1014	9444	1316	1187	129	13942	gemm	0	2168	2485	7973	1316
22	5	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1292	0	1557	159	30	129	3008	rope	0	1292	0	1557	159
23	6	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1139	0	947	160	30	130	2246	kvappend	0	1139	0	947	160
24	8	1	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1688	0	8104	159	30	129	9951	attention	2	1688	52	8052	159
25	9	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2197	1030	9346	2009	1879	130	14582	gemm	0	2197	2576	7800	2009
26	10	1	1	1	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1283	0	2858	1892	1761	131	6033	rmsnorm	8	1283	89	2769	1892
27	11	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2181	1013	9857	1076	944	132	14127	gemm	0	2181	2901	7969	1076
28	13	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1318	0	6369	159	30	129	7846	elementwise	0	1318	0	6369	159
29	14	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2189	1015	18334	2257	2127	130	23795	gemm	0	2189	4324	15025	2257
30	15	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1277	0	2856	1865	1734	131	5998	rmsnorm	8	1277	89	2767	1865
31	17	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2177	1060	9300	1562	1432	130	14099	gemm	0	2177	2689	7671	1562
32	20	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1283	0	1558	159	30	129	3000	rope	0	1283	0	1558	159
33	21	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1120	0	986	160	30	130	2266	kvappend	0	1120	0	986	160
34	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1675	0	8290	160	30	130	10125	attention	2	1675	52	8238	160
35	24	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2208	1016	9445	1502	1372	130	14171	gemm	0	2208	2472	7989	1502
36	25	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1350	0	2845	1894	1763	131	6089	rmsnorm	8	1350	89	2756	1894
37	26	1	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2208	1225	9979	2065	1763	302	15477	gemm	0	2208	2936	8268	2065
38	28	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1317	0	6425	160	30	130	7902	elementwise	0	1317	0	6425	160
39	29	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2201	1062	18247	1996	1866	130	23506	gemm	0	2201	4370	14939	1996
40	0	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1314	0	2782	1868	1738	130	5964	rmsnorm	8	1314	89	2693	1868
41	2	2	0	0	32	16	64	1	6144	1024	1024	3072	1024	0	1024	6144	2102	1088	9232	1065	934	131	13487	gemm	0	2102	2385	7935	1065
42	5	2	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1252	0	1534	159	30	129	2945	rope	0	1252	0	1534	159
43	6	2	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1099	0	1203	159	30	129	2461	kvappend	0	1099	0	1203	159
44	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1651	0	8047	160	30	130	9858	attention	2	1651	52	7995	160
45	9	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2135	994	9345	1736	1605	131	14210	gemm	0	2135	2268	8071	1736
46	10	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1249	0	2788	1846	1715	131	5883	rmsnorm	8	1249	89	2699	1846
47	11	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2119	995	9380	1062	931	131	13556	gemm	0	2119	3438	6937	1062
48	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1279	0	6251	159	30	129	7689	elementwise	0	1279	0	6251	159
49	14	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2126	1016	17976	2202	2072	130	23320	gemm	0	2126	3880	15112	2202
50	15	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1241	0	2788	1839	1707	132	5868	rmsnorm	8	1241	89	2699	1839
51	17	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2113	1138	9275	1462	1174	288	13988	gemm	0	2113	2800	7613	1462
52	20	2	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1247	0	1530	159	30	129	2936	rope	0	1247	0	1530	159
53	21	2	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1089	0	958	160	30	130	2207	kvappend	0	1089	0	958	160
54	23	2	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1640	0	8059	159	30	129	9858	attention	2	1640	52	8007	159
55	24	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2139	1046	9270	1474	1343	131	13929	gemm	0	2139	2587	7729	1474
56	25	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1293	0	2769	1849	1717	132	5911	rmsnorm	8	1293	89	2680	1849
57	26	2	0	0	32	16	64	1	6144	0	1024	4096	1024	0	1024	6144	2136	1001	9949	1993	1702	291	15079	gemm	0	2136	2862	8088	1993
58	28	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1274	0	6238	159	30	129	7671	elementwise	0	1274	0	6238	159
59	29	2	0	0	32	16	64	1	6144	0	1024	7168	1024	0	1024	9216	2138	1040	18020	1945	1815	130	23143	gemm	0	2138	3976	15084	1945
60	0	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1280	0	2720	1813	1683	130	5813	rmsnorm	8	1280	89	2631	1813
61	2	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2036	1003	9299	1271	1142	129	13609	gemm	0	2036	2226	8076	1271
62	5	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1195	0	1485	159	30	129	2839	rope	0	1195	0	1485	159
63	6	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1065	0	910	160	30	130	2135	kvappend	0	1065	0	910	160
64	8	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1588	0	7830	160	30	130	9578	attention	2	1588	52	7778	160
65	9	3	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2050	984	9315	2125	1995	130	14474	gemm	0	2050	2284	8015	2125
66	10	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1194	0	2708	1793	1663	130	5695	rmsnorm	8	1194	89	2619	1793
67	11	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2040	984	9375	1053	921	132	13452	gemm	0	2040	2318	8041	1053
68	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1223	0	5954	163	30	133	7340	elementwise	0	1223	0	5954	163
69	14	3	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2046	988	18065	2138	2009	129	23237	gemm	0	2046	3805	15248	2138
70	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1206	0	2678	1769	1638	131	5653	rmsnorm	8	1206	89	2589	1769
71	17	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2043	1024	9202	1276	1147	129	13545	gemm	0	2043	2472	7754	1276
72	20	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1192	0	1477	159	30	129	2828	rope	0	1192	0	1477	159
73	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1057	0	1155	159	30	129	2371	kvappend	0	1057	0	1155	159
74	23	3	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1583	0	7866	160	30	130	9609	attention	2	1583	52	7814	160
75	24	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2060	984	9327	1455	1325	130	13826	gemm	0	2060	2231	8080	1455
76	25	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1266	0	2717	1797	1666	131	5780	rmsnorm	8	1266	89	2628	1797
77	26	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2071	1009	9616	1689	1407	282	14385	gemm	0	2071	2712	7913	1689
78	28	3	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1233	0	6007	160	30	130	7400	elementwise	0	1233	0	6007	160
79	29	3	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2057	1022	18070	1905	1775	130	23054	gemm	0	2057	3756	15336	1905
80	2	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2108	1017	9295	1067	936	131	13487	gemm	0	2108	2333	7979	1067
81	5	4	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1236	0	1528	159	30	129	2923	rope	0	1236	0	1528	159
82	6	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1077	0	882	160	30	130	2119	kvappend	0	1077	0	882	160
83	8	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1627	0	7768	160	31	129	9555	attention	2	1627	52	7716	160
84	9	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2119	994	9314	1718	1588	130	14145	gemm	0	2119	2370	7938	1718
85	11	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2104	1000	9392	1065	934	131	13561	gemm	0	2104	3168	7224	1065
86	14	4	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2107	999	18104	2191	2061	130	23401	gemm	0	2107	3927	15176	2191
87	17	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2109	1103	9187	1304	1175	129	13703	gemm	0	2109	2676	7614	1304
88	20	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1230	0	1525	159	30	129	2914	rope	0	1230	0	1525	159
89	21	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1083	0	859	160	30	130	2102	kvappend	0	1083	0	859	160
90	23	4	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1618	0	7968	160	30	130	9746	attention	2	1618	52	7916	160
91	24	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2126	997	9327	1474	1344	130	13924	gemm	0	2126	2501	7823	1474
92	26	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2137	996	9778	1569	1439	130	14480	gemm	0	2137	2947	7827	1569
93	29	4	0	0	32	16	64	1	6144	0	1024	7168	1024	0	1024	9216	2120	1086	18028	1960	1830	130	23194	gemm	0	2120	3896	15218	1960
94	2	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2168	1099	9316	1084	953	131	13667	gemm	0	2168	2654	7761	1084
95	5	5	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1271	0	1552	160	30	130	2983	rope	0	1271	0	1552	160
96	6	5	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1104	0	903	159	30	129	2166	kvappend	0	1104	0	903	159
97	8	5	5	0	0	0	0	1	0	0	0	3072	1024	1024	0	4096	1667	0	7893	160	30	130	9720	attention	2	1667	52	7841	160
98	9	5	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2177	1109	9523	2475	2346	129	15284	gemm	0	2177	2657	7975	2475
99	11	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2162	1095	9291	1083	952	131	13631	gemm	0	2162	3724	6662	1083
100	14	5	0	0	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2168	1102	18152	2252	2123	129	23674	gemm	0	2168	4451	14803	2252
101	17	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2166	1175	9235	1592	1462	130	14168	gemm	0	2166	3016	7394	1592
102	20	5	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1264	0	1553	159	30	129	2976	rope	0	1264	0	1553	159
103	21	5	3	0	0	0	0	1	0	0	0	0	1024	1024	0	1024	1119	0	877	159	30	129	2155	kvappend	0	1119	0	877	159
104	23	5	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1650	0	8131	160	31	129	9941	attention	2	1650	52	8079	160
105	24	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2190	1099	9317	1510	1381	129	14116	gemm	0	2190	2868	7548	1510
106	26	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2196	1098	9718	1622	1492	130	14634	gemm	0	2196	3654	7162	1622
107	29	5	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2185	1093	18238	2023	1894	129	23539	gemm	0	2185	4130	15201	2023
108	2	6	0	0	32	16	64	1	6144	1024	1024	3072	1024	0	1024	6144	2162	1088	9291	1083	953	130	13624	gemm	0	2162	2672	7707	1083
109	5	6	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1277	0	1545	159	30	129	2981	rope	0	1277	0	1545	159
110	6	6	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1095	0	949	159	30	129	2203	kvappend	0	1095	0	949	159
111	8	6	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1672	0	8071	159	30	129	9902	attention	2	1672	52	8019	159
112	9	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2176	1100	9285	1754	1625	129	14315	gemm	0	2176	2531	7854	1754
113	11	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2163	1088	9331	1077	947	130	13659	gemm	0	2163	3362	7057	1077
114	14	6	0	0	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2157	1099	18227	2270	2140	130	23753	gemm	0	2157	4449	14877	2270
115	17	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2161	1090	9272	1309	1178	131	13832	gemm	0	2161	2487	7875	1309
116	20	6	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1282	0	1567	159	30	129	3008	rope	0	1282	0	1567	159
117	21	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1051	0	959	159	30	129	2169	kvappend	0	1051	0	959	159
118	23	6	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1659	0	8156	159	30	129	9974	attention	2	1659	52	8104	159
119	24	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2228	1109	9302	1548	1419	129	14187	gemm	0	2228	2398	8013	1548
120	26	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2235	1104	9697	1647	1517	130	14683	gemm	0	2235	3411	7390	1647
121	29	6	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2215	1110	18224	2052	1923	129	23601	gemm	0	2215	4336	14998	2052
122	2	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2102	1084	9183	1068	938	130	13437	gemm	0	2102	2324	7943	1068
123	5	7	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1247	0	1496	159	30	129	2902	rope	0	1247	0	1496	159
124	6	7	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1054	0	929	160	30	130	2143	kvappend	0	1054	0	929	160
125	8	7	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1635	0	7916	161	31	130	9712	attention	2	1635	52	7864	161
126	9	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2122	1086	9324	1721	1592	129	14253	gemm	0	2122	2530	7880	1721
127	11	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2111	1088	9247	1067	937	130	13513	gemm	0	2111	3048	7287	1067
128	14	7	0	0	32	16	64	1	6144	1024	1024	7168	1024	0	1024	10240	2097	1074	18054	2195	2066	129	23420	gemm	0	2097	4081	15047	2195
129	17	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2104	1191	9318	1060	930	130	13673	gemm	0	2104	2836	7673	1060
130	20	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1248	0	1539	159	30	129	2946	rope	0	1248	0	1539	159
131	21	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1027	0	934	159	30	129	2120	kvappend	0	1027	0	934	159
132	23	7	5	0	0	0	0	1	0	0	0	3072	1024	0	1024	4096	1628	0	8046	159	30	129	9833	attention	2	1628	52	7994	159
133	24	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2159	1086	9244	2038	1906	132	14527	gemm	0	2159	2307	8023	2038
134	26	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2178	1090	9491	1767	1482	285	14526	gemm	0	2178	2810	7771	1767
135	29	7	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2152	1095	18123	2002	1873	129	23372	gemm	0	2152	3968	15250	2002
136	2	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2030	1075	9243	1052	922	130	13400	gemm	0	2030	2250	8068	1052
137	4	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1202	0	1452	159	30	129	2813	rope	0	1202	0	1452	159
138	8	8	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1599	0	7792	159	30	129	9550	attention	2	1599	52	7740	159
139	9	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2050	1081	9261	1686	1556	130	14078	gemm	0	2050	2510	7832	1686
140	11	8	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2034	1095	9388	1275	1146	129	13792	gemm	0	2034	3542	6941	1275
141	14	8	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2032	1075	17984	2122	1993	129	23213	gemm	0	2032	4012	15047	2122
142	17	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2034	1072	9321	1254	1123	131	13681	gemm	0	2034	2596	7797	1254
143	19	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1238	0	1458	159	30	129	2855	rope	0	1238	0	1458	159
144	23	8	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1584	0	7747	161	31	130	9492	attention	2	1584	52	7695	161
145	24	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2099	1062	9260	1491	1361	130	13912	gemm	0	2099	2453	7869	1491
146	26	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2106	1075	9663	1462	1191	271	14306	gemm	0	2106	2937	7801	1462
147	29	8	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2081	1090	18060	1958	1829	129	23189	gemm	0	2081	3848	15302	1958
148	2	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1964	1069	9206	1037	907	130	13276	gemm	0	1964	2221	8054	1037
149	4	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1156	0	1416	160	30	130	2732	rope	0	1156	0	1416	160
150	8	9	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1577	0	7633	161	31	130	9371	attention	2	1577	52	7581	161
151	9	9	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	1997	1056	9272	2074	1944	130	14399	gemm	0	1997	2367	7961	2074
152	11	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1980	1071	9221	1036	906	130	13308	gemm	0	1980	2263	8029	1036
153	14	9	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	1978	1065	17906	1874	1745	129	22823	gemm	0	1978	3774	15197	1874
154	17	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1978	1079	9117	1221	1091	130	13395	gemm	0	1978	2487	7709	1221
155	19	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1186	0	1442	159	30	129	2787	rope	0	1186	0	1442	159
156	23	9	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1554	0	7633	160	30	130	9347	attention	2	1554	52	7581	160
157	24	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2044	1056	9301	1466	1337	129	13867	gemm	0	2044	2510	7847	1466
158	26	9	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2050	1067	9213	1784	1654	130	14114	gemm	0	2050	2457	7823	1784
159	29	9	0	0	32	16	64	1	6144	0	1024	7168	1024	0	1024	9216	2036	1064	18064	1906	1777	129	23070	gemm	0	2036	3762	15366	1906
160	2	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2041	1076	9237	1053	923	130	13407	gemm	0	2041	2251	8062	1053
161	4	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1204	0	1466	159	30	129	2829	rope	0	1204	0	1466	159
162	8	10	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1616	0	7689	159	30	129	9464	attention	2	1616	52	7637	159
163	9	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2061	1082	9198	1702	1573	129	14043	gemm	0	2061	2641	7639	1702
164	11	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2063	1078	9309	1047	917	130	13497	gemm	0	2063	2685	7702	1047
165	14	10	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2050	1074	17981	2137	2008	129	23242	gemm	0	2050	3921	15134	2137
166	17	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2052	1069	9201	1046	916	130	13368	gemm	0	2052	2591	7679	1046
167	19	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1236	0	1465	159	30	129	2860	rope	0	1236	0	1465	159
168	23	10	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1601	0	7762	161	31	130	9524	attention	2	1601	52	7710	161
169	24	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2107	1079	9249	1487	1358	129	13922	gemm	0	2107	2276	8052	1487
170	26	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2114	1077	9494	1581	1451	130	14266	gemm	0	2114	2605	7966	1581
171	29	10	0	0	32	16	64	1	6144	0	1024	7168	1024	0	1024	9216	2099	1068	18034	1964	1835	129	23165	gemm	0	2099	4031	15071	1964
172	2	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2091	1034	9370	1066	936	130	13561	gemm	0	2091	2525	7879	1066
173	4	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1227	0	1492	159	30	129	2878	rope	0	1227	0	1492	159
174	8	11	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1649	0	7833	162	32	130	9644	attention	2	1649	52	7781	162
175	9	11	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2128	1093	9232	2201	2072	129	14654	gemm	0	2128	2361	7964	2201
176	11	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2120	1087	9373	1061	931	130	13641	gemm	0	2120	3790	6670	1061
177	14	11	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2105	1099	18012	2193	2064	129	23409	gemm	0	2105	4282	14829	2193
178	17	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2103	1095	9281	1271	1141	130	13750	gemm	0	2103	2739	7637	1271
179	19	3	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1265	0	1490	159	30	129	2914	rope	0	1265	0	1490	159
180	23	11	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1638	0	7901	161	32	129	9700	attention	2	1638	52	7849	161
181	24	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2160	1091	9302	1513	1384	129	14066	gemm	0	2160	2525	7868	1513
182	26	11	0	0	32	16	64	1	6144	0	1024	4096	0	0	0	5120	2176	1097	9290	1625	1495	130	14188	gemm	0	2176	2482	7905	1625
183	29	11	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2165	1082	18101	2026	1896	130	23374	gemm	0	2165	4117	15066	2026
