slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	prefetch_wait_cycles	prefetch_issued
30	1	0	0	0	1	0	1789817411629347840	5875663304687	1789817411629349888	5875663308299	1789817411629349888	5875663308299	1789817411629349888	5875663310457	1789817411629350912	5875663311188	1789817411629350912	5875663311318	0	0	0	0	419	1
31	0	32	16	64	1	6144	1789817411629351936	5875663316006	1789817411629353984	5875663319256	1789817411629353984	5875663320266	1789817411629357056	5875663329581	1789817411629358080	5875663330571	1789817411629358080	5875663330703	5875663320383	5875663329490	1595	8	431	0
32	2	0	0	0	1	0	1789817411629360128	5875663335969	1789817411629361152	5875663338335	1789817411629361152	5875663338335	1789817411629361152	5875663339931	1789817411629361152	5875663339961	1789817411629361152	5875663340090	0	0	0	0	462	0
33	3	0	0	0	1	0	1789817411629362176	5875663343585	1789817411629363200	5875663345588	1789817411629363200	5875663345588	1789817411629363200	5875663346546	1789817411629364224	5875663346576	1789817411629364224	5875663346706	0	0	0	0	261	0
34	5	0	0	0	1	0	1789817411629365248	5875663351969	1789817411629366272	5875663354705	1789817411629366272	5875663354705	1789817411629369344	5875663362835	1789817411629369344	5875663362865	1789817411629369344	5875663362995	0	0	0	0	458	0
35	0	32	16	64	1	6144	1789817411629371392	5875663368421	1789817411629373440	5875663372972	1789817411629373440	5875663374028	1789817411629377536	5875663383359	1789817411629377536	5875663384750	1789817411629377536	5875663384880	5875663374100	5875663383268	1550	8	2207	0
36	1	0	0	0	1	0	1789817411629379584	5875663390025	1789817411629381632	5875663393731	1789817411629381632	5875663393731	1789817411629381632	5875663395792	1789817411629382656	5875663396523	1789817411629382656	5875663396653	0	0	0	0	436	1
37	0	32	16	64	1	6144	1789817411629383680	5875663401364	1789817411629385728	5875663404648	1789817411629385728	5875663405662	1789817411629388800	5875663415164	1789817411629389824	5875663416946	1789817411629389824	5875663417235	5875663405783	5875663415073	1537	8	702	0
38	4	0	0	0	1	0	1789817411629391872	5875663422453	1789817411629392896	5875663424843	1789817411629392896	5875663424843	1789817411629394944	5875663431299	1789817411629394944	5875663431329	1789817411629394944	5875663431459	0	0	0	0	434	0
39	0	32	16	64	1	6144	1789817411629396992	5875663436486	1789817411629398016	5875663439628	1789817411629399040	5875663440685	1789817411629405184	5875663458980	1789817411629406208	5875663460887	1789817411629406208	5875663461016	5875663440757	5875663458889	3131	16	71	0
40	1	0	0	0	1	0	1789817411629287424	5874166161825	1789817411629288448	5874166163800	1789817411629288448	5874166163800	1789817411629289472	5874166166015	1789817411629289472	5874166166746	1789817411629289472	5874166166876	0	0	0	0	261	1
41	0	32	16	64	1	6144	1789817411629290496	5874166171446	1789817411629292544	5874166174612	1789817411629292544	5874166175611	1789817411629295616	5874166185245	1789817411629296640	5874166186424	1789817411629296640	5874166186555	5874166175740	5874166185154	2685	8	441	0
42	2	0	0	0	1	0	1789817411629298688	5874166193505	1789817411629299712	5874166195869	1789817411629299712	5874166195869	1789817411629300736	5874166197459	1789817411629300736	5874166197489	1789817411629300736	5874166197618	0	0	0	0	1018	0
43	3	0	0	0	1	0	1789817411629301760	5874166201246	1789817411629302784	5874166203452	1789817411629302784	5874166203452	1789817411629302784	5874166204391	1789817411629302784	5874166204421	1789817411629302784	5874166204551	0	0	0	0	261	0
44	5	0	0	0	1	0	1789817411629304832	5874166209878	1789817411629305856	5874166212506	1789817411629305856	5874166212506	1789817411629308928	5874166220370	1789817411629308928	5874166220400	1789817411629308928	5874166220531	0	0	0	0	663	0
45	0	32	16	64	1	6144	1789817411629310976	5874166225705	1789817411629313024	5874166230045	1789817411629313024	5874166231071	1789817411629316096	5874166240358	1789817411629317120	5874166242167	1789817411629317120	5874166242296	5874166231167	5874166240267	1420	8	1846	0
46	1	0	0	0	1	0	1789817411629319168	5874166247495	1789817411629320192	5874166250902	1789817411629320192	5874166250902	1789817411629321216	5874166252974	1789817411629321216	5874166253705	1789817411629321216	5874166253835	0	0	0	0	427	1
47	0	32	16	64	1	6144	1789817411629323264	5874166259936	1789817411629325312	5874166263077	1789817411629325312	5874166264076	1789817411629328384	5874166273580	1789817411629329408	5874166274538	1789817411629329408	5874166274670	5874166264202	5874166273489	1311	8	428	0
48	4	0	0	0	1	0	1789817411629331456	5874166280590	1789817411629332480	5874166282881	1789817411629332480	5874166282881	1789817411629334528	5874166289260	1789817411629334528	5874166289290	1789817411629334528	5874166289419	0	0	0	0	431	0
49	0	32	16	64	1	6144	1789817411629336576	5874166294082	1789817411629337600	5874166298435	1789817411629338624	5874166299478	1789817411629344768	5874166317400	1789817411629345792	5874166319219	1789817411629345792	5874166319348	5874166299547	5874166317309	2832	16	2109	0
50	1	0	0	0	1	0	1789817411629347840	5874166324660	1789817411629348864	5874166328154	1789817411629348864	5874166328154	1789817411629349888	5874166330203	1789817411629349888	5874166330934	1789817411629349888	5874166331064	0	0	0	0	407	1
51	0	32	16	64	1	6144	1789817411629351936	5874166336738	1789817411629352960	5874166339904	1789817411629353984	5874166340901	1789817411629357056	5874166350179	1789817411629358080	5874166351154	1789817411629358080	5874166351287	5874166341024	5874166350088	1655	8	673	0
52	2	0	0	0	1	0	1789817411629359104	5874166356387	1789817411629360128	5874166358688	1789817411629360128	5874166358688	1789817411629361152	5874166360250	1789817411629361152	5874166360280	1789817411629361152	5874166360409	0	0	0	0	422	0
53	3	0	0	0	1	0	1789817411629362176	5874166363287	1789817411629363200	5874166365256	1789817411629363200	5874166365256	1789817411629363200	5874166366192	1789817411629363200	5874166366222	1789817411629363200	5874166366352	0	0	0	0	261	0
54	5	0	0	0	1	0	1789817411629365248	5874166371555	1789817411629366272	5874166374237	1789817411629366272	5874166374237	1789817411629369344	5874166382094	1789817411629369344	5874166382124	1789817411629369344	5874166382255	0	0	0	0	449	0
55	0	32	16	64	1	6144	1789817411629371392	5874166388499	1789817411629373440	5874166392916	1789817411629373440	5874166393928	1789817411629376512	5874166403303	1789817411629377536	5874166404670	1789817411629377536	5874166404800	5874166394029	5874166403212	1333	8	1900	0
56	1	0	0	0	1	0	1789817411629379584	5874166410389	1789817411629380608	5874166413990	1789817411629380608	5874166413990	1789817411629381632	5874166416006	1789817411629381632	5874166416737	1789817411629381632	5874166416867	0	0	0	0	447	1
57	0	32	16	64	1	6144	1789817411629383680	5874166422480	1789817411629384704	5874166425678	1789817411629385728	5874166426684	1789817411629388800	5874166435922	1789817411629389824	5874166437395	1789817411629389824	5874166437670	5874166426805	5874166435831	1344	8	433	0
58	4	0	0	0	1	0	1789817411629391872	5874166443816	1789817411629392896	5874166446151	1789817411629392896	5874166446151	1789817411629394944	5874166452601	1789817411629394944	5874166452631	1789817411629394944	5874166452760	0	0	0	0	926	0
59	0	32	16	64	1	6144	1789817411629396992	5874166457366	1789817411629398016	5874166460438	1789817411629398016	5874166461532	1789817411629405184	5874166479577	1789817411629406208	5874166481433	1789817411629406208	5874166481562	5874166461557	5874166479486	2950	16	71	0
60	1	0	0	0	1	0	1789817411629287424	5874329304163	1789817411629288448	5874329305887	1789817411629288448	5874329305887	1789817411629288448	5874329308074	1789817411629289472	5874329308805	1789817411629289472	5874329308935	0	0	0	0	261	1
61	0	32	16	64	1	6144	1789817411629290496	5874329313834	1789817411629292544	5874329316915	1789817411629292544	5874329317899	1789817411629295616	5874329327254	1789817411629296640	5874329328419	1789817411629296640	5874329328550	5874329318028	5874329327163	1315	8	432	0
62	2	0	0	0	1	0	1789817411629298688	5874329335758	1789817411629299712	5874329337962	1789817411629299712	5874329337962	1789817411629300736	5874329339522	1789817411629300736	5874329339552	1789817411629300736	5874329339681	0	0	0	0	433	0
63	3	0	0	0	1	0	1789817411629301760	5874329342451	1789817411629302784	5874329344582	1789817411629302784	5874329344582	1789817411629302784	5874329345493	1789817411629302784	5874329345523	1789817411629302784	5874329345653	0	0	0	0	261	0
64	5	0	0	0	1	0	1789817411629304832	5874329351056	1789817411629305856	5874329353633	1789817411629305856	5874329353633	1789817411629308928	5874329361285	1789817411629308928	5874329361315	1789817411629308928	5874329361445	0	0	0	0	419	0
65	0	32	16	64	1	6144	1789817411629310976	5874329367576	1789817411629312000	5874329371844	1789817411629313024	5874329372878	1789817411629316096	5874329382115	1789817411629317120	5874329384341	1789817411629317120	5874329384470	5874329372947	5874329382024	1331	8	2069	0
66	1	0	0	0	1	0	1789817411629319168	5874329389853	1789817411629320192	5874329393108	1789817411629320192	5874329393108	1789817411629321216	5874329395098	1789817411629321216	5874329395829	1789817411629321216	5874329395959	0	0	0	0	426	1
67	0	32	16	64	1	6144	1789817411629323264	5874329402322	1789817411629325312	5874329405407	1789817411629325312	5874329406481	1789817411629328384	5874329415767	1789817411629329408	5874329416713	1789817411629329408	5874329416846	5874329406506	5874329415676	1176	8	667	0
68	4	0	0	0	1	0	1789817411629331456	5874329423118	1789817411629332480	5874329425368	1789817411629332480	5874329425368	1789817411629334528	5874329431371	1789817411629334528	5874329431401	1789817411629334528	5874329431531	0	0	0	0	442	0
69	0	32	16	64	1	6144	1789817411629336576	5874329436275	1789817411629337600	5874329440509	1789817411629338624	5874329441538	1789817411629344768	5874329459567	1789817411629345792	5874329461575	1789817411629345792	5874329461704	5874329441607	5874329459476	2525	16	2038	0
70	1	0	0	0	1	0	1789817411629347840	5874329467240	1789817411629348864	5874329470635	1789817411629348864	5874329470635	1789817411629349888	5874329472636	1789817411629349888	5874329473367	1789817411629349888	5874329473497	0	0	0	0	438	1
71	0	32	16	64	1	6144	1789817411629351936	5874329478926	1789817411629352960	5874329482007	1789817411629353984	5874329482987	1789817411629357056	5874329492220	1789817411629357056	5874329493176	1789817411629357056	5874329493308	5874329483126	5874329492129	1483	8	431	0
72	2	0	0	0	1	0	1789817411629359104	5874329498651	1789817411629360128	5874329500871	1789817411629360128	5874329500871	1789817411629361152	5874329502403	1789817411629361152	5874329502433	1789817411629361152	5874329502562	0	0	0	0	425	0
73	3	0	0	0	1	0	1789817411629362176	5874329505340	1789817411629363200	5874329507487	1789817411629363200	5874329507487	1789817411629363200	5874329508406	1789817411629363200	5874329508436	1789817411629363200	5874329508566	0	0	0	0	261	0
74	5	0	0	0	1	0	1789817411629365248	5874329514034	1789817411629366272	5874329516641	1789817411629366272	5874329516641	1789817411629369344	5874329524315	1789817411629369344	5874329524345	1789817411629369344	5874329524477	0	0	0	0	889	0
75	0	32	16	64	1	6144	1789817411629371392	5874329530966	1789817411629373440	5874329535244	1789817411629373440	5874329536271	1789817411629376512	5874329545501	1789817411629377536	5874329546830	1789817411629377536	5874329546959	5874329536340	5874329545410	1320	8	1845	0
76	1	0	0	0	1	0	1789817411629379584	5874329552844	1789817411629380608	5874329556328	1789817411629380608	5874329556328	1789817411629381632	5874329558312	1789817411629381632	5874329559043	1789817411629381632	5874329559173	0	0	0	0	656	1
77	0	32	16	64	1	6144	1789817411629383680	5874329565068	1789817411629384704	5874329568171	1789817411629385728	5874329569155	1789817411629388800	5874329578389	1789817411629389824	5874329580039	1789817411629389824	5874329580305	5874329569284	5874329578298	1321	8	440	0
78	4	0	0	0	1	0	1789817411629391872	5874329586230	1789817411629392896	5874329588493	1789817411629392896	5874329588493	1789817411629394944	5874329594500	1789817411629394944	5874329594530	1789817411629394944	5874329594660	0	0	0	0	431	0
79	0	32	16	64	1	6144	1789817411629396992	5874329599853	1789817411629398016	5874329602822	1789817411629398016	5874329603803	1789817411629405184	5874329621819	1789817411629406208	5874329623611	1789817411629406208	5874329623740	5874329603929	5874329621728	2900	16	71	0
80	0	32	16	64	1	6144	1789817411629290496	5875777104501	1789817411629292544	5875777107690	1789817411629292544	5875777108683	1789817411629295616	5875777117989	1789817411629296640	5875777118943	1789817411629296640	5875777119075	5875777108812	5875777117898	1394	8	448	0
81	2	0	0	0	1	0	1789817411629298688	5875777126938	1789817411629299712	5875777129329	1789817411629299712	5875777129329	1789817411629300736	5875777130867	1789817411629300736	5875777130897	1789817411629300736	5875777131026	0	0	0	0	794	0
82	3	0	0	0	1	0	1789817411629301760	5875777134671	1789817411629302784	5875777136803	1789817411629302784	5875777136803	1789817411629302784	5875777137739	1789817411629302784	5875777137769	1789817411629302784	5875777137899	0	0	0	0	261	0
83	5	0	0	0	1	0	1789817411629304832	5875777143221	1789817411629305856	5875777145870	1789817411629305856	5875777145870	1789817411629308928	5875777153465	1789817411629308928	5875777153495	1789817411629308928	5875777153626	0	0	0	0	676	0
84	0	32	16	64	1	6144	1789817411629310976	5875777158823	1789817411629312000	5875777162000	1789817411629313024	5875777163000	1789817411629316096	5875777172287	1789817411629317120	5875777174112	1789817411629317120	5875777174241	5875777163121	5875777172196	1336	8	443	0
85	0	32	16	64	1	6144	1789817411629323264	5875777193268	1789817411629325312	5875777196434	1789817411629325312	5875777197429	1789817411629328384	5875777207008	1789817411629329408	5875777207971	1789817411629329408	5875777208103	5875777197563	5875777206917	1317	8	669	0
86	0	32	16	64	1	6144	1789817411629336576	5875777227109	1789817411629337600	5875777230279	1789817411629337600	5875777231275	1789817411629344768	5875777249413	1789817411629345792	5875777251492	1789817411629345792	5875777251621	5875777231404	5875777249322	2667	16	428	0
87	0	32	16	64	1	6144	1789817411629351936	5875777270172	1789817411629352960	5875777273347	1789817411629353984	5875777274364	1789817411629357056	5875777283598	1789817411629357056	5875777284566	1789817411629358080	5875777284698	5875777274460	5875777283507	1551	8	430	0
88	2	0	0	0	1	0	1789817411629359104	5875777289807	1789817411629360128	5875777292080	1789817411629360128	5875777292080	1789817411629361152	5875777293601	1789817411629361152	5875777293631	1789817411629361152	5875777293760	0	0	0	0	424	0
89	3	0	0	0	1	0	1789817411629362176	5875777296636	1789817411629363200	5875777298779	1789817411629363200	5875777298779	1789817411629363200	5875777299724	1789817411629363200	5875777299754	1789817411629363200	5875777299884	0	0	0	0	261	0
90	5	0	0	0	1	0	1789817411629365248	5875777305027	1789817411629366272	5875777307687	1789817411629366272	5875777307687	1789817411629369344	5875777315593	1789817411629369344	5875777315623	1789817411629369344	5875777315753	0	0	0	0	922	0
91	0	32	16	64	1	6144	1789817411629371392	5875777321998	1789817411629372416	5875777325188	1789817411629373440	5875777326188	1789817411629376512	5875777335439	1789817411629377536	5875777337529	1789817411629377536	5875777337658	5875777326309	5875777335348	1450	8	436	0
92	0	32	16	64	1	6144	1789817411629383680	5875777355881	1789817411629384704	5875777359071	1789817411629385728	5875777360066	1789817411629388800	5875777369357	1789817411629389824	5875777370562	1789817411629389824	5875777370692	5875777360192	5875777369266	1368	8	680	0
93	0	32	16	64	1	6144	1789817411629396992	5875777390622	1789817411629398016	5875777393681	1789817411629398016	5875777394683	1789817411629405184	5875777412785	1789817411629406208	5875777414623	1789817411629406208	5875777414752	5875777394804	5875777412694	2917	16	71	0
94	0	32	16	64	1	6144	1789817411629290496	5868495778334	1789817411629292544	5868495781613	1789817411629292544	5868495782703	1789817411629295616	5868495792065	1789817411629296640	5868495793277	1789817411629296640	5868495793406	5868495782728	5868495791974	1494	8	461	0
95	2	0	0	0	1	0	1789817411629298688	5868495800876	1789817411629299712	5868495803265	1789817411629299712	5868495803265	1789817411629300736	5868495804927	1789817411629300736	5868495804957	1789817411629300736	5868495805321	0	0	0	0	488	0
96	3	0	0	0	1	0	1789817411629301760	5868495808302	1789817411629302784	5868495810497	1789817411629302784	5868495810497	1789817411629302784	5868495811471	1789817411629302784	5868495811501	1789817411629302784	5868495811630	0	0	0	0	261	0
97	5	0	0	0	1	0	1789817411629304832	5868495817155	1789817411629305856	5868495819889	1789817411629305856	5868495819889	1789817411629308928	5868495827673	1789817411629308928	5868495827703	1789817411629308928	5868495827833	0	0	0	0	713	0
98	0	32	16	64	1	6144	1789817411629310976	5868495833377	1789817411629312000	5868495836657	1789817411629313024	5868495837749	1789817411629316096	5868495847009	1789817411629317120	5868495848902	1789817411629317120	5868495849032	5868495837774	5868495846918	1383	8	453	0
99	0	32	16	64	1	6144	1789817411629323264	5868495867170	1789817411629325312	5868495870449	1789817411629325312	5868495871546	1789817411629329408	5868495881073	1789817411629329408	5868495882037	1789817411629329408	5868495882337	5868495871571	5868495880982	1825	8	710	0
100	0	32	16	64	1	6144	1789817411629336576	5868495900407	1789817411629337600	5868495903686	1789817411629337600	5868495904785	1789817411629344768	5868495923009	1789817411629344768	5868495925159	1789817411629345792	5868495925289	5868495904810	5868495922918	3090	16	442	0
101	0	32	16	64	1	6144	1789817411629351936	5868495944040	1789817411629352960	5868495947310	1789817411629353984	5868495948416	1789817411629357056	5868495957657	1789817411629358080	5868495958629	1789817411629358080	5868495958760	5868495948441	5868495957566	1671	8	705	0
102	2	0	0	0	1	0	1789817411629360128	5868495964042	1789817411629360128	5868495966396	1789817411629360128	5868495966396	1789817411629361152	5868495967962	1789817411629361152	5868495967992	1789817411629361152	5868495968121	0	0	0	0	445	0
103	3	0	0	0	1	0	1789817411629362176	5868495971159	1789817411629363200	5868495973356	1789817411629363200	5868495973356	1789817411629363200	5868495974333	1789817411629363200	5868495974363	1789817411629363200	5868495974492	0	0	0	0	261	0
104	5	0	0	0	1	0	1789817411629365248	5868495979733	1789817411629366272	5868495982463	1789817411629366272	5868495982463	1789817411629369344	5868495990416	1789817411629369344	5868495990446	1789817411629369344	5868495990576	0	0	0	0	443	0
105	0	32	16	64	1	6144	1789817411629371392	5868495995921	1789817411629372416	5868495999205	1789817411629373440	5868496000304	1789817411629376512	5868496009684	1789817411629377536	5868496011597	1789817411629377536	5868496011727	5868496000329	5868496009593	1727	8	449	0
106	0	32	16	64	1	6144	1789817411629383680	5868496029653	1789817411629384704	5868496032944	1789817411629385728	5868496034038	1789817411629388800	5868496043392	1789817411629389824	5868496045145	1789817411629389824	5868496045437	5868496034063	5868496043301	1554	8	966	0
107	0	32	16	64	1	6144	1789817411629396992	5868496064569	1789817411629398016	5868496067734	1789817411629398016	5868496068838	1789817411629405184	5868496087051	1789817411629406208	5868496088942	1789817411629406208	5868496089072	5868496068863	5868496086960	2966	16	71	0
108	0	32	16	64	1	6144	1789817411629290496	5872423654795	1789817411629292544	5872423658060	1789817411629292544	5872423659164	1789817411629295616	5872423668471	1789817411629296640	5872423669663	1789817411629296640	5872423669793	5872423659189	5872423668380	1643	8	699	0
109	2	0	0	0	1	0	1789817411629299712	5872423677019	1789817411629299712	5872423679375	1789817411629299712	5872423679375	1789817411629300736	5872423681018	1789817411629300736	5872423681048	1789817411629300736	5872423681407	0	0	0	0	428	0
110	3	0	0	0	1	0	1789817411629301760	5872423684375	1789817411629302784	5872423686597	1789817411629302784	5872423686597	1789817411629302784	5872423687580	1789817411629302784	5872423687610	1789817411629302784	5872423687739	0	0	0	0	261	0
111	5	0	0	0	1	0	1789817411629304832	5872423693272	1789817411629305856	5872423695997	1789817411629305856	5872423695997	1789817411629308928	5872423704193	1789817411629308928	5872423704223	1789817411629308928	5872423704352	0	0	0	0	432	0
112	0	32	16	64	1	6144	1789817411629310976	5872423709576	1789817411629312000	5872423712843	1789817411629313024	5872423713952	1789817411629316096	5872423723270	1789817411629317120	5872423725102	1789817411629317120	5872423725232	5872423713977	5872423723179	1657	8	444	0
113	0	32	16	64	1	6144	1789817411629323264	5872423743257	1789817411629325312	5872423746549	1789817411629325312	5872423747647	1789817411629328384	5872423757081	1789817411629329408	5872423758040	1789817411629329408	5872423758171	5872423747672	5872423756990	1738	8	710	0
114	0	32	16	64	1	6144	1789817411629336576	5872423776820	1789817411629337600	5872423780085	1789817411629337600	5872423781193	1789817411629344768	5872423799465	1789817411629345792	5872423801622	1789817411629345792	5872423801752	5872423781218	5872423799374	3129	16	434	0
115	0	32	16	64	1	6144	1789817411629351936	5872423819884	1789817411629352960	5872423823169	1789817411629353984	5872423824264	1789817411629357056	5872423833585	1789817411629358080	5872423834562	1789817411629358080	5872423834693	5872423824292	5872423833494	1515	8	700	0
116	2	0	0	0	1	0	1789817411629359104	5872423840023	1789817411629360128	5872423842386	1789817411629360128	5872423842386	1789817411629361152	5872423843957	1789817411629361152	5872423843987	1789817411629361152	5872423844116	0	0	0	0	441	0
117	3	0	0	0	1	0	1789817411629362176	5872423847047	1789817411629363200	5872423849006	1789817411629363200	5872423849006	1789817411629363200	5872423849974	1789817411629363200	5872423850004	1789817411629363200	5872423850133	0	0	0	0	262	0
