wait_index	producer	group	event_index
0	0	0	44
1	1	0	45
2	1	1	46
3	2	4294967295	109
4	8	0	180
5	7	0	176
6	9	4294967295	182
7	10	4294967295	183
8	11	4294967295	184
9	12	0	185
10	12	1	186
11	13	0	249
12	13	1	250
13	13	2	251
14	13	3	252
15	13	4	253
16	13	5	254
17	13	6	255
18	13	7	256
19	14	0	257
20	15	0	258
21	15	1	259
22	16	0	386
23	16	1	387
24	16	2	388
25	16	3	389
26	16	4	390
27	16	5	391
28	16	6	392
29	16	7	393
30	16	8	394
31	16	9	395
32	16	10	396
33	16	11	397
34	16	12	398
35	16	13	399
36	16	14	400
37	16	15	401
38	18	0	530
39	18	1	531
40	18	2	532
41	18	3	533
42	18	4	534
43	18	5	535
44	18	6	536
45	18	7	537
46	18	8	538
47	18	9	539
48	18	10	540
49	18	11	541
50	18	12	542
51	18	13	543
52	18	14	544
53	18	15	545
54	19	0	546
55	20	0	547
56	20	1	548
57	20	2	549
58	20	3	550
59	21	0	675
60	21	1	676
61	21	2	677
62	21	3	678
63	21	4	679
64	21	5	680
65	21	6	681
66	21	7	682
67	22	0	683
68	23	0	684
69	23	1	685
70	24	4294967295	748
71	30	0	819
72	29	0	815
73	31	4294967295	821
74	32	4294967295	822
75	33	4294967295	823
76	34	0	824
77	34	1	825
78	35	0	888
79	35	1	889
80	35	2	890
81	35	3	891
82	35	4	892
83	35	5	893
84	35	6	894
85	35	7	895
86	36	0	896
87	37	0	897
88	37	1	898
89	38	0	1025
90	38	1	1026
91	38	2	1027
92	38	3	1028
93	38	4	1029
94	38	5	1030
95	38	6	1031
96	38	7	1032
97	38	8	1033
98	38	9	1034
99	38	10	1035
100	38	11	1036
101	38	12	1037
102	38	13	1038
103	38	14	1039
104	38	15	1040
105	40	0	1169
106	40	1	1170
107	40	2	1171
108	40	3	1172
109	40	4	1173
110	40	5	1174
111	40	6	1175
112	40	7	1176
113	40	8	1177
114	40	9	1178
115	40	10	1179
116	40	11	1180
