candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split8kappa1r1	wavefront	ok	394080	51290.2	394080	685647	128	1
32x16x64s2split8kappa1r1	eft	ok	395968	51290.2	395968	716633	128	1
32x16x64s2split8kappa1r1	legacy_grid_stride	ok	396677	51290.2	395856	701333	128	1
32x16x64s2split8kappa1r1	rotate	ok	396677	51290.2	394080	701333	128	1
32x16x64s2split8kappa1r1	chain	ok	397885	51290.2	397245	720921	128	1
32x16x64s2split8kappa1r1	balanced	ok	1.78309e+06	51290.2	459678	2.99144e+06	128	1
32x16x64s2split8kappa1r2	eft	ok	220148	59633.7	220136	427643	256	1
32x16x64s2split8kappa1r2	wavefront	ok	221738	59633.7	220097	423879	256	1
32x16x64s2split8kappa1r2	legacy_grid_stride	ok	228675	59633.7	226213	449582	256	1
32x16x64s2split8kappa1r2	rotate	ok	228675	59633.7	211584	449582	256	1
32x16x64s2split8kappa1r2	chain	ok	232184	59633.7	222791	446108	256	1
32x16x64s2split8kappa1r2	balanced	ok	1.54452e+06	59633.7	279527	2.41903e+06	256	1
32x16x64s2split8kappa1r3	eft	ok	173467	68819.6	164912	345101	384	1
32x16x64s2split8kappa1r3	chain	ok	180126	68819.6	157237	353904	384	1
32x16x64s2split8kappa1r3	rotate	ok	184766	68819.6	156357	365075	384	1
32x16x64s2split8kappa1r3	wavefront	ok	191008	68819.6	191008	369963	384	1
32x16x64s2split8kappa1r3	legacy_grid_stride	ok	212326	68819.6	211095	408667	384	1
32x16x64s2split8kappa1r3	balanced	ok	1.31972e+06	68819.6	263901	2.02205e+06	384	1
32x16x64s2split8kappa1r4	eft	ok	150056	78005.5	150056	293741	512	1
32x16x64s2split8kappa1r4	wavefront	ok	150069	78005.5	145146	293749	512	1
32x16x64s2split8kappa1r4	rotate	ok	163890	78005.5	128358	336778	512	1
32x16x64s2split8kappa1r4	legacy_grid_stride	ok	167493	78005.5	161750	339000	512	1
32x16x64s2split8kappa1r4	chain	ok	175521	78005.5	134514	327683	512	1
32x16x64s2split8kappa1r4	balanced	ok	1.29418e+06	78005.5	251206	1.9366e+06	512	1
32x16x64s2split8kappa1r5	eft	ok	145276	87191.4	144265	284879	640	1
32x16x64s2split8kappa1r5	rotate	ok	149395	87191.4	115814	307409	640	1
32x16x64s2split8kappa1r5	wavefront	ok	157244	87191.4	151090	306923	640	1
32x16x64s2split8kappa1r5	chain	ok	179549	87191.4	131473	335487	640	1
32x16x64s2split8kappa1r5	legacy_grid_stride	ok	183352	87191.4	176173	352389	640	1
32x16x64s2split8kappa1r5	balanced	ok	1.35361e+06	87191.4	291693	1.98528e+06	640	1
32x16x64s2split8kappa2r1	wavefront	ok	394080	51290.2	394080	716181	128	2
32x16x64s2split8kappa2r1	eft	ok	395968	51290.2	395968	719314	128	2
32x16x64s2split8kappa2r1	legacy_grid_stride	ok	396677	51290.2	395856	731867	128	2
32x16x64s2split8kappa2r1	rotate	ok	396677	51290.2	394080	731867	128	2
32x16x64s2split8kappa2r1	chain	ok	397885	51290.2	397245	725682	128	2
32x16x64s2split8kappa2r1	balanced	ok	1.78309e+06	51290.2	459678	2.92303e+06	128	2
32x16x64s2split8kappa2r2	eft	ok	220148	59633.7	220136	435791	256	2
32x16x64s2split8kappa2r2	wavefront	ok	221738	59633.7	220097	437381	256	2
32x16x64s2split8kappa2r2	legacy_grid_stride	ok	228675	59633.7	226213	463084	256	2
32x16x64s2split8kappa2r2	rotate	ok	228675	59633.7	211584	463084	256	2
32x16x64s2split8kappa2r2	chain	ok	232184	59633.7	222791	455491	256	2
32x16x64s2split8kappa2r2	balanced	ok	1.54452e+06	59633.7	279527	2.44325e+06	256	2
32x16x64s2split8kappa2r3	eft	ok	173467	68819.6	164912	353249	384	2
32x16x64s2split8kappa2r3	chain	ok	180126	68819.6	157237	362052	384	2
32x16x64s2split8kappa2r3	rotate	ok	184766	68819.6	156357	365075	384	2
32x16x64s2split8kappa2r3	wavefront	ok	191008	68819.6	191008	375640	384	2
32x16x64s2split8kappa2r3	legacy_grid_stride	ok	212326	68819.6	211095	422169	384	2
32x16x64s2split8kappa2r3	balanced	ok	1.31972e+06	68819.6	263901	2.04421e+06	384	2
32x16x64s2split8kappa2r4	eft	ok	150056	78005.5	150056	301007	512	2
32x16x64s2split8kappa2r4	wavefront	ok	150069	78005.5	145146	304045	512	2
32x16x64s2split8kappa2r4	rotate	ok	163890	78005.5	128358	338926	512	2
32x16x64s2split8kappa2r4	legacy_grid_stride	ok	167493	78005.5	161750	346826	512	2
32x16x64s2split8kappa2r4	chain	ok	175521	78005.5	134514	334948	512	2
32x16x64s2split8kappa2r4	balanced	ok	1.29418e+06	78005.5	251206	1.94368e+06	512	2
32x16x64s2split8kappa2r5	eft	ok	145276	87191.4	144265	289438	640	2
32x16x64s2split8kappa2r5	rotate	ok	149395	87191.4	115814	307409	640	2
32x16x64s2split8kappa2r5	wavefront	ok	157244	87191.4	151090	309072	640	2
32x16x64s2split8kappa2r5	chain	ok	179549	87191.4	131473	340046	640	2
32x16x64s2split8kappa2r5	legacy_grid_stride	ok	183352	87191.4	176173	360214	640	2
32x16x64s2split8kappa2r5	balanced	ok	1.35361e+06	87191.4	291693	1.9921e+06	640	2
32x16x64s2split8kappa4r1	wavefront	ok	394080	51290.2	394080	716181	128	4
32x16x64s2split8kappa4r1	eft	ok	395968	51290.2	395968	719314	128	4
32x16x64s2split8kappa4r1	legacy_grid_stride	ok	396677	51290.2	395856	731867	128	4
32x16x64s2split8kappa4r1	rotate	ok	396677	51290.2	394080	731867	128	4
32x16x64s2split8kappa4r1	chain	ok	397885	51290.2	397245	725682	128	4
32x16x64s2split8kappa4r1	balanced	ok	1.78309e+06	51290.2	459678	2.9195e+06	128	4
32x16x64s2split8kappa4r2	eft	ok	220148	59633.7	220136	435791	256	4
32x16x64s2split8kappa4r2	wavefront	ok	221738	59633.7	220097	437381	256	4
32x16x64s2split8kappa4r2	legacy_grid_stride	ok	228675	59633.7	226213	463084	256	4
32x16x64s2split8kappa4r2	rotate	ok	228675	59633.7	211584	463084	256	4
32x16x64s2split8kappa4r2	chain	ok	232184	59633.7	222791	455491	256	4
32x16x64s2split8kappa4r2	balanced	ok	1.54452e+06	59633.7	279527	2.44325e+06	256	4
32x16x64s2split8kappa4r3	eft	ok	173467	68819.6	164912	353249	384	4
32x16x64s2split8kappa4r3	chain	ok	180126	68819.6	157237	362052	384	4
32x16x64s2split8kappa4r3	rotate	ok	184766	68819.6	156357	365075	384	4
32x16x64s2split8kappa4r3	wavefront	ok	191008	68819.6	191008	375640	384	4
32x16x64s2split8kappa4r3	legacy_grid_stride	ok	212326	68819.6	211095	422169	384	4
32x16x64s2split8kappa4r3	balanced	ok	1.31972e+06	68819.6	263901	2.00716e+06	384	4
32x16x64s2split8kappa4r4	eft	ok	150056	78005.5	150056	301007	512	4
32x16x64s2split8kappa4r4	wavefront	ok	150069	78005.5	145146	304045	512	4
32x16x64s2split8kappa4r4	rotate	ok	163890	78005.5	128358	338926	512	4
32x16x64s2split8kappa4r4	legacy_grid_stride	ok	167493	78005.5	161750	346826	512	4
32x16x64s2split8kappa4r4	chain	ok	175521	78005.5	134514	333183	512	4
32x16x64s2split8kappa4r4	balanced	ok	1.29418e+06	78005.5	251206	1.94368e+06	512	4
32x16x64s2split8kappa4r5	eft	ok	145276	87191.4	144265	289438	640	4
32x16x64s2split8kappa4r5	rotate	ok	149395	87191.4	115814	307409	640	4
32x16x64s2split8kappa4r5	wavefront	ok	157244	87191.4	151090	309072	640	4
32x16x64s2split8kappa4r5	chain	ok	179549	87191.4	131473	338282	640	4
32x16x64s2split8kappa4r5	legacy_grid_stride	ok	183352	87191.4	176173	360214	640	4
32x16x64s2split8kappa4r5	balanced	ok	1.35361e+06	87191.4	291693	1.9921e+06	640	4
32x16x64s2split16kappa1r1	wavefront	ok	429358	51437.4	429358	738111	128	1
32x16x64s2split16kappa1r1	eft	ok	431272	51437.4	431272	769122	128	1
32x16x64s2split16kappa1r1	legacy_grid_stride	ok	431955	51437.4	431134	753797	128	1
32x16x64s2split16kappa1r1	rotate	ok	431955	51437.4	429358	753797	128	1
32x16x64s2split16kappa1r1	chain	ok	434090	51437.4	434077	774953	128	1
32x16x64s2split16kappa1r1	balanced	ok	2.0113e+06	51437.4	477732	3.32746e+06	128	1
32x16x64s2split16kappa1r2	eft	ok	239018	60462.2	239005	455106	256	1
32x16x64s2split16kappa1r2	wavefront	ok	240608	60462.2	238967	451342	256	1
32x16x64s2split16kappa1r2	legacy_grid_stride	ok	247545	60462.2	245083	477045	256	1
32x16x64s2split16kappa1r2	rotate	ok	247545	60462.2	229633	477045	256	1
32x16x64s2split16kappa1r2	chain	ok	251841	60462.2	241734	473668	256	1
32x16x64s2split16kappa1r2	balanced	ok	1.43392e+06	60462.2	324760	2.29524e+06	256	1
32x16x64s2split16kappa1r3	eft	ok	189009	70160.9	176922	368744	384	1
32x16x64s2split16kappa1r3	chain	ok	194290	70160.9	178450	374275	384	1
32x16x64s2split16kappa1r3	rotate	ok	198508	70160.9	170043	392902	384	1
32x16x64s2split16kappa1r3	wavefront	ok	206391	70160.9	206391	395320	384	1
32x16x64s2split16kappa1r3	legacy_grid_stride	ok	227709	70160.9	226478	434023	384	1
32x16x64s2split16kappa1r3	balanced	ok	1.43114e+06	70160.9	303841	2.25445e+06	384	1
32x16x64s2split16kappa1r4	eft	ok	161952	79859.6	161952	316992	512	1
32x16x64s2split16kappa1r4	wavefront	ok	161965	79859.6	157042	316999	512	1
32x16x64s2split16kappa1r4	rotate	ok	175786	79859.6	138613	360028	512	1
32x16x64s2split16kappa1r4	legacy_grid_stride	ok	179390	79859.6	173646	362251	512	1
32x16x64s2split16kappa1r4	chain	ok	185141	79859.6	154597	347816	512	1
32x16x64s2split16kappa1r4	balanced	ok	1.60632e+06	79859.6	299776	2.38378e+06	512	1
32x16x64s2split16kappa1r5	eft	ok	154182	89558.4	148849	299942	640	1
32x16x64s2split16kappa1r5	rotate	ok	162153	89558.4	119746	330745	640	1
32x16x64s2split16kappa1r5	wavefront	ok	169961	89558.4	163807	330994	640	1
32x16x64s2split16kappa1r5	chain	ok	189712	89558.4	150471	349343	640	1
32x16x64s2split16kappa1r5	legacy_grid_stride	ok	196069	89558.4	188890	376460	640	1
32x16x64s2split16kappa1r5	balanced	ok	1.56864e+06	89558.4	295789	2.3791e+06	640	1
32x16x64s2split16kappa2r1	wavefront	ok	429358	51437.4	429358	768645	128	2
32x16x64s2split16kappa2r1	eft	ok	431272	51437.4	431272	771804	128	2
32x16x64s2split16kappa2r1	legacy_grid_stride	ok	431955	51437.4	431134	784331	128	2
32x16x64s2split16kappa2r1	rotate	ok	431955	51437.4	429358	784331	128	2
32x16x64s2split16kappa2r1	chain	ok	434090	51437.4	434077	779714	128	2
32x16x64s2split16kappa2r1	balanced	ok	2.0113e+06	51437.4	477732	3.32923e+06	128	2
32x16x64s2split16kappa2r2	eft	ok	239018	60462.2	239005	463254	256	2
32x16x64s2split16kappa2r2	wavefront	ok	240608	60462.2	238967	464844	256	2
