tile_m	tile_n	tile_k	stages	split	occupancy	bottleneck	tc_ns	cuda_ns	sfu_ns	tmem_ns	smem_ns	l1_5_ns	l2_ns	ddr_ns	net_ns
32	16	16	2	1	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	2	2	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	2	4	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	2	8	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	2	16	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	3	1	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	3	2	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	3	4	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	3	8	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	3	16	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	4	1	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	4	2	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	4	4	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	4	8	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	4	16	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	5	1	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	5	2	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	5	4	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	5	8	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	16	5	16	5	l2	58.258465283346254	0	0	0	0	0	192.30769396298504	0	0
32	16	32	2	1	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	2	2	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	2	4	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	2	8	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	2	16	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	3	1	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	3	2	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	3	4	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	3	8	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	3	16	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	4	1	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	4	2	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	4	4	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	4	8	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	4	16	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	5	1	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	5	2	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	5	4	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	5	8	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	16	32	5	16	5	l2	116.51693056669251	0	0	0	0	0	384.61538792597008	0	0
32	32	16	2	1	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	2	2	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	2	4	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	2	8	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	2	16	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	3	1	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	3	2	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	3	4	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	3	8	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	3	16	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	4	1	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	4	2	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	4	4	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	4	8	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	4	16	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	5	1	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	5	2	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	5	4	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	5	8	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	16	5	16	5	l2	116.51693056669251	0	0	0	0	0	256.41025861731339	0	0
32	32	32	2	1	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	2	2	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	2	4	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	2	8	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	2	16	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	3	1	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	3	2	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	3	4	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	3	8	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	3	16	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	4	1	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	4	2	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	4	4	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	4	8	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	4	16	5	l2	233.03386113338502	0	0	0	0	0	512.82051723462678	0	0
32	32	32	5	1	4	l2	186.42708890670801	0	0	0	0	0	410.25641378770143	0	0
32	32	32	5	2	4	l2	186.42708890670801	0	0	0	0	0	410.25641378770143	0	0
32	32	32	5	4	4	l2	186.42708890670801	0	0	0	0	0	410.25641378770143	0	0
32	32	32	5	8	4	l2	186.42708890670801	0	0	0	0	0	410.25641378770143	0	0
32	32	32	5	16	4	l2	186.42708890670801	0	0	0	0	0	410.25641378770143	0	0
32	64	16	2	1	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	2	2	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	2	4	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	2	8	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	2	16	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	3	1	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	3	2	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	3	4	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	3	8	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	3	16	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	4	1	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	4	2	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	4	4	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	4	8	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	4	16	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	5	1	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	5	2	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	5	4	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	5	8	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	16	5	16	5	l2	233.03386113338502	0	0	0	0	0	384.61538792597008	0	0
32	64	32	2	1	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	2	2	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	2	4	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	2	8	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	2	16	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	3	1	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	3	2	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	3	4	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	3	8	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	3	16	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	4	1	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	4	2	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
32	64	32	4	4	4	l2	372.85417781341602	0	0	0	0	0	615.38462068155206	0	0
