model	variant	arm	seq	past	round	pass	l1_ms	l2_ms
gqa2	cluster	neither	4	3	12	0	0.326912	0.292768
gqa2	cluster	l1nosync	4	3	12	0	0.298528	0.399712
gqa2	load_lines	full	4	3	12	1	0.326528	0.373568
gqa2	load_lines	nowait	4	3	12	0	0.325312	0.349984
gqa2	load_lines	neither	4	3	12	0	0.324096	0.299360
gqa2	load_lines	l1nosync	4	3	12	0	0.298112	0.373952
gqa2	cluster	nowait	4	3	13	0	0.327264	0.374336
gqa2	cluster	neither	4	3	13	0	0.325152	0.292800
gqa2	cluster	l1nosync	4	3	13	0	0.300128	0.399456
gqa2	load_lines	full	4	3	13	1	0.322752	0.371680
gqa2	load_lines	nowait	4	3	13	0	0.324960	0.349248
gqa2	load_lines	neither	4	3	13	0	0.326432	0.305024
gqa2	load_lines	l1nosync	4	3	13	0	0.306080	0.373600
gqa2	cluster	full	4	3	13	1	0.325024	0.400224
gqa2	cluster	neither	4	3	14	0	0.325920	0.292480
gqa2	cluster	l1nosync	4	3	14	0	0.300832	0.402752
gqa2	load_lines	full	4	3	14	1	0.324480	0.372288
gqa2	load_lines	nowait	4	3	14	0	0.325504	0.351360
gqa2	load_lines	neither	4	3	14	0	0.332800	0.314592
gqa2	load_lines	l1nosync	4	3	14	0	0.298112	0.372576
gqa2	cluster	full	4	3	14	1	0.327104	0.399264
gqa2	cluster	nowait	4	3	14	0	0.326944	0.374016
gqa2	cluster	l1nosync	4	3	15	0	0.299584	0.400512
gqa2	load_lines	full	4	3	15	1	0.324768	0.373408
gqa2	load_lines	nowait	4	3	15	0	0.325760	0.350816
gqa2	load_lines	neither	4	3	15	0	0.324000	0.301600
gqa2	load_lines	l1nosync	4	3	15	0	0.304992	0.373248
gqa2	cluster	full	4	3	15	1	0.325920	0.398752
gqa2	cluster	nowait	4	3	15	0	0.324288	0.373952
gqa2	cluster	neither	4	3	15	0	0.326048	0.291968
gqa2	load_lines	full	4	3	16	1	0.324128	0.372320
gqa2	load_lines	nowait	4	3	16	0	0.324352	0.355232
gqa2	load_lines	neither	4	3	16	0	0.323648	0.301536
gqa2	load_lines	l1nosync	4	3	16	0	0.298848	0.373728
gqa2	cluster	full	4	3	16	1	0.326848	0.398464
gqa2	cluster	nowait	4	3	16	0	0.324064	0.375520
gqa2	cluster	neither	4	3	16	0	0.326528	0.292224
gqa2	cluster	l1nosync	4	3	16	0	0.300064	0.407008
gqa2	load_lines	nowait	4	3	17	0	0.325120	0.348640
gqa2	load_lines	neither	4	3	17	0	0.323936	0.299040
gqa2	load_lines	l1nosync	4	3	17	0	0.297696	0.375232
gqa2	cluster	full	4	3	17	1	0.325440	0.400672
gqa2	cluster	nowait	4	3	17	0	0.326176	0.373568
gqa2	cluster	neither	4	3	17	0	0.326400	0.291520
gqa2	cluster	l1nosync	4	3	17	0	0.299456	0.398080
gqa2	load_lines	full	4	3	17	1	0.324224	0.371168
gqa2	load_lines	neither	4	3	18	0	0.324640	0.299264
gqa2	load_lines	l1nosync	4	3	18	0	0.296832	0.371520
gqa2	cluster	full	4	3	18	1	0.324096	0.398784
gqa2	cluster	nowait	4	3	18	0	0.326080	0.373760
gqa2	cluster	neither	4	3	18	0	0.325824	0.293024
gqa2	cluster	l1nosync	4	3	18	0	0.297056	0.398752
gqa2	load_lines	full	4	3	18	1	0.324288	0.374272
gqa2	load_lines	nowait	4	3	18	0	0.326848	0.348224
gqa2	load_lines	l1nosync	4	3	19	0	0.299808	0.372576
gqa2	cluster	full	4	3	19	1	0.324640	0.397664
gqa2	cluster	nowait	4	3	19	0	0.327328	0.375680
gqa2	cluster	neither	4	3	19	0	0.323648	0.291584
gqa2	cluster	l1nosync	4	3	19	0	0.304480	0.401504
gqa2	load_lines	full	4	3	19	1	0.325056	0.375392
gqa2	load_lines	nowait	4	3	19	0	0.326272	0.348512
gqa2	load_lines	neither	4	3	19	0	0.323904	0.298816
gqa2	cluster	full	4	3	20	1	0.327040	0.400384
gqa2	cluster	nowait	4	3	20	0	0.326784	0.379648
gqa2	cluster	neither	4	3	20	0	0.325088	0.292320
gqa2	cluster	l1nosync	4	3	20	0	0.297440	0.400096
gqa2	load_lines	full	4	3	20	1	0.325024	0.372928
gqa2	load_lines	nowait	4	3	20	0	0.324192	0.348544
gqa2	load_lines	neither	4	3	20	0	0.325920	0.299776
gqa2	load_lines	l1nosync	4	3	20	0	0.297856	0.373248
gqa2	cluster	nowait	4	3	21	0	0.324672	0.374112
gqa2	cluster	neither	4	3	21	0	0.324224	0.291936
gqa2	cluster	l1nosync	4	3	21	0	0.299904	0.398752
gqa2	load_lines	full	4	3	21	1	0.327328	0.374880
gqa2	load_lines	nowait	4	3	21	0	0.327968	0.352704
gqa2	load_lines	neither	4	3	21	0	0.327584	0.300192
gqa2	load_lines	l1nosync	4	3	21	0	0.298304	0.372160
gqa2	cluster	full	4	3	21	1	0.326176	0.401216
gqa2	cluster	neither	4	3	22	0	0.324800	0.292320
gqa2	cluster	l1nosync	4	3	22	0	0.300000	0.399584
gqa2	load_lines	full	4	3	22	1	0.324128	0.373088
gqa2	load_lines	nowait	4	3	22	0	0.323296	0.348480
gqa2	load_lines	neither	4	3	22	0	0.324000	0.298112
gqa2	load_lines	l1nosync	4	3	22	0	0.298208	0.373280
gqa2	cluster	full	4	3	22	1	0.325088	0.400512
gqa2	cluster	nowait	4	3	22	0	0.324352	0.373984
gqa2	cluster	l1nosync	4	3	23	0	0.298560	0.400000
gqa2	load_lines	full	4	3	23	1	0.325216	0.371392
gqa2	load_lines	nowait	4	3	23	0	0.323872	0.348448
gqa2	load_lines	neither	4	3	23	0	0.324000	0.300736
gqa2	load_lines	l1nosync	4	3	23	0	0.297472	0.373152
gqa2	cluster	full	4	3	23	1	0.325888	0.399840
gqa2	cluster	nowait	4	3	23	0	0.327456	0.386240
gqa2	cluster	neither	4	3	23	0	0.325632	0.292480
gqa2	load_lines	full	4	3	24	1	0.324832	0.373536
gqa2	load_lines	nowait	4	3	24	0	0.324960	0.357056
gqa2	load_lines	neither	4	3	24	0	0.335520	0.301664
gqa2	load_lines	l1nosync	4	3	24	0	0.297952	0.374432
gqa2	cluster	full	4	3	24	1	0.325984	0.399424
gqa2	cluster	nowait	4	3	24	0	0.325632	0.374624
gqa2	cluster	neither	4	3	24	0	0.325152	0.292160
gqa2	cluster	l1nosync	4	3	24	0	0.298976	0.398912
gqa2	load_lines	full	128	3	0	1	0.601376	0.678112
gqa2	load_lines	nowait	128	3	0	0	0.599328	0.638560
gqa2	load_lines	neither	128	3	0	0	0.599040	0.562336
gqa2	load_lines	l1nosync	128	3	0	0	0.574880	0.679680
gqa2	cluster	full	128	3	0	1	0.601920	0.722304
gqa2	cluster	nowait	128	3	0	0	0.602496	0.678784
gqa2	cluster	neither	128	3	0	0	0.599328	0.563808
gqa2	cluster	l1nosync	128	3	0	0	0.572768	0.723808
gqa2	load_lines	nowait	128	3	1	0	0.599616	0.638848
gqa2	load_lines	neither	128	3	1	0	0.600064	0.564832
gqa2	load_lines	l1nosync	128	3	1	0	0.572768	0.681216
gqa2	cluster	full	128	3	1	1	0.600608	0.719680
gqa2	cluster	nowait	128	3	1	0	0.599968	0.680960
gqa2	cluster	neither	128	3	1	0	0.607040	0.566592
gqa2	cluster	l1nosync	128	3	1	0	0.569728	0.722144
gqa2	load_lines	full	128	3	1	1	0.598752	0.680288
gqa2	load_lines	neither	128	3	2	0	0.600064	0.563744
gqa2	load_lines	l1nosync	128	3	2	0	0.570304	0.681056
gqa2	cluster	full	128	3	2	1	0.600384	0.723936
gqa2	cluster	nowait	128	3	2	0	0.601600	0.679552
gqa2	cluster	neither	128	3	2	0	0.602048	0.564832
gqa2	cluster	l1nosync	128	3	2	0	0.574112	0.722400
gqa2	load_lines	full	128	3	2	1	0.599552	0.681184
gqa2	load_lines	nowait	128	3	2	0	0.602272	0.636064
gqa2	load_lines	l1nosync	128	3	3	0	0.573280	0.679520
gqa2	cluster	full	128	3	3	1	0.604384	0.721888
gqa2	cluster	nowait	128	3	3	0	0.599872	0.679360
gqa2	cluster	neither	128	3	3	0	0.601472	0.568736
gqa2	cluster	l1nosync	128	3	3	0	0.573472	0.724832
gqa2	load_lines	full	128	3	3	1	0.600640	0.680064
gqa2	load_lines	nowait	128	3	3	0	0.600992	0.635968
gqa2	load_lines	neither	128	3	3	0	0.601088	0.557600
gqa2	cluster	full	128	3	4	1	0.602208	0.722144
gqa2	cluster	nowait	128	3	4	0	0.601152	0.680384
gqa2	cluster	neither	128	3	4	0	0.599520	0.567008
gqa2	cluster	l1nosync	128	3	4	0	0.572960	0.724736
gqa2	load_lines	full	128	3	4	1	0.599744	0.679488
gqa2	load_lines	nowait	128	3	4	0	0.599296	0.635968
gqa2	load_lines	neither	128	3	4	0	0.599136	0.564960
gqa2	load_lines	l1nosync	128	3	4	0	0.566880	0.681184
gqa2	cluster	nowait	128	3	5	0	0.601888	0.678944
gqa2	cluster	neither	128	3	5	0	0.600128	0.568608
gqa2	cluster	l1nosync	128	3	5	0	0.571552	0.723904
gqa2	load_lines	full	128	3	5	1	0.601504	0.682240
gqa2	load_lines	nowait	128	3	5	0	0.598976	0.639200
gqa2	load_lines	neither	128	3	5	0	0.601344	0.566656
gqa2	load_lines	l1nosync	128	3	5	0	0.570624	0.681312
gqa2	cluster	full	128	3	5	1	0.601568	0.721952
gqa2	cluster	neither	128	3	6	0	0.600192	0.564896
gqa2	cluster	l1nosync	128	3	6	0	0.573248	0.722944
gqa2	load_lines	full	128	3	6	1	0.600832	0.681408
gqa2	load_lines	nowait	128	3	6	0	0.599232	0.636224
gqa2	load_lines	neither	128	3	6	0	0.599552	0.562368
gqa2	load_lines	l1nosync	128	3	6	0	0.573632	0.681632
gqa2	cluster	full	128	3	6	1	0.602304	0.722880
gqa2	cluster	nowait	128	3	6	0	0.599808	0.678912
gqa2	cluster	l1nosync	128	3	7	0	0.573344	0.723904
gqa2	load_lines	full	128	3	7	1	0.603168	0.689632
gqa2	load_lines	nowait	128	3	7	0	0.600192	0.638016
gqa2	load_lines	neither	128	3	7	0	0.598528	0.561696
gqa2	load_lines	l1nosync	128	3	7	0	0.570816	0.679616
gqa2	cluster	full	128	3	7	1	0.601952	0.722464
gqa2	cluster	nowait	128	3	7	0	0.601344	0.679520
gqa2	cluster	neither	128	3	7	0	0.602304	0.566304
gqa2	load_lines	full	128	3	8	1	0.604064	0.678912
gqa2	load_lines	nowait	128	3	8	0	0.612064	0.638656
gqa2	load_lines	neither	128	3	8	0	0.599296	0.564320
gqa2	load_lines	l1nosync	128	3	8	0	0.580320	0.695808
gqa2	cluster	full	128	3	8	1	0.598976	0.721856
gqa2	cluster	nowait	128	3	8	0	0.601728	0.676896
gqa2	cluster	neither	128	3	8	0	0.602016	0.567104
gqa2	cluster	l1nosync	128	3	8	0	0.572352	0.723584
gqa2	load_lines	nowait	128	3	9	0	0.601088	0.638016
gqa2	load_lines	neither	128	3	9	0	0.601024	0.566848
gqa2	load_lines	l1nosync	128	3	9	0	0.565536	0.681088
gqa2	cluster	full	128	3	9	1	0.600000	0.722048
gqa2	cluster	nowait	128	3	9	0	0.600352	0.679712
gqa2	cluster	neither	128	3	9	0	0.601600	0.566752
gqa2	cluster	l1nosync	128	3	9	0	0.574880	0.724512
gqa2	load_lines	full	128	3	9	1	0.601344	0.680640
gqa2	load_lines	neither	128	3	10	0	0.599776	0.561536
gqa2	load_lines	l1nosync	128	3	10	0	0.570976	0.678400
gqa2	cluster	full	128	3	10	1	0.600480	0.721408
gqa2	cluster	nowait	128	3	10	0	0.599808	0.679296
gqa2	cluster	neither	128	3	10	0	0.601376	0.564480
gqa2	cluster	l1nosync	128	3	10	0	0.573184	0.721248
gqa2	load_lines	full	128	3	10	1	0.598592	0.682304
gqa2	load_lines	nowait	128	3	10	0	0.601696	0.635712
gqa2	load_lines	l1nosync	128	3	11	0	0.569600	0.679840
gqa2	cluster	full	128	3	11	1	0.601312	0.721824
gqa2	cluster	nowait	128	3	11	0	0.601312	0.678720
gqa2	cluster	neither	128	3	11	0	0.601408	0.562784
gqa2	cluster	l1nosync	128	3	11	0	0.572480	0.721920
gqa2	load_lines	full	128	3	11	1	0.598368	0.678272
gqa2	load_lines	nowait	128	3	11	0	0.599040	0.635584
gqa2	load_lines	neither	128	3	11	0	0.600192	0.563712
gqa2	cluster	full	128	3	12	1	0.599136	0.722144
gqa2	cluster	nowait	128	3	12	0	0.600832	0.679520
gqa2	cluster	neither	128	3	12	0	0.601536	0.566208
gqa2	cluster	l1nosync	128	3	12	0	0.575104	0.723296
gqa2	load_lines	full	128	3	12	1	0.600960	0.678528
gqa2	load_lines	nowait	128	3	12	0	0.600896	0.635968
gqa2	load_lines	neither	128	3	12	0	0.598272	0.559104
gqa2	load_lines	l1nosync	128	3	12	0	0.572064	0.680064
gqa2	cluster	nowait	128	3	13	0	0.601280	0.678784
gqa2	cluster	neither	128	3	13	0	0.601440	0.564128
gqa2	cluster	l1nosync	128	3	13	0	0.572320	0.724000
gqa2	load_lines	full	128	3	13	1	0.599328	0.679008
gqa2	load_lines	nowait	128	3	13	0	0.600736	0.635392
gqa2	load_lines	neither	128	3	13	0	0.599520	0.562720
gqa2	load_lines	l1nosync	128	3	13	0	0.571648	0.680544
gqa2	cluster	full	128	3	13	1	0.601920	0.722304
gqa2	cluster	neither	128	3	14	0	0.599136	0.566208
gqa2	cluster	l1nosync	128	3	14	0	0.572704	0.723488
gqa2	load_lines	full	128	3	14	1	0.598752	0.680704
gqa2	load_lines	nowait	128	3	14	0	0.598848	0.637280
gqa2	load_lines	neither	128	3	14	0	0.601024	0.561792
gqa2	load_lines	l1nosync	128	3	14	0	0.571808	0.678752
gqa2	cluster	full	128	3	14	1	0.600512	0.721984
gqa2	cluster	nowait	128	3	14	0	0.600640	0.678176
gqa2	cluster	l1nosync	128	3	15	0	0.574624	0.719616
gqa2	load_lines	full	128	3	15	1	0.598848	0.680384
gqa2	load_lines	nowait	128	3	15	0	0.598048	0.634976
gqa2	load_lines	neither	128	3	15	0	0.598464	0.561216
gqa2	load_lines	l1nosync	128	3	15	0	0.572128	0.678144
gqa2	cluster	full	128	3	15	1	0.598688	0.721856
gqa2	cluster	nowait	128	3	15	0	0.600864	0.677984
gqa2	cluster	neither	128	3	15	0	0.601472	0.564256
gqa2	load_lines	full	128	3	16	1	0.599296	0.678560
gqa2	load_lines	nowait	128	3	16	0	0.598976	0.634624
gqa2	load_lines	neither	128	3	16	0	0.599168	0.564000
gqa2	load_lines	l1nosync	128	3	16	0	0.569920	0.680480
gqa2	cluster	full	128	3	16	1	0.601440	0.721920
gqa2	cluster	nowait	128	3	16	0	0.600864	0.677760
gqa2	cluster	neither	128	3	16	0	0.600192	0.563328
gqa2	cluster	l1nosync	128	3	16	0	0.570400	0.723584
gqa2	load_lines	nowait	128	3	17	0	0.599680	0.637408
gqa2	load_lines	neither	128	3	17	0	0.598016	0.558080
gqa2	load_lines	l1nosync	128	3	17	0	0.570304	0.680256
gqa2	cluster	full	128	3	17	1	0.598720	0.721536
gqa2	cluster	nowait	128	3	17	0	0.599008	0.678240
gqa2	cluster	neither	128	3	17	0	0.600256	0.562336
gqa2	cluster	l1nosync	128	3	17	0	0.570880	0.721888
gqa2	load_lines	full	128	3	17	1	0.600576	0.679776
gqa2	load_lines	neither	128	3	18	0	0.597952	0.563872
gqa2	load_lines	l1nosync	128	3	18	0	0.569728	0.682144
gqa2	cluster	full	128	3	18	1	0.600416	0.722048
gqa2	cluster	nowait	128	3	18	0	0.601248	0.678624
gqa2	cluster	neither	128	3	18	0	0.601344	0.564288
gqa2	cluster	l1nosync	128	3	18	0	0.572896	0.721888
gqa2	load_lines	full	128	3	18	1	0.599616	0.678784
gqa2	load_lines	nowait	128	3	18	0	0.601632	0.636000
gqa2	load_lines	l1nosync	128	3	19	0	0.571840	0.678880
gqa2	cluster	full	128	3	19	1	0.608896	0.724192
gqa2	cluster	nowait	128	3	19	0	0.602784	0.677920
gqa2	cluster	neither	128	3	19	0	0.601280	0.562720
gqa2	cluster	l1nosync	128	3	19	0	0.573376	0.721184
gqa2	load_lines	full	128	3	19	1	0.599968	0.681856
gqa2	load_lines	nowait	128	3	19	0	0.600288	0.638560
gqa2	load_lines	neither	128	3	19	0	0.599168	0.564992
gqa2	cluster	full	128	3	20	1	0.600192	0.720576
gqa2	cluster	nowait	128	3	20	0	0.600832	0.681728
gqa2	cluster	neither	128	3	20	0	0.599520	0.568128
gqa2	cluster	l1nosync	128	3	20	0	0.573408	0.722720
gqa2	load_lines	full	128	3	20	1	0.600672	0.679168
gqa2	load_lines	nowait	128	3	20	0	0.599904	0.637056
gqa2	load_lines	neither	128	3	20	0	0.600000	0.564608
gqa2	load_lines	l1nosync	128	3	20	0	0.572224	0.679136
gqa2	cluster	nowait	128	3	21	0	0.599520	0.678912
gqa2	cluster	neither	128	3	21	0	0.599968	0.567040
gqa2	cluster	l1nosync	128	3	21	0	0.572736	0.722080
gqa2	load_lines	full	128	3	21	1	0.602464	0.681664
gqa2	load_lines	nowait	128	3	21	0	0.599744	0.638208
gqa2	load_lines	neither	128	3	21	0	0.599040	0.563872
gqa2	load_lines	l1nosync	128	3	21	0	0.573504	0.680160
gqa2	cluster	full	128	3	21	1	0.600576	0.721952
gqa2	cluster	neither	128	3	22	0	0.600928	0.564672
gqa2	cluster	l1nosync	128	3	22	0	0.574592	0.723872
gqa2	load_lines	full	128	3	22	1	0.604544	0.679360
gqa2	load_lines	nowait	128	3	22	0	0.600512	0.638592
gqa2	load_lines	neither	128	3	22	0	0.600768	0.566944
gqa2	load_lines	l1nosync	128	3	22	0	0.570720	0.681088
gqa2	cluster	full	128	3	22	1	0.600000	0.723840
gqa2	cluster	nowait	128	3	22	0	0.603840	0.687904
gqa2	cluster	l1nosync	128	3	23	0	0.572320	0.723168
gqa2	load_lines	full	128	3	23	1	0.601056	0.680032
gqa2	load_lines	nowait	128	3	23	0	0.598496	0.636992
gqa2	load_lines	neither	128	3	23	0	0.601344	0.565184
gqa2	load_lines	l1nosync	128	3	23	0	0.574688	0.679712
gqa2	cluster	full	128	3	23	1	0.601760	0.722688
gqa2	cluster	nowait	128	3	23	0	0.608768	0.683968
gqa2	cluster	neither	128	3	23	0	0.602592	0.568448
gqa2	load_lines	full	128	3	24	1	0.602976	0.686976
gqa2	load_lines	nowait	128	3	24	0	0.602272	0.637984
gqa2	load_lines	neither	128	3	24	0	0.610368	0.564960
gqa2	load_lines	l1nosync	128	3	24	0	0.576352	0.688544
gqa2	cluster	full	128	3	24	1	0.601952	0.724992
gqa2	cluster	nowait	128	3	24	0	0.601536	0.683136
gqa2	cluster	neither	128	3	24	0	0.601056	0.566784
gqa2	cluster	l1nosync	128	3	24	0	0.575264	0.724128
mha4	load_lines	full	4	3	0	1	0.647328	0.752000
mha4	load_lines	nowait	4	3	0	0	0.648608	0.702048
mha4	load_lines	neither	4	3	0	0	0.646976	0.595072
mha4	load_lines	l1nosync	4	3	0	0	0.593856	0.751264
mha4	cluster	full	4	3	0	1	0.647008	0.795968
mha4	cluster	nowait	4	3	0	0	0.649760	0.763104
mha4	cluster	neither	4	3	0	0	0.649408	0.577856
mha4	cluster	l1nosync	4	3	0	0	0.593600	0.797248
mha4	load_lines	nowait	4	3	1	0	0.649280	0.703776
mha4	load_lines	neither	4	3	1	0	0.646496	0.600320
mha4	load_lines	l1nosync	4	3	1	0	0.596448	0.752128
mha4	cluster	full	4	3	1	1	0.647712	0.796896
mha4	cluster	nowait	4	3	1	0	0.647328	0.748352
mha4	cluster	neither	4	3	1	0	0.644704	0.579424
mha4	cluster	l1nosync	4	3	1	0	0.604672	0.800032
mha4	load_lines	full	4	3	1	1	0.648192	0.752480
mha4	load_lines	neither	4	3	2	0	0.648256	0.599072
mha4	load_lines	l1nosync	4	3	2	0	0.593280	0.751648
mha4	cluster	full	4	3	2	1	0.645856	0.795776
mha4	cluster	nowait	4	3	2	0	0.647168	0.744608
mha4	cluster	neither	4	3	2	0	0.646208	0.576000
mha4	cluster	l1nosync	4	3	2	0	0.595488	0.796192
mha4	load_lines	full	4	3	2	1	0.647872	0.752224
mha4	load_lines	nowait	4	3	2	0	0.647904	0.703488
mha4	load_lines	l1nosync	4	3	3	0	0.594976	0.752544
mha4	cluster	full	4	3	3	1	0.647008	0.795584
mha4	cluster	nowait	4	3	3	0	0.646944	0.746944
mha4	cluster	neither	4	3	3	0	0.646624	0.580512
mha4	cluster	l1nosync	4	3	3	0	0.592832	0.797664
mha4	load_lines	full	4	3	3	1	0.648288	0.752192
mha4	load_lines	nowait	4	3	3	0	0.647552	0.702848
mha4	load_lines	neither	4	3	3	0	0.645504	0.599232
mha4	cluster	full	4	3	4	1	0.646592	0.797440
mha4	cluster	nowait	4	3	4	0	0.648064	0.746240
mha4	cluster	neither	4	3	4	0	0.648000	0.578400
mha4	cluster	l1nosync	4	3	4	0	0.593504	0.804160
mha4	load_lines	full	4	3	4	1	0.648448	0.754080
mha4	load_lines	nowait	4	3	4	0	0.645824	0.703104
mha4	load_lines	neither	4	3	4	0	0.645952	0.596832
mha4	load_lines	l1nosync	4	3	4	0	0.594240	0.751616
mha4	cluster	nowait	4	3	5	0	0.646752	0.746656
mha4	cluster	neither	4	3	5	0	0.646432	0.578688
mha4	cluster	l1nosync	4	3	5	0	0.592992	0.795296
mha4	load_lines	full	4	3	5	1	0.647392	0.752384
mha4	load_lines	nowait	4	3	5	0	0.646176	0.703200
mha4	load_lines	neither	4	3	5	0	0.646112	0.598720
mha4	load_lines	l1nosync	4	3	5	0	0.593120	0.750336
