model	variant	arm	seq	past	round	pass	l1_ms	l2_ms
gqa2	load_lines	full	4	3	0	1	0.324800	0.373152
gqa2	cluster	full	4	3	0	1	0.326496	0.398816
gqa2	cluster	full	4	3	1	1	0.325216	0.398624
gqa2	load_lines	full	4	3	1	1	0.326144	0.373184
gqa2	load_lines	full	4	3	2	1	0.324768	0.373440
gqa2	cluster	full	4	3	2	1	0.327200	0.400672
gqa2	cluster	full	4	3	3	1	0.324320	0.399520
gqa2	load_lines	full	4	3	3	1	0.324256	0.373472
gqa2	load_lines	full	4	3	4	1	0.324256	0.373664
gqa2	cluster	full	4	3	4	1	0.325184	0.400928
gqa2	cluster	full	4	3	5	1	0.325248	0.397600
gqa2	load_lines	full	4	3	5	1	0.350080	0.372064
gqa2	load_lines	full	4	3	6	1	0.324256	0.371296
gqa2	cluster	full	4	3	6	1	0.326560	0.400448
gqa2	cluster	full	4	3	7	1	0.325312	0.400032
gqa2	load_lines	full	4	3	7	1	0.324800	0.375168
gqa2	load_lines	full	4	3	8	1	0.323744	0.372800
gqa2	cluster	full	4	3	8	1	0.326080	0.401056
gqa2	cluster	full	4	3	9	1	0.325920	0.398656
gqa2	load_lines	full	4	3	9	1	0.324576	0.371488
gqa2	load_lines	full	4	3	10	1	0.323904	0.373088
gqa2	cluster	full	4	3	10	1	0.327552	0.398720
gqa2	cluster	full	4	3	11	1	0.327072	0.399296
gqa2	load_lines	full	4	3	11	1	0.327008	0.372160
gqa2	load_lines	full	4	3	12	1	0.324992	0.373984
gqa2	cluster	full	4	3	12	1	0.325472	0.401216
gqa2	cluster	full	4	3	13	1	0.327168	0.406176
gqa2	load_lines	full	4	3	13	1	0.325664	0.374208
gqa2	load_lines	full	4	3	14	1	0.324736	0.373856
gqa2	cluster	full	4	3	14	1	0.325952	0.398848
gqa2	cluster	full	4	3	15	1	0.325248	0.401792
gqa2	load_lines	full	4	3	15	1	0.325664	0.373952
gqa2	load_lines	full	4	3	16	1	0.325088	0.374304
gqa2	cluster	full	4	3	16	1	0.325536	0.399616
gqa2	cluster	full	4	3	17	1	0.327616	0.426976
gqa2	load_lines	full	4	3	17	1	0.324192	0.372288
gqa2	load_lines	full	4	3	18	1	0.327552	0.374816
gqa2	cluster	full	4	3	18	1	0.324864	0.399328
gqa2	cluster	full	4	3	19	1	0.325312	0.399040
gqa2	load_lines	full	4	3	19	1	0.324928	0.374048
gqa2	load_lines	full	4	3	20	1	0.324896	0.371840
gqa2	cluster	full	4	3	20	1	0.327328	0.401472
gqa2	cluster	full	4	3	21	1	0.326272	0.400320
gqa2	load_lines	full	4	3	21	1	0.323744	0.374944
gqa2	load_lines	full	4	3	22	1	0.326368	0.373088
gqa2	cluster	full	4	3	22	1	0.326688	0.399936
gqa2	cluster	full	4	3	23	1	0.325856	0.399808
gqa2	load_lines	full	4	3	23	1	0.323840	0.374112
gqa2	load_lines	full	4	3	24	1	0.323584	0.372128
gqa2	cluster	full	4	3	24	1	0.324896	0.399680
gqa2	cluster	full	4	3	25	1	0.327808	0.399328
gqa2	load_lines	full	4	3	25	1	0.324768	0.375968
gqa2	load_lines	full	4	3	26	1	0.326592	0.372768
gqa2	cluster	full	4	3	26	1	0.326432	0.398944
gqa2	cluster	full	4	3	27	1	0.324384	0.399040
gqa2	load_lines	full	4	3	27	1	0.324544	0.374304
gqa2	load_lines	full	4	3	28	1	0.324032	0.373472
gqa2	cluster	full	4	3	28	1	0.324512	0.398816
gqa2	cluster	full	4	3	29	1	0.327168	0.399264
gqa2	load_lines	full	4	3	29	1	0.324544	0.371776
gqa2	load_lines	full	4	3	30	1	0.324704	0.373792
gqa2	cluster	full	4	3	30	1	0.325248	0.399296
gqa2	cluster	full	4	3	31	1	0.326816	0.400288
gqa2	load_lines	full	4	3	31	1	0.325824	0.373728
gqa2	load_lines	full	4	3	32	1	0.324448	0.371328
gqa2	cluster	full	4	3	32	1	0.325984	0.399008
gqa2	cluster	full	4	3	33	1	0.324512	0.400064
gqa2	load_lines	full	4	3	33	1	0.324544	0.373024
gqa2	load_lines	full	4	3	34	1	0.325984	0.373440
gqa2	cluster	full	4	3	34	1	0.325504	0.396768
gqa2	cluster	full	4	3	35	1	0.326624	0.400160
gqa2	load_lines	full	4	3	35	1	0.324928	0.372800
gqa2	load_lines	full	4	3	36	1	0.326400	0.373440
gqa2	cluster	full	4	3	36	1	0.327680	0.401920
gqa2	cluster	full	4	3	37	1	0.327360	0.399616
gqa2	load_lines	full	4	3	37	1	0.325056	0.373792
gqa2	load_lines	full	4	3	38	1	0.325280	0.374144
gqa2	cluster	full	4	3	38	1	0.326560	0.400640
gqa2	cluster	full	4	3	39	1	0.327552	0.399584
gqa2	load_lines	full	4	3	39	1	0.326848	0.373344
gqa2	load_lines	full	4	3	40	1	0.325376	0.372576
gqa2	cluster	full	4	3	40	1	0.325856	0.398624
gqa2	cluster	full	4	3	41	1	0.326656	0.404832
gqa2	load_lines	full	4	3	41	1	0.325440	0.373024
gqa2	load_lines	full	4	3	42	1	0.324672	0.372928
gqa2	cluster	full	4	3	42	1	0.326240	0.398752
gqa2	cluster	full	4	3	43	1	0.326560	0.400160
gqa2	load_lines	full	4	3	43	1	0.324800	0.373632
gqa2	load_lines	full	4	3	44	1	0.325984	0.375008
gqa2	cluster	full	4	3	44	1	0.326624	0.404864
gqa2	cluster	full	4	3	45	1	0.326048	0.398624
gqa2	load_lines	full	4	3	45	1	0.324672	0.374048
gqa2	load_lines	full	4	3	46	1	0.326496	0.372992
gqa2	cluster	full	4	3	46	1	0.326272	0.398720
gqa2	cluster	full	4	3	47	1	0.326176	0.399808
gqa2	load_lines	full	4	3	47	1	0.325120	0.373984
gqa2	load_lines	full	4	3	48	1	0.324768	0.372480
gqa2	cluster	full	4	3	48	1	0.324576	0.397792
gqa2	cluster	full	4	3	49	1	0.324128	0.400384
gqa2	load_lines	full	4	3	49	1	0.324256	0.374560
gqa2	load_lines	full	128	3	0	1	0.600320	0.681280
gqa2	cluster	full	128	3	0	1	0.600896	0.724640
gqa2	cluster	full	128	3	1	1	0.601248	0.728704
gqa2	load_lines	full	128	3	1	1	0.601792	0.681344
gqa2	load_lines	full	128	3	2	1	0.602976	0.681216
gqa2	cluster	full	128	3	2	1	0.602912	0.723712
gqa2	cluster	full	128	3	3	1	0.600800	0.725760
gqa2	load_lines	full	128	3	3	1	0.601280	0.681728
gqa2	load_lines	full	128	3	4	1	0.602720	0.690368
gqa2	cluster	full	128	3	4	1	0.601984	0.723232
gqa2	cluster	full	128	3	5	1	0.599680	0.724352
gqa2	load_lines	full	128	3	5	1	0.601792	0.681120
gqa2	load_lines	full	128	3	6	1	0.601984	0.681536
gqa2	cluster	full	128	3	6	1	0.602368	0.723968
gqa2	cluster	full	128	3	7	1	0.602080	0.724192
gqa2	load_lines	full	128	3	7	1	0.600224	0.680096
gqa2	load_lines	full	128	3	8	1	0.602816	0.682272
gqa2	cluster	full	128	3	8	1	0.602240	0.726944
gqa2	cluster	full	128	3	9	1	0.599936	0.723808
gqa2	load_lines	full	128	3	9	1	0.599808	0.679392
gqa2	load_lines	full	128	3	10	1	0.599872	0.681088
gqa2	cluster	full	128	3	10	1	0.599392	0.723520
gqa2	cluster	full	128	3	11	1	0.600768	0.721600
gqa2	load_lines	full	128	3	11	1	0.599392	0.681216
gqa2	load_lines	full	128	3	12	1	0.601344	0.682368
gqa2	cluster	full	128	3	12	1	0.602048	0.724544
gqa2	cluster	full	128	3	13	1	0.602432	0.724480
gqa2	load_lines	full	128	3	13	1	0.601664	0.680672
gqa2	load_lines	full	128	3	14	1	0.598816	0.681344
gqa2	cluster	full	128	3	14	1	0.600512	0.723136
gqa2	cluster	full	128	3	15	1	0.600768	0.724096
gqa2	load_lines	full	128	3	15	1	0.601024	0.692960
gqa2	load_lines	full	128	3	16	1	0.601536	0.683104
gqa2	cluster	full	128	3	16	1	0.598912	0.721504
gqa2	cluster	full	128	3	17	1	0.603232	0.724224
gqa2	load_lines	full	128	3	17	1	0.600512	0.680192
gqa2	load_lines	full	128	3	18	1	0.598272	0.682720
gqa2	cluster	full	128	3	18	1	0.603264	0.723104
gqa2	cluster	full	128	3	19	1	0.601440	0.724032
gqa2	load_lines	full	128	3	19	1	0.601088	0.682464
gqa2	load_lines	full	128	3	20	1	0.599360	0.683008
gqa2	cluster	full	128	3	20	1	0.606624	0.725728
gqa2	cluster	full	128	3	21	1	0.601376	0.724160
gqa2	load_lines	full	128	3	21	1	0.601568	0.684192
gqa2	load_lines	full	128	3	22	1	0.601920	0.680160
gqa2	cluster	full	128	3	22	1	0.601344	0.722624
gqa2	cluster	full	128	3	23	1	0.616896	0.749984
gqa2	load_lines	full	128	3	23	1	0.600896	0.683072
gqa2	load_lines	full	128	3	24	1	0.601376	0.688352
gqa2	cluster	full	128	3	24	1	0.600960	0.723552
gqa2	cluster	full	128	3	25	1	0.600032	0.723872
gqa2	load_lines	full	128	3	25	1	0.601184	0.680064
gqa2	load_lines	full	128	3	26	1	0.600160	0.682080
gqa2	cluster	full	128	3	26	1	0.600992	0.725632
gqa2	cluster	full	128	3	27	1	0.602784	0.721536
gqa2	load_lines	full	128	3	27	1	0.600928	0.681152
gqa2	load_lines	full	128	3	28	1	0.599936	0.680768
gqa2	cluster	full	128	3	28	1	0.600864	0.723136
gqa2	cluster	full	128	3	29	1	0.600864	0.721376
gqa2	load_lines	full	128	3	29	1	0.603264	0.684064
gqa2	load_lines	full	128	3	30	1	0.599264	0.683936
gqa2	cluster	full	128	3	30	1	0.602464	0.724288
gqa2	cluster	full	128	3	31	1	0.601600	0.724320
gqa2	load_lines	full	128	3	31	1	0.599424	0.680416
gqa2	load_lines	full	128	3	32	1	0.598432	0.680384
gqa2	cluster	full	128	3	32	1	0.601760	0.723712
gqa2	cluster	full	128	3	33	1	0.599808	0.723296
gqa2	load_lines	full	128	3	33	1	0.601440	0.679264
gqa2	load_lines	full	128	3	34	1	0.600640	0.688096
gqa2	cluster	full	128	3	34	1	0.603200	0.722400
gqa2	cluster	full	128	3	35	1	0.601888	0.725248
gqa2	load_lines	full	128	3	35	1	0.600544	0.684896
gqa2	load_lines	full	128	3	36	1	0.599872	0.679968
gqa2	cluster	full	128	3	36	1	0.601344	0.721760
gqa2	cluster	full	128	3	37	1	0.602112	0.723008
gqa2	load_lines	full	128	3	37	1	0.600224	0.680704
gqa2	load_lines	full	128	3	38	1	0.599392	0.683360
gqa2	cluster	full	128	3	38	1	0.599296	0.720576
gqa2	cluster	full	128	3	39	1	0.601920	0.724800
gqa2	load_lines	full	128	3	39	1	0.600736	0.680640
gqa2	load_lines	full	128	3	40	1	0.600544	0.679808
gqa2	cluster	full	128	3	40	1	0.600928	0.723904
gqa2	cluster	full	128	3	41	1	0.600992	0.724032
gqa2	load_lines	full	128	3	41	1	0.598848	0.682880
