slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789717486364861440	1789717486364862464	1789717486364862464	1789717486364872704	1789717486364873728	0	0	0	0	104401309473409	104401309499133
1	0	3	0	0	1789717486364873728	1789717486364874752	1789717486364874752	1789717486364898304	1789717486364901376	0	2	2	1	104401309504959	104401309562074
2	0	1	128	0	1789717486364901376	1789717486364901376	1789717486364901376	1789717486364918784	1789717486364919808	2	0	0	1	104401309571253	104401309612746
3	0	1	384	0	1789717486364919808	1789717486364919808	1789717486364919808	1789717486364936192	1789717486364937216	2	0	0	1	104401309616746	104401309656170
4	0	4	0	0	1789717486364937216	1789717486364938240	1789717486364938240	1789717486364947456	1789717486364948480	2	8	3	1	104401309661980	104401309682912
5	0	8	0	0	1789717486364948480	1789717486364949504	1789717486364949504	1789717486364950528	1789717486364951552	10	1	7	1	104401309688963	104401309691506
6	0	7	96	0	1789717486364951552	1789717486364952576	1789717486364952576	1789717486364953600	1789717486364954624	11	1	6	1	104401309697527	104401309700103
7	0	9	0	0	1789717486364954624	1789717486364955648	1789717486364955648	1789717486364956672	1789717486364957696	12	1	8	1	104401309706079	104401309708062
8	0	11	96	0	1789717486364957696	1789717486364958720	1789717486364959744	1789717486364962816	1789717486364963840	13	3	10	3	104401309713953	104401309723398
9	0	12	0	0	1789717486364963840	1789717486364964864	1789717486364965888	1789717486364985344	1789717486364987392	16	1	13	1	104401309729386	104401309780274
10	0	12	256	0	1789717486364987392	1789717486364987392	1789717486364987392	1789717486365006848	1789717486365007872	17	0	13	1	104401309784722	104401309832980
11	0	13	0	0	1789717486365008896	1789717486365009920	1789717486365009920	1789717486365019136	1789717486365020160	17	8	14	1	104401309840068	104401309863913
12	0	14	0	0	1789717486365020160	1789717486365023232	1789717486365023232	1789717486365036544	1789717486365037568	25	16	15	1	104401309873155	104401309907490
13	0	15	0	0	1789717486365037568	1789717486365038592	1789717486365038592	1789717486365059072	1789717486365060096	41	2	16	1	104401309913158	104401309962585
14	0	15	256	0	1789717486365060096	1789717486365060096	1789717486365060096	1789717486365079552	1789717486365081600	43	0	16	1	104401309966389	104401310014977
15	0	15	512	0	1789717486365081600	1789717486365081600	1789717486365081600	1789717486365100032	1789717486365101056	43	0	16	1	104401310019199	104401310063990
16	0	15	768	0	1789717486365101056	1789717486365101056	1789717486365101056	1789717486365117440	1789717486365119488	43	0	16	1	104401310067757	104401310109528
17	0	15	1024	0	1789717486365119488	1789717486365119488	1789717486365119488	1789717486365136896	1789717486365137920	43	0	16	1	104401310113250	104401310157434
18	0	15	1280	0	1789717486365137920	1789717486365137920	1789717486365138944	1789717486365155328	1789717486365156352	43	0	16	1	104401310161512	104401310203284
19	0	15	1536	0	1789717486365156352	1789717486365156352	1789717486365156352	1789717486365173760	1789717486365174784	43	0	16	1	104401310206987	104401310250386
