stage	name	category	tasks	first_start	last_end	wait_sum	fixed_sum	mainloop_sum	publication_sum
192	serving.s192	gemm	64	5526638.4349131482	5560310.6077783285	112919.565504	197821.02374400001	1775534.256331563	68744.217791999996
193	serving.s193	rmsnorm	4	5561546.0195793286	5566299.6179866865	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
194	serving.s194	gemm	128	5567535.0297876867	5591300.0718627423	225839.131008	356883.63366400002	2321714.1853511333	137488.43558399999
195	serving.s195	fused_attention	160	5592535.4836637424	5665327.1734556789	282298.91375999927	1351969.6521855977	3808285.3562941551	171860.54448000013
196	serving.s196	attention_merge	32	5663102.0649222787	5671443.4532192601	56459.782751999999	50764.941343999999	14590.94181060791	34372.108895999998
197	serving.s197	gemm	64	5672678.8650202602	5687855.889381987	112919.565504	197821.02374400001	591844.75211054087	68744.217791999996
198	serving.s198	rmsnorm	4	5689091.3011829872	5693844.8995903451	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
199	serving.s199	swiglu_gemm	96	5695080.3113913452	5757119.8222890981	169379.348256	438657.45139200002	5244639.9198482931	103116.326688
200	serving.s200	gemm	64	5758355.2340900982	5792027.4069552785	112919.565504	197821.02374400001	1775534.256331563	68744.217791999996
201	serving.s201	rmsnorm	4	5793262.8187562786	5798016.4171636365	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
202	serving.s202	gemm	128	5799251.8289646367	5823016.8710396923	225839.131008	356883.63366400002	2321714.1853511333	137488.43558399999
203	serving.s203	fused_attention	160	5824252.2828406924	5897043.9726326289	282298.91375999927	1351969.6521855977	3808285.3562941551	171860.54448000013
204	serving.s204	attention_merge	32	5894818.8640992288	5903160.2523962101	56459.782751999999	50764.941343999999	14590.94181060791	34372.108895999998
205	serving.s205	gemm	64	5904395.6641972102	5919572.6885589371	112919.565504	197821.02374400001	591844.75211054087	68744.217791999996
206	serving.s206	rmsnorm	4	5920808.1003599372	5925561.6987672951	7057.4728439999999	3374.5341616000001	4285.8730118311942	4296.5136119999997
207	serving.s207	swiglu_gemm	96	5926797.1105682952	5988836.6214660481	169379.348256	438657.45139200002	5244639.9198482931	103116.326688
