wait_index	producer	group	event_index
0	0	0	44
1	0	1	45
2	0	2	46
3	0	3	47
4	0	4	48
5	0	5	49
6	0	6	50
7	0	7	51
8	0	8	52
9	0	9	53
10	0	10	54
11	0	11	55
12	0	12	56
13	0	13	57
14	0	14	58
15	0	15	59
16	3	0	365
17	3	1	366
18	1	0	108
19	1	1	109
20	5	0	494
21	5	1	495
22	4	4294967295	493
23	2	4294967295	364
24	6	4294967295	622
25	8	0	879
26	7	0	623
27	9	4294967295	1007
28	10	4294967295	1008
29	11	4294967295	1009
30	12	0	1010
31	12	1	1011
32	13	0	1266
33	13	1	1267
34	13	2	1268
35	13	3	1269
36	13	4	1270
37	13	5	1271
38	13	6	1272
39	13	7	1273
40	13	8	1274
41	13	9	1275
42	13	10	1276
43	13	11	1277
44	13	12	1278
45	13	13	1279
46	13	14	1280
47	13	15	1281
48	14	0	1330
49	14	1	1331
50	14	2	1332
51	14	3	1333
52	14	4	1334
53	14	5	1335
54	14	6	1336
55	14	7	1337
56	14	8	1338
57	14	9	1339
58	14	10	1340
59	14	11	1341
60	14	12	1342
61	14	13	1343
62	14	14	1344
63	14	15	1345
64	14	32	1362
65	14	33	1363
66	14	34	1364
67	14	35	1365
68	14	36	1366
69	14	37	1367
70	14	38	1368
71	14	39	1369
72	14	40	1370
73	14	41	1371
74	14	42	1372
75	14	43	1373
76	14	44	1374
77	14	45	1375
78	14	46	1376
79	14	47	1377
80	15	0	1394
81	15	1	1395
82	17	0	2034
83	17	1	2035
84	16	0	1906
85	16	1	1907
86	16	2	1908
87	16	3	1909
88	16	4	1910
89	16	5	1911
90	16	6	1912
91	16	7	1913
92	16	8	1914
93	16	9	1915
94	16	10	1916
95	16	11	1917
96	16	12	1918
97	16	13	1919
98	16	14	1920
99	16	15	1921
100	16	16	1922
101	16	17	1923
102	16	18	1924
103	16	19	1925
104	16	20	1926
105	16	21	1927
106	16	22	1928
107	16	23	1929
108	16	24	1930
109	16	25	1931
110	16	26	1932
111	16	27	1933
112	16	28	1934
113	16	29	1935
114	16	30	1936
115	16	31	1937
116	18	0	2546
117	18	1	2547
118	18	2	2548
119	18	3	2549
120	18	4	2550
121	18	5	2551
122	18	6	2552
123	18	7	2553
124	18	8	2554
125	18	9	2555
126	18	10	2556
127	18	11	2557
128	18	12	2558
129	18	13	2559
130	18	14	2560
131	18	15	2561
132	18	16	2562
133	18	17	2563
134	18	18	2564
135	18	19	2565
136	18	20	2566
137	18	21	2567
138	18	22	2568
139	18	23	2569
140	18	24	2570
141	18	25	2571
142	18	26	2572
143	18	27	2573
144	18	28	2574
145	18	29	2575
146	18	30	2576
147	18	31	2577
148	19	0	2674
149	19	1	2675
150	19	2	2676
151	19	3	2677
152	19	4	2678
153	19	5	2679
154	19	6	2680
155	19	7	2681
156	19	8	2682
157	19	9	2683
158	19	10	2684
159	19	11	2685
160	19	12	2686
161	19	13	2687
162	19	14	2688
163	19	15	2689
164	20	0	2738
165	20	1	2739
166	21	0	2994
167	21	1	2995
168	21	2	2996
169	21	3	2997
170	21	4	2998
171	21	5	2999
172	21	6	3000
173	21	7	3001
174	21	8	3002
175	21	9	3003
176	21	10	3004
177	21	11	3005
178	21	12	3006
179	21	13	3007
180	21	14	3008
181	21	15	3009
182	22	0	3058
183	22	1	3059
184	22	2	3060
185	22	3	3061
186	22	4	3062
187	22	5	3063
188	22	6	3064
189	22	7	3065
190	22	8	3066
191	22	9	3067
192	22	10	3068
193	22	11	3069
194	22	12	3070
195	22	13	3071
196	22	14	3072
197	22	15	3073
198	25	0	3379
199	25	1	3380
200	23	0	3122
201	23	1	3123
202	27	0	3508
203	27	1	3509
204	26	4294967295	3507
205	24	4294967295	3378
206	28	4294967295	3636
207	30	0	3893
208	29	0	3637
209	31	4294967295	4021
210	32	4294967295	4022
211	33	4294967295	4023
212	34	0	4024
213	34	1	4025
214	35	0	4280
215	35	1	4281
216	35	2	4282
217	35	3	4283
218	35	4	4284
219	35	5	4285
220	35	6	4286
221	35	7	4287
222	35	8	4288
223	35	9	4289
224	35	10	4290
225	35	11	4291
226	35	12	4292
227	35	13	4293
228	35	14	4294
229	35	15	4295
230	36	0	4344
231	36	1	4345
232	36	2	4346
233	36	3	4347
234	36	4	4348
235	36	5	4349
236	36	6	4350
237	36	7	4351
238	36	8	4352
239	36	9	4353
240	36	10	4354
241	36	11	4355
242	36	12	4356
243	36	13	4357
244	36	14	4358
245	36	15	4359
246	36	32	4376
247	36	33	4377
248	36	34	4378
249	36	35	4379
250	36	36	4380
251	36	37	4381
252	36	38	4382
253	36	39	4383
254	36	40	4384
255	36	41	4385
256	36	42	4386
257	36	43	4387
258	36	44	4388
259	36	45	4389
260	36	46	4390
261	36	47	4391
262	37	0	4408
263	37	1	4409
264	39	0	5048
265	39	1	5049
266	38	0	4920
267	38	1	4921
268	38	2	4922
269	38	3	4923
270	38	4	4924
271	38	5	4925
272	38	6	4926
273	38	7	4927
274	38	8	4928
275	38	9	4929
276	38	10	4930
277	38	11	4931
278	38	12	4932
279	38	13	4933
280	38	14	4934
281	38	15	4935
282	38	16	4936
283	38	17	4937
284	38	18	4938
285	38	19	4939
286	38	20	4940
287	38	21	4941
288	38	22	4942
289	38	23	4943
290	38	24	4944
291	38	25	4945
292	38	26	4946
293	38	27	4947
294	38	28	4948
295	38	29	4949
296	38	30	4950
297	38	31	4951
298	40	0	5560
299	40	1	5561
300	40	2	5562
301	40	3	5563
302	40	4	5564
303	40	5	5565
304	40	6	5566
305	40	7	5567
306	40	8	5568
307	40	9	5569
308	40	10	5570
309	40	11	5571
310	40	12	5572
311	40	13	5573
312	40	14	5574
313	40	15	5575
314	40	16	5576
315	40	17	5577
316	40	18	5578
317	40	19	5579
318	40	20	5580
319	40	21	5581
320	40	22	5582
321	40	23	5583
322	40	24	5584
323	40	25	5585
324	40	26	5586
325	40	27	5587
326	40	28	5588
327	40	29	5589
328	40	30	5590
329	40	31	5591
330	41	0	5688
331	41	1	5689
332	41	2	5690
333	41	3	5691
334	41	4	5692
335	41	5	5693
336	41	6	5694
337	41	7	5695
338	41	8	5696
339	41	9	5697
340	41	10	5698
341	41	11	5699
342	41	12	5700
343	41	13	5701
344	41	14	5702
345	41	15	5703
346	42	0	5752
347	42	1	5753
348	0	0	44
349	0	1	45
350	0	2	46
351	0	3	47
352	0	4	48
353	0	5	49
354	0	6	50
355	0	7	51
356	0	8	52
357	0	9	53
358	0	10	54
359	0	11	55
360	0	12	56
361	0	13	57
362	0	14	58
363	0	15	59
364	3	2	367
365	3	3	368
366	1	2	110
367	1	3	111
368	5	2	496
369	5	3	497
370	4	4294967295	493
371	2	4294967295	364
372	6	4294967295	622
373	8	0	879
374	7	0	623
375	9	4294967295	1007
376	10	4294967295	1008
377	11	4294967295	1009
378	12	2	1012
379	12	3	1013
380	13	0	1266
381	13	1	1267
382	13	2	1268
383	13	3	1269
384	13	4	1270
385	13	5	1271
386	13	6	1272
387	13	7	1273
388	13	8	1274
389	13	9	1275
390	13	10	1276
391	13	11	1277
392	13	12	1278
393	13	13	1279
394	13	14	1280
395	13	15	1281
396	14	0	1330
397	14	1	1331
398	14	2	1332
399	14	3	1333
400	14	4	1334
401	14	5	1335
402	14	6	1336
403	14	7	1337
404	14	8	1338
405	14	9	1339
406	14	10	1340
407	14	11	1341
408	14	12	1342
409	14	13	1343
410	14	14	1344
411	14	15	1345
412	14	32	1362
413	14	33	1363
414	14	34	1364
415	14	35	1365
416	14	36	1366
417	14	37	1367
418	14	38	1368
419	14	39	1369
420	14	40	1370
421	14	41	1371
422	14	42	1372
423	14	43	1373
424	14	44	1374
425	14	45	1375
426	14	46	1376
427	14	47	1377
428	15	2	1396
429	15	3	1397
430	17	2	2036
431	17	3	2037
432	16	0	1906
433	16	1	1907
434	16	2	1908
435	16	3	1909
436	16	4	1910
437	16	5	1911
438	16	6	1912
439	16	7	1913
440	16	8	1914
441	16	9	1915
442	16	10	1916
443	16	11	1917
444	16	12	1918
445	16	13	1919
446	16	14	1920
447	16	15	1921
448	16	16	1922
449	16	17	1923
450	16	18	1924
451	16	19	1925
452	16	20	1926
453	16	21	1927
454	16	22	1928
455	16	23	1929
456	16	24	1930
457	16	25	1931
458	16	26	1932
459	16	27	1933
460	16	28	1934
461	16	29	1935
462	16	30	1936
463	16	31	1937
464	18	0	2546
465	18	1	2547
466	18	2	2548
467	18	3	2549
468	18	4	2550
469	18	5	2551
470	18	6	2552
471	18	7	2553
472	18	8	2554
473	18	9	2555
474	18	10	2556
475	18	11	2557
476	18	12	2558
477	18	13	2559
478	18	14	2560
479	18	15	2561
480	18	16	2562
481	18	17	2563
482	18	18	2564
483	18	19	2565
484	18	20	2566
485	18	21	2567
486	18	22	2568
487	18	23	2569
488	18	24	2570
489	18	25	2571
490	18	26	2572
491	18	27	2573
492	18	28	2574
493	18	29	2575
494	18	30	2576
495	18	31	2577
496	19	0	2674
497	19	1	2675
498	19	2	2676
499	19	3	2677
500	19	4	2678
501	19	5	2679
502	19	6	2680
503	19	7	2681
504	19	8	2682
505	19	9	2683
506	19	10	2684
507	19	11	2685
508	19	12	2686
509	19	13	2687
510	19	14	2688
511	19	15	2689
512	20	2	2740
513	20	3	2741
514	21	0	2994
515	21	1	2995
516	21	2	2996
517	21	3	2997
518	21	4	2998
519	21	5	2999
520	21	6	3000
521	21	7	3001
522	21	8	3002
523	21	9	3003
524	21	10	3004
