PRUNING	0	618	52	273	0	293
DOMAIN	0	293
PRUNING	1	618	34	276	0	308
DOMAIN	1	308
PRUNING	2	618	34	276	0	308
DOMAIN	2	308
PRUNING	3	618	6	132	0	480
DOMAIN	3	480
PRUNING	4	618	34	276	0	308
DOMAIN	4	308
PRUNING	5	103	1	63	0	39
DOMAIN	5	39
EVALUATE	0	16x128x128s2k8;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	20416562.913601458	1	1	
EVALUATE	1	16x32x64s2k1;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	20286547.475347277	1	1	
EVALUATE	2	16x32x64s2k2;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	20740422.485998701	1	1	
EVALUATE	3	16x32x64s2k4;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	21285503.963156193	1	1	
EVALUATE	4	16x32x64s2k8;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	22375666.9174711	1	1	
EVALUATE	5	16x32x64s2k16;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	24555992.82610124	1	1	
EVALUATE	6	16x32x64s3k1;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	20074989.683759343	1	1	
EVALUATE	7	16x32x64s3k2;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	20528864.694410827	1	1	
