rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	32x32x64s3k1;32x16x32s3k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=2	5.12569e+06	5.12402e+06	0	0.840451
2	32x32x64s3k1;32x16x32s3k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x16s3k1;kappa=1;residency=2	5.12564e+06	5.12393e+06	0	0.840451
3	32x32x64s3k1;32x16x32s3k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x16s4k1;kappa=1;residency=2	5.12564e+06	5.12393e+06	0	0.840451
4	32x32x64s3k1;32x16x32s3k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x16s5k1;kappa=1;residency=2	5.12564e+06	5.12393e+06	0	0.840451
5	32x32x64s3k1;32x16x32s3k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x32s2k1;kappa=1;residency=2	5.12567e+06	5.12398e+06	0	0.840451
6	32x32x64s4k1;32x16x32s3k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=2	5.12569e+06	5.12402e+06	0	0.840451
7	32x32x64s5k1;32x16x32s3k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=2	5.12569e+06	5.12402e+06	0	0.840451
8	32x32x64s3k1;32x16x32s4k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=2	5.12569e+06	5.12402e+06	0	0.840451
