candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
64x128x16s2split2kappa1r1	eft	ok	3.77513e+06	201294	3.77513e+06	4.26113e+06	128	1
64x128x16s2split2kappa1r1	chain	ok	3.79997e+06	201294	3.79997e+06	4.30863e+06	128	1
64x128x16s2split2kappa1r1	wavefront	ok	3.87459e+06	201294	3.84479e+06	4.26033e+06	128	1
64x128x16s2split2kappa1r1	rotate	ok	4.9339e+06	201294	3.88909e+06	5.57131e+06	128	1
64x128x16s2split2kappa1r1	balanced	ok	8.00552e+06	201294	7.86481e+06	8.6784e+06	128	1
64x128x16s2split2kappa1r1	legacy_grid_stride	ok	1.01276e+07	201294	1.01276e+07	1.11845e+07	128	1
64x128x16s2split2kappa1r2	chain	ok	3.2377e+06	318056	3.23604e+06	3.57877e+06	256	1
64x128x16s2split2kappa1r2	eft	ok	3.23782e+06	318056	3.23505e+06	3.5169e+06	256	1
64x128x16s2split2kappa1r2	wavefront	ok	3.44495e+06	318056	3.44372e+06	3.69121e+06	256	1
64x128x16s2split2kappa1r2	rotate	ok	4.37398e+06	318056	3.37812e+06	4.79045e+06	256	1
64x128x16s2split2kappa1r2	balanced	ok	7.72194e+06	318056	7.68542e+06	7.98903e+06	256	1
64x128x16s2split2kappa1r2	legacy_grid_stride	ok	1.66713e+07	318056	1.66713e+07	1.77097e+07	256	1
64x128x16s2split2kappa1r3	chain	ok	3.07725e+06	434818	3.0753e+06	3.39889e+06	384	1
64x128x16s2split2kappa1r3	eft	ok	3.08112e+06	434818	3.07654e+06	3.31351e+06	384	1
64x128x16s2split2kappa1r3	rotate	ok	4.56171e+06	434818	3.52963e+06	4.89668e+06	384	1
64x128x16s2split2kappa1r3	wavefront	ok	4.69531e+06	434818	4.0189e+06	4.88136e+06	384	1
64x128x16s2split2kappa1r3	balanced	ok	6.00152e+06	434818	5.9713e+06	6.17219e+06	384	1
64x128x16s2split2kappa1r3	legacy_grid_stride	ok	2.3284e+07	434818	2.3284e+07	2.43174e+07	384	1
64x128x16s2split2kappa2r1	eft	ok	3.77513e+06	201294	3.77513e+06	4.29199e+06	128	2
64x128x16s2split2kappa2r1	chain	ok	3.80224e+06	201294	3.79997e+06	4.34013e+06	128	2
64x128x16s2split2kappa2r1	wavefront	ok	3.87459e+06	201294	3.84479e+06	4.39509e+06	128	2
64x128x16s2split2kappa2r1	rotate	ok	4.9339e+06	201294	3.88909e+06	5.57346e+06	128	2
64x128x16s2split2kappa2r1	balanced	ok	8.00871e+06	201294	7.86481e+06	8.79322e+06	128	2
64x128x16s2split2kappa2r1	legacy_grid_stride	ok	1.01276e+07	201294	1.01276e+07	1.14705e+07	128	2
64x128x16s2split2kappa2r2	chain	ok	3.2377e+06	318056	3.23604e+06	3.6125e+06	256	2
64x128x16s2split2kappa2r2	eft	ok	3.23782e+06	318056	3.23505e+06	3.56313e+06	256	2
64x128x16s2split2kappa2r2	wavefront	ok	3.44495e+06	318056	3.44372e+06	3.81891e+06	256	2
64x128x16s2split2kappa2r2	rotate	ok	4.37398e+06	318056	3.37812e+06	4.79045e+06	256	2
64x128x16s2split2kappa2r2	balanced	ok	7.72194e+06	318056	7.68542e+06	8.00407e+06	256	2
64x128x16s2split2kappa2r2	legacy_grid_stride	ok	1.66713e+07	318056	1.66713e+07	1.79957e+07	256	2
64x128x16s2split2kappa2r3	chain	ok	3.07725e+06	434818	3.0753e+06	3.44385e+06	384	2
64x128x16s2split2kappa2r3	eft	ok	3.08112e+06	434818	3.07654e+06	3.38216e+06	384	2
64x128x16s2split2kappa2r3	rotate	ok	4.56171e+06	434818	3.52963e+06	4.89668e+06	384	2
64x128x16s2split2kappa2r3	wavefront	ok	4.69531e+06	434818	4.0189e+06	4.99167e+06	384	2
64x128x16s2split2kappa2r3	balanced	ok	6.00152e+06	434818	5.9713e+06	6.17649e+06	384	2
64x128x16s2split2kappa2r3	legacy_grid_stride	ok	2.3284e+07	434818	2.3284e+07	2.46033e+07	384	2
64x128x16s2split2kappa4r1	eft	ok	3.77513e+06	201294	3.77513e+06	4.29199e+06	128	4
64x128x16s2split2kappa4r1	chain	ok	3.80348e+06	201294	3.79997e+06	4.34169e+06	128	4
64x128x16s2split2kappa4r1	wavefront	ok	3.87459e+06	201294	3.84479e+06	4.39509e+06	128	4
64x128x16s2split2kappa4r1	rotate	ok	4.93657e+06	201294	3.88909e+06	5.57613e+06	128	4
64x128x16s2split2kappa4r1	balanced	ok	8.00977e+06	201294	7.86481e+06	8.7883e+06	128	4
64x128x16s2split2kappa4r1	legacy_grid_stride	ok	1.01276e+07	201294	1.01276e+07	1.17077e+07	128	4
64x128x16s2split2kappa4r2	chain	ok	3.2377e+06	318056	3.23604e+06	3.61366e+06	256	4
64x128x16s2split2kappa4r2	eft	ok	3.23782e+06	318056	3.23505e+06	3.56313e+06	256	4
64x128x16s2split2kappa4r2	wavefront	ok	3.44495e+06	318056	3.44372e+06	3.81891e+06	256	4
64x128x16s2split2kappa4r2	rotate	ok	4.37398e+06	318056	3.37812e+06	4.79045e+06	256	4
64x128x16s2split2kappa4r2	balanced	ok	7.72194e+06	318056	7.68542e+06	8.00407e+06	256	4
64x128x16s2split2kappa4r2	legacy_grid_stride	ok	1.66713e+07	318056	1.66713e+07	1.82329e+07	256	4
64x128x16s2split2kappa4r3	chain	ok	3.07725e+06	434818	3.0753e+06	3.44632e+06	384	4
64x128x16s2split2kappa4r3	eft	ok	3.08112e+06	434818	3.07654e+06	3.3841e+06	384	4
64x128x16s2split2kappa4r3	rotate	ok	4.56171e+06	434818	3.52963e+06	4.89668e+06	384	4
64x128x16s2split2kappa4r3	wavefront	ok	4.69531e+06	434818	4.0189e+06	4.99167e+06	384	4
64x128x16s2split2kappa4r3	balanced	ok	6.00152e+06	434818	5.9713e+06	6.17649e+06	384	4
64x128x16s2split2kappa4r3	legacy_grid_stride	ok	2.3284e+07	434818	2.3284e+07	2.48405e+07	384	4
64x128x16s2split1kappa1r1	eft	ok	3.56278e+06	326790	3.56278e+06	3.8872e+06	128	1
64x128x16s2split1kappa1r1	chain	ok	3.57041e+06	326790	3.56826e+06	4.00667e+06	128	1
64x128x16s2split1kappa1r1	wavefront	ok	3.70303e+06	326790	3.69665e+06	3.8376e+06	128	1
64x128x16s2split1kappa1r1	rotate	ok	3.95101e+06	326790	3.9053e+06	4.26694e+06	128	1
64x128x16s2split1kappa1r1	balanced	ok	5.12981e+06	326790	5.00758e+06	5.67835e+06	128	1
64x128x16s2split1kappa1r1	legacy_grid_stride	ok	1.79296e+07	326790	1.79296e+07	1.83871e+07	128	1
64x128x16s2split1kappa1r2	eft	ok	3.12833e+06	545543	3.12501e+06	3.26067e+06	256	1
64x128x16s2split1kappa1r2	chain	ok	3.13261e+06	545543	3.13168e+06	3.27188e+06	256	1
64x128x16s2split1kappa1r2	wavefront	ok	3.26819e+06	545543	3.24039e+06	3.37015e+06	256	1
64x128x16s2split1kappa1r2	rotate	ok	3.5344e+06	545543	3.47629e+06	3.79164e+06	256	1
64x128x16s2split1kappa1r2	balanced	ok	5.53735e+06	545543	4.74649e+06	5.67795e+06	256	1
64x128x16s2split1kappa1r2	legacy_grid_stride	ok	3.08657e+07	545543	3.08657e+07	3.13232e+07	256	1
