slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kind_name	simt_barriers	seg_setup	seg_wait	seg_compute	seg_epilogue
70	15	3	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1202	0	2712	1767	1636	131	5681	rmsnorm	8	1202	89	2623	1767
71	17	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2043	1021	9242	1059	928	131	13365	gemm	0	2043	2397	7866	1059
72	20	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1191	0	1477	159	30	129	2827	rope	0	1191	0	1477	159
73	21	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1060	0	1157	159	30	129	2376	kvappend	0	1060	0	1157	159
74	23	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1585	0	7874	159	30	129	9618	attention	2	1585	52	7822	159
75	24	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2059	981	9319	1452	1322	130	13811	gemm	0	2059	2280	8020	1452
76	25	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1267	0	2711	1907	1777	130	5885	rmsnorm	8	1267	89	2622	1907
77	26	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2067	988	9476	1305	1174	131	13836	gemm	0	2067	2282	8182	1305
78	28	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1231	0	6008	160	30	130	7399	elementwise	0	1231	0	6008	160
79	29	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2057	1026	18023	1911	1781	130	23017	gemm	0	2057	3805	15244	1911
80	2	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2110	1015	9226	1309	1179	130	13660	gemm	0	2110	2388	7853	1309
81	5	4	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1235	0	1524	159	30	129	2918	rope	0	1235	0	1524	159
82	6	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1075	0	881	160	30	130	2116	kvappend	0	1075	0	881	160
83	8	4	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1632	0	7754	159	30	129	9545	attention	2	1632	52	7702	159
84	9	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2119	995	9349	1720	1590	130	14183	gemm	0	2119	2230	8114	1720
85	11	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2109	995	9524	1449	1163	286	14077	gemm	0	2109	2283	8236	1449
86	14	4	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2109	997	18052	2184	2054	130	23342	gemm	0	2109	3943	15106	2184
87	17	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2109	1044	9244	1072	941	131	13469	gemm	0	2109	2507	7781	1072
88	20	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1234	0	1527	159	30	129	2920	rope	0	1234	0	1527	159
89	21	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1088	0	856	160	30	130	2104	kvappend	0	1088	0	856	160
90	23	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1620	0	7978	159	30	129	9757	attention	2	1620	52	7926	159
91	24	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2121	996	9456	2214	2081	133	14787	gemm	0	2121	2535	7917	2214
92	26	4	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2134	997	9285	1969	1684	285	14385	gemm	0	2134	2343	7939	1969
93	29	4	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2128	1036	18056	1966	1836	130	23186	gemm	0	2128	3862	15230	1966
94	2	5	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2173	1100	9337	1347	1217	130	13957	gemm	0	2173	2656	7781	1347
95	5	5	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1275	0	1553	159	30	129	2987	rope	0	1275	0	1553	159
96	6	5	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1114	0	886	159	30	129	2159	kvappend	0	1114	0	886	159
97	8	5	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1667	0	7891	161	31	130	9719	attention	2	1667	52	7839	161
98	9	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2177	1095	9290	1773	1644	129	14335	gemm	0	2177	2563	7822	1773
99	11	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2163	1116	9486	1083	952	131	13848	gemm	0	2163	3352	7250	1083
100	14	5	0	1	32	16	64	1	6144	1024	1024	7168	1024	0	1024	10240	2169	1090	18115	2280	2151	129	23654	gemm	0	2169	4011	15194	2280
101	17	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2165	1095	9266	1086	956	130	13612	gemm	0	2165	2778	7583	1086
102	20	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1269	0	1551	159	30	129	2979	rope	0	1269	0	1551	159
103	21	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1119	0	872	160	30	130	2151	kvappend	0	1119	0	872	160
104	23	5	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1655	0	8125	161	32	129	9941	attention	2	1655	52	8073	161
105	24	5	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2190	1102	9339	2293	2164	129	14924	gemm	0	2190	2823	7618	2293
106	26	5	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2195	1100	9290	2038	1755	283	14623	gemm	0	2195	2638	7752	2038
107	29	5	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2190	1048	18175	2026	1897	129	23439	gemm	0	2190	4145	15078	2026
108	2	6	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2157	1108	9314	1344	1214	130	13923	gemm	0	2157	2695	7727	1344
109	5	6	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1282	0	1545	160	30	130	2987	rope	0	1282	0	1545	160
110	6	6	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1097	0	943	159	30	129	2199	kvappend	0	1097	0	943	159
111	8	6	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1668	0	8061	160	31	129	9889	attention	2	1668	52	8009	160
112	9	6	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2177	1110	9387	2004	1875	129	14678	gemm	0	2177	2373	8124	2004
113	11	6	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2163	1076	9613	1489	1198	291	14341	gemm	0	2163	2888	7801	1489
114	14	6	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2164	1100	18191	2247	2118	129	23702	gemm	0	2164	4606	14685	2247
115	17	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2164	1091	9299	1073	942	131	13627	gemm	0	2164	2553	7837	1073
116	20	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1276	0	1564	160	30	130	3000	rope	0	1276	0	1564	160
117	21	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1055	0	954	159	30	129	2168	kvappend	0	1055	0	954	159
118	23	6	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1660	0	8152	161	31	130	9973	attention	2	1660	52	8100	161
119	24	6	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2226	1116	9258	2366	2237	129	14966	gemm	0	2226	2568	7806	2366
120	26	6	0	0	32	16	64	1	6144	0	1024	4096	0	0	0	5120	2235	1106	9834	2077	1796	281	15252	gemm	0	2235	2466	8474	2077
121	29	6	0	0	32	16	64	1	6144	1024	0	8192	0	0	0	9216	2214	1047	18318	2059	1930	129	23638	gemm	0	2214	4167	15198	2059
122	2	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2096	1007	9258	1068	938	130	13429	gemm	0	2096	2262	8003	1068
123	5	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1248	0	1501	159	30	129	2908	rope	0	1248	0	1501	159
124	6	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1048	0	929	159	30	129	2136	kvappend	0	1048	0	929	159
125	8	7	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1640	0	7917	160	31	129	9717	attention	2	1640	52	7865	160
126	9	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2118	1077	9335	1723	1594	129	14253	gemm	0	2118	2488	7924	1723
127	11	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2100	1080	9905	1066	936	130	14151	gemm	0	2100	2973	8012	1066
128	14	7	0	0	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2098	1092	18132	2198	2069	129	23520	gemm	0	2098	4088	15136	2198
129	17	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2110	1082	9342	1285	1155	130	13819	gemm	0	2110	2523	7901	1285
130	20	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1240	0	1536	159	30	129	2935	rope	0	1240	0	1536	159
131	21	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1029	0	933	299	30	269	2261	kvappend	0	1029	0	933	299
132	23	7	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1630	0	8033	159	30	129	9822	attention	2	1630	52	7981	159
133	24	7	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2162	1087	9239	1520	1391	129	14008	gemm	0	2162	2442	7884	1520
134	26	7	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2177	1097	9443	1752	1483	269	14469	gemm	0	2177	2326	8214	1752
135	29	7	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2154	1082	18113	2003	1874	129	23352	gemm	0	2154	4080	15115	2003
136	2	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2029	982	9318	1287	1157	130	13616	gemm	0	2029	2156	8144	1287
137	4	0	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1197	0	1450	159	30	129	2806	rope	0	1197	0	1450	159
138	8	8	5	0	0	0	0	1	0	0	0	3072	1024	1024	0	4096	1601	0	7987	159	30	129	9747	attention	2	1601	52	7935	159
139	9	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2052	1064	9329	1687	1557	130	14132	gemm	0	2052	2456	7937	1687
140	11	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2036	1083	9244	1392	1137	255	13755	gemm	0	2036	2292	8035	1392
141	14	8	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2031	1074	17995	2120	1991	129	23220	gemm	0	2031	3933	15136	2120
142	17	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2037	1068	9222	1048	917	131	13375	gemm	0	2037	2607	7683	1048
143	19	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1236	0	1457	159	30	129	2852	rope	0	1236	0	1457	159
144	23	8	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1585	0	7749	160	31	129	9494	attention	2	1585	52	7697	160
145	24	8	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2102	1082	9259	2242	2111	131	14685	gemm	0	2102	2503	7838	2242
146	26	8	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2110	1074	9292	1949	1694	255	14425	gemm	0	2110	2487	7879	1949
147	29	8	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2082	1084	18101	1953	1824	129	23220	gemm	0	2082	3753	15432	1953
148	2	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1965	991	9259	1250	1120	130	13465	gemm	0	1965	2199	8051	1250
149	4	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1158	0	1418	159	30	129	2735	rope	0	1158	0	1418	159
150	8	9	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1575	0	7649	160	31	129	9384	attention	2	1575	52	7597	160
151	9	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1997	1075	9269	1662	1533	129	14003	gemm	0	1997	2404	7940	1662
152	11	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1988	1066	9286	1159	903	256	13499	gemm	0	1988	2295	8057	1159
153	14	9	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	1977	1045	17992	2069	1940	129	23083	gemm	0	1977	3782	15255	2069
154	17	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1979	1053	9146	1030	900	130	13208	gemm	0	1979	2462	7737	1030
155	19	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1180	0	1445	159	30	129	2784	rope	0	1180	0	1445	159
156	23	9	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1556	0	7633	160	30	130	9349	attention	2	1556	52	7581	160
157	24	9	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2044	1057	9313	1462	1333	129	13876	gemm	0	2044	2494	7876	1462
158	26	9	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2054	1054	9293	1438	1178	260	13839	gemm	0	2054	2382	7965	1438
159	29	9	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2042	1074	18016	1899	1770	129	23031	gemm	0	2042	3709	15381	1899
160	2	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2039	1083	9213	1280	1150	130	13615	gemm	0	2039	2346	7950	1280
161	4	2	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1202	0	1472	159	30	129	2833	rope	0	1202	0	1472	159
162	8	10	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1617	0	7694	160	30	130	9471	attention	2	1617	52	7642	160
163	9	10	0	0	32	16	64	1	6144	1024	0	3072	1024	1024	0	5120	2068	1081	9138	1934	1805	129	14221	gemm	0	2068	2670	7549	1934
164	11	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2056	1080	9352	1396	1134	262	13884	gemm	0	2056	2513	7919	1396
165	14	10	0	0	32	16	64	1	6144	1024	1024	6144	1024	1024	0	9216	2050	1073	17982	2136	2007	129	23241	gemm	0	2050	3957	15098	2136
166	17	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2054	1076	9181	1044	913	131	13355	gemm	0	2054	2589	7668	1044
167	19	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1234	0	1459	160	30	130	2853	rope	0	1234	0	1459	160
168	23	10	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1604	0	7759	160	30	130	9523	attention	2	1604	52	7707	160
169	24	10	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2110	1075	9221	2231	2102	129	14637	gemm	0	2110	2267	8029	2231
170	26	10	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2114	1064	9566	1967	1706	261	14711	gemm	0	2114	2248	8382	1967
171	29	10	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2106	1076	18091	1956	1827	129	23229	gemm	0	2106	3928	15239	1956
172	2	11	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2093	1030	9366	1312	1182	130	13801	gemm	0	2093	2522	7874	1312
173	4	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1230	0	1494	159	30	129	2883	rope	0	1230	0	1494	159
174	8	11	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1653	0	7838	160	30	130	9651	attention	2	1653	52	7786	160
175	9	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2129	1092	9237	1734	1605	129	14192	gemm	0	2129	2301	8028	1734
176	11	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2123	1077	9677	1062	932	130	13939	gemm	0	2123	2907	7847	1062
177	14	11	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2108	1084	17987	2189	2060	129	23368	gemm	0	2108	4067	15004	2189
178	17	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2102	1097	9273	1055	925	130	13527	gemm	0	2102	2767	7603	1055
179	19	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1264	0	1491	159	30	129	2914	rope	0	1264	0	1491	159
180	23	11	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1638	0	7883	161	32	129	9682	attention	2	1638	52	7831	161
181	24	11	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2161	1097	9224	2032	1903	129	14514	gemm	0	2161	2392	7929	2032
182	26	11	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2178	1099	9309	1774	1488	286	14360	gemm	0	2178	2350	8058	1774
183	29	11	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2169	1085	18122	2003	1874	129	23379	gemm	0	2169	3971	15236	2003
