wait_index	producer	group	event_index
0	0	0	30
1	0	1	31
2	0	2	32
3	0	3	33
4	0	4	34
5	0	5	35
6	0	6	36
7	0	7	37
8	2	4294967295	63
9	5	0	193
10	4	127	192
11	6	4294967295	257
12	7	4294967295	258
13	8	0	259
14	8	1	260
15	8	2	261
16	8	3	262
17	8	4	263
18	8	5	264
19	8	6	265
20	8	7	266
21	8	8	267
22	8	9	268
23	8	10	269
24	8	11	270
25	8	12	271
26	8	13	272
27	8	14	273
28	8	15	274
29	8	16	275
30	8	17	276
31	8	18	277
32	8	19	278
33	8	20	279
34	8	21	280
35	8	22	281
36	8	23	282
37	8	24	283
38	8	25	284
39	8	26	285
40	8	27	286
41	8	28	287
42	8	29	288
43	8	30	289
44	8	31	290
45	9	0	387
46	9	1	388
47	9	2	389
48	9	3	390
49	9	4	391
50	9	5	392
51	9	6	393
52	9	7	394
53	15	24	667
54	15	25	668
55	15	26	669
56	15	27	670
57	15	28	671
58	15	29	672
59	15	30	673
60	15	31	674
61	17	4294967295	676
62	20	0	806
63	25	8	1040
64	25	9	1041
65	25	10	1042
66	25	11	1043
67	25	12	1044
68	25	13	1045
69	25	14	1046
70	25	15	1047
71	26	0	1064
72	26	1	1065
73	26	2	1066
74	26	3	1067
75	26	4	1068
76	26	5	1069
77	26	6	1070
78	26	7	1071
79	26	8	1072
80	26	9	1073
81	26	10	1074
82	26	11	1075
83	26	12	1076
84	26	13	1077
85	26	14	1078
86	26	15	1079
87	27	0	1128
88	27	1	1129
89	27	2	1130
90	27	3	1131
91	27	4	1132
92	27	5	1133
93	27	6	1134
94	27	7	1135
95	27	8	1136
96	27	9	1137
97	27	10	1138
98	27	11	1139
99	27	12	1140
100	27	13	1141
101	27	14	1142
102	27	15	1143
103	24	0	1000
104	28	0	1192
105	28	1	1193
106	28	2	1194
107	28	3	1195
108	28	4	1196
109	28	5	1197
110	28	6	1198
111	28	7	1199
112	0	0	30
113	0	1	31
114	0	2	32
115	0	3	33
116	0	4	34
117	0	5	35
118	0	6	36
119	0	7	37
120	2	4294967295	63
121	5	0	193
122	4	127	192
123	6	4294967295	257
124	7	4294967295	258
125	8	0	259
126	8	1	260
127	8	2	261
128	8	3	262
129	8	4	263
130	8	5	264
131	8	6	265
132	8	7	266
133	8	8	267
134	8	9	268
135	8	10	269
136	8	11	270
137	8	12	271
138	8	13	272
139	8	14	273
140	8	15	274
141	8	16	275
142	8	17	276
143	8	18	277
144	8	19	278
145	8	20	279
146	8	21	280
147	8	22	281
148	8	23	282
149	8	24	283
150	8	25	284
151	8	26	285
152	8	27	286
153	8	28	287
154	8	29	288
155	8	30	289
156	8	31	290
157	9	0	387
158	9	1	388
159	9	2	389
160	9	3	390
161	9	4	391
162	9	5	392
163	9	6	393
164	9	7	394
165	10	0	419
166	10	1	420
167	10	2	421
168	10	3	422
169	10	4	423
170	10	5	424
171	10	6	425
172	10	7	426
173	11	0	451
174	11	1	452
175	11	2	453
176	11	3	454
177	11	4	455
178	11	5	456
179	11	6	457
180	11	7	458
181	11	8	459
182	11	9	460
183	11	10	461
184	11	11	462
185	11	12	463
186	11	13	464
187	11	14	465
188	11	15	466
189	12	0	515
190	12	1	516
191	12	2	517
192	12	3	518
193	12	4	519
194	12	5	520
195	12	6	521
196	12	7	522
197	12	8	523
198	12	9	524
199	12	10	525
200	12	11	526
201	12	12	527
202	12	13	528
203	12	14	529
204	12	15	530
205	17	4294967295	676
206	25	8	1040
207	25	9	1041
208	25	10	1042
209	25	11	1043
210	25	12	1044
211	25	13	1045
212	25	14	1046
213	25	15	1047
214	26	0	1064
215	26	1	1065
216	26	2	1066
217	26	3	1067
218	26	4	1068
219	26	5	1069
220	26	6	1070
221	26	7	1071
222	26	8	1072
223	26	9	1073
224	26	10	1074
225	26	11	1075
226	26	12	1076
227	26	13	1077
228	26	14	1078
229	26	15	1079
230	27	0	1128
231	27	1	1129
232	27	2	1130
233	27	3	1131
234	27	4	1132
235	27	5	1133
236	27	6	1134
237	27	7	1135
238	27	8	1136
239	27	9	1137
240	27	10	1138
241	27	11	1139
242	27	12	1140
243	27	13	1141
244	27	14	1142
245	27	15	1143
246	24	0	1000
247	28	0	1192
248	28	1	1193
249	28	2	1194
250	28	3	1195
251	28	4	1196
252	28	5	1197
253	28	6	1198
254	28	7	1199
255	0	0	30
256	0	1	31
257	0	2	32
258	0	3	33
259	0	4	34
260	0	5	35
261	0	6	36
262	0	7	37
263	2	4294967295	63
264	5	0	193
265	4	127	192
266	6	4294967295	257
267	7	4294967295	258
268	8	0	259
269	8	1	260
270	8	2	261
271	8	3	262
272	8	4	263
273	8	5	264
274	8	6	265
275	8	7	266
276	8	8	267
277	8	9	268
278	8	10	269
279	8	11	270
280	8	12	271
281	8	13	272
282	8	14	273
283	8	15	274
284	8	16	275
285	8	17	276
286	8	18	277
287	8	19	278
288	8	20	279
289	8	21	280
290	8	22	281
291	8	23	282
292	8	24	283
293	8	25	284
294	8	26	285
295	8	27	286
296	8	28	287
297	8	29	288
298	8	30	289
299	8	31	290
300	9	0	387
301	9	1	388
302	9	2	389
303	9	3	390
304	9	4	391
305	9	5	392
306	9	6	393
307	9	7	394
308	10	0	419
309	10	1	420
310	10	2	421
311	10	3	422
312	10	4	423
313	10	5	424
314	10	6	425
315	10	7	426
316	11	0	451
317	11	1	452
318	11	2	453
319	11	3	454
320	11	4	455
