worker	slot	stage	logical_task	dependency_begin	dependency_count	wait_begin	wait_count
1	20	15	1	18	1	4574	3
1	21	17	1	20	1	4577	127
1	22	16	1	19	1	4704	0
1	23	18	1	21	1	4704	0
1	24	20	1	23	1	4704	1
1	25	20	257	23	1	4705	0
1	26	19	1	22	1	4705	1
1	27	19	257	22	1	4706	0
1	28	22	1	25	1	4706	1
1	29	22	257	25	1	4707	0
1	30	21	1	24	1	4707	0
1	31	21	257	24	1	4707	0
1	32	23	1	26	3	4707	2
1	33	23	257	26	3	4709	0
1	34	24	1	29	2	4709	510
1	35	25	1	31	1	5219	3
1	36	26	1	32	1	5222	127
1	37	27	1	33	1	5349	0
1	38	28	1	34	2	5349	14
1	39	29	1	36	2	5363	127
1	40	30	1	38	1	5490	3
1	41	32	1	40	1	5493	127
1	42	31	1	39	1	5620	0
1	43	33	1	41	1	5620	0
1	44	35	1	43	1	5620	1
1	45	35	257	43	1	5621	0
1	46	34	1	42	1	5621	1
1	47	34	257	42	1	5622	0
1	48	37	1	45	1	5622	1
1	49	37	257	45	1	5623	0
1	50	36	1	44	1	5623	0
1	51	36	257	44	1	5623	0
1	52	38	1	46	3	5623	2
1	53	38	257	46	3	5625	0
1	54	39	1	49	2	5625	510
1	55	40	1	51	1	6135	3
1	56	41	1	52	1	6138	127
1	57	42	1	53	1	6265	0
1	58	43	1	54	2	6265	14
1	59	44	1	56	2	6279	127
1	60	45	1	58	1	6406	3
1	61	47	1	60	1	6409	127
1	62	46	1	59	1	6536	0
1	63	48	1	61	1	6536	0
1	64	50	1	63	1	6536	1
1	65	50	257	63	1	6537	0
1	66	49	1	62	1	6537	1
1	67	49	257	62	1	6538	0
1	68	52	1	65	1	6538	1
1	69	52	257	65	1	6539	0
1	70	51	1	64	1	6539	0
1	71	51	257	64	1	6539	0
1	72	53	1	66	3	6539	2
1	73	53	257	66	3	6541	0
1	74	54	1	69	2	6541	510
1	75	55	1	71	1	7051	3
1	76	56	1	72	1	7054	127
1	77	57	1	73	1	7181	0
1	78	58	1	74	2	7181	14
1	79	59	1	76	2	7195	127
2	0	0	2	0	0	7322	0
2	1	2	2	1	1	7322	127
2	2	1	2	0	1	7449	0
2	3	3	2	2	1	7449	0
2	4	5	2	4	1	7449	1
2	5	5	258	4	1	7450	0
2	6	4	2	3	1	7450	1
2	7	4	258	3	1	7451	0
2	8	7	2	6	1	7451	1
2	9	7	258	6	1	7452	0
2	10	6	2	5	1	7452	0
2	11	6	258	5	1	7452	0
2	12	8	2	7	3	7452	2
2	13	8	258	7	3	7454	0
2	14	9	2	10	1	7454	510
2	15	10	2	11	1	7964	3
2	16	11	2	12	1	7967	127
2	17	12	2	13	1	8094	0
2	18	13	2	14	2	8094	14
2	19	14	2	16	2	8108	127
2	20	15	2	18	1	8235	3
2	21	17	2	20	1	8238	127
2	22	16	2	19	1	8365	0
2	23	18	2	21	1	8365	0
2	24	20	2	23	1	8365	1
2	25	20	258	23	1	8366	0
2	26	19	2	22	1	8366	1
2	27	19	258	22	1	8367	0
2	28	22	2	25	1	8367	1
2	29	22	258	25	1	8368	0
2	30	21	2	24	1	8368	0
2	31	21	258	24	1	8368	0
2	32	23	2	26	3	8368	2
2	33	23	258	26	3	8370	0
2	34	24	2	29	2	8370	510
2	35	25	2	31	1	8880	3
2	36	26	2	32	1	8883	127
2	37	27	2	33	1	9010	0
2	38	28	2	34	2	9010	14
2	39	29	2	36	2	9024	127
2	40	30	2	38	1	9151	3
2	41	32	2	40	1	9154	127
2	42	31	2	39	1	9281	0
2	43	33	2	41	1	9281	0
2	44	35	2	43	1	9281	1
2	45	35	258	43	1	9282	0
2	46	34	2	42	1	9282	1
2	47	34	258	42	1	9283	0
2	48	37	2	45	1	9283	1
2	49	37	258	45	1	9284	0
2	50	36	2	44	1	9284	0
2	51	36	258	44	1	9284	0
2	52	38	2	46	3	9284	2
2	53	38	258	46	3	9286	0
2	54	39	2	49	2	9286	510
2	55	40	2	51	1	9796	3
2	56	41	2	52	1	9799	127
2	57	42	2	53	1	9926	0
2	58	43	2	54	2	9926	14
2	59	44	2	56	2	9940	127
2	60	45	2	58	1	10067	3
2	61	47	2	60	1	10070	127
2	62	46	2	59	1	10197	0
2	63	48	2	61	1	10197	0
2	64	50	2	63	1	10197	1
2	65	50	258	63	1	10198	0
2	66	49	2	62	1	10198	1
2	67	49	258	62	1	10199	0
2	68	52	2	65	1	10199	1
2	69	52	258	65	1	10200	0
2	70	51	2	64	1	10200	0
2	71	51	258	64	1	10200	0
2	72	53	2	66	3	10200	2
2	73	53	258	66	3	10202	0
2	74	54	2	69	2	10202	510
2	75	55	2	71	1	10712	3
2	76	56	2	72	1	10715	127
2	77	57	2	73	1	10842	0
2	78	58	2	74	2	10842	14
2	79	59	2	76	2	10856	127
3	0	0	3	0	0	10983	0
3	1	2	3	1	1	10983	127
3	2	1	3	0	1	11110	0
3	3	3	3	2	1	11110	0
3	4	5	3	4	1	11110	1
3	5	5	259	4	1	11111	0
3	6	4	3	3	1	11111	1
3	7	4	259	3	1	11112	0
3	8	7	3	6	1	11112	1
3	9	7	259	6	1	11113	0
3	10	6	3	5	1	11113	0
3	11	6	259	5	1	11113	0
3	12	8	3	7	3	11113	2
3	13	8	259	7	3	11115	0
3	14	9	3	10	1	11115	510
3	15	10	3	11	1	11625	3
3	16	11	3	12	1	11628	127
3	17	12	3	13	1	11755	0
3	18	13	3	14	2	11755	14
3	19	14	3	16	2	11769	127
3	20	15	3	18	1	11896	3
3	21	17	3	20	1	11899	127
3	22	16	3	19	1	12026	0
3	23	18	3	21	1	12026	0
3	24	20	3	23	1	12026	1
3	25	20	259	23	1	12027	0
3	26	19	3	22	1	12027	1
3	27	19	259	22	1	12028	0
3	28	22	3	25	1	12028	1
3	29	22	259	25	1	12029	0
3	30	21	3	24	1	12029	0
3	31	21	259	24	1	12029	0
3	32	23	3	26	3	12029	2
3	33	23	259	26	3	12031	0
3	34	24	3	29	2	12031	510
3	35	25	3	31	1	12541	3
3	36	26	3	32	1	12544	127
3	37	27	3	33	1	12671	0
3	38	28	3	34	2	12671	14
3	39	29	3	36	2	12685	127
3	40	30	3	38	1	12812	3
3	41	32	3	40	1	12815	127
3	42	31	3	39	1	12942	0
3	43	33	3	41	1	12942	0
3	44	35	3	43	1	12942	1
3	45	35	259	43	1	12943	0
3	46	34	3	42	1	12943	1
3	47	34	259	42	1	12944	0
3	48	37	3	45	1	12944	1
3	49	37	259	45	1	12945	0
3	50	36	3	44	1	12945	0
3	51	36	259	44	1	12945	0
3	52	38	3	46	3	12945	2
3	53	38	259	46	3	12947	0
3	54	39	3	49	2	12947	510
3	55	40	3	51	1	13457	3
3	56	41	3	52	1	13460	127
3	57	42	3	53	1	13587	0
3	58	43	3	54	2	13587	14
3	59	44	3	56	2	13601	127
3	60	45	3	58	1	13728	3
3	61	47	3	60	1	13731	127
3	62	46	3	59	1	13858	0
3	63	48	3	61	1	13858	0
3	64	50	3	63	1	13858	1
3	65	50	259	63	1	13859	0
3	66	49	3	62	1	13859	1
3	67	49	259	62	1	13860	0
3	68	52	3	65	1	13860	1
3	69	52	259	65	1	13861	0
3	70	51	3	64	1	13861	0
3	71	51	259	64	1	13861	0
3	72	53	3	66	3	13861	2
3	73	53	259	66	3	13863	0
3	74	54	3	69	2	13863	510
3	75	55	3	71	1	14373	3
3	76	56	3	72	1	14376	127
3	77	57	3	73	1	14503	0
3	78	58	3	74	2	14503	14
3	79	59	3	76	2	14517	127
4	0	0	4	0	0	14644	0
4	1	5	4	4	1	14644	1
4	2	5	260	4	1	14645	0
4	3	4	4	3	1	14645	1
4	4	4	260	3	1	14646	0
4	5	7	4	6	1	14646	1
4	6	7	260	6	1	14647	0
4	7	6	4	5	1	14647	0
4	8	6	260	5	1	14647	0
4	9	8	4	7	3	14647	2
4	10	8	260	7	3	14649	0
4	11	10	4	11	1	14649	4
4	12	11	4	12	1	14653	127
4	13	12	4	13	1	14780	0
4	14	13	4	14	2	14780	14
4	15	15	4	18	1	14794	4
4	16	20	4	23	1	14798	1
4	17	20	260	23	1	14799	0
4	18	19	4	22	1	14799	1
4	19	19	260	22	1	14800	0
4	20	22	4	25	1	14800	1
4	21	22	260	25	1	14801	0
4	22	21	4	24	1	14801	0
4	23	21	260	24	1	14801	0
4	24	23	4	26	3	14801	2
4	25	23	260	26	3	14803	0
4	26	25	4	31	1	14803	4
4	27	26	4	32	1	14807	127
4	28	27	4	33	1	14934	0
4	29	28	4	34	2	14934	14
4	30	30	4	38	1	14948	4
4	31	35	4	43	1	14952	1
4	32	35	260	43	1	14953	0
4	33	34	4	42	1	14953	1
4	34	34	260	42	1	14954	0
4	35	37	4	45	1	14954	1
4	36	37	260	45	1	14955	0
4	37	36	4	44	1	14955	0
4	38	36	260	44	1	14955	0
4	39	38	4	46	3	14955	2
4	40	38	260	46	3	14957	0
4	41	40	4	51	1	14957	4
4	42	41	4	52	1	14961	127
4	43	42	4	53	1	15088	0
4	44	43	4	54	2	15088	14
4	45	45	4	58	1	15102	4
4	46	50	4	63	1	15106	1
4	47	50	260	63	1	15107	0
4	48	49	4	62	1	15107	1
4	49	49	260	62	1	15108	0
4	50	52	4	65	1	15108	1
4	51	52	260	65	1	15109	0
4	52	51	4	64	1	15109	0
4	53	51	260	64	1	15109	0
4	54	53	4	66	3	15109	2
4	55	53	260	66	3	15111	0
4	56	55	4	71	1	15111	4
4	57	56	4	72	1	15115	127
4	58	57	4	73	1	15242	0
4	59	58	4	74	2	15242	14
5	0	0	5	0	0	15256	0
5	1	5	5	4	1	15256	1
5	2	5	261	4	1	15257	0
5	3	4	5	3	1	15257	1
5	4	4	261	3	1	15258	0
5	5	7	5	6	1	15258	1
5	6	7	261	6	1	15259	0
5	7	6	5	5	1	15259	0
5	8	6	261	5	1	15259	0
5	9	8	5	7	3	15259	2
5	10	8	261	7	3	15261	0
5	11	10	5	11	1	15261	4
5	12	11	5	12	1	15265	127
5	13	12	5	13	1	15392	0
5	14	13	5	14	2	15392	14
5	15	15	5	18	1	15406	4
5	16	20	5	23	1	15410	1
5	17	20	261	23	1	15411	0
5	18	19	5	22	1	15411	1
5	19	19	261	22	1	15412	0
5	20	22	5	25	1	15412	1
5	21	22	261	25	1	15413	0
5	22	21	5	24	1	15413	0
5	23	21	261	24	1	15413	0
5	24	23	5	26	3	15413	2
5	25	23	261	26	3	15415	0
5	26	25	5	31	1	15415	4
5	27	26	5	32	1	15419	127
5	28	27	5	33	1	15546	0
5	29	28	5	34	2	15546	14
5	30	30	5	38	1	15560	4
5	31	35	5	43	1	15564	1
5	32	35	261	43	1	15565	0
5	33	34	5	42	1	15565	1
5	34	34	261	42	1	15566	0
5	35	37	5	45	1	15566	1
5	36	37	261	45	1	15567	0
5	37	36	5	44	1	15567	0
5	38	36	261	44	1	15567	0
5	39	38	5	46	3	15567	2
5	40	38	261	46	3	15569	0
5	41	40	5	51	1	15569	4
5	42	41	5	52	1	15573	127
5	43	42	5	53	1	15700	0
5	44	43	5	54	2	15700	14
5	45	45	5	58	1	15714	4
5	46	50	5	63	1	15718	1
5	47	50	261	63	1	15719	0
5	48	49	5	62	1	15719	1
5	49	49	261	62	1	15720	0
5	50	52	5	65	1	15720	1
5	51	52	261	65	1	15721	0
5	52	51	5	64	1	15721	0
5	53	51	261	64	1	15721	0
5	54	53	5	66	3	15721	2
5	55	53	261	66	3	15723	0
5	56	55	5	71	1	15723	4
5	57	56	5	72	1	15727	127
5	58	57	5	73	1	15854	0
5	59	58	5	74	2	15854	14
6	0	0	6	0	0	15868	0
6	1	5	6	4	1	15868	1
6	2	5	262	4	1	15869	0
6	3	4	6	3	1	15869	1
6	4	4	262	3	1	15870	0
6	5	7	6	6	1	15870	1
6	6	7	262	6	1	15871	0
6	7	6	6	5	1	15871	0
6	8	6	262	5	1	15871	0
6	9	8	6	7	3	15871	2
6	10	8	262	7	3	15873	0
6	11	10	6	11	1	15873	4
6	12	11	6	12	1	15877	127
6	13	12	6	13	1	16004	0
6	14	13	6	14	2	16004	14
6	15	15	6	18	1	16018	4
6	16	20	6	23	1	16022	1
6	17	20	262	23	1	16023	0
6	18	19	6	22	1	16023	1
6	19	19	262	22	1	16024	0
6	20	22	6	25	1	16024	1
6	21	22	262	25	1	16025	0
6	22	21	6	24	1	16025	0
6	23	21	262	24	1	16025	0
6	24	23	6	26	3	16025	2
6	25	23	262	26	3	16027	0
6	26	25	6	31	1	16027	4
6	27	26	6	32	1	16031	127
6	28	27	6	33	1	16158	0
6	29	28	6	34	2	16158	14
6	30	30	6	38	1	16172	4
6	31	35	6	43	1	16176	1
6	32	35	262	43	1	16177	0
6	33	34	6	42	1	16177	1
6	34	34	262	42	1	16178	0
6	35	37	6	45	1	16178	1
6	36	37	262	45	1	16179	0
6	37	36	6	44	1	16179	0
6	38	36	262	44	1	16179	0
6	39	38	6	46	3	16179	2
6	40	38	262	46	3	16181	0
6	41	40	6	51	1	16181	4
6	42	41	6	52	1	16185	127
6	43	42	6	53	1	16312	0
6	44	43	6	54	2	16312	14
6	45	45	6	58	1	16326	4
6	46	50	6	63	1	16330	1
6	47	50	262	63	1	16331	0
6	48	49	6	62	1	16331	1
6	49	49	262	62	1	16332	0
6	50	52	6	65	1	16332	1
6	51	52	262	65	1	16333	0
6	52	51	6	64	1	16333	0
6	53	51	262	64	1	16333	0
6	54	53	6	66	3	16333	2
6	55	53	262	66	3	16335	0
6	56	55	6	71	1	16335	4
6	57	56	6	72	1	16339	127
6	58	57	6	73	1	16466	0
6	59	58	6	74	2	16466	14
7	0	0	7	0	0	16480	0
7	1	5	7	4	1	16480	1
7	2	5	263	4	1	16481	0
7	3	4	7	3	1	16481	1
7	4	4	263	3	1	16482	0
7	5	7	7	6	1	16482	1
7	6	7	263	6	1	16483	0
7	7	6	7	5	1	16483	0
7	8	6	263	5	1	16483	0
7	9	8	7	7	3	16483	2
7	10	8	263	7	3	16485	0
7	11	10	7	11	1	16485	4
7	12	11	7	12	1	16489	127
7	13	12	7	13	1	16616	0
7	14	13	7	14	2	16616	14
7	15	15	7	18	1	16630	4
7	16	20	7	23	1	16634	1
7	17	20	263	23	1	16635	0
7	18	19	7	22	1	16635	1
7	19	19	263	22	1	16636	0
7	20	22	7	25	1	16636	1
7	21	22	263	25	1	16637	0
7	22	21	7	24	1	16637	0
7	23	21	263	24	1	16637	0
7	24	23	7	26	3	16637	2
7	25	23	263	26	3	16639	0
7	26	25	7	31	1	16639	4
7	27	26	7	32	1	16643	127
7	28	27	7	33	1	16770	0
7	29	28	7	34	2	16770	14
7	30	30	7	38	1	16784	4
7	31	35	7	43	1	16788	1
7	32	35	263	43	1	16789	0
7	33	34	7	42	1	16789	1
7	34	34	263	42	1	16790	0
7	35	37	7	45	1	16790	1
7	36	37	263	45	1	16791	0
7	37	36	7	44	1	16791	0
7	38	36	263	44	1	16791	0
7	39	38	7	46	3	16791	2
7	40	38	263	46	3	16793	0
7	41	40	7	51	1	16793	4
7	42	41	7	52	1	16797	127
7	43	42	7	53	1	16924	0
7	44	43	7	54	2	16924	14
7	45	45	7	58	1	16938	4
7	46	50	7	63	1	16942	1
7	47	50	263	63	1	16943	0
7	48	49	7	62	1	16943	1
7	49	49	263	62	1	16944	0
7	50	52	7	65	1	16944	1
7	51	52	263	65	1	16945	0
7	52	51	7	64	1	16945	0
7	53	51	263	64	1	16945	0
7	54	53	7	66	3	16945	2
7	55	53	263	66	3	16947	0
7	56	55	7	71	1	16947	4
7	57	56	7	72	1	16951	127
7	58	57	7	73	1	17078	0
7	59	58	7	74	2	17078	14
8	0	0	8	0	0	17092	0
8	1	5	8	4	1	17092	1
8	2	5	264	4	1	17093	0
8	3	4	8	3	1	17093	1
8	4	4	264	3	1	17094	0
8	5	7	8	6	1	17094	1
8	6	7	264	6	1	17095	0
8	7	6	8	5	1	17095	0
8	8	6	264	5	1	17095	0
8	9	8	8	7	3	17095	2
8	10	8	264	7	3	17097	0
8	11	10	8	11	1	17097	4
8	12	13	8	14	2	17101	16
8	13	15	8	18	1	17117	4
8	14	20	8	23	1	17121	1
8	15	20	264	23	1	17122	0
8	16	19	8	22	1	17122	1
8	17	19	264	22	1	17123	0
8	18	22	8	25	1	17123	1
8	19	22	264	25	1	17124	0
8	20	21	8	24	1	17124	0
8	21	21	264	24	1	17124	0
8	22	23	8	26	3	17124	2
8	23	23	264	26	3	17126	0
8	24	25	8	31	1	17126	4
8	25	28	8	34	2	17130	16
8	26	30	8	38	1	17146	4
8	27	35	8	43	1	17150	1
8	28	35	264	43	1	17151	0
8	29	34	8	42	1	17151	1
8	30	34	264	42	1	17152	0
8	31	37	8	45	1	17152	1
8	32	37	264	45	1	17153	0
8	33	36	8	44	1	17153	0
8	34	36	264	44	1	17153	0
8	35	38	8	46	3	17153	2
8	36	38	264	46	3	17155	0
8	37	40	8	51	1	17155	4
8	38	43	8	54	2	17159	16
8	39	45	8	58	1	17175	4
8	40	50	8	63	1	17179	1
8	41	50	264	63	1	17180	0
8	42	49	8	62	1	17180	1
8	43	49	264	62	1	17181	0
8	44	52	8	65	1	17181	1
8	45	52	264	65	1	17182	0
8	46	51	8	64	1	17182	0
8	47	51	264	64	1	17182	0
8	48	53	8	66	3	17182	2
8	49	53	264	66	3	17184	0
8	50	55	8	71	1	17184	4
8	51	58	8	74	2	17188	16
9	0	0	9	0	0	17204	0
9	1	5	9	4	1	17204	1
9	2	5	265	4	1	17205	0
9	3	4	9	3	1	17205	1
9	4	4	265	3	1	17206	0
9	5	7	9	6	1	17206	1
9	6	7	265	6	1	17207	0
9	7	6	9	5	1	17207	0
9	8	6	265	5	1	17207	0
9	9	8	9	7	3	17207	2
9	10	8	265	7	3	17209	0
9	11	10	9	11	1	17209	4
9	12	13	9	14	2	17213	16
9	13	15	9	18	1	17229	4
9	14	20	9	23	1	17233	1
9	15	20	265	23	1	17234	0
9	16	19	9	22	1	17234	1
9	17	19	265	22	1	17235	0
9	18	22	9	25	1	17235	1
9	19	22	265	25	1	17236	0
9	20	21	9	24	1	17236	0
9	21	21	265	24	1	17236	0
9	22	23	9	26	3	17236	2
9	23	23	265	26	3	17238	0
9	24	25	9	31	1	17238	4
9	25	28	9	34	2	17242	16
9	26	30	9	38	1	17258	4
9	27	35	9	43	1	17262	1
9	28	35	265	43	1	17263	0
9	29	34	9	42	1	17263	1
9	30	34	265	42	1	17264	0
9	31	37	9	45	1	17264	1
9	32	37	265	45	1	17265	0
9	33	36	9	44	1	17265	0
9	34	36	265	44	1	17265	0
9	35	38	9	46	3	17265	2
9	36	38	265	46	3	17267	0
9	37	40	9	51	1	17267	4
9	38	43	9	54	2	17271	16
9	39	45	9	58	1	17287	4
9	40	50	9	63	1	17291	1
9	41	50	265	63	1	17292	0
9	42	49	9	62	1	17292	1
9	43	49	265	62	1	17293	0
9	44	52	9	65	1	17293	1
9	45	52	265	65	1	17294	0
9	46	51	9	64	1	17294	0
9	47	51	265	64	1	17294	0
9	48	53	9	66	3	17294	2
9	49	53	265	66	3	17296	0
9	50	55	9	71	1	17296	4
9	51	58	9	74	2	17300	16
10	0	0	10	0	0	17316	0
10	1	5	10	4	1	17316	1
10	2	5	266	4	1	17317	0
10	3	4	10	3	1	17317	1
10	4	4	266	3	1	17318	0
10	5	7	10	6	1	17318	1
10	6	7	266	6	1	17319	0
10	7	6	10	5	1	17319	0
10	8	6	266	5	1	17319	0
10	9	8	10	7	3	17319	2
10	10	8	266	7	3	17321	0
10	11	10	10	11	1	17321	4
10	12	13	10	14	2	17325	16
10	13	15	10	18	1	17341	4
10	14	20	10	23	1	17345	1
10	15	20	266	23	1	17346	0
10	16	19	10	22	1	17346	1
10	17	19	266	22	1	17347	0
10	18	22	10	25	1	17347	1
10	19	22	266	25	1	17348	0
10	20	21	10	24	1	17348	0
10	21	21	266	24	1	17348	0
10	22	23	10	26	3	17348	2
10	23	23	266	26	3	17350	0
10	24	25	10	31	1	17350	4
10	25	28	10	34	2	17354	16
10	26	30	10	38	1	17370	4
10	27	35	10	43	1	17374	1
10	28	35	266	43	1	17375	0
10	29	34	10	42	1	17375	1
10	30	34	266	42	1	17376	0
10	31	37	10	45	1	17376	1
10	32	37	266	45	1	17377	0
10	33	36	10	44	1	17377	0
10	34	36	266	44	1	17377	0
10	35	38	10	46	3	17377	2
10	36	38	266	46	3	17379	0
10	37	40	10	51	1	17379	4
10	38	43	10	54	2	17383	16
10	39	45	10	58	1	17399	4
10	40	50	10	63	1	17403	1
10	41	50	266	63	1	17404	0
10	42	49	10	62	1	17404	1
10	43	49	266	62	1	17405	0
10	44	52	10	65	1	17405	1
10	45	52	266	65	1	17406	0
10	46	51	10	64	1	17406	0
10	47	51	266	64	1	17406	0
10	48	53	10	66	3	17406	2
10	49	53	266	66	3	17408	0
10	50	55	10	71	1	17408	4
10	51	58	10	74	2	17412	16
11	0	0	11	0	0	17428	0
11	1	5	11	4	1	17428	1
11	2	5	267	4	1	17429	0
11	3	4	11	3	1	17429	1
11	4	4	267	3	1	17430	0
11	5	7	11	6	1	17430	1
11	6	7	267	6	1	17431	0
11	7	6	11	5	1	17431	0
11	8	6	267	5	1	17431	0
11	9	8	11	7	3	17431	2
11	10	8	267	7	3	17433	0
11	11	10	11	11	1	17433	4
11	12	13	11	14	2	17437	16
11	13	15	11	18	1	17453	4
11	14	20	11	23	1	17457	1
11	15	20	267	23	1	17458	0
11	16	19	11	22	1	17458	1
11	17	19	267	22	1	17459	0
11	18	22	11	25	1	17459	1
11	19	22	267	25	1	17460	0
11	20	21	11	24	1	17460	0
11	21	21	267	24	1	17460	0
11	22	23	11	26	3	17460	2
11	23	23	267	26	3	17462	0
11	24	25	11	31	1	17462	4
11	25	28	11	34	2	17466	16
11	26	30	11	38	1	17482	4
11	27	35	11	43	1	17486	1
11	28	35	267	43	1	17487	0
11	29	34	11	42	1	17487	1
11	30	34	267	42	1	17488	0
11	31	37	11	45	1	17488	1
11	32	37	267	45	1	17489	0
11	33	36	11	44	1	17489	0
11	34	36	267	44	1	17489	0
11	35	38	11	46	3	17489	2
11	36	38	267	46	3	17491	0
11	37	40	11	51	1	17491	4
11	38	43	11	54	2	17495	16
11	39	45	11	58	1	17511	4
11	40	50	11	63	1	17515	1
11	41	50	267	63	1	17516	0
11	42	49	11	62	1	17516	1
11	43	49	267	62	1	17517	0
11	44	52	11	65	1	17517	1
11	45	52	267	65	1	17518	0
11	46	51	11	64	1	17518	0
11	47	51	267	64	1	17518	0
11	48	53	11	66	3	17518	2
11	49	53	267	66	3	17520	0
11	50	55	11	71	1	17520	4
11	51	58	11	74	2	17524	16
12	0	0	12	0	0	17540	0
12	1	5	12	4	1	17540	1
12	2	5	268	4	1	17541	0
12	3	4	12	3	1	17541	1
12	4	4	268	3	1	17542	0
12	5	7	12	6	1	17542	1
12	6	7	268	6	1	17543	0
12	7	6	12	5	1	17543	0
12	8	6	268	5	1	17543	0
12	9	8	12	7	3	17543	2
12	10	8	268	7	3	17545	0
12	11	10	12	11	1	17545	4
12	12	13	12	14	2	17549	16
12	13	15	12	18	1	17565	4
12	14	20	12	23	1	17569	1
12	15	20	268	23	1	17570	0
12	16	19	12	22	1	17570	1
12	17	19	268	22	1	17571	0
12	18	22	12	25	1	17571	1
12	19	22	268	25	1	17572	0
12	20	21	12	24	1	17572	0
12	21	21	268	24	1	17572	0
12	22	23	12	26	3	17572	2
12	23	23	268	26	3	17574	0
12	24	25	12	31	1	17574	4
12	25	28	12	34	2	17578	16
12	26	30	12	38	1	17594	4
12	27	35	12	43	1	17598	1
12	28	35	268	43	1	17599	0
12	29	34	12	42	1	17599	1
12	30	34	268	42	1	17600	0
12	31	37	12	45	1	17600	1
12	32	37	268	45	1	17601	0
12	33	36	12	44	1	17601	0
12	34	36	268	44	1	17601	0
12	35	38	12	46	3	17601	2
12	36	38	268	46	3	17603	0
12	37	40	12	51	1	17603	4
12	38	43	12	54	2	17607	16
12	39	45	12	58	1	17623	4
12	40	50	12	63	1	17627	1
12	41	50	268	63	1	17628	0
12	42	49	12	62	1	17628	1
12	43	49	268	62	1	17629	0
12	44	52	12	65	1	17629	1
12	45	52	268	65	1	17630	0
12	46	51	12	64	1	17630	0
12	47	51	268	64	1	17630	0
12	48	53	12	66	3	17630	2
12	49	53	268	66	3	17632	0
12	50	55	12	71	1	17632	4
12	51	58	12	74	2	17636	16
