node	stage	task	worker	slot	start_ns	end_ns	attention
0	0	0	0	0	0	2326.1140994340158	0
1	0	1	1	0	0	2326.1140994340158	0
2	0	2	2	0	0	2326.1140994340158	0
3	0	3	3	0	0	2326.1140994340158	0
4	1	0	0	1	2326.1140994340158	5914.5920250004119	0
5	1	1	1	1	2326.1140994340158	5914.5920250004119	0
6	1	2	2	1	2326.1140994340158	5914.5920250004119	0
7	1	3	3	1	2326.1140994340158	5914.5920250004119	0
8	2	0	0	2	7150.0038260004121	25301.480994744794	0
9	2	1	1	2	7150.0038260004121	25301.480994744794	0
10	2	2	10	0	7150.0038260004121	25301.480994744794	0
11	2	3	11	0	7150.0038260004121	25301.480994744794	0
12	2	4	12	0	7150.0038260004121	25301.480994744794	0
13	2	5	13	0	7150.0038260004121	25301.480994744794	0
14	2	6	14	0	7150.0038260004121	25301.480994744794	0
15	2	7	15	0	7150.0038260004121	25301.480994744794	0
16	2	8	16	0	7150.0038260004121	25301.480994744794	0
17	2	9	17	0	7150.0038260004121	25301.480994744794	0
18	2	10	2	2	7150.0038260004121	25301.480994744794	0
19	2	11	3	2	7150.0038260004121	25301.480994744794	0
20	2	12	4	0	7150.0038260004121	25301.480994744794	0
21	2	13	5	0	7150.0038260004121	25301.480994744794	0
22	2	14	6	0	7150.0038260004121	25301.480994744794	0
23	2	15	7	0	7150.0038260004121	25301.480994744794	0
24	2	16	8	0	7150.0038260004121	25301.480994744794	0
25	2	17	9	0	7150.0038260004121	25301.480994744794	0
26	2	18	26	0	7150.0038260004121	25301.480994744794	0
27	2	19	27	0	7150.0038260004121	25301.480994744794	0
28	2	20	28	0	7150.0038260004121	25301.480994744794	0
29	2	21	29	0	7150.0038260004121	25301.480994744794	0
30	2	22	30	0	7150.0038260004121	25301.480994744794	0
31	2	23	31	0	7150.0038260004121	25301.480994744794	0
32	2	24	32	0	7150.0038260004121	25301.480994744794	0
33	2	25	33	0	7150.0038260004121	25301.480994744794	0
34	2	26	18	0	7150.0038260004121	25301.480994744794	0
35	2	27	19	0	7150.0038260004121	25301.480994744794	0
36	2	28	20	0	7150.0038260004121	25301.480994744794	0
37	2	29	21	0	7150.0038260004121	25301.480994744794	0
38	2	30	22	0	7150.0038260004121	25301.480994744794	0
39	2	31	23	0	7150.0038260004121	25301.480994744794	0
40	2	32	24	0	7150.0038260004121	25301.480994744794	0
41	2	33	25	0	7150.0038260004121	25301.480994744794	0
42	2	34	42	0	7150.0038260004121	25301.480994744794	0
43	2	35	43	0	7150.0038260004121	25301.480994744794	0
44	2	36	44	0	7150.0038260004121	25301.480994744794	0
45	2	37	45	0	7150.0038260004121	25301.480994744794	0
46	2	38	46	0	7150.0038260004121	25301.480994744794	0
47	2	39	47	0	7150.0038260004121	25301.480994744794	0
48	2	40	48	0	7150.0038260004121	25301.480994744794	0
49	2	41	49	0	7150.0038260004121	25301.480994744794	0
50	2	42	34	0	7150.0038260004121	25301.480994744794	0
51	2	43	35	0	7150.0038260004121	25301.480994744794	0
52	2	44	36	0	7150.0038260004121	25301.480994744794	0
53	2	45	37	0	7150.0038260004121	25301.480994744794	0
54	2	46	38	0	7150.0038260004121	25301.480994744794	0
55	2	47	39	0	7150.0038260004121	25301.480994744794	0
56	2	48	40	0	7150.0038260004121	25301.480994744794	0
57	2	49	41	0	7150.0038260004121	25301.480994744794	0
58	2	50	58	0	7150.0038260004121	25301.480994744794	0
59	2	51	59	0	7150.0038260004121	25301.480994744794	0
60	2	52	60	0	7150.0038260004121	25301.480994744794	0
61	2	53	61	0	7150.0038260004121	25301.480994744794	0
62	2	54	62	0	7150.0038260004121	25301.480994744794	0
63	2	55	63	0	7150.0038260004121	25301.480994744794	0
64	2	56	64	0	7150.0038260004121	25301.480994744794	0
65	2	57	65	0	7150.0038260004121	25301.480994744794	0
66	2	58	50	0	7150.0038260004121	25301.480994744794	0
67	2	59	51	0	7150.0038260004121	25301.480994744794	0
68	2	60	52	0	7150.0038260004121	25301.480994744794	0
69	2	61	53	0	7150.0038260004121	25301.480994744794	0
70	2	62	54	0	7150.0038260004121	25301.480994744794	0
71	2	63	55	0	7150.0038260004121	25301.480994744794	0
72	3	0	56	0	7150.0038260004121	20538.259066327526	0
73	3	1	57	0	7150.0038260004121	20538.259066327526	0
74	3	2	74	0	7150.0038260004121	20538.259066327526	0
75	3	3	75	0	7150.0038260004121	20538.259066327526	0
76	3	4	76	0	7150.0038260004121	20538.259066327526	0
77	3	5	77	0	7150.0038260004121	20538.259066327526	0
78	3	6	78	0	7150.0038260004121	20538.259066327526	0
79	3	7	79	0	7150.0038260004121	20538.259066327526	0
80	3	8	80	0	7150.0038260004121	20538.259066327526	0
81	3	9	81	0	7150.0038260004121	20538.259066327526	0
82	3	10	66	0	7150.0038260004121	20538.259066327526	0
83	3	11	67	0	7150.0038260004121	20538.259066327526	0
84	3	12	68	0	7150.0038260004121	20538.259066327526	0
85	3	13	69	0	7150.0038260004121	20538.259066327526	0
86	3	14	70	0	7150.0038260004121	20538.259066327526	0
87	3	15	71	0	7150.0038260004121	20538.259066327526	0
88	3	16	72	0	7150.0038260004121	20538.259066327526	0
89	3	17	73	0	7150.0038260004121	20538.259066327526	0
90	3	18	90	0	7150.0038260004121	20538.259066327526	0
91	3	19	91	0	7150.0038260004121	20538.259066327526	0
92	3	20	92	0	7150.0038260004121	20538.259066327526	0
93	3	21	93	0	7150.0038260004121	20538.259066327526	0
94	3	22	94	0	7150.0038260004121	20538.259066327526	0
95	3	23	95	0	7150.0038260004121	20538.259066327526	0
96	3	24	96	0	7150.0038260004121	20538.259066327526	0
97	3	25	97	0	7150.0038260004121	20538.259066327526	0
98	3	26	82	0	7150.0038260004121	20538.259066327526	0
99	3	27	83	0	7150.0038260004121	20538.259066327526	0
100	3	28	84	0	7150.0038260004121	20538.259066327526	0
101	3	29	85	0	7150.0038260004121	20538.259066327526	0
102	3	30	86	0	7150.0038260004121	20538.259066327526	0
103	3	31	87	0	7150.0038260004121	20538.259066327526	0
104	4	0	88	0	7150.0038260004121	20538.259066327526	0
105	4	1	89	0	7150.0038260004121	20538.259066327526	0
106	4	2	106	0	7150.0038260004121	20538.259066327526	0
107	4	3	107	0	7150.0038260004121	20538.259066327526	0
108	4	4	108	0	7150.0038260004121	20538.259066327526	0
109	4	5	109	0	7150.0038260004121	20538.259066327526	0
110	4	6	110	0	7150.0038260004121	20538.259066327526	0
111	4	7	111	0	7150.0038260004121	20538.259066327526	0
112	4	8	112	0	7150.0038260004121	20538.259066327526	0
113	4	9	113	0	7150.0038260004121	20538.259066327526	0
114	4	10	98	0	7150.0038260004121	20538.259066327526	0
115	4	11	99	0	7150.0038260004121	20538.259066327526	0
116	4	12	100	0	7150.0038260004121	20538.259066327526	0
117	4	13	101	0	7150.0038260004121	20538.259066327526	0
