rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s3k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.45175e+06	4.29215e+06	1	0.922616
2	32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s4k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=1	3.45175e+06	4.29215e+06	1	0.922616
3	32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s3k1;32x16x64s4k1;32x256x16s2k1;kappa=1;residency=1	3.45175e+06	4.29215e+06	1	0.922616
4	32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s3k1;32x16x64s5k1;32x256x16s2k1;kappa=1;residency=1	3.45175e+06	4.29215e+06	1	0.922616
5	32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s3k1;32x16x64s3k1;32x256x16s3k1;kappa=1;residency=1	3.45175e+06	4.29215e+06	1	0.922616
6	32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s3k1;32x16x64s3k1;32x256x16s4k1;kappa=1;residency=1	3.45175e+06	4.29215e+06	1	0.922616
7	32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s3k1;32x16x64s3k1;32x256x16s5k1;kappa=1;residency=1	3.45175e+06	4.29215e+06	1	0.922616
8	32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s3k1;32x16x64s3k1;32x256x32s2k1;kappa=1;residency=1	3.45175e+06	4.29215e+06	1	0.922616
