node	stage	task	worker	slot	start_ns	end_ns	attention
0	0	0	0	0	0	2326.1140994340158	0
1	0	1	1	0	0	2326.1140994340158	0
2	0	2	2	0	0	2326.1140994340158	0
3	0	3	3	0	0	2326.1140994340158	0
4	1	0	0	1	2326.1140994340158	5914.5920250004119	0
5	1	1	1	1	2326.1140994340158	5914.5920250004119	0
6	1	2	2	1	2326.1140994340158	5914.5920250004119	0
7	1	3	3	1	2326.1140994340158	5914.5920250004119	0
8	2	0	40	0	7150.0038260004121	25432.268914420813	0
9	2	1	41	0	7150.0038260004121	25432.268914420813	0
10	2	2	42	0	7150.0038260004121	25432.268914420813	0
11	2	3	43	0	7150.0038260004121	25432.268914420813	0
12	2	4	44	0	7150.0038260004121	25432.268914420813	0
13	2	5	45	0	7150.0038260004121	25432.268914420813	0
14	2	6	46	0	7150.0038260004121	25432.268914420813	0
15	2	7	47	0	7150.0038260004121	25432.268914420813	0
16	2	8	48	0	7150.0038260004121	25432.268914420813	0
17	2	9	49	0	7150.0038260004121	25432.268914420813	0
18	2	10	50	0	7150.0038260004121	25432.268914420813	0
19	2	11	51	0	7150.0038260004121	25432.268914420813	0
20	2	12	52	0	7150.0038260004121	25432.268914420813	0
21	2	13	53	0	7150.0038260004121	25432.268914420813	0
22	2	14	54	0	7150.0038260004121	25432.268914420813	0
23	2	15	55	0	7150.0038260004121	25432.268914420813	0
24	2	16	56	0	7150.0038260004121	25432.268914420813	0
25	2	17	57	0	7150.0038260004121	25432.268914420813	0
26	2	18	58	0	7150.0038260004121	25432.268914420813	0
27	2	19	59	0	7150.0038260004121	25432.268914420813	0
28	2	20	60	0	7150.0038260004121	25432.268914420813	0
29	2	21	61	0	7150.0038260004121	25432.268914420813	0
30	2	22	62	0	7150.0038260004121	25432.268914420813	0
31	2	23	63	0	7150.0038260004121	25432.268914420813	0
32	2	24	64	0	7150.0038260004121	25432.268914420813	0
33	2	25	65	0	7150.0038260004121	25432.268914420813	0
34	2	26	66	0	7150.0038260004121	25432.268914420813	0
35	2	27	67	0	7150.0038260004121	25432.268914420813	0
36	2	28	68	0	7150.0038260004121	25432.268914420813	0
37	2	29	69	0	7150.0038260004121	25432.268914420813	0
38	2	30	70	0	7150.0038260004121	25432.268914420813	0
39	2	31	71	0	7150.0038260004121	25432.268914420813	0
40	2	32	72	0	7150.0038260004121	25432.268914420813	0
41	2	33	73	0	7150.0038260004121	25432.268914420813	0
42	2	34	74	0	7150.0038260004121	25432.268914420813	0
43	2	35	75	0	7150.0038260004121	25432.268914420813	0
44	2	36	76	0	7150.0038260004121	25432.268914420813	0
45	2	37	77	0	7150.0038260004121	25432.268914420813	0
46	2	38	78	0	7150.0038260004121	25432.268914420813	0
47	2	39	79	0	7150.0038260004121	25432.268914420813	0
48	2	40	80	0	7150.0038260004121	25432.268914420813	0
49	2	41	81	0	7150.0038260004121	25432.268914420813	0
50	2	42	82	0	7150.0038260004121	25432.268914420813	0
51	2	43	83	0	7150.0038260004121	25432.268914420813	0
52	2	44	84	0	7150.0038260004121	25432.268914420813	0
53	2	45	85	0	7150.0038260004121	25432.268914420813	0
54	2	46	86	0	7150.0038260004121	25432.268914420813	0
55	2	47	87	0	7150.0038260004121	25432.268914420813	0
56	2	48	88	0	7150.0038260004121	25432.268914420813	0
57	2	49	89	0	7150.0038260004121	25432.268914420813	0
58	2	50	90	0	7150.0038260004121	25432.268914420813	0
59	2	51	91	0	7150.0038260004121	25432.268914420813	0
60	2	52	92	0	7150.0038260004121	25432.268914420813	0
61	2	53	93	0	7150.0038260004121	25432.268914420813	0
62	2	54	94	0	7150.0038260004121	25432.268914420813	0
63	2	55	95	0	7150.0038260004121	25432.268914420813	0
64	2	56	96	0	7150.0038260004121	25432.268914420813	0
65	2	57	97	0	7150.0038260004121	25432.268914420813	0
66	2	58	98	0	7150.0038260004121	25432.268914420813	0
67	2	59	99	0	7150.0038260004121	25432.268914420813	0
68	2	60	100	0	7150.0038260004121	25432.268914420813	0
69	2	61	101	0	7150.0038260004121	25432.268914420813	0
70	2	62	102	0	7150.0038260004121	25432.268914420813	0
71	2	63	103	0	7150.0038260004121	25432.268914420813	0
72	3	0	8	0	7150.0038260004121	20669.046986003545	0
73	3	1	9	0	7150.0038260004121	20669.046986003545	0
74	3	2	10	0	7150.0038260004121	20669.046986003545	0
75	3	3	11	0	7150.0038260004121	20669.046986003545	0
76	3	4	12	0	7150.0038260004121	20669.046986003545	0
77	3	5	13	0	7150.0038260004121	20669.046986003545	0
78	3	6	14	0	7150.0038260004121	20669.046986003545	0
79	3	7	15	0	7150.0038260004121	20669.046986003545	0
80	3	8	16	0	7150.0038260004121	20669.046986003545	0
81	3	9	17	0	7150.0038260004121	20669.046986003545	0
82	3	10	18	0	7150.0038260004121	20669.046986003545	0
83	3	11	19	0	7150.0038260004121	20669.046986003545	0
84	3	12	20	0	7150.0038260004121	20669.046986003545	0
85	3	13	21	0	7150.0038260004121	20669.046986003545	0
86	3	14	22	0	7150.0038260004121	20669.046986003545	0
87	3	15	23	0	7150.0038260004121	20669.046986003545	0
88	3	16	24	0	7150.0038260004121	20669.046986003545	0
89	3	17	25	0	7150.0038260004121	20669.046986003545	0
90	3	18	26	0	7150.0038260004121	20669.046986003545	0
91	3	19	27	0	7150.0038260004121	20669.046986003545	0
92	3	20	28	0	7150.0038260004121	20669.046986003545	0
93	3	21	29	0	7150.0038260004121	20669.046986003545	0
94	3	22	30	0	7150.0038260004121	20669.046986003545	0
95	3	23	31	0	7150.0038260004121	20669.046986003545	0
96	3	24	32	0	7150.0038260004121	20669.046986003545	0
97	3	25	33	0	7150.0038260004121	20669.046986003545	0
98	3	26	34	0	7150.0038260004121	20669.046986003545	0
99	3	27	35	0	7150.0038260004121	20669.046986003545	0
100	3	28	36	0	7150.0038260004121	20669.046986003545	0
101	3	29	37	0	7150.0038260004121	20669.046986003545	0
102	3	30	38	0	7150.0038260004121	20669.046986003545	0
103	3	31	39	0	7150.0038260004121	20669.046986003545	0
104	4	0	104	0	7150.0038260004121	20669.046986003545	0
105	4	1	105	0	7150.0038260004121	20669.046986003545	0
106	4	2	106	0	7150.0038260004121	20669.046986003545	0
107	4	3	107	0	7150.0038260004121	20669.046986003545	0
108	4	4	108	0	7150.0038260004121	20669.046986003545	0
109	4	5	109	0	7150.0038260004121	20669.046986003545	0
110	4	6	110	0	7150.0038260004121	20669.046986003545	0
111	4	7	111	0	7150.0038260004121	20669.046986003545	0
112	4	8	112	0	7150.0038260004121	20669.046986003545	0
113	4	9	113	0	7150.0038260004121	20669.046986003545	0
114	4	10	114	0	7150.0038260004121	20669.046986003545	0
115	4	11	115	0	7150.0038260004121	20669.046986003545	0
116	4	12	116	0	7150.0038260004121	20669.046986003545	0
117	4	13	117	0	7150.0038260004121	20669.046986003545	0
